,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
TOTORA(CBBA),consulta externa,menores de 6 meses,2015-01-01,45,35,2,1,47,36,83
TOTORA(ORR),consulta externa,menores de 6 meses,2015-01-01,5,6,1,2,6,8,14
TRIGAL,consulta externa,menores de 6 meses,2015-01-01,4,1,1,1,5,2,7
TRINIDAD,consulta externa,menores de 6 meses,2015-01-01,574,506,76,62,650,568,1218
TUPIZA,consulta externa,menores de 6 meses,2015-01-01,158,120,20,17,178,137,315
TURCO,consulta externa,menores de 6 meses,2015-01-01,37,9,1,0,38,9,47
UMALA,consulta externa,menores de 6 meses,2015-01-01,17,12,3,4,20,16,36
UNCIA,consulta externa,menores de 6 meses,2015-01-01,76,66,8,5,84,71,155
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2015-01-01,67,80,5,10,72,90,162
URUBICHA,consulta externa,menores de 6 meses,2015-01-01,27,18,0,1,27,19,46
UYUNI,consulta externa,menores de 6 meses,2015-01-01,60,92,3,0,63,92,155
VACAS,consulta externa,menores de 6 meses,2015-01-01,21,22,0,1,21,23,44
VALLEGRANDE,consulta externa,menores de 6 meses,2015-01-01,45,36,3,3,48,39,87
VIACHA,consulta externa,menores de 6 meses,2015-01-01,303,262,144,143,447,405,852
VILA VILA,consulta externa,menores de 6 meses,2015-01-01,15,19,3,4,18,23,41
VILLA CHARCAS,consulta externa,menores de 6 meses,2015-01-01,38,33,0,0,38,33,71
VILLA MONTES,consulta externa,menores de 6 meses,2015-01-01,136,147,8,7,144,154,298
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2015-01-01,22,5,0,0,22,5,27
VILLA RIVERO,consulta externa,menores de 6 meses,2015-01-01,21,18,0,2,21,20,41
VILLA SERRANO,consulta externa,menores de 6 meses,2015-01-01,62,53,4,2,66,55,121
VILLA TUNARI,consulta externa,menores de 6 meses,2015-01-01,469,391,21,17,490,408,898
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2015-01-01,14,19,2,1,16,20,36
VILLAZON,consulta externa,menores de 6 meses,2015-01-01,169,136,10,4,179,140,319
VINTO,consulta externa,menores de 6 meses,2015-01-01,95,64,96,117,191,181,372
VITICHI,consulta externa,menores de 6 meses,2015-01-01,10,8,5,2,15,10,25
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2015-01-01,13,8,0,0,13,8,21
WARNES,consulta externa,menores de 6 meses,2015-01-01,327,297,46,40,373,337,710
YACO,consulta externa,menores de 6 meses,2015-01-01,25,22,0,1,25,23,48
YACUIBA,consulta externa,menores de 6 meses,2015-01-01,357,309,44,53,401,362,763
YAMPARAEZ,consulta externa,menores de 6 meses,2015-01-01,11,9,0,0,11,9,20
YANACACHI,consulta externa,menores de 6 meses,2015-01-01,27,16,0,0,27,16,43
YAPACANI,consulta externa,menores de 6 meses,2015-01-01,121,137,8,5,129,142,271
YOCALLA,consulta externa,menores de 6 meses,2015-01-01,12,10,0,0,12,10,22
YOTALA,consulta externa,menores de 6 meses,2015-01-01,19,10,3,4,22,14,36
YUNCHARA,consulta externa,menores de 6 meses,2015-01-01,13,26,0,0,13,26,39
ZUDAÑEZ,consulta externa,menores de 6 meses,2015-01-01,34,17,0,1,34,18,52
ACACIO,consulta externa,menores de 6 meses,2015-02-01,9,12,0,0,9,12,21
ACHACACHI,consulta externa,menores de 6 meses,2015-02-01,67,62,10,19,77,81,158
ACHOCALLA,consulta externa,menores de 6 meses,2015-02-01,31,20,4,0,35,20,55
AIQUILE,consulta externa,menores de 6 meses,2015-02-01,42,55,5,6,47,61,108
ALALAY,consulta externa,menores de 6 meses,2015-02-01,1,0,0,0,1,0,1
ALCALA,consulta externa,menores de 6 meses,2015-02-01,7,9,0,1,7,10,17
ALTO BENI,consulta externa,menores de 6 meses,2015-02-01,58,57,4,4,62,61,123
ANCORAIMES,consulta externa,menores de 6 meses,2015-02-01,15,10,0,0,15,10,25
ANDAMARCA,consulta externa,menores de 6 meses,2015-02-01,5,6,1,1,6,7,13
ANTEQUERA,consulta externa,menores de 6 meses,2015-02-01,2,0,1,0,3,0,3
ANZALDO,consulta externa,menores de 6 meses,2015-02-01,11,6,0,3,11,9,20
APOLO,consulta externa,menores de 6 meses,2015-02-01,53,56,21,16,74,72,146
ARAMPAMPA,consulta externa,menores de 6 meses,2015-02-01,7,5,0,0,7,5,12
ARANI,consulta externa,menores de 6 meses,2015-02-01,16,10,2,5,18,15,33
ARBIETO,consulta externa,menores de 6 meses,2015-02-01,21,21,4,7,25,28,53
ARQUE,consulta externa,menores de 6 meses,2015-02-01,35,18,0,0,35,18,53
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2015-02-01,88,92,1,4,89,96,185
ATOCHA,consulta externa,menores de 6 meses,2015-02-01,39,18,4,0,43,18,61
AUCAPATA,consulta externa,menores de 6 meses,2015-02-01,7,4,0,0,7,4,11
AYATA,consulta externa,menores de 6 meses,2015-02-01,7,13,0,0,7,13,20
AYO AYO,consulta externa,menores de 6 meses,2015-02-01,17,16,4,3,21,19,40
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2015-02-01,60,48,6,4,66,52,118
AZURDUY,consulta externa,menores de 6 meses,2015-02-01,46,30,0,1,46,31,77
BATALLAS,consulta externa,menores de 6 meses,2015-02-01,20,19,0,2,20,21,41
BAURES,consulta externa,menores de 6 meses,2015-02-01,18,10,2,2,20,12,32
BELEN DE ANDAMARCA,consulta externa,menores de 6 meses,2015-02-01,3,0,0,0,3,0,3
BELEN DE URMIRI,consulta externa,menores de 6 meses,2015-02-01,6,0,0,0,6,0,6
BELLA FLOR,consulta externa,menores de 6 meses,2015-02-01,7,9,3,2,10,11,21
BERMEJO,consulta externa,menores de 6 meses,2015-02-01,249,207,9,6,258,213,471
BETANZOS,consulta externa,menores de 6 meses,2015-02-01,48,38,2,3,50,41,91
BOLIVAR,consulta externa,menores de 6 meses,2015-02-01,13,13,8,7,21,20,41
BOLPEBRA,consulta externa,menores de 6 meses,2015-02-01,4,3,0,1,4,4,8
BOYUIBE,consulta externa,menores de 6 meses,2015-02-01,16,18,3,1,19,19,38
BUENA VISTA,consulta externa,menores de 6 meses,2015-02-01,24,30,1,4,25,34,59
CABEZAS,consulta externa,menores de 6 meses,2015-02-01,97,109,4,4,101,113,214
CAIROMA,consulta externa,menores de 6 meses,2015-02-01,26,25,4,1,30,26,56
"CAIZA ""D""",consulta externa,menores de 6 meses,2015-02-01,27,13,0,1,27,14,41
CAJUATA,consulta externa,menores de 6 meses,2015-02-01,40,41,0,1,40,42,82
CALACOTO,consulta externa,menores de 6 meses,2015-02-01,10,7,0,0,10,7,17
CALAMARCA,consulta externa,menores de 6 meses,2015-02-01,28,28,2,2,30,30,60
CAMARGO,consulta externa,menores de 6 meses,2015-02-01,21,22,1,0,22,22,44
CAMATAQUI (C. VILLA ABECIA),consulta externa,menores de 6 meses,2015-02-01,5,2,0,0,5,2,7
CAMIRI,consulta externa,menores de 6 meses,2015-02-01,156,130,18,17,174,147,321
CAPINOTA,consulta externa,menores de 6 meses,2015-02-01,41,46,2,2,43,48,91
CAQUIAVIRI,consulta externa,menores de 6 meses,2015-02-01,16,8,0,0,16,8,24
CARACOLLO,consulta externa,menores de 6 meses,2015-02-01,66,103,0,0,66,103,169
CARANAVI,consulta externa,menores de 6 meses,2015-02-01,108,113,83,107,191,220,411
CARANGAS,consulta externa,menores de 6 meses,2015-02-01,1,0,0,0,1,0,1
CARAPARI,consulta externa,menores de 6 meses,2015-02-01,38,47,2,0,40,47,87
CARIPUYO,consulta externa,menores de 6 meses,2015-02-01,6,9,0,0,6,9,15
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2015-02-01,10,4,1,0,11,4,15
CATACORA,consulta externa,menores de 6 meses,2015-02-01,1,0,3,0,4,0,4
CHACARILLA,consulta externa,menores de 6 meses,2015-02-01,5,0,0,0,5,0,5
CHALLAPATA,consulta externa,menores de 6 meses,2015-02-01,93,67,86,83,179,150,329
CHAQUI,consulta externa,menores de 6 meses,2015-02-01,17,20,1,0,18,20,38
CHARAGUA,consulta externa,menores de 6 meses,2015-02-01,114,116,5,2,119,118,237
CHARAÑA,consulta externa,menores de 6 meses,2015-02-01,2,1,0,0,2,1,3
CHAYANTA,consulta externa,menores de 6 meses,2015-02-01,45,15,0,0,45,15,60
CHIMORE,consulta externa,menores de 6 meses,2015-02-01,117,81,15,11,132,92,224
CHIPAYA,consulta externa,menores de 6 meses,2015-02-01,3,5,0,0,3,5,8
CHUA COCANI,consulta externa,menores de 6 meses,2015-02-01,2,4,0,0,2,4,6
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2015-02-01,58,42,9,6,67,48,115
CHUMA,consulta externa,menores de 6 meses,2015-02-01,10,18,0,0,10,18,28
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2015-02-01,12,14,0,0,12,14,26
CKOCHAS,consulta externa,menores de 6 meses,2015-02-01,20,22,0,0,20,22,42
CLIZA,consulta externa,menores de 6 meses,2015-02-01,126,156,33,19,159,175,334
COBIJA,consulta externa,menores de 6 meses,2015-02-01,270,250,19,16,289,266,555
COCAPATA,consulta externa,menores de 6 meses,2015-02-01,41,42,3,2,44,44,88
COCHABAMBA,consulta externa,menores de 6 meses,2015-02-01,2748,2588,1252,1164,4000,3752,7752
COIPASA,consulta externa,menores de 6 meses,2015-02-01,4,0,0,0,4,0,4
COLCAPIRHUA,consulta externa,menores de 6 meses,2015-02-01,63,66,48,66,111,132,243
"COLCHA ""K""",consulta externa,menores de 6 meses,2015-02-01,24,29,3,5,27,34,61
COLLANA,consulta externa,menores de 6 meses,2015-02-01,4,5,0,0,4,5,9
COLOMI,consulta externa,menores de 6 meses,2015-02-01,36,35,5,0,41,35,76
COLPA BELGICA,consulta externa,menores de 6 meses,2015-02-01,25,39,1,12,26,51,77
COLQUECHACA,consulta externa,menores de 6 meses,2015-02-01,59,68,0,0,59,68,127
COLQUENCHA,consulta externa,menores de 6 meses,2015-02-01,9,5,1,0,10,5,15
COLQUIRI,consulta externa,menores de 6 meses,2015-02-01,23,35,1,0,24,35,59
COMANCHE,consulta externa,menores de 6 meses,2015-02-01,4,2,0,0,4,2,6
COMARAPA,consulta externa,menores de 6 meses,2015-02-01,40,50,14,5,54,55,109
COMBAYA,consulta externa,menores de 6 meses,2015-02-01,16,8,0,0,16,8,24
CONCEPCION,consulta externa,menores de 6 meses,2015-02-01,22,22,43,36,65,58,123
COPACABANA,consulta externa,menores de 6 meses,2015-02-01,9,14,1,1,10,15,25
CORIPATA,consulta externa,menores de 6 meses,2015-02-01,58,40,22,7,80,47,127
CORO CORO,consulta externa,menores de 6 meses,2015-02-01,24,18,1,0,25,18,43
COROICO,consulta externa,menores de 6 meses,2015-02-01,37,24,29,27,66,51,117
CORQUE,consulta externa,menores de 6 meses,2015-02-01,4,7,0,0,4,7,11
COTAGAITA,consulta externa,menores de 6 meses,2015-02-01,51,38,4,1,55,39,94
COTOCA,consulta externa,menores de 6 meses,2015-02-01,158,164,7,7,165,171,336
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2015-02-01,70,52,1,6,71,58,129
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2015-02-01,1,1,0,0,1,1,2
CUEVO,consulta externa,menores de 6 meses,2015-02-01,8,13,0,1,8,14,22
CULPINA,consulta externa,menores de 6 meses,2015-02-01,51,47,0,0,51,47,98
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2015-02-01,11,4,0,0,11,4,15
CURVA,consulta externa,menores de 6 meses,2015-02-01,4,4,0,0,4,4,8
DESAGUADERO,consulta externa,menores de 6 meses,2015-02-01,7,2,0,0,7,2,9
EL ALTO,consulta externa,menores de 6 meses,2015-02-01,4628,3157,836,850,5464,4007,9471
EL CHORO,consulta externa,menores de 6 meses,2015-02-01,7,7,0,0,7,7,14
EL PUENTE(STC),consulta externa,menores de 6 meses,2015-02-01,55,24,1,0,56,24,80
EL PUENTE(TJA),consulta externa,menores de 6 meses,2015-02-01,28,12,5,0,33,12,45
EL TORNO,consulta externa,menores de 6 meses,2015-02-01,344,302,39,45,383,347,730
EL VILLAR,consulta externa,menores de 6 meses,2015-02-01,13,10,3,0,16,10,26
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2015-02-01,63,59,1,2,64,61,125
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2015-02-01,162,169,7,9,169,178,347
ESCARA,consulta externa,menores de 6 meses,2015-02-01,1,0,0,0,1,0,1
ESCOMA,consulta externa,menores de 6 meses,2015-02-01,7,9,13,8,20,17,37
ESMERALDA,consulta externa,menores de 6 meses,2015-02-01,0,2,0,0,0,2,2
EUCALIPTUS,consulta externa,menores de 6 meses,2015-02-01,12,10,3,2,15,12,27
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2015-02-01,2,7,0,2,2,9,11
EXALTACION,consulta externa,menores de 6 meses,2015-02-01,5,12,6,3,11,15,26
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2015-02-01,126,109,12,4,138,113,251
FILADELFIA,consulta externa,menores de 6 meses,2015-02-01,22,14,1,0,23,14,37
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2015-02-01,32,25,7,7,39,32,71
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2015-02-01,21,24,5,7,26,31,57
GUANAY,consulta externa,menores de 6 meses,2015-02-01,54,66,2,6,56,72,128
GUAQUI,consulta externa,menores de 6 meses,2015-02-01,3,3,0,0,3,3,6
GUAYARAMERIN,consulta externa,menores de 6 meses,2015-02-01,696,128,50,38,746,166,912
GUTIERREZ,consulta externa,menores de 6 meses,2015-02-01,102,68,6,9,108,77,185
HUACARETA,consulta externa,menores de 6 meses,2015-02-01,21,33,6,3,27,36,63
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2015-02-01,16,21,3,5,19,26,45
HUACHACALLA,consulta externa,menores de 6 meses,2015-02-01,1,1,0,0,1,1,2
HUANUNI,consulta externa,menores de 6 meses,2015-02-01,71,57,22,21,93,78,171
HUARACAJE,consulta externa,menores de 6 meses,2015-02-01,23,18,1,0,24,18,42
HUARINA,consulta externa,menores de 6 meses,2015-02-01,6,2,15,12,21,14,35
HUATAJATA,consulta externa,menores de 6 meses,2015-02-01,3,5,3,4,6,9,15
HUAYLLAMARCA,consulta externa,menores de 6 meses,2015-02-01,1,5,0,1,1,6,7
HUMANATA,consulta externa,menores de 6 meses,2015-02-01,1,2,0,1,1,3,4
ICHOCA,consulta externa,menores de 6 meses,2015-02-01,5,5,0,0,5,5,10
ICLA,consulta externa,menores de 6 meses,2015-02-01,22,25,0,0,22,25,47
INCAHUASI,consulta externa,menores de 6 meses,2015-02-01,21,37,0,0,21,37,58
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2015-02-01,3,1,0,0,3,1,4
INQUISIVI,consulta externa,menores de 6 meses,2015-02-01,26,12,0,0,26,12,38
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2015-02-01,91,43,5,0,96,43,139
IXIAMAS,consulta externa,menores de 6 meses,2015-02-01,20,42,0,0,20,42,62
JESUS DE MACHACA,consulta externa,menores de 6 meses,2015-02-01,33,13,26,13,59,26,85
LA ASUNTA,consulta externa,menores de 6 meses,2015-02-01,152,154,23,20,175,174,349
LA GUARDIA,consulta externa,menores de 6 meses,2015-02-01,284,253,30,38,314,291,605
LA PAZ,consulta externa,menores de 6 meses,2015-02-01,3495,3347,670,689,4165,4036,8201
LA RIVERA,consulta externa,menores de 6 meses,2015-02-01,1,0,0,0,1,0,1
LAGUNILLAS,consulta externa,menores de 6 meses,2015-02-01,18,29,2,0,20,29,49
LAJA,consulta externa,menores de 6 meses,2015-02-01,25,18,3,3,28,21,49
LAS CARRERAS,consulta externa,menores de 6 meses,2015-02-01,2,41,0,0,2,41,43
LICOMA PAMPA,consulta externa,menores de 6 meses,2015-02-01,5,1,0,0,5,1,6
LLALLAGUA,consulta externa,menores de 6 meses,2015-02-01,158,136,0,3,158,139,297
LLICA,consulta externa,menores de 6 meses,2015-02-01,2,7,0,0,2,7,9
LORETO,consulta externa,menores de 6 meses,2015-02-01,429,23,12,10,441,33,474
LURIBAY,consulta externa,menores de 6 meses,2015-02-01,17,14,4,2,21,16,37
MACHACAMARCA,consulta externa,menores de 6 meses,2015-02-01,3,5,0,0,3,5,8
MACHARETI,consulta externa,menores de 6 meses,2015-02-01,26,16,1,0,27,16,43
MAGDALENA,consulta externa,menores de 6 meses,2015-02-01,52,33,2,0,54,33,87
MAIRANA,consulta externa,menores de 6 meses,2015-02-01,26,34,5,7,31,41,72
MALLA,consulta externa,menores de 6 meses,2015-02-01,7,6,0,0,7,6,13
MAPIRI,consulta externa,menores de 6 meses,2015-02-01,48,43,24,16,72,59,131
MECAPACA,consulta externa,menores de 6 meses,2015-02-01,34,15,1,0,35,15,50
MINEROS,consulta externa,menores de 6 meses,2015-02-01,45,52,9,7,54,59,113
MIZQUE,consulta externa,menores de 6 meses,2015-02-01,68,67,5,3,73,70,143
MOCOMOCO,consulta externa,menores de 6 meses,2015-02-01,10,8,0,0,10,8,18
MOJINETE,consulta externa,menores de 6 meses,2015-02-01,4,1,0,0,4,1,5
MOJOCOYA,consulta externa,menores de 6 meses,2015-02-01,13,15,1,2,14,17,31
MONTEAGUDO,consulta externa,menores de 6 meses,2015-02-01,159,159,13,7,172,166,338
MONTERO,consulta externa,menores de 6 meses,2015-02-01,719,718,165,206,884,924,1808
MORO MORO,consulta externa,menores de 6 meses,2015-02-01,1,8,0,1,1,9,10
MOROCHATA,consulta externa,menores de 6 meses,2015-02-01,21,23,5,3,26,26,52
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2015-02-01,17,19,0,0,17,19,36
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2015-02-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2015-02-01,20,14,0,0,20,14,34
OCURI,consulta externa,menores de 6 meses,2015-02-01,17,22,0,0,17,22,39
OKINAWA,consulta externa,menores de 6 meses,2015-02-01,44,41,3,0,47,41,88
OMEREQUE,consulta externa,menores de 6 meses,2015-02-01,20,7,1,3,21,10,31
ORURO,consulta externa,menores de 6 meses,2015-02-01,1415,1329,350,398,1765,1727,3492
PADCAYA,consulta externa,menores de 6 meses,2015-02-01,71,41,7,2,78,43,121
PADILLA,consulta externa,menores de 6 meses,2015-02-01,41,26,0,0,41,26,67
PAILON,consulta externa,menores de 6 meses,2015-02-01,114,82,1,3,115,85,200
PALCA,consulta externa,menores de 6 meses,2015-02-01,47,20,5,7,52,27,79
PALOS BLANCOS,consulta externa,menores de 6 meses,2015-02-01,126,130,9,4,135,134,269
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2015-02-01,5,5,0,0,5,5,10
PAMPA GRANDE,consulta externa,menores de 6 meses,2015-02-01,23,20,1,5,24,25,49
PAPEL PAMPA,consulta externa,menores de 6 meses,2015-02-01,18,18,0,0,18,18,36
PASORAPA,consulta externa,menores de 6 meses,2015-02-01,4,5,0,1,4,6,10
PATACAMAYA,consulta externa,menores de 6 meses,2015-02-01,41,46,65,73,106,119,225
PAZÑA,consulta externa,menores de 6 meses,2015-02-01,14,19,0,0,14,19,33
PELECHUCO,consulta externa,menores de 6 meses,2015-02-01,10,12,0,0,10,12,22
POCOATA,consulta externa,menores de 6 meses,2015-02-01,23,28,5,2,28,30,58
POCONA,consulta externa,menores de 6 meses,2015-02-01,22,25,6,6,28,31,59
POJO (CBBA),consulta externa,menores de 6 meses,2015-02-01,33,32,3,1,36,33,69
POOPO,consulta externa,menores de 6 meses,2015-02-01,9,7,0,0,9,7,16
PORCO,consulta externa,menores de 6 meses,2015-02-01,35,29,0,0,35,29,64
POROMA,consulta externa,menores de 6 meses,2015-02-01,45,29,2,0,47,29,76
PORONGO,consulta externa,menores de 6 meses,2015-02-01,22,20,2,2,24,22,46
PORTACHUELO,consulta externa,menores de 6 meses,2015-02-01,120,111,96,108,216,219,435
PORVENIR,consulta externa,menores de 6 meses,2015-02-01,13,13,3,1,16,14,30
POSTRER VALLE,consulta externa,menores de 6 meses,2015-02-01,2,8,0,1,2,9,11
POTOSI,consulta externa,menores de 6 meses,2015-02-01,719,608,93,93,812,701,1513
PRESTO,consulta externa,menores de 6 meses,2015-02-01,19,12,0,1,19,13,32
PUCARA,consulta externa,menores de 6 meses,2015-02-01,5,1,1,0,6,1,7
PUCARANI,consulta externa,menores de 6 meses,2015-02-01,31,30,1,0,32,30,62
PUERTO ACOSTA,consulta externa,menores de 6 meses,2015-02-01,13,12,0,0,13,12,25
PUERTO CARABUCO,consulta externa,menores de 6 meses,2015-02-01,5,3,0,0,5,3,8
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2015-02-01,23,34,1,4,24,38,62
PUERTO PEREZ,consulta externa,menores de 6 meses,2015-02-01,7,7,0,1,7,8,15
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2015-02-01,50,51,1,1,51,52,103
PUERTO RICO,consulta externa,menores de 6 meses,2015-02-01,32,38,1,0,33,38,71
PUERTO SILES,consulta externa,menores de 6 meses,2015-02-01,6,6,0,0,6,6,12
PUERTO SUAREZ,consulta externa,menores de 6 meses,2015-02-01,44,68,0,0,44,68,112
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2015-02-01,295,213,33,25,328,238,566
PUNA,consulta externa,menores de 6 meses,2015-02-01,34,34,0,0,34,34,68
PUNATA,consulta externa,menores de 6 meses,2015-02-01,106,108,32,39,138,147,285
QUIABAYA,consulta externa,menores de 6 meses,2015-02-01,6,11,1,5,7,16,23
QUILLACOLLO,consulta externa,menores de 6 meses,2015-02-01,289,265,268,274,557,539,1096
QUIME,consulta externa,menores de 6 meses,2015-02-01,24,17,0,0,24,17,41
QUIRUSILLAS,consulta externa,menores de 6 meses,2015-02-01,4,3,0,0,4,3,7
RAVELO,consulta externa,menores de 6 meses,2015-02-01,24,21,2,1,26,22,48
REYES,consulta externa,menores de 6 meses,2015-02-01,43,46,0,0,43,46,89
RIBERALTA,consulta externa,menores de 6 meses,2015-02-01,525,486,170,83,695,569,1264
ROBORE,consulta externa,menores de 6 meses,2015-02-01,46,24,3,3,49,27,76
RURRENABAQUE,consulta externa,menores de 6 meses,2015-02-01,58,52,11,8,69,60,129
SABAYA,consulta externa,menores de 6 meses,2015-02-01,2,4,0,0,2,4,6
SACABA,consulta externa,menores de 6 meses,2015-02-01,458,381,58,40,516,421,937
SACABAMBA,consulta externa,menores de 6 meses,2015-02-01,8,3,7,3,15,6,21
SACACA,consulta externa,menores de 6 meses,2015-02-01,33,28,0,0,33,28,61
SAIPINA,consulta externa,menores de 6 meses,2015-02-01,20,7,2,1,22,8,30
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2015-02-01,39,20,2,1,41,21,62
SAMAIPATA,consulta externa,menores de 6 meses,2015-02-01,29,21,0,0,29,21,50
SAN AGUSTIN,consulta externa,menores de 6 meses,2015-02-01,1,3,0,0,1,3,4
SAN ANDRES,consulta externa,menores de 6 meses,2015-02-01,31,20,2,0,33,20,53
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2015-02-01,8,1,0,0,8,1,9
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2015-02-01,14,5,2,2,16,7,23
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2015-02-01,15,8,1,0,16,8,24
SAN BENITO,consulta externa,menores de 6 meses,2015-02-01,20,32,4,5,24,37,61
SAN BORJA,consulta externa,menores de 6 meses,2015-02-01,167,131,26,19,193,150,343
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2015-02-01,42,29,0,1,42,30,72
SAN CARLOS,consulta externa,menores de 6 meses,2015-02-01,94,77,7,10,101,87,188
SAN IGNACIO,consulta externa,menores de 6 meses,2015-02-01,118,72,4,7,122,79,201
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2015-02-01,116,126,5,13,121,139,260
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2015-02-01,4,8,3,3,7,11,18
SAN JAVIER(STC),consulta externa,menores de 6 meses,2015-02-01,24,13,0,0,24,13,37
SAN JOAQUIN,consulta externa,menores de 6 meses,2015-02-01,19,19,0,0,19,19,38
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2015-02-01,23,19,3,3,26,22,48
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2015-02-01,97,72,8,6,105,78,183
SAN JULIAN,consulta externa,menores de 6 meses,2015-02-01,179,132,21,10,200,142,342
