,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
SAN RAMON BENI,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,23,25,1,1,24,26,50
SAN RAMON SCZ,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,30,38,0,4,30,42,72
SANTA ANA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,79,88,20,25,99,113,212
SANTA CRUZ DE LA SIERRA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,4961,5091,1005,1085,5966,6176,12142
SANTA ROSA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,48,38,1,1,49,39,88
SANTA ROSA DEL SARA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,40,58,16,10,56,68,124
SANTIAGO DE CALLAPA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,2,8,2,5,4,13,17
SANTIAGO DE HUARI,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,36,30,1,2,37,32,69
SANTIAGO DE HUATA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,12,7,0,1,12,8,20
SANTIAGO DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,2,4,1,0,3,4,7
SANTIVAÑES,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,15,17,0,0,15,17,32
SANTUARIO DE QUILLACAS,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,8,4,0,0,8,4,12
SAPAHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,28,22,0,3,28,25,53
SENA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,23,20,7,3,30,23,53
SHINAOTA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,114,74,10,14,124,88,212
SICA SICA (VILLA AROMA),consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,41,49,1,1,42,50,92
SICAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,20,13,0,1,20,14,34
SIPE SIPE,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,125,114,15,14,140,128,268
SOPACHUY,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,19,26,3,3,22,29,51
SORACACHI,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,23,26,2,0,25,26,51
SORATA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,25,22,0,1,25,23,48
SUCRE,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,1076,1106,353,353,1429,1459,2888
TACACHI,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,3,4,3,0,6,4,10
TACACOMA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,15,10,0,0,15,10,25
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,19,21,0,1,19,22,41
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,19,15,0,1,19,16,35
TAHUA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,4,5,0,0,4,5,9
TAPACARI,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,41,36,8,12,49,48,97
TARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,27,28,0,0,27,28,55
TARACO,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,4,1,0,0,4,1,5
TARATA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,24,20,5,10,29,30,59
TARIJA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,1183,1040,369,334,1552,1374,2926
TARVITA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,68,56,1,0,69,56,125
TEOPONTE,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,84,43,0,0,84,43,127
TIAWANACU,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,17,27,4,2,21,29,50
TINGUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,54,38,0,0,54,38,92
TIPUANI,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,39,36,8,7,47,43,90
TIQUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,171,149,23,16,194,165,359
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,33,25,0,1,33,26,59
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,1,0,3,0,4,0,4
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,22,12,14,9,36,21,57
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,8,5,0,3,8,8,16
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,8,11,0,0,8,11,19
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,38,38,1,0,39,38,77
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,28,48,2,1,30,49,79
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,41,37,0,2,41,39,80
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,40,28,4,0,44,28,72
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,8,8,1,2,9,10,19
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,5,1,1,0,6,1,7
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,482,526,105,88,587,614,1201
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,157,147,11,19,168,166,334
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,8,9,2,1,10,10,20
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,11,11,3,2,14,13,27
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,50,41,4,4,54,45,99
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,75,79,12,11,87,90,177
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,33,30,3,2,36,32,68
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,78,58,1,2,79,60,139
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,25,31,0,0,25,31,56
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,30,32,1,3,31,35,66
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,201,178,131,108,332,286,618
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,12,18,5,5,17,23,40
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,31,36,1,0,32,36,68
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,188,154,20,14,208,168,376
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,15,12,0,0,15,12,27
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,17,23,2,3,19,26,45
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,39,48,7,2,46,50,96
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,521,484,30,30,551,514,1065
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,21,20,2,1,23,21,44
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,122,142,6,11,128,153,281
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,66,51,117,97,183,148,331
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,14,9,3,3,17,12,29
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,9,6,0,0,9,6,15
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,414,378,41,52,455,430,885
YACO,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,17,22,0,0,17,22,39
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,441,334,55,51,496,385,881
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,9,9,0,0,9,9,18
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,17,15,0,0,17,15,32
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,272,200,10,11,282,211,493
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,22,19,0,1,22,20,42
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,19,20,0,0,19,20,39
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,18,16,1,0,19,16,35
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2015-01-01,28,18,3,0,31,18,49
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,7,10,0,0,7,10,17
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,62,48,25,19,87,67,154
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,25,25,1,1,26,26,52
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,53,40,7,5,60,45,105
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,1,0,0,0,1,0,1
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,15,9,1,0,16,9,25
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,53,55,0,4,53,59,112
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,31,14,2,0,33,14,47
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,8,7,0,0,8,7,15
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,3,5,0,0,3,5,8
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,10,9,11,6,21,15,36
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,52,46,30,22,82,68,150
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,8,9,0,0,8,9,17
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,14,14,2,3,16,17,33
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,36,34,7,12,43,46,89
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,18,23,0,2,18,25,43
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,123,78,0,1,123,79,202
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,23,22,6,2,29,24,53
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,10,10,0,0,10,10,20
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,20,12,4,1,24,13,37
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,6,7,12,7,18,14,32
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,58,55,5,11,63,66,129
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,48,30,1,1,49,31,80
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,16,20,0,2,16,22,38
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,15,12,1,1,16,13,29
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,3,0,0,0,3,0,3
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,6,2,0,0,6,2,8
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,12,9,2,1,14,10,24
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,249,231,9,8,258,239,497
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,47,39,4,2,51,41,92
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,4,6,8,8,12,14,26
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,5,6,0,0,5,6,11
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,12,19,1,5,13,24,37
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,44,30,3,1,47,31,78
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,139,141,5,4,144,145,289
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,22,16,6,3,28,19,47
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,32,21,1,0,33,21,54
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,27,45,2,1,29,46,75
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,9,7,0,0,9,7,16
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,28,22,0,1,28,23,51
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,28,29,0,0,28,29,57
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,4,3,1,0,5,3,8
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,146,115,35,43,181,158,339
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,44,50,8,6,52,56,108
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,16,11,3,0,19,11,30
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,114,76,1,0,115,76,191
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,92,105,74,69,166,174,340
CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,1,0,0,0,1,0,1
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,61,36,2,3,63,39,102
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,8,10,0,1,8,11,19
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,13,6,0,2,13,8,21
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,0,1,0,0,0,1,1
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,3,5,0,0,3,5,8
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,63,57,58,83,121,140,261
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,12,16,0,0,12,16,28
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,140,155,6,10,146,165,311
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,1,0,0,0,1,0,1
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,26,24,1,0,27,24,51
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,121,123,12,18,133,141,274
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,2,1,0,0,2,1,3
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,3,0,0,0,3,0,3
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,4,1,0,0,4,1,5
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,46,43,4,7,50,50,100
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,14,10,0,0,14,10,24
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,16,14,0,0,16,14,30
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,12,25,0,0,12,25,37
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,68,53,24,17,92,70,162
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,183,191,12,12,195,203,398
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,64,61,10,7,74,68,142
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,2098,1960,913,957,3011,2917,5928
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,3,1,0,0,3,1,4
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,89,103,129,143,218,246,464
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,49,22,3,3,52,25,77
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,3,6,0,0,3,6,9
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,47,40,1,1,48,41,89
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,34,22,7,6,41,28,69
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,65,60,1,3,66,63,129
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,12,8,0,1,12,9,21
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,37,28,0,0,37,28,65
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,1,0,0,0,1,0,1
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,41,37,7,2,48,39,87
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,5,4,0,0,5,4,9
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,31,21,49,40,80,61,141
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,10,9,0,0,10,9,19
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,57,51,14,5,71,56,127
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,21,13,1,0,22,13,35
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,28,23,16,31,44,54,98
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,10,16,0,0,10,16,26
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,55,62,0,3,55,65,120
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,161,152,8,8,169,160,329
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,60,64,32,21,92,85,177
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,1,1,0,0,1,1,2
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,13,7,0,0,13,7,20
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,31,41,1,1,32,42,74
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,10,5,0,0,10,5,15
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,5,6,0,0,5,6,11
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,9,7,0,0,9,7,16
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,2161,2045,767,733,2928,2778,5706
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,13,7,0,0,13,7,20
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,50,42,0,0,50,42,92
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,16,16,5,2,21,18,39
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,311,261,39,70,350,331,681
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,12,8,1,1,13,9,22
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,77,54,1,0,78,54,132
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,245,213,17,13,262,226,488
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,1,0,4,2,5,2,7
ESMERALDA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,1,1,0,0,1,1,2
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,14,6,0,2,14,8,22
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,5,5,0,0,5,5,10
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,10,11,1,3,11,14,25
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,133,96,26,14,159,110,269
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,25,19,0,0,25,19,44
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,91,67,6,3,97,70,167
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,24,12,14,5,38,17,55
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,49,47,6,3,55,50,105
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,8,6,0,0,8,6,14
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,158,120,41,39,199,159,358
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,101,84,9,4,110,88,198
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,27,32,4,3,31,35,66
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,20,10,3,1,23,11,34
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,3,3,0,0,3,3,6
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,47,51,11,18,58,69,127
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,12,17,0,1,12,18,30
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,7,4,4,6,11,10,21
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,1,1,10,2,11,3,14
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,5,6,0,0,5,6,11
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,3,3,0,0,3,3,6
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,25,5,0,0,25,5,30
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,39,27,2,1,41,28,69
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,34,29,0,1,34,30,64
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,6,4,0,0,6,4,10
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,22,10,0,0,22,10,32
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,47,59,1,2,48,61,109
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,45,57,0,4,45,61,106
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,22,29,19,21,41,50,91
LA ASUNTA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,188,164,20,14,208,178,386
LA GUARDIA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,213,210,59,76,272,286,558
LA PAZ,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,2057,2050,474,593,2531,2643,5174
LAGUNILLAS,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,76,57,3,0,79,57,136
LAJA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,27,17,8,3,35,20,55
LAS CARRERAS,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,11,15,1,0,12,15,27
LICOMA PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,5,2,0,0,5,2,7
LLALLAGUA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,123,118,0,1,123,119,242
LLICA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,8,12,1,1,9,13,22
LORETO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,27,34,18,17,45,51,96
LURIBAY,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,10,17,1,4,11,21,32
MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,5,10,0,0,5,10,15
MACHARETI,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,23,24,1,0,24,24,48
MAGDALENA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,39,42,7,6,46,48,94
MAIRANA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,41,26,3,8,44,34,78
MALLA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,6,3,0,0,6,3,9
MAPIRI,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,49,40,15,15,64,55,119
MECAPACA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,23,19,2,2,25,21,46
MINEROS,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,39,54,11,12,50,66,116
MIZQUE,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,88,74,6,7,94,81,175
MOCOMOCO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,15,10,0,1,15,11,26
MOJINETE,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,0,6,0,0,0,6,6
MOJOCOYA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,9,11,2,6,11,17,28
MONTEAGUDO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,96,98,4,6,100,104,204
MONTERO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,554,490,90,57,644,547,1191
MORO MORO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,7,3,1,0,8,3,11
MOROCHATA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,27,17,0,1,27,18,45
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,14,14,2,1,16,15,31
NAZACARA DE PACAJES,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,1,2,0,0,1,2,3
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,5,4,0,0,5,4,9
OCURI,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,30,32,2,2,32,34,66
OKINAWA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,53,35,9,1,62,36,98
OMEREQUE,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,16,23,1,1,17,24,41
ORURO,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,1019,934,279,290,1298,1224,2522
PADCAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,60,34,3,4,63,38,101
PADILLA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,23,27,3,3,26,30,56
PAILON,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,92,72,2,5,94,77,171
PALCA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,31,26,6,6,37,32,69
PALOS BLANCOS,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,157,125,9,14,166,139,305
PAMPA AULLAGAS,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,8,4,0,0,8,4,12
PAMPA GRANDE,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,17,31,2,2,19,33,52
PAPEL PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,11,20,1,0,12,20,32
PASORAPA,consulta externa,ninos de 6 meses a < 1 ano,2015-02-01,10,10,0,0,10,10,20
