,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,5,2,0,0,5,2,7
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,10,6,7,4,17,10,27
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,1,0,1,0,2,0,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,2,2,0,0,2,2,4
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,4,3,1,1,5,4,9
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,0,1,5,3,5,4,9
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,3,6,0,0,3,6,9
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,2,7,0,0,2,7,9
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,390,422,6,6,396,428,824
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,8,10,0,0,8,10,18
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,9,0,1,0,10,0,10
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,2,0,1,0,3,0,3
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,2,0,0,0,2,0,2
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,2,2,0,1,2,3,5
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,1,1,0,0,1,1,2
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,0,0,0,1,0,1,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,1,0,0,0,1,0,1
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,4,4,0,1,4,5,9
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,11,8,3,1,14,9,23
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,2,6,0,0,2,6,8
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,3,0,1,2,4,2,6
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,19,22,1,1,20,23,43
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,0,0,2,3,2,3,5
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,5,2,1,3,6,5,11
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,5,5,4,2,9,7,16
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,164,134,3,5,167,139,306
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,0,1,0,2,0,3,3
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,1,2,0,0,1,2,3
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,2,1,0,0,2,1,3
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,1,1,0,1,1,2,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,8,6,6,7,14,13,27
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,4,2,4,4,8,6,14
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,1,2,0,0,1,2,3
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,3,4,3,5,6,9,15
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,58,58,1,1,59,59,118
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,2,1,1,0,3,1,4
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,4,6,0,2,4,8,12
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,7,5,0,0,7,5,12
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,6,2,6,1,12,3,15
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,4,1,1,0,5,1,6
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,10,14,3,3,13,17,30
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,4,5,5,3,9,8,17
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,1,0,0,0,1,0,1
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,2,0,0,0,2,0,2
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,3,2,0,0,3,2,5
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,1,2,0,0,1,2,3
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,6,1,0,1,6,2,8
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,1,3,1,1,2,4,6
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,2,3,1,2,3,5,8
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,14,13,0,0,14,13,27
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,0,1,0,1,0,2,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,28,21,0,0,28,21,49
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,25,24,1,2,26,26,52
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,0,1,0,0,0,1,1
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,1,3,1,0,2,3,5
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,5,9,2,0,7,9,16
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,6,0,1,1,7,1,8
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,5,4,1,1,6,5,11
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,11,10,1,3,12,13,25
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,2,5,0,0,2,5,7
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,10,13,0,0,10,13,23
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,25,23,3,4,28,27,55
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,0,0,2,0,2,0,2
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,0,6,7,4,7,10,17
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,18,15,1,6,19,21,40
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,3,2,0,0,3,2,5
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,5,12,2,0,7,12,19
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,35,33,4,4,39,37,76
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,1,2,0,0,1,2,3
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,16,19,0,4,16,23,39
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,14,20,14,14,28,34,62
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,0,1,1,0,1,1,2
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,1,2,0,0,1,2,3
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,50,53,0,0,50,53,103
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,37,26,4,2,41,28,69
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,3,3,1,0,4,3,7
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,1,0,0,0,1,0,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,27,13,5,11,32,24,56
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,0,3,0,0,0,3,3
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,5,1,0,0,5,1,6
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,0,1,2,1,2,2,4
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-01-01,2,0,0,5,2,5,7
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,2,1,1,1,3,2,5
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,14,11,3,1,17,12,29
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,11,9,0,1,11,10,21
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,11,5,9,11,20,16,36
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,1,1,1,1,2,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,3,0,0,0,3,3
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,8,5,0,0,8,5,13
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,1,1,1,1,2,2,4
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,14,7,5,1,19,8,27
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,0,3,4,3,4,7
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,1,5,0,0,1,5,6
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,8,12,3,1,11,13,24
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,3,3,1,0,4,3,7
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,21,19,0,1,21,20,41
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,8,1,0,3,8,4,12
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,3,4,0,0,3,4,7
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,1,3,4,2,5,5,10
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,8,15,12,15,20,30,50
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,5,2,4,2,9,4,13
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,8,7,0,1,8,8,16
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,1,0,0,0,1,0,1
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,0,1,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,3,0,0,2,3,2,5
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,15,15,0,1,15,16,31
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,16,9,6,5,22,14,36
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,5,3,1,1,6,4,10
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,0,1,0,1,0,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,2,2,0,1,2,3,5
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,3,6,0,0,3,6,9
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,6,4,6,7,12,11,23
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,4,4,2,2,6,6,12
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,2,6,0,1,2,7,9
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,4,3,0,0,4,3,7
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,1,0,4,0,5,5
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,2,3,0,0,2,3,5
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,6,2,3,0,9,2,11
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,9,15,1,0,10,15,25
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,3,9,7,3,10,12,22
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,3,2,0,0,3,2,5
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,6,11,1,6,7,17,24
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,23,24,1,0,24,24,48
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,5,8,3,0,8,8,16
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,3,2,1,1,4,3,7
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,2,3,1,0,3,3,6
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,7,4,5,3,12,7,19
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,3,5,0,1,3,6,9
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,7,6,0,1,7,7,14
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,1,5,1,0,2,5,7
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,9,12,7,7,16,19,35
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,1,1,3,1,4,2,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,1,2,0,0,1,2,3
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,1,2,7,4,8,6,14
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,3,0,0,1,3,1,4
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,7,4,4,2,11,6,17
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,10,7,2,4,12,11,23
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,26,22,17,11,43,33,76
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,8,7,9,12,17,19,36
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,209,215,3,7,212,222,434
COIPASA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,2,0,0,0,2,0,2
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,11,22,1,1,12,23,35
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,2,5,2,2,4,7,11
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,1,0,0,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,8,4,1,5,9,9,18
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,5,0,0,0,5,5
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,5,2,6,4,11,6,17
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,10,6,0,0,10,6,16
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,6,1,1,5,7,6,13
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,1,0,0,0,1,0,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,15,11,0,0,15,11,26
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,1,0,0,1,1,1,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,9,10,10,9,19,19,38
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,1,1,1,0,2,1,3
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,15,4,1,1,16,5,21
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,4,2,0,1,4,3,7
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,6,1,2,3,8,4,12
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,1,2,0,0,1,2,3
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,11,10,2,4,13,14,27
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,36,37,4,0,40,37,77
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,16,22,2,5,18,27,45
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,1,2,0,4,1,6,7
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,5,3,2,2,7,5,12
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,1,6,0,0,1,6,7
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,0,3,2,3,2,5
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,1,1,0,1,1,2,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,251,248,92,75,343,323,666
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,2,2,0,2,2,4
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,2,9,0,2,2,11,13
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,29,33,2,0,31,33,64
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,1,0,0,0,1,1
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,8,5,4,2,12,7,19
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,21,17,1,2,22,19,41
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,2,3,1,1,3,4,7
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,3,1,0,0,3,1,4
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,3,1,0,0,3,1,4
EXALTACION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,0,1,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,6,9,6,5,12,14,26
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,4,2,1,0,5,2,7
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,4,3,3,2,7,5,12
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,10,8,0,0,10,8,18
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,3,3,0,2,3,5,8
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,3,1,1,2,4,3,7
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,3,3,0,0,3,3,6
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,20,16,7,9,27,25,52
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,5,3,0,0,5,3,8
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,2,4,3,1,5,5,10
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,0,2,0,2,0,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,5,5,5,1,10,6,16
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,3,1,0,0,3,1,4
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,3,4,0,1,3,5,8
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,1,1,0,1,1,2,3
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,1,2,1,0,2,2,4
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,2,1,1,1,3,4
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,3,2,3,3,6,5,11
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,5,6,5,6,10,12,22
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,3,3,1,5,4,8,12
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,3,2,0,1,3,3,6
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,1,5,6,5,7,12
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,6,5,0,0,6,5,11
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,15,14,1,2,16,16,32
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,48,54,0,0,48,54,102
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,213,222,11,8,224,230,454
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,2,0,1,0,3,3
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,8,5,0,1,8,6,14
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,2,2,0,0,2,2,4
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,12,10,12,7,24,17,41
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,1,1,0,1,1,2,3
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,8,5,1,1,9,6,15
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,3,0,0,0,3,3
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,2,2,1,1,3,3,6
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,9,3,1,3,10,6,16
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,1,1,0,1,1,2,3
MALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,0,1,2,1,2,3
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,5,3,1,1,6,4,10
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,9,7,2,1,11,8,19
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,6,13,0,0,6,13,19
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,5,7,6,10,11,17,28
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,7,3,0,6,7,9,16
MOJINETE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,0,0,1,0,1,1
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,4,10,0,0,4,10,14
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,11,12,2,0,13,12,25
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,43,31,3,8,46,39,85
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,2,0,8,0,10,0,10
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-02-01,0,0,0,1,0,1,1
