,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,1,1,0,0,1,1,2
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,5,2,2,1,7,3,10
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,2,3,1,0,3,3,6
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,22,17,0,1,22,18,40
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,1,2,1,4,2,6,8
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,7,8,0,0,7,8,15
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,10,8,0,2,10,10,20
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,23,31,3,2,26,33,59
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,0,0,0,1,0,1,1
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,8,10,2,3,10,13,23
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,11,9,0,0,11,9,20
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,2,3,0,1,2,4,6
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,18,27,3,4,21,31,52
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,5,1,0,0,5,1,6
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,7,4,1,3,8,7,15
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,7,5,6,8,13,13,26
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,4,11,0,0,4,11,15
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,2,1,0,0,2,1,3
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,1,1,0,0,1,1,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,7,4,0,0,7,4,11
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,7,9,3,2,10,11,21
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,5,2,0,0,5,2,7
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,10,6,7,4,17,10,27
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,1,0,1,0,2,0,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,1,3,0,0,1,3,4
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,0,0,2,0,2,0,2
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,3,3,1,1,4,4,8
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,0,0,3,2,3,2,5
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,3,6,0,0,3,6,9
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,0,5,0,0,0,5,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,544,536,38,38,582,574,1156
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,5,4,0,0,5,4,9
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,13,6,1,0,14,6,20
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,2,1,0,0,2,1,3
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,2,1,0,0,2,1,3
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,2,2,0,1,2,3,5
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,2,2,0,0,2,2,4
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,1,0,1,1,2,1,3
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,1,0,0,0,1,0,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,5,3,3,0,8,3,11
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,11,10,4,1,15,11,26
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,2,6,0,0,2,6,8
SICAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,3,0,1,2,4,2,6
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,29,29,2,3,31,32,63
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,2,0,0,3,2,3,5
SORACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,4,2,1,2,5,4,9
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,5,4,4,2,9,6,15
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,140,127,2,6,142,133,275
TACACOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,1,2,0,0,1,2,3
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,1,2,0,0,1,2,3
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,1,1,0,1,1,2,3
TAHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,0,2,0,0,0,2,2
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,9,7,5,7,14,14,28
TARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,4,2,3,5,7,7,14
TARACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,1,2,0,0,1,2,3
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,3,3,3,5,6,8,14
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,68,67,2,2,70,69,139
TARVITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,1,0,2,1,3,1,4
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,5,7,0,3,5,10,15
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,7,5,0,0,7,5,12
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,8,3,3,7,11,10,21
TIPUANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,4,2,1,0,5,2,7
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,18,17,5,4,23,21,44
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,4,6,6,2,10,8,18
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,1,0,0,0,1,0,1
TOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,2,2,0,0,2,2,4
TOLATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,4,3,0,1,4,4,8
TOLEDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,1,0,0,0,1,0,1
TOMAVE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,6,1,0,5,6,6,12
TOMINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,1,3,0,0,1,3,4
TORO TORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,1,4,2,3,3,7,10
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,13,10,0,0,13,10,23
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,0,1,0,0,0,1,1
TRIGAL,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,29,25,0,0,29,25,54
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,24,22,1,1,25,23,48
TURCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,0,1,0,0,0,1,1
UMALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,1,3,1,0,2,3,5
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,5,12,2,1,7,13,20
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,1,5,3,1,4,6,10
URUBICHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,8,7,1,1,9,8,17
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,11,11,0,3,11,14,25
VACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,3,5,0,0,3,5,8
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,7,9,0,0,7,9,16
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,31,29,3,4,34,33,67
VILA VILA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,0,0,2,0,2,0,2
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,5,3,6,1,11,4,15
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,18,17,4,5,22,22,44
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,0,0,1,2,1,2,3
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,3,5,0,0,3,5,8
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,4,10,2,0,6,10,16
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,49,38,5,3,54,41,95
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,2,2,0,0,2,2,4
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,26,27,1,3,27,30,57
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,13,21,18,14,31,35,66
VITICHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,2,1,0,0,2,1,3
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,3,0,0,0,3,0,3
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,60,54,0,1,60,55,115
YACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,0,1,1,0,1,1,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,35,36,4,3,39,39,78
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,2,3,1,0,3,3,6
YANACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,2,0,0,0,2,0,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,34,29,12,16,46,45,91
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,2,5,0,1,2,6,8
YOTALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,6,2,0,0,6,2,8
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,0,1,2,2,2,3,5
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-01-01,1,0,0,4,1,4,5
ACACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,2,1,1,1,3,2,5
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,14,11,3,1,17,12,29
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,10,9,1,2,11,11,22
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,11,5,9,11,20,16,36
ALALAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,0,1,1,1,1,2,3
ALCALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,0,2,0,0,0,2,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,1,4,0,0,1,4,5
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,8,6,0,0,8,6,14
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,1,1,1,0,2,1,3
ANZALDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,1,1,0,1,1,2,3
APOLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,14,7,5,1,19,8,27
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,0,1,2,3,2,4,6
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,1,5,0,0,1,5,6
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,12,12,3,1,15,13,28
ARQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,8,5,1,1,9,6,15
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,19,16,2,0,21,16,37
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,3,4,0,2,3,6,9
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,3,4,0,0,3,4,7
AYATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,1,3,4,2,5,5,10
AYO AYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,3,8,1,1,4,9,13
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,6,11,10,13,16,24,40
AZURDUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,5,2,4,2,9,4,13
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,11,8,0,1,11,9,20
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,2,0,0,0,2,0,2
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,0,0,0,1,0,1,1
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,0,0,1,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,3,0,0,2,3,2,5
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,16,22,0,0,16,22,38
BETANZOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,14,11,7,2,21,13,34
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,6,3,1,1,7,4,11
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,2,2,0,1,2,3,5
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,9,15,0,1,9,16,25
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,3,4,5,7,8,11,19
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,4,3,2,2,6,5,11
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,4,6,1,2,5,8,13
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,6,6,0,0,6,6,12
CALACOTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,0,1,0,4,0,5,5
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,5,3,4,4,9,7,16
CAMARGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,6,8,3,0,9,8,17
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,13,18,1,0,14,18,32
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,9,11,7,3,16,14,30
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,5,2,0,0,5,2,7
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,9,10,2,6,11,16,27
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,25,24,1,0,26,24,50
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,4,6,3,0,7,6,13
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,3,2,1,1,4,3,7
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,4,4,0,0,4,4,8
CATACORA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,11,7,4,9,15,16,31
CHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,3,6,0,1,3,7,10
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,8,2,2,6,10,8,18
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,4,7,2,2,6,9,15
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,12,13,7,6,19,19,38
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,1,0,0,0,1,0,1
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,1,1,3,1,4,2,6
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,3,7,1,1,4,8,12
CHUMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,1,2,7,4,8,6,14
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,3,2,0,1,3,3,6
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,7,3,4,2,11,5,16
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,10,7,2,5,12,12,24
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,29,24,21,14,50,38,88
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,8,8,9,10,17,18,35
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,353,328,5,5,358,333,691
COIPASA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,1,0,0,0,1,0,1
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,18,25,2,1,20,26,46
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,2,3,4,2,6,5,11
COLLANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,0,2,0,0,0,2,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,7,11,4,2,11,13,24
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,0,3,1,1,1,4,5
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,2,2,5,2,7,4,11
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,11,6,0,0,11,6,17
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,6,1,1,5,7,6,13
COMANCHE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,0,1,0,0,0,1,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,6,5,1,1,7,6,13
COMBAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,1,0,0,1,1,1,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,6,12,6,4,12,16,28
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,4,3,0,0,4,3,7
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,16,9,1,1,17,10,27
CORO CORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,3,4,0,0,3,4,7
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,5,3,3,3,8,6,14
CORQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,0,1,0,0,0,1,1
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,11,12,2,3,13,15,28
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,33,35,4,0,37,35,72
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,7,16,3,4,10,20,30
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,0,0,0,1,0,1,1
CUEVO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,3,1,1,1,4,2,6
CULPINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,9,2,1,0,10,2,12
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,1,6,0,0,1,6,7
CURVA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,0,0,3,2,3,2,5
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,1,1,0,1,1,2,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,286,288,120,99,406,387,793
EL CHORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,0,1,0,0,0,1,1
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,0,5,2,3,2,8,10
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,3,9,0,2,3,11,14
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,35,46,2,1,37,47,84
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,1,0,0,0,1,0,1
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,10,16,4,2,14,18,32
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,22,16,1,2,23,18,41
ESCOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,2,2,1,1,3,3,6
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,3,1,0,0,3,1,4
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,3,1,0,0,3,1,4
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-02-01,0,0,1,0,1,0,1
