,group,variable,month,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS FUERA,PENTAVALENTE 2DA DOSIS FUERA,TOTALES,TOTALES,TOTALES
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,1,1,1,2,2,4
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,2,0,0,1,2,1,3
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,1,0,0,1,1,2
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,3,2,10,4,13,6,19
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,20,14,30,26,50,40,90
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,1,1,1,1,2
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,3,0,0,0,3,0,3
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,1,0,0,0,1,1
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,1,0,0,1,1,2
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,1,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,1,0,1,0,1
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
HUARINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,1,0,2,0,2
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,1,0,1,0,1
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,2,2,1,1,3,3,6
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,3,1,0,1,3,4
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,8,6,2,0,10,6,16
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,0,1,0,1,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,1,0,1,0,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,1,0,1,0,1
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,0,1,0,1,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,1,0,0,0,1,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,0,1,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,4,1,3,3,7,4,11
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,9,9,12,7,21,16,37
PADCAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,1,0,1,0,1
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,1,2,3,3,4,7
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,0,1,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,6,5,8,7,14,12,26
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,1,0,0,1,1,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,3,3,5,1,8,4,12
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,2,0,7,3,9,3,12
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,1,0,0,0,1,1
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,1,0,0,1,1,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,2,3,1,4,3,7
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,2,1,2,2,4,6
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,1,0,0,1,1,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,4,6,5,2,9,8,17
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,1,0,0,0,1,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,1,0,0,1,1,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,2,4,2,4,6
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,4,1,4,1,5
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,1,0,2,0,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,1,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,1,1,4,1,5,6
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,23,17,22,15,45,32,77
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,1,0,1,0,2,2
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,1,1,1,2
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,1,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,1,2,0,3,1,4
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,2,4,1,1,3,5,8
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,2,1,1,0,3,1,4
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,0,1,0,1,1
TIPUANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,1,1,1,1,2,3
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,1,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,1,1,1,1,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,3,3,1,2,4,5,9
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,1,0,0,1,1,2
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,1,0,1,0,1
URUBICHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,1,0,0,0,1,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,1,0,0,0,1,1
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,1,1,0,1,1,2
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,1,0,2,0,2
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,1,0,0,0,1,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,1,1,1,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,2,1,2,1,4,5
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,1,0,1,0,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,1,1,1,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,3,2,2,0,5,2,7
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,1,3,2,3,5
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,1,1,1,1,2,3
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,0,0,0,1,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,1,0,1,1,2,3
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,1,0,1,0,1
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,1,0,1,0,1
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,1,0,2,0,2
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,0,0,0,1,1
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,0,0,1,0,1
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,0,0,0,1,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,0,0,1,0,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,0,0,1,0,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,0,0,1,0,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,2,0,0,0,2,0,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,4,1,4,2,6
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,1,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,0,1,1,1,2
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,1,1,1,2,3
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,10,9,1,2,11,11,22
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,2,0,2,0,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,2,1,2,1,3
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,2,0,0,0,2,0,2
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,0,1,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,0,0,0,1,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,1,0,0,1,1,2
CORO CORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,0,0,0,1,1
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,1,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,4,0,1,1,5,6
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,5,11,20,21,25,32,57
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,2,0,0,0,2,2
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,1,1,1,2,3
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,0,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,1,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,1,2,1,3,2,5
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,0,1,0,1,1
HUMANATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,1,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,3,5,0,0,3,5,8
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,5,1,0,0,5,1,6
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,0,1,0,1,1
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,0,0,0,1,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,0,0,0,1,1
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,1,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,0,2,1,2,3
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,1,0,1,0,1
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,1,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,4,1,1,0,5,1,6
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,2,2,8,5,10,7,17
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,0,0,0,1,1
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,2,0,0,0,2,0,2
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,1,2,2,2,4
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,4,4,1,4,5,8,13
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,0,0,0,1,1
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,2,2,0,0,2,2,4
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,2,1,0,0,2,1,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,2,2,2,3,4,7
QUIME,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,1,0,1,0,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,0,0,1,0,1
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,0,0,0,1,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,0,0,1,0,1
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,1,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,1,4,3,5,4,9
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,0,0,1,0,1
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,2,0,4,5,6,5,11
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,0,1,0,1,1
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,3,0,0,0,3,0,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,0,2,0,2,2
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,36,28,28,38,64,66,130
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,1,0,1,1,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,1,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,2,0,0,1,2,3
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,2,0,0,1,2,3
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,0,0,0,1,1
TARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,1,0,1,0,1
TARACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,2,0,0,0,2,0,2
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,0,1,0,2,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,2,0,1,1,3,4
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,2,0,0,0,2,2
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,2,1,3,1,4
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,3,1,0,2,3,5
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,0,0,1,0,1
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,1,0,0,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,0,2,1,2,3
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,1,2,1,2,3
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,3,3,1,0,4,3,7
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,0,0,0,1,0,1,1
YANACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-12-01,1,0,0,0,1,0,1
