,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,3,4,0,0,3,4,7
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,1,3,0,0,1,3,4
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,34,37,3,2,37,39,76
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,40,62,18,14,58,76,134
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,3,3,0,0,3,3,6
LLICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,1,1,0,0,1,1,2
MACHARETI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,0,1,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,0,0,0,1,0,1,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,9,8,0,1,9,9,18
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,1,2,1,0,2,2,4
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,7,2,0,0,7,2,9
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,1,1,0,0,1,1,2
OCURI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,12,10,1,1,13,11,24
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,115,113,5,3,120,116,236
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,1,0,0,0,1,0,1
PAZÑA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,0,1,0,1,0,2,2
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,1,1,0,2,1,3,4
POOPO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,2,5,3,4,5,9,14
POROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,4,4,2,0,6,4,10
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,1,1,0,0,1,1,2
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,158,121,1,0,159,121,280
PRESTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,0,2,3,0,3,2,5
PUCARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,0,1,0,0,0,1,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,7,8,4,2,11,10,21
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,3,4,1,0,4,4,8
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,7,6,0,0,7,6,13
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,2,1,1,2,3,3,6
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,0,0,3,1,3,1,4
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,0,2,2,1,2,3,5
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,3,2,1,0,4,2,6
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,0,2,0,0,0,2,2
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,2,0,0,0,2,0,2
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,1,0,0,0,1,0,1
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,1,1,0,0,1,1,2
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,4,4,3,5,7,9,16
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,16,17,19,21,35,38,73
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,2,2,0,1,2,3,5
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,20,24,26,28,46,52,98
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,1,2,0,0,1,2,3
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,0,0,2,3,2,3,5
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,0,2,2,1,2,3,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,8,9,0,1,8,10,18
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,0,0,0,1,0,1,1
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,1,1,0,0,1,1,2
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,2,3,1,2,3,5,8
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,2,0,0,1,2,1,3
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,0,1,0,1,0,2,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,38,36,0,0,38,36,74
TARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,0,1,0,0,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,4,2,0,0,4,2,6
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,0,0,2,0,2,0,2
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,2,2,0,0,2,2,4
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,0,1,8,5,8,6,14
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,30,21,1,1,31,22,53
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,35,30,1,5,36,35,71
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,4,4,4,0,8,4,12
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,2,1,0,0,2,1,3
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,3,1,0,2,3,3,6
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,5,6,11,12,16,18,34
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,11,14,0,0,11,14,25
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,18,22,4,5,22,27,49
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,2,7,2,2,4,9,13
YANACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,1,1,0,0,1,1,2
YOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,0,1,1,0,1,1,2
YOTALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,2,1,0,1,2,2,4
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-03-01,1,0,2,1,3,1,4
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,2,0,0,0,2,0,2
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,10,11,0,1,10,12,22
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,0,1,1,0,1,1,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,0,1,0,0,0,1,1
ATOCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,4,3,1,4,5,7,12
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,0,0,3,2,3,2,5
BETANZOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,8,14,9,9,17,23,40
CABEZAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,0,0,1,1,1,1,2
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,2,2,1,6,3,8,11
CARANGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,1,1,0,0,1,1,2
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,3,3,6,1,9,4,13
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,4,16,15,17,19,33,52
CHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,2,6,3,3,5,9,14
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,7,8,9,3,16,11,27
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,4,3,2,3,6,6,12
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,1,0,1,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,15,10,2,1,17,11,28
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,7,13,5,5,12,18,30
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,92,97,5,8,97,105,202
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,3,4,0,0,3,4,7
COPACABANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,9,1,3,8,12,9,21
CORIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,5,7,10,7,15,14,29
CORO CORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,0,0,4,10,4,10,14
COROICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,4,2,1,2,5,4,9
CORQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,0,1,0,0,0,1,1
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,2,4,9,6,11,10,21
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,5,2,0,0,5,2,7
EL ALTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,63,54,66,87,129,141,270
EL CHORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,5,4,2,2,7,6,13
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,1,0,0,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,3,0,0,1,3,1,4
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,4,4,2,1,6,5,11
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,1,1,0,0,1,1,2
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,0,3,2,0,2,3,5
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,0,0,2,4,2,4,6
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,4,4,5,4,9,8,17
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,2,4,1,2,3,6,9
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,13,15,0,2,13,17,30
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,7,2,3,4,10,6,16
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,35,42,2,1,37,43,80
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,32,33,15,26,47,59,106
LA RIVERA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,0,1,0,1,0,2,2
LLICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,1,0,2,1,3,1,4
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,1,1,0,0,1,1,2
MECAPACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,1,4,0,0,1,4,5
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,1,2,1,0,2,2,4
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,5,1,0,0,5,1,6
OCURI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,5,7,8,4,13,11,24
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,99,104,32,21,131,125,256
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,1,8,1,0,2,8,10
PAZÑA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,0,1,5,4,5,5,10
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,21,11,15,10,36,21,57
POOPO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,3,1,5,6,8,7,15
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,6,7,0,0,6,7,13
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,90,72,9,10,99,82,181
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,6,12,7,9,13,21,34
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,1,1,0,0,1,1,2
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,3,3,1,0,4,3,7
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,4,4,3,6,7,10,17
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,0,0,0,1,0,1,1
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,2,0,1,2,3,2,5
SACACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,1,3,4,2,5,5,10
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,6,8,9,12,15,20,35
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,5,3,2,2,7,5,12
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,18,13,14,10,32,23,55
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,0,1,1,3,1,4,5
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,0,0,0,1,0,1,1
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,1,2,0,0,1,2,3
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,3,1,0,0,3,1,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,5,12,12,13,17,25,42
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,1,4,5,6,6,10,16
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,5,2,0,0,5,2,7
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,3,1,2,2,5,3,8
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,3,3,0,3,3,6,9
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,16,23,0,1,16,24,40
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,5,6,0,0,5,6,11
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,1,0,0,1,1,1,2
TODOS SANTOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,0,1,0,0,0,1,1
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,4,2,0,0,4,2,6
TOMAVE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,10,5,1,7,11,12,23
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,6,7,26,25,32,32,64
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,0,0,0,20,0,20,20
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,19,37,8,2,27,39,66
TURCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,0,2,10,4,10,6,16
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,31,28,13,12,44,40,84
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,5,5,2,0,7,5,12
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,12,12,0,0,12,12,24
YANACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,0,1,0,1,0,2,2
YUNGUYO DE LITORAL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-04-01,1,1,0,0,1,1,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,6,10,4,3,10,13,23
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,29,15,0,0,29,15,44
AIQUILE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,18,15,12,18,30,33,63
ALCALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,7,6,6,7,13,13,26
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,14,8,14,8,28,16,44
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,8,8,0,0,8,8,16
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,0,2,1,2,1,4,5
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,0,1,0,3,0,4,4
ANZALDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,3,0,7,3,10,3,13
APOLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,16,11,7,6,23,17,40
ARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,12,13,11,8,23,21,44
ARBIETO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,31,39,24,27,55,66,121
ARQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,27,29,8,14,35,43,78
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,28,26,0,0,28,26,54
ATOCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,13,3,3,1,16,4,20
AYATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,4,0,4,3,8,3,11
AYO AYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,9,7,2,1,11,8,19
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,21,26,32,30,53,56,109
BATALLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,12,16,1,1,13,17,30
BAURES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,6,6,6,7,12,13,25
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,0,0,5,0,5,0,5
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,3,0,3,2,6,2,8
BERMEJO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,37,50,6,5,43,55,98
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,3,4,6,4,9,8,17
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,0,1,0,1,0,2,2
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,2,2,8,9,10,11,21
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,18,12,5,5,23,17,40
CABEZAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,12,8,1,0,13,8,21
CAIROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,3,1,0,1,3,2,5
CAJUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,17,19,1,0,18,19,37
CALACOTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,0,2,4,2,4,4,8
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,9,4,0,0,9,4,13
CAMARGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,3,2,0,0,3,2,5
CAMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,14,9,1,1,15,10,25
