,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,24,29,2,3,26,32,58
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,5,7,0,3,5,10,15
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,7,8,14,11,21,19,40
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,15,14,0,3,15,17,32
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,3,10,2,3,5,13,18
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,3,1,0,0,3,1,4
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,0,3,2,2,2,5,7
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,9,10,10,8,19,18,37
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,0,1,0,2,0,3,3
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,8,9,8,17,16,26,42
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,0,3,1,1,1,4,5
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,1,0,0,0,1,0,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,2,2,3,11,5,13,18
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,0,0,9,6,9,6,15
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,8,7,0,0,8,7,15
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,7,13,0,0,7,13,20
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,758,707,12,12,770,719,1489
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,8,3,0,0,8,3,11
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,8,10,4,1,12,11,23
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,1,5,0,0,1,5,6
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,1,2,1,3,2,5,7
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,1,0,0,1,1,1,2
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,2,2,0,0,2,2,4
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,3,3,2,0,5,3,8
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,0,0,2,0,2,0,2
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,1,2,0,0,1,2,3
SENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,2,2,1,3,3,5,8
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,14,20,1,0,15,20,35
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,7,0,0,0,7,0,7
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,1,0,3,2,4,2,6
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,29,36,0,1,29,37,66
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,3,5,0,0,3,5,8
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,4,8,0,1,4,9,13
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,162,136,3,0,165,136,301
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,0,0,0,2,0,2,2
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,4,3,0,0,4,3,7
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,1,1,2,3,3,4,7
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,1,0,0,0,1,0,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,5,8,2,3,7,11,18
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,8,4,3,0,11,4,15
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,1,2,0,0,1,2,3
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,5,3,1,2,6,5,11
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,81,84,0,3,81,87,168
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,4,4,5,2,9,6,15
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,10,6,0,0,10,6,16
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,14,5,0,0,14,5,19
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,5,3,9,7,14,10,24
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,2,2,6,2,8,4,12
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,25,18,10,8,35,26,61
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,7,7,8,5,15,12,27
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,2,2,0,0,2,2,4
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,1,3,11,1,12,4,16
TODOS SANTOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,0,1,0,0,0,1,1
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,9,3,2,0,11,3,14
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,3,0,2,2,5,2,7
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,3,3,0,0,3,3,6
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,2,3,6,6,8,9,17
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,1,0,1,0,2,0,2
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,3,0,0,1,3,1,4
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,0,0,1,1,1,1,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,27,29,0,0,27,29,56
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,15,22,5,4,20,26,46
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,1,0,0,0,1,0,1
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,2,0,4,1,6,1,7
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,15,9,2,3,17,12,29
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,6,6,5,4,11,10,21
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,2,4,0,0,2,4,6
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,12,19,3,0,15,19,34
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,7,6,1,0,8,6,14
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,26,30,6,5,32,35,67
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,1,0,5,2,6,2,8
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,3,5,6,8,9,13,22
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,22,29,5,11,27,40,67
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,1,0,1,3,2,3,5
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,1,2,0,1,1,3,4
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,2,6,3,1,5,7,12
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,44,58,4,2,48,60,108
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,6,0,1,0,7,0,7
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,19,16,0,3,19,19,38
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,12,9,17,8,29,17,46
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,4,5,0,0,4,5,9
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,1,2,0,0,1,2,3
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,80,61,1,1,81,62,143
YACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,2,2,2,1,4,3,7
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,36,20,12,8,48,28,76
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,2,0,2,2,4,2,6
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,6,2,0,0,6,2,8
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,8,18,18,23,26,41,67
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,2,1,0,0,2,1,3
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,1,0,3,3,4,3,7
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,2,0,1,2,3,2,5
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-01-01,3,4,1,1,4,5,9
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,3,1,0,1,3,2,5
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,16,13,3,2,19,15,34
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,22,19,1,3,23,22,45
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,8,3,5,4,13,7,20
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,2,1,0,1,2,3
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,2,0,0,0,2,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,4,8,0,0,4,8,12
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,5,5,1,0,6,5,11
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,3,0,0,0,3,3
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,1,2,0,0,1,2,3
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,2,1,1,0,3,1,4
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,13,14,3,0,16,14,30
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,2,0,0,3,2,3,5
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,1,0,0,0,1,1
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,7,10,3,3,10,13,23
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,5,5,3,3,8,8,16
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,32,17,4,1,36,18,54
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,12,12,0,0,12,12,24
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,4,3,0,0,4,3,7
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,1,2,1,0,2,2,4
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,5,6,3,1,8,7,15
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,17,26,13,5,30,31,61
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,3,4,1,0,4,4,8
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,10,11,3,1,13,12,25
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,6,4,0,0,6,4,10
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,0,0,1,0,1,1
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,0,3,2,3,2,5
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,1,0,2,5,3,5,8
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,22,19,2,0,24,19,43
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,17,16,5,10,22,26,48
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,2,0,1,0,3,3
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,0,0,1,0,1,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,4,3,0,0,4,3,7
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,13,6,4,5,17,11,28
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,4,7,6,15,10,22,32
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,5,3,0,1,5,4,9
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,4,5,4,6,8,11,19
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,13,8,0,0,13,8,21
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,0,1,0,1,0,1
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,5,5,1,4,6,9,15
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,9,4,0,2,9,6,15
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,3,0,2,0,5,0,5
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,21,21,1,0,22,21,43
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,8,8,7,7,15,15,30
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,3,1,0,1,3,2,5
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,9,10,5,3,14,13,27
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,32,30,1,1,33,31,64
CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,2,0,0,0,2,0,2
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,4,3,5,2,9,5,14
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,4,1,2,4,6,5,11
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,5,1,7,3,12,4,16
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,1,0,0,0,1,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,12,22,16,7,28,29,57
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,6,4,1,1,7,5,12
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,13,9,10,9,23,18,41
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,8,8,1,3,9,11,20
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,14,15,2,8,16,23,39
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,14,11,2,1,16,12,28
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,2,1,0,1,2,2,4
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,5,1,2,4,7,5,12
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,7,9,6,2,13,11,24
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,13,4,1,3,14,7,21
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,31,22,18,21,49,43,92
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,8,3,17,13,25,16,41
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,406,384,8,5,414,389,803
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,14,23,3,1,17,24,41
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,10,7,1,2,11,9,20
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,2,0,0,0,2,0,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,13,12,0,2,13,14,27
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,4,3,2,1,6,4,10
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,4,3,6,7,10,10,20
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,1,6,2,0,3,6,9
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,6,5,6,3,12,8,20
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,2,3,0,0,2,3,5
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,12,15,1,4,13,19,32
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,1,2,1,2,2,4
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,11,11,15,11,26,22,48
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,6,3,3,3,9,6,15
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,17,7,0,0,17,7,24
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,1,0,3,3,4,3,7
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,10,14,0,3,10,17,27
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,2,0,0,0,2,2
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,7,15,3,1,10,16,26
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,59,33,6,8,65,41,106
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,16,19,5,5,21,24,45
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,1,2,1,5,2,7,9
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,6,6,1,0,7,6,13
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,3,0,0,0,3,3
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,2,1,2,2,4,3,7
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,4,5,0,2,4,7,11
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,350,359,155,113,505,472,977
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,3,1,0,0,3,1,4
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,5,6,4,6,9,12,21
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,3,4,2,2,5,6,11
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,44,50,0,3,44,53,97
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,2,0,1,0,3,3
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,18,10,1,1,19,11,30
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,26,25,0,0,26,25,51
ESCARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,1,0,0,0,1,0,1
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,3,0,2,5,5,5,10
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,1,0,0,0,1,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,3,0,0,0,3,0,3
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,1,0,0,0,1,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,0,1,2,1,2,3
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,0,6,7,6,7,13
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,1,1,3,2,4,3,7
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,5,3,1,2,6,5,11
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,16,16,1,1,17,17,34
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,3,7,0,2,3,9,12
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,6,5,2,3,8,8,16
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,1,2,0,0,1,2,3
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,15,26,11,10,26,36,62
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,7,13,4,0,11,13,24
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,1,3,2,1,3,4,7
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,1,3,1,1,2,4,6
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,10,7,3,4,13,11,24
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,7,9,0,0,7,9,16
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,1,4,2,0,3,4,7
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,1,0,3,0,4,0,4
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,1,0,0,1,1,1,2
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,0,0,4,1,4,1,5
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,1,1,3,4,4,5,9
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,3,0,2,1,5,1,6
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,4,5,4,4,8,9,17
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,1,3,1,2,2,5,7
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,3,5,4,0,7,5,12
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-02-01,7,9,1,4,8,13,21
