,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
RAVELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,0,1,0,1,1
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,1,1,1,2,3
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,2,3,1,1,3,4,7
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,5,1,5,5,10,6,16
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,1,0,0,1,1,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,2,0,0,1,2,3
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,0,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,3,2,0,3,3,5,8
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,4,1,2,1,6,7
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,3,2,1,3,4,7
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,3,1,3,1,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,7,2,7,3,10
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,0,0,0,1,0,1
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,0,0,0,1,1
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,0,1,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,2,1,2,1,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,53,44,7,5,60,49,109
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,0,0,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,1,0,1,0,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,2,0,4,2,6,2,8
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,2,8,0,0,2,8,10
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,2,0,0,0,2,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,4,4,1,2,5,6,11
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,0,0,0,1,1
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,2,5,1,5,3,10,13
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,0,1,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,2,2,0,0,2,2,4
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,0,2,0,2,2
TOLATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,6,5,0,0,6,5,11
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,0,0,0,1,1
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,1,1,0,2,1,3
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,1,0,0,1,1,2
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,2,1,1,2,3,3,6
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,2,0,1,1,3,4
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,3,1,2,1,5,2,7
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,0,3,3,4,3,7
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,4,3,0,0,4,3,7
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,2,0,0,1,2,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,2,2,0,2,2,4
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,3,0,0,0,3,0,3
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,2,1,2,1,3
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,0,0,1,0,1
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,1,0,0,1,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,2,1,0,0,2,1,3
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,0,1,0,1,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,1,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,2,0,0,0,2,0,2
BETANZOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,1,0,1,0,1
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,0,1,0,1,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,2,0,0,0,2,2
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,0,0,1,0,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,0,1,1,1,2
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,1,1,1,1,2
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,1,3,6,3,7,10
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,0,1,0,1,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,2,1,1,0,3,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,1,0,0,1,1,2
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,1,0,0,1,1,2
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,0,0,1,0,1
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,1,2,1,2,3
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,19,9,2,1,21,10,31
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,1,0,0,1,1,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,2,0,1,1,3,1,4
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,1,0,0,0,1,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,2,0,0,0,2,2
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,1,0,0,0,1,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,1,0,0,0,1,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,2,0,0,1,2,3
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,0,1,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,4,1,1,2,5,3,8
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,12,19,14,13,26,32,58
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,0,1,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,1,2,1,3,2,5
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,1,0,0,0,1,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,1,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,1,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,1,1,1,1,2
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,1,1,0,2,1,3
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,1,0,1,0,2,2
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,1,0,1,0,1
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,0,1,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,2,0,0,0,2,2
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,1,0,2,0,3,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,7,8,1,4,8,12,20
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,0,1,0,1,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,2,0,1,0,3,3
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,2,0,0,0,2,0,2
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,0,0,1,0,1
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,1,0,1,0,2,2
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,1,0,1,0,1
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,1,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,3,2,2,4,5,6,11
OCURI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,0,1,0,1,1
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,0,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,5,5,3,1,8,6,14
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,1,18,13,18,14,32
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,2,0,0,0,2,2
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,1,1,1,1,2,3
PAZÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,0,1,0,1,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,1,0,2,0,2
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,1,0,0,0,1,1
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,2,0,2,0,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,7,1,2,0,9,1,10
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,1,1,1,1,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,1,0,2,0,3,3
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,5,6,3,1,8,7,15
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,7,3,4,4,11,15
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,1,0,2,0,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,2,0,0,0,2,0,2
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,2,0,1,1,3,4
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,4,0,1,0,5,0,5
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,4,6,1,1,5,7,12
SACACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,1,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,1,0,0,1,1,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,5,2,1,0,6,2,8
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,1,0,0,0,1,1
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,0,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,1,0,2,0,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,2,1,0,2,2,4
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,6,5,7,5,12
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,2,0,0,0,2,0,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,0,1,0,1,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,2,0,0,0,2,2
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,31,32,10,4,41,36,77
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,2,2,1,2,3,5
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,1,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,0,0,1,0,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,1,1,1,1,2
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,3,0,0,0,3,0,3
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,4,0,1,0,5,0,5
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,1,0,1,0,1
SORACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,0,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,4,4,1,0,5,4,9
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,0,0,1,0,1
TARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,0,0,1,0,1
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,1,0,0,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,6,0,3,1,9,1,10
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,2,3,1,1,3,4,7
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,0,1,1,1,2
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,2,0,0,0,2,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,4,6,5,3,9,9,18
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,1,0,0,1,1,2
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,1,0,2,0,2
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,3,2,1,0,4,2,6
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,2,0,0,0,2,0,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,5,0,1,3,6,3,9
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,1,0,0,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,4,0,2,1,6,1,7
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,9,0,1,1,10,11
YACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,1,0,0,1,1,1,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,3,2,0,1,3,3,6
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-09-01,0,0,0,2,0,2,2
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,1,0,1,0,1
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,0,0,0,1,0,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,3,0,0,0,3,0,3
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,0,2,1,3,1,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,1,0,1,0,1
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,1,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,1,0,1,1,2
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,1,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,1,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,1,0,1,0,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,2,1,0,0,2,1,3
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,2,1,0,1,2,3
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,0,1,1,2,1,3
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,2,6,2,7,9
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,0,5,1,6,1,7
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,0,1,0,1,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,3,1,0,2,3,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,2,0,1,0,3,3
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,0,0,0,1,0,1
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,2,0,0,0,2,0,2
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,0,2,0,2,2
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,0,3,3,4,3,7
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,10,14,1,1,11,15,26
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,2,1,0,2,2,4
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,1,0,0,1,1,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,2,1,0,1,2,2,4
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,2,2,0,0,2,2,4
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,0,0,0,1,0,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,2,1,0,0,2,1,3
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,0,1,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,4,2,1,2,5,4,9
CUEVO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,22,11,19,29,41,40,81
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,0,0,0,1,0,1
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,4,4,1,2,5,6,11
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,1,0,1,0,1
GUANAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,1,0,2,2
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,2,1,0,0,2,1,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,1,0,2,2
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
HUARINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,0,0,0,1,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,0,1,0,1,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,0,0,0,1,0,1
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,1,2,2,3,3,6
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,4,1,1,1,5,2,7
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,1,1,0,2,1,3
