,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,71,108,24,41,95,149,244
GUTIERREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,16,30,8,13,24,43,67
HUACARETA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,11,14,4,7,15,21,36
HUACHACALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,5,6,4,4,9,10,19
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,11,7,36,52,47,59,106
HUARACAJE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,36,68,0,0,36,68,104
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,4,6,11,23,15,29,44
HUATAJATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,1,0,0,0,1,0,1
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,0,1,8,10,8,11,19
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,2,0,7,2,9,2,11
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,2,1,2,2,4,3,7
ICLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,0,1,2,8,2,9,11
INCAHUASI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,4,8,0,1,4,9,13
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,1,1,5,4,6,5,11
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,22,19,12,20,34,39,73
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,43,43,20,19,63,62,125
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,28,49,18,22,46,71,117
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,48,38,20,2,68,40,108
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,1078,1599,526,623,1604,2222,3826
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,2282,2437,2872,931,5154,3368,8522
LAGUNILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,31,52,24,35,55,87,142
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,33,63,199,71,232,134,366
LAS CARRERAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,4,6,1,0,5,6,11
LLALLAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,19,28,12,22,31,50,81
LLICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,5,5,0,0,5,5,10
LORETO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,0,2,23,21,23,23,46
LURIBAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,1,2,4,0,5,2,7
MACHACAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,2,1,12,23,14,24,38
MACHARETI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,5,5,1,5,6,10,16
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,61,93,7,13,68,106,174
MAIRANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,70,136,12,16,82,152,234
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,11,12,27,33,38,45,83
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,2,12,17,45,19,57,76
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,81,146,9,29,90,175,265
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,2,0,31,59,33,59,92
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,19,18,79,64,98,82,180
MOJINETE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,0,0,0,1,0,1,1
MOJOCOYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,11,13,8,13,19,26,45
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,36,73,10,15,46,88,134
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,696,1021,535,790,1231,1811,3042
MORO MORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,6,6,1,4,7,10,17
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,4,3,8,3,12,6,18
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,0,0,1,3,1,3,4
OCURI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,0,0,1,2,1,2,3
OKINAWA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,82,123,14,9,96,132,228
OMEREQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,2,6,15,22,17,28,45
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,271,468,385,296,656,764,1420
PADCAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,12,13,0,8,12,21,33
PADILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,0,0,3,8,3,8,11
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,97,110,236,394,333,504,837
PALCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,7,25,31,58,38,83,121
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,17,21,112,105,129,126,255
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,3,1,0,0,3,1,4
PAMPA GRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,43,58,24,41,67,99,166
PAPEL PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,0,1,4,0,4,1,5
PASORAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,8,5,18,25,26,30,56
PATACAMAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,57,44,25,12,82,56,138
PAZÑA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,7,4,29,14,36,18,54
PELECHUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,3,3,7,0,10,3,13
POCOATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,3,6,4,6,7,12,19
POCONA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,6,8,5,12,11,20,31
POJO (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,6,3,11,9,17,12,29
POOPO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,1,4,3,7,4,11,15
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,7,11,20,21,27,32,59
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,5,8,15,31,20,39,59
PORONGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,61,91,144,127,205,218,423
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,379,448,2,5,381,453,834
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,9,16,10,15,19,31,50
POSTRER VALLE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,16,29,1,3,17,32,49
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,216,330,174,282,390,612,1002
PRESTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,1,6,7,15,8,21,29
PUCARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,15,23,0,0,15,23,38
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,11,11,39,45,50,56,106
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,1,0,21,39,22,39,61
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,9,8,23,26,32,34,66
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,0,0,4,5,4,5,9
PUERTO PEREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,2,0,7,8,9,8,17
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,128,179,42,46,170,225,395
PUERTO RICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,1,2,6,11,7,13,20
PUERTO SILES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,0,0,15,18,15,18,33
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,74,116,62,49,136,165,301
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,81,88,182,263,263,351,614
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,2,6,2,5,4,11,15
PUNATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,43,56,16,41,59,97,156
QUIABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,1,1,2,4,3,5,8
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,160,157,984,286,1144,443,1587
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,4,13,10,4,14,17,31
QUIRUSILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,21,39,24,32,45,71,116
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,10,15,1,6,11,21,32
RAVELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,0,0,1,0,1,0,1
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,15,20,3,6,18,26,44
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,59,75,386,42,445,117,562
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,135,171,4,14,139,185,324
RURRENABAQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,8,14,124,164,132,178,310
SABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,2,1,4,2,6,3,9
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,182,254,649,825,831,1079,1910
SACABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,3,3,9,8,12,11,23
SACACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,0,2,12,17,12,19,31
SAIPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,15,21,80,135,95,156,251
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,4,2,3,1,7,3,10
SAMAIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,48,84,17,37,65,121,186
SAN AGUSTIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,0,1,0,0,0,1,1
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,15,35,67,136,82,171,253
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,4,9,3,7,7,16,23
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,6,5,0,0,6,5,11
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,23,50,5,14,28,64,92
SAN BENITO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,9,24,16,33,25,57,82
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,137,101,7,9,144,110,254
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,4,5,58,85,62,90,152
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,215,292,22,33,237,325,562
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,108,67,11,23,119,90,209
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,720,935,22,32,742,967,1709
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,17,8,57,84,74,92,166
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,91,144,12,14,103,158,261
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,206,143,136,169,342,312,654
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,111,107,55,71,166,178,344
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,254,365,300,474,554,839,1393
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,0,2,3,5,3,7,10
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,16,33,37,33,53,66,119
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,13,11,1,3,14,14,28
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,58,61,75,50,133,111,244
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,51,105,13,29,64,134,198
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,0,2,0,1,0,3,3
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,115,149,52,109,167,258,425
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,27,24,29,28,56,52,108
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,2,3,0,1,2,4,6
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,9,9,21,31,30,40,70
SAN RAFAEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,13,6,59,85,72,91,163
SAN RAMON BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,31,34,0,0,31,34,65
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,160,253,0,0,160,253,413
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,1,1,18,21,19,22,41
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,29968,37543,421,731,30389,38274,68663
SANTA ROSA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,64,89,0,0,64,89,153
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,218,239,100,103,318,342,660
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,4,3,6,5,10,8,18
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,2,2,4,10,6,12,18
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,1,3,1,3,2,6,8
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,0,1,4,12,4,13,17
SANTIVAÑES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,2,1,36,37,38,38,76
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,1,3,1,2,2,5,7
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,4,6,5,14,9,20,29
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,4,0,8,17,12,17,29
SHINAOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,13,13,17,20,30,33,63
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,12,18,72,90,84,108,192
SICAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,2,2,24,26,26,28,54
SIPE SIPE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-05-01,23,28,70,138,93,166,259
