,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN RAMON BENI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,3,0,3,3
SANTA ANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,75,0,439,0,514,514
SANTA ROSA DEL SARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,5,0,8,0,13,13
SANTIAGO DE HUARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,1,0,1,1
SHINAOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,1,0,4,0,5,5
SOPACHUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,17,0,17,17
SUCRE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,6,0,0,0,6,6
TACOBAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,1,0,1,1
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,1,0,10,0,11,11
TRINIDAD,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,1,0,8,0,9,9
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,2,0,2,0,4,4
UNCIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,27,0,25,0,52,52
UYUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,119,0,119,119
VALLEGRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,1,0,1,1
VIACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,35,0,0,0,35,35
VILLA MONTES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,2,0,2,2
VILLAZON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,1,0,0,0,1,1
VINTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,2,0,1,0,3,3
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,2,0,2,2
YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,3,0,3,3
ACHOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,2,0,2,2
ARBIETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,53,0,53,53
BATALLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,1,0,1,1
BETANZOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,5,0,5,5
BOLIVAR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,4,0,4,4
CABEZAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,1,0,8,0,9,9
CAMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,1,0,0,0,1,1
CARIPUYO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,1,0,1,1
CHIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,1,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,1,0,1,1
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,4,0,4,4
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,1,0,11,0,12,12
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,16,0,11,0,27,27
COLCAPIRHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,3,0,11,0,14,14
COLLANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,2,0,2,0,4,4
COLQUECHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,17,0,17,17
COPACABANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,5,0,5,5
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,6,0,3,0,9,9
ENTRE RIOS TRJ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,1,0,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,1,0,1,1
HUACARETA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,2,0,2,2
LA GUARDIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,1,0,53,0,54,54
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,28,0,58,0,86,86
LAGUNILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,2,0,0,0,2,2
LLALLAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,1,0,0,0,1,1
LORETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,2,0,2,2
MACHARETI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,4,0,1,0,5,5
MOCOMOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,4,0,0,0,4,4
MOROCHATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,4,0,4,4
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,5,0,5,5
OCURI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,3,0,3,3
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,4,0,3,0,7,7
PALCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,6,0,6,6
PASORAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,1,0,0,0,1,1
PATACAMAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,23,0,23,23
POOPO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,1,0,0,0,1,1
PORTACHUELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,52,0,13,0,65,65
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,3,0,0,0,3,3
PUERTO QUIJARRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,1,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,1,0,8,0,9,9
PUNATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,11,0,11,11
QUILLACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,2,0,3,0,5,5
RAVELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,2,0,2,2
REYES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,5,0,0,0,5,5
SAN BORJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,25,0,25,25
SAN IGNACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,5,0,0,0,5,5
SAN PEDRO DE TIQUINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,1,0,1,1
SANTA ANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,3,0,0,0,3,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,13,0,101,0,114,114
SANTA ROSA DEL SARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,3,0,0,0,3,3
SANTIAGO DE CALLAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,2,0,9,0,11,11
SANTIAGO DE HUATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,1,0,1,1
SENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,7,0,7,7
TARATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,1,0,1,1
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,1,0,1,1
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,1,0,1,1
TOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,9,0,0,0,9,9
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,1,0,4,0,5,5
UNCIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,3,0,6,0,9,9
UYUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,11,0,11,11
VILLA TUNARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,23,0,0,0,23,23
VILLAZON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,0,0,3,0,3,3
WALDO BALLIVIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,1,0,30,0,31,31
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,1,0,0,0,1,1
YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-09-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
ANCORAIMES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,7,0,7,7
ANZALDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,2,0,2,0,4,4
ARAMPAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,1,0,2,0,3,3
ASCENCION DE GUARAYOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,2,0,10,0,12,12
BATALLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,2,0,2,2
BAURES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,2,0,0,0,2,2
BERMEJO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,4,0,3,0,7,7
BETANZOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,2,0,2,2
BOLIVAR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,2,0,2,2
BOYUIBE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,3,0,3,3
CABEZAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,4,0,4,4
CALACOTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,9,0,9,9
CALAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
CARIPUYO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,2,0,2,2
CHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,10,0,10,10
CHARAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,3,0,15,0,18,18
CHAYANTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,6,0,6,6
CHUA COCANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,5,0,5,5
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,5,0,0,0,5,5
CLIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,45,0,6,0,51,51
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,28,0,28,28
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,3,0,7,0,10,10
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,36,0,180,0,216,216
COLCAPIRHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,19,0,4,0,23,23
"COLCHA ""K""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,3,0,3,3
COLLANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,1,0,1,0,2,2
COLQUECHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,1,0,0,0,1,1
COLQUENCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,10,0,10,10
COMANCHE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
CORIPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,4,0,4,4
COROICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,2,0,2,2
COTAGAITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,98,0,230,0,328,328
EL PUENTE(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,1,0,1,0,2,2
EUREKA (SANTOS MERCADO),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
FILADELFIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,8,0,0,0,8,8
GUANAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,15,0,15,15
HUACARETA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,5,0,5,5
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,2,0,2,2
INGAVI (HUMAITA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,3,0,3,3
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
LA GUARDIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,1,0,0,0,1,1
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,166,0,164,0,330,330
LLALLAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,3,0,3,3
MACHARETI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
MAIRANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,9,0,9,9
MAPIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,3,0,3,3
MECAPACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
MONTERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,18,0,18,18
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,2,0,2,2
NAZACARA DE PACAJES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,2,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
OCURI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,3,0,3,3
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,5,0,97,0,102,102
PALCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
PAPEL PAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,16,0,16,16
PASORAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,3,0,2,0,5,5
POCONA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,2,0,2,2
PORTACHUELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,83,0,1,0,84,84
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,1,0,3,0,4,4
PUERTO RICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
QUILLACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,16,0,16,16
QUIRUSILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,1,0,1,0,2,2
RAVELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
REYES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,41,0,41,41
RIBERALTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,1,0,32,0,33,33
ROBORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
RURRENABAQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,16,0,16,16
SACABA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,20,0,20,20
SACABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,7,0,7,7
SACACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
SAMAIPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
SAN BORJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,42,0,16,0,58,58
SAN CARLOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,3,0,3,3
SAN IGNACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,5,0,5,5
SAN IGNACIO DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,12,0,0,0,12,12
SAN JUAN DE YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,4,0,4,4
SAN JULIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,22,0,22,22
SAN LORENZO(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,5,0,5,5
SAN LUCAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,2,0,2,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,2,0,2,2
SAN RAMON BENI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,36,0,97,0,133,133
SANTIAGO DE CALLAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,2,0,2,2
SAPAHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,3,0,3,3
SENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,14,0,14,14
SICA SICA (VILLA AROMA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,24,0,24,24
SOPACHUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
SUCRE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,5,0,17,0,22,22
TACACOMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
TAPACARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,4,0,4,4
TARATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,42,0,42,42
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,7,0,108,0,115,115
TEOPONTE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,1,0,27,0,28,28
TOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,1,0,10,0,11,11
TOLATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,5,0,5,5
TOMINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
TRINIDAD,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,4,0,4,0,8,8
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,1,0,8,0,9,9
UNCIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,2,0,2,2
UYUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,2,0,2,2
VIACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,1,0,1,1
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,2,0,2,2
VINTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,1,0,4,0,5,5
WALDO BALLIVIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,6,0,6,6
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,1,0,21,0,22,22
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,4,0,6,0,10,10
YOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-10-01,0,0,0,3,0,3,3
ACHACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-11-01,0,0,0,12,0,12,12
