,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
TOLEDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,7,0,7,7
TOMAVE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,37,0,37,37
TOMINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,40,0,0,0,40,40
TORO TORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,2,0,19,0,21,21
TOTORA(CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,70,0,70,70
TOTORA(ORR),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,445,0,347,0,792,792
TUPIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,8,0,161,0,169,169
TURCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,13,0,13,13
UNCIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,50,0,32,0,82,82
URIONDO (A. CONCEPCION),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,78,0,79,79
UYUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,2,0,98,0,100,100
VALLEGRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,13,0,15,0,28,28
VILLA MONTES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,32,0,98,0,130,130
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,1,0,1,1
VILLA RIVERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,1,0,1,1
VILLA SERRANO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,55,0,55,55
VILLA TUNARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,6,0,305,0,311,311
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,27,0,27,27
VILLAZON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,4,0,175,0,179,179
VINTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,4,0,198,0,202,202
VITICHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,9,0,2,0,11,11
WARNES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,43,0,211,0,254,254
YACUIBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,338,0,338,338
YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,10,0,110,0,120,120
YOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,1,0,1,1
YUNCHARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,2,0,2,2
ZUDAÑEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,1,0,1,1
AIQUILE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,10,0,11,11
ANZALDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,0,0,1,1
BELEN DE URMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,5,0,5,5
BELLA FLOR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,2,0,2,2
BERMEJO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,0,0,1,1
BETANZOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,2,0,3,3
BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,3,0,3,3
CABEZAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,5,0,5,5
"CAIZA ""D""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,5,0,5,5
CAMARGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,11,0,0,0,11,11
CAMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,12,0,3,0,15,15
CAPINOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,6,0,6,6
CARACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,3,0,19,0,22,22
CARAPARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,3,0,3,3
CHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,5,0,0,0,5,5
CHARAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,2,0,51,0,53,53
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,2,0,2,2
CKOCHAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,7,0,8,8
COBIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,7,0,8,8
COCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,7,0,2,0,9,9
COCHABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,5,0,376,0,381,381
COLCAPIRHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,6,0,0,0,6,6
"COLCHA ""K""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,3,0,3,3
COLQUECHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,7,0,7,7
CONCEPCION,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,0,0,1,1
CORIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,3,0,3,3
COTOCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,86,0,86,86
DESAGUADERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,2,0,2,2
EL ALTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,102,0,110,0,212,212
EL PUENTE(STC),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,1,0,1,1
EL PUENTE(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,1,0,1,1
EL TORNO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,2,0,2,2
ENTRE RIOS TRJ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,12,0,12,12
EXALTACION,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,4,0,4,4
FILADELFIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,1,0,1,1
GUAYARAMERIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,2,0,2,2
HUACARETA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,0,0,1,1
HUARACAJE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,22,0,0,0,22,22
LA GUARDIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,7,0,15,0,22,22
LA PAZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,63,0,5,0,68,68
LAGUNILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,5,0,0,0,5,5
LLICA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,0,0,1,1
LORETO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,22,0,23,23
MACHARETI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,3,0,3,3
MAIRANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,6,0,7,7
MINEROS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,204,0,204,204
MONTERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,17,0,8,0,25,25
PADILLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,3,0,4,4
PAILON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,7,0,7,7
PAMPA GRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,0,0,1,1
POCOATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,8,0,8,8
POJO (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,7,0,7,7
PORONGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,3,0,4,4
PORVENIR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,10,0,10,10
POTOSI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,7,0,11,0,18,18
PUERTO GONZALO MORENO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,6,0,6,6
PUERTO VILLARROEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,1,0,1,1
RAVELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,10,0,10,10
REYES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,2,0,0,0,2,2
RIBERALTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,16,0,0,0,16,16
SACACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,1,0,1,1
SAMAIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,1,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,13,0,13,13
SAN IGNACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,3,0,3,3
SAN IGNACIO DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,2,0,0,0,2,2
SAN LORENZO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,0,0,1,1
SAN LUCAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,2,0,2,2
SAN MIGUEL DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,1,0,1,1
SAN PABLO DE LIPEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,4,0,0,0,4,4
SAN PEDRO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,3,0,3,3
SAN RAMON BENI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,165,0,65,0,230,230
SANTA ROSA DEL SARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,2,0,10,0,12,12
SICAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,4,0,4,4
SOPACHUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,14,0,14,14
SUCRE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,44,0,197,0,241,241
TACOBAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,2,0,2,2
TACOPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,23,0,24,24
TARABUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,5,0,5,5
TARIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,4,0,4,0,8,8
TIQUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,0,0,1,1
TOLEDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,1,0,1,1
TOMAVE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,10,0,10,10
TOTORA(CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,3,0,7,0,10,10
TRINIDAD,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,30,0,30,30
TUPIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,8,0,4,0,12,12
UMALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,6,0,6,6
UNCIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,2,0,2,2
URIONDO (A. CONCEPCION),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,1,0,3,0,4,4
UYUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,1,0,1,1
VALLEGRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,4,0,1,0,5,5
VIACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,1,0,1,1
VILLA MONTES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,5,0,2,0,7,7
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,41,0,41,41
VILLAZON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,6,0,5,0,11,11
VITICHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,9,0,9,0,18,18
YACUIBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,7,0,19,0,26,26
YAMPARAEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,17,0,17,17
YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,0,0,7,0,7,7
YOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,4,0,0,0,4,4
YOTALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-12-01,0,7,0,30,0,37,37
