,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
PORCO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,0.0,2.0,8.0,2.0,8.0,10.0
POROMA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
PORTACHUELO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
PORVENIR,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,0.0,0.0,5.0,0.0,5.0,5.0
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,13.0,41.0,4.0,5.0,17.0,46.0,63.0
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,14.0,2.0,3.0,4.0,17.0,21.0
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,3.0,8.0,1.0,0.0,4.0,8.0,12.0
PUERTO PEREZ,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
PUERTO RICO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,0.0,1.0,0.0,3.0,0.0,3.0
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,4.0,2.0,0.0,1.0,4.0,3.0,7.0
PUNA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,2.0,1.0,1.0,2.0,3.0,5.0
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,22.0,67.0,12.0,22.0,34.0,89.0,123.0
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,3.0,0.0,0.0,0.0,3.0,0.0,3.0
SACABA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,22.0,42.0,20.0,38.0,42.0,80.0,122.0
SAMAIPATA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SAN BENITO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,4.0,4.0,3.0,5.0,7.0,12.0
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,1.0,1.0,0.0,3.0,1.0,4.0
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,3.0,1.0,3.0,0.0,6.0,1.0,7.0
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
SAN JOAQUIN,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,0.0,0.0,38.0,1.0,38.0,39.0
SAN JULIAN,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,1.0,2.0,2.0,3.0,3.0,6.0
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,9.0,0.0,0.0,2.0,9.0,11.0
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,12.0,9.0,5.0,2.0,17.0,11.0,28.0
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1159.0,1633.0,0.0,2.0,1159.0,1635.0,2794.0
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SANTIVAÑES,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,3.0,5.0,2.0,0.0,5.0,5.0,10.0
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personal de salud,2018-07-01,3.0,1.0,0.0,0.0,3.0,1.0,4.0
SIPE SIPE,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,13.0,22.0,10.0,12.0,23.0,34.0,57.0
SOPACHUY,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,5.0,5.0,0.0,0.0,5.0,5.0,10.0
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,0.0,2.0,0.0,2.0,0.0,2.0
SORATA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,3.0,4.0,0.0,0.0,3.0,4.0,7.0
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,111.0,270.0,46.0,82.0,157.0,352.0,509.0
TACACOMA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,6.0,9.0,1.0,0.0,7.0,9.0,16.0
TACOPAYA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,0.0,2.0,0.0,2.0,0.0,2.0
TAHUA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
TAPACARI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,3.0,5.0,1.0,1.0,4.0,6.0,10.0
TARABUCO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,3.0,5.0,0.0,0.0,3.0,5.0,8.0
TARATA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,34.0,76.0,29.0,27.0,63.0,103.0,166.0
TARVITA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,7.0,0.0,0.0,0.0,7.0,7.0
TEOPONTE,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
TINGUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,2.0,0.0,0.0,2.0,2.0,4.0
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,59.0,55.0,8.0,6.0,67.0,61.0,128.0
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personal de salud,2018-07-01,10.0,8.0,5.0,8.0,15.0,16.0,31.0
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,3.0,0.0,0.0,2.0,3.0,5.0
TOCO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
TOLATA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
TOLEDO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,2.0,5.0,3.0,6.0,5.0,11.0
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
TOMINA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
TORO TORO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,6.0,0.0,0.0,0.0,6.0,0.0,6.0
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,2.0,3.0,5.0,5.0,7.0,12.0
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,6.0,9.0,0.0,1.0,6.0,10.0,16.0
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,9.0,1.0,1.0,3.0,10.0,13.0
UNCIA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,57.0,48.0,0.0,5.0,57.0,53.0,110.0
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,3.0,1.0,4.0,3.0,7.0,10.0
VACAS,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,3.0,1.0,0.0,2.0,3.0,5.0
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,2.0,1.0,0.0,1.0,2.0,3.0
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,133.0,22.0,3.0,3.0,136.0,25.0,161.0
VILA VILA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,3.0,3.0,0.0,0.0,3.0,3.0,6.0
VILLA CHARCAS,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,1.0,1.0,0.0,3.0,1.0,4.0
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,3.0,3.0,0.0,1.0,3.0,4.0,7.0
VILLA SERRANO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,7.0,13.0,11.0,10.0,18.0,23.0,41.0
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,8.0,17.0,0.0,2.0,8.0,19.0,27.0
VINTO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,9.0,8.0,12.0,13.0,21.0,21.0,42.0
VITICHI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
WARNES,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,5.0,4.0,0.0,0.0,5.0,4.0,9.0
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,8.0,6.0,0.0,1.0,8.0,7.0,15.0
YAMPARAEZ,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
YANACACHI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,7.0,0.0,6.0,2.0,13.0,15.0
YOCALLA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
YUNCHARA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,3.0,12.0,0.0,0.0,3.0,12.0,15.0
ZUDAÑEZ,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
ACHOCALLA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
ALTO BENI,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,1.0,1.0,2.0,2.0,3.0,5.0
ANCORAIMES,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
APOLO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
ARAMPAMPA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
ATOCHA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
AUCAPATA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,2.0,4.0,0.0,0.0,2.0,4.0,6.0
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personal de salud,2018-08-01,5.0,16.0,1.0,2.0,6.0,18.0,24.0
BATALLAS,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,3.0,7.0,0.0,1.0,3.0,8.0,11.0
BETANZOS,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,3.0,5.0,0.0,0.0,3.0,5.0,8.0
BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"CAIZA ""D""",otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CAJUATA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,5.0,0.0,0.0,0.0,5.0,0.0,5.0
CALAMARCA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CAMARGO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,2.0,8.0,0.0,0.0,2.0,8.0,10.0
CAQUIAVIRI,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,4.0,6.0,0.0,0.0,4.0,6.0,10.0
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,4.0,1.0,0.0,1.0,4.0,5.0
CARANAVI,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CARAPARI,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
CATACORA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,12.0,37.0,0.0,6.0,12.0,43.0,55.0
CHAYANTA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
CHIMORE,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,2.0,3.0,2.0,4.0,6.0
CHIPAYA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
CKOCHAS,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,3.0,0.0,0.0,0.0,3.0,0.0,3.0
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,11.0,36.0,2.0,1.0,13.0,37.0,50.0
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,9.0,5.0,5.0,0.0,14.0,5.0,19.0
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,20.0,42.0,4.0,8.0,24.0,50.0,74.0
COIPASA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
"COLCHA ""K""",otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,2.0,0.0,2.0,0.0,4.0,4.0
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
COLQUECHACA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
COLQUIRI,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,3.0,7.0,0.0,0.0,3.0,7.0,10.0
COMANCHE,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
COMARAPA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
COPACABANA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
CORIPATA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,5.0,1.0,1.0,1.0,6.0,7.0
CORO CORO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,2.0,5.0,0.0,0.0,2.0,5.0,7.0
COROICO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,4.0,3.0,0.0,0.0,4.0,3.0,7.0
CORQUE,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,1.0,5.0,6.0,6.0,7.0,13.0
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,8.0,6.0,0.0,0.0,8.0,6.0,14.0
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,1.0,0.0,1.0,1.0,2.0,3.0
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,43.0,76.0,3.0,8.0,46.0,84.0,130.0
EL CHORO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
EL TORNO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,0.0,0.0,1.0,1.0,1.0,2.0
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,4.0,4.0,2.0,1.0,6.0,5.0,11.0
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,3.0,1.0,3.0,2.0,5.0
ESCARA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
ESCOMA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
ESMERALDA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
EUCALIPTUS,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
FILADELFIA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personal de salud,2018-08-01,4.0,2.0,1.0,0.0,5.0,2.0,7.0
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,2.0,5.0,0.0,0.0,2.0,5.0,7.0
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
HUACHACALLA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,4.0,0.0,0.0,1.0,4.0,5.0
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,3.0,1.0,0.0,1.0,3.0,4.0
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,2.0,2.0,0.0,0.0,2.0,2.0,4.0
ICLA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,5.0,3.0,4.0,2.0,9.0,5.0,14.0
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
IXIAMAS,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,0.0,2.0,0.0,3.0,0.0,3.0
LA ASUNTA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,12.0,0.0,0.0,1.0,12.0,13.0
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,44.0,79.0,59.0,125.0,103.0,204.0,307.0
LA RIVERA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,4.0,0.0,0.0,1.0,4.0,5.0
MAIRANA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
MECAPACA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,8.0,0.0,0.0,0.0,8.0,8.0
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,2.0,2.0,0.0,0.0,2.0,2.0,4.0
MONTEAGUDO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
MOROCHATA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personal de salud,2018-08-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
OKINAWA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
OMEREQUE,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
ORURO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,37.0,63.0,41.0,191.0,78.0,254.0,332.0
PADCAYA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,0.0,0.0,3.0,0.0,3.0,3.0
PADILLA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,13.0,44.0,0.0,0.0,13.0,44.0,57.0
PALCA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,4.0,6.0,3.0,3.0,7.0,9.0,16.0
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
PAZÑA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
POCOATA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2018-08-01,2.0,2.0,0.0,0.0,2.0,2.0,4.0
POOPO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,2.0,0.0,1.0,1.0,3.0,4.0
PORCO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
PORVENIR,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,12.0,53.0,8.0,16.0,20.0,69.0,89.0
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,2.0,6.0,2.0,2.0,4.0,8.0,12.0
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
PUERTO PEREZ,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,0.0,2.0,0.0,2.0,0.0,2.0
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,10.0,1.0,0.0,2.0,10.0,12.0
QUIME,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,3.0,0.0,3.0,1.0,4.0
REYES,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,4.0,0.0,0.0,1.0,4.0,5.0
RURRENABAQUE,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,0.0,4.0,3.0,4.0,3.0,7.0
SABAYA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SACABA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,28.0,23.0,14.0,26.0,42.0,49.0,91.0
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,3.0,5.0,2.0,0.0,5.0,5.0,10.0
