,group,variable,month,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SANTIAGO DE MACHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,2,0,0,0,2,2
SANTIVAÑES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,0,53,0,53,0,53
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,0,0,7,0,7,7
SAPAHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,2,0,2,0,4,4
SENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,3,10,0,0,3,10,13
SHINAOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,3,1,1,0,4,1,5
SICA SICA (VILLA AROMA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,3,9,0,0,3,9,12
SIPE SIPE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,2,20,0,3,2,23,25
SOPACHUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,20,22,0,2,20,24,44
SORACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,1,0,0,0,1,1
SORATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,2,11,4,22,6,33,39
SUCRE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,45,85,27,12,72,97,169
TACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,1,0,0,1,1,1,2
TACACOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,8,0,1,0,9,9
TACOBAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,2,0,0,0,2,2
TACOPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,3,2,0,2,3,5
TAHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,0,0,1,0,1,1
TAPACARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,6,21,3,5,9,26,35
TARABUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,4,0,0,0,4,4
TARACO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,2,0,0,0,2,2
TARATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,2,0,1,2,3,2,5
TARIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,46,212,6,6,52,218,270
TARVITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,3,0,1,0,4,0,4
TEOPONTE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,14,15,4,5,18,20,38
TIAWANACU,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,9,0,0,0,9,9
TINGUIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,12,0,1,0,13,13
TIPUANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,1,8,9,39,10,47,57
TIQUIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,25,19,0,5,25,24,49
TIRAQUE (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,1,21,2,9,3,30,33
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,2,0,0,0,2,2
TOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,4,4,1,0,5,4,9
TOLATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,2,1,1,4,3,5,8
TOLEDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,7,0,4,0,11,11
TORO TORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,3,0,0,0,3,3
TOTORA(CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,12,0,1,0,13,13
TOTORA(ORR),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,1,2,0,0,1,2,3
TRIGAL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,17,153,1,1,18,154,172
TUPIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,7,39,1,3,8,42,50
UMALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,4,0,0,0,4,4
UNCIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,23,0,10,0,33,33
URIONDO (A. CONCEPCION),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,2,7,0,0,2,7,9
URUBICHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,2,13,0,0,2,13,15
UYUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,1,20,0,0,1,20,21
VACAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,1,0,2,0,3,3
VALLEGRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,3,7,4,0,7,7,14
VIACHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,6,61,1,33,7,94,101
VILA VILA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,1,6,0,9,1,15,16
VILLA MONTES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,25,49,20,0,45,49,94
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,0,0,1,0,1,1
VILLA RIVERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,2,5,2,1,4,6,10
VILLA SERRANO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,13,13,3,0,16,13,29
VILLA TUNARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,3,35,1,2,4,37,41
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,10,6,0,0,10,6,16
VILLAZON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,3,38,0,0,3,38,41
VINTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,12,68,5,10,17,78,95
VITICHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,1,4,1,0,2,4,6
WALDO BALLIVIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,27,86,26,41,53,127,180
YACUIBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,26,101,1,4,27,105,132
YAMPARAEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,1,3,0,0,1,3,4
YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,4,19,22,6,26,25,51
YOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,1,0,0,0,1,1
YOTALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,1,1,2,1,3,2,5
YUNCHARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,0,4,0,0,0,4,4
ZUDAÑEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-01-01,1,0,0,0,1,0,1
ACACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,1,0,0,0,1,1
ACHACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,5,19,0,6,5,25,30
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,18,0,0,0,18,18
AIQUILE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,9,5,19,7,28,35
ALCALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,1,0,0,1,1,2
ALTO BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,19,6,1,1,20,7,27
ANCORAIMES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,10,1,3,2,13,15
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,5,1,1,0,6,1,7
ANZALDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,1,1,7,1,8,9
APOLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,20,0,2,0,22,22
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,3,0,2,0,5,5
ARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,10,2,3,3,13,16
ARBIETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,10,2,12,3,22,25
ARQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,5,8,3,4,8,12,20
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,3,33,0,0,3,33,36
ATOCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,4,9,0,3,4,12,16
AUCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,2,0,0,0,2,2
AYATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,1,2,4,3,5,8
AYO AYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,6,6,5,7,11,18
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,17,11,16,12,33,45
AZURDUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,3,0,0,0,3,3
BATALLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,8,5,4,5,12,17
BAURES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,1,0,0,0,1,1
BELEN DE ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,1,0,0,1,1,2
BELEN DE URMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,0,0,1,0,1,1
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,4,4,0,4,4,8
BERMEJO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,41,1,2,2,43,45
BETANZOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,20,0,7,0,27,27
BOLPEBRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,0,1,0,3,0,3
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,24,0,2,2,26,28
CABEZAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,16,16,72,49,88,65,153
CAIROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,5,0,1,0,6,6
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,9,5,5,6,14,20
CAJUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,16,0,0,1,16,17
CALACOTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,1,4,36,4,37,41
CALAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,14,0,0,1,14,15
CAMARGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,3,0,0,2,3,5
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,1,0,0,1,1,2
CAMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,30,19,10,26,40,45,85
CAPINOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,5,2,10,7,15,9,24
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,4,2,0,3,4,7
CARACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,6,4,10,5,16,21
CARANAVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,7,59,8,19,15,78,93
CARANGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,0,0,2,0,2,2
CARAPARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,15,5,1,6,16,22
CARIPUYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,3,0,1,0,4,4
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,0,0,0,1,0,1
CATACORA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,0,4,4,4,4,8
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,6,7,4,9,10,19
CHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,11,0,5,0,16,16
CHARAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,6,0,0,0,6,6
CHAYANTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,10,0,0,0,10,10
CHIMORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,5,13,11,15,16,31
CHIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,1,1,0,1,1,2
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,2,0,0,0,2,2
CHUA COCANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,22,0,0,0,22,22
CHUMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,5,0,1,0,6,6
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,6,0,0,0,6,6
CKOCHAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,12,2,8,2,20,22
CLIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,4,4,10,6,14,20
COBIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,13,59,76,16,89,75,164
COCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,7,4,6,14,13,18,31
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,79,408,35,65,114,473,587
COIPASA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,0,7,0,7,0,7
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,7,27,14,9,21,36,57
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,11,0,0,2,11,13
COLLANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,0,4,2,4,2,6
COLOMI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,7,21,1,0,8,21,29
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,8,0,2,0,10,10
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,36,0,4,0,40,40
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,4,0,0,2,4,6
COLQUIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,11,0,16,2,27,29
COMANCHE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,1,0,0,0,1,1
COMARAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,9,8,0,14,9,22,31
COMBAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,5,3,16,19,21,22,43
COPACABANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,1,1,0,1,1,2
CORIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,16,0,0,0,16,16
CORO CORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,3,0,0,0,3,3
COROICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,4,8,3,10,7,17
CORQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,4,1,2,1,6,7
COTAGAITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,9,11,2,12,11,23
COTOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,4,50,0,0,4,50,54
CRUZ DE MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,0,1,5,1,5,6
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,11,0,6,0,17,17
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,4,0,0,0,4,4
CUEVO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,5,0,0,1,5,6
CULPINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,0,0,3,2,3,5
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,7,0,1,2,8,10
CURVA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,0,0,1,0,1,1
DESAGUADERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,10,0,0,1,10,11
EL ALTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,120,819,93,96,213,915,1128
EL CHORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,1,0,0,0,1,1
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,4,0,0,1,4,5
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,2,0,0,1,2,3
EL VILLAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,1,0,0,1,1,2
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,2,1,1,2,3,5
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,14,48,4,12,18,60,78
ESCOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,8,0,0,0,8,8
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,2,0,0,0,2,2
EXALTACION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,17,0,8,0,25,25
FILADELFIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,5,6,0,2,5,8,13
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,4,1,9,3,13,16
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,3,1,0,0,3,1,4
GUANAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,6,2,10,3,16,19
GUAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,5,0,0,0,5,5
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,3,71,56,23,59,94,153
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,5,0,2,1,7,8
HUACARETA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,0,0,0,2,0,2
HUACHACALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,6,7,8,9,14,23
HUARACAJE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,5,0,0,0,5,5
HUARINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,0,1,2,1,2,3
HUATAJATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,3,0,0,1,3,4
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,0,0,0,1,0,1
HUMANATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,2,0,1,0,3,3
ICHOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,4,0,0,0,4,4
ICLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,6,0,3,0,9,9
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,7,8,7,9,14,23
IXIAMAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,5,9,3,4,8,13,21
JESUS DE MACHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,1,0,0,0,1,1
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,9,19,17,18,26,37,63
LA GUARDIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,4,1,0,3,4,7
LA PAZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,127,1229,326,76,453,1305,1758
LAGUNILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,7,2,0,0,7,2,9
LAJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,16,18,26,20,42,62
LAS CARRERAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,3,0,0,0,3,3
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,7,34,200,295,207,329,536
LORETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,0,25,62,25,62,87
LURIBAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,3,0,0,0,3,3
MACHARETI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,1,0,0,2,1,3
MAGDALENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,2,1,0,2,2,4
MAIRANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,5,1,1,2,6,8
MALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,0,2,3,2,3,5
MAPIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,13,34,0,7,13,41,54
MECAPACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,4,0,0,2,4,6
MINEROS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,20,0,0,1,20,21
MIZQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,10,1,3,3,13,16
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,7,0,1,0,8,8
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,4,0,4,0,8,8
MONTEAGUDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,9,8,2,3,11,11,22
MONTERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,10,238,21,31,31,269,300
MOROCHATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,2,0,0,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,2,0,0,0,2,2
OCURI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,16,0,4,0,20,20
OKINAWA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,2,1,0,1,2,3
OMEREQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,3,2,2,3,5,8
ORURO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,36,277,7,27,43,304,347
PADCAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,12,0,2,1,14,15
PAILON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,25,14,10,14,35,49
PALCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,15,6,10,8,25,33
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,6,14,12,15,18,29,47
PAMPA GRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,2,1,1,2,3,5
PAPEL PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,3,0,1,0,4,4
PASORAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,0,1,0,1,0,1
PATACAMAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,27,0,7,0,34,34
PAZÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,11,0,1,1,12,13
PELECHUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,8,0,2,0,10,10
POCOATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,5,5,0,13,5,18,23
POCONA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,1,1,1,2,2,4
POJO (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,8,0,0,1,8,9
POOPO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,2,5,2,5,4,9
PORCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,0,17,0,2,0,19,19
POROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,1,2,0,1,1,3,4
PORTACHUELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,2,27,24,2,26,29,55
PORVENIR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,4,4,11,12,15,16,31
POTOSI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-02-01,28,261,37,34,65,295,360
