,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,TOTALES,TOTALES,TOTALES
CORQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,24,28,218,240,242,268,510
COTAGAITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,97,112,195,311,292,423,715
COTOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,661,697,44,49,705,746,1451
CRUZ DE MACHACAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,3,0,2,6,5,6,11
CUATRO CAÑADAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,123,147,50,66,173,213,386
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,10,12,24,29,34,41,75
CUEVO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,56,72,47,69,103,141,244
CULPINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,66,89,15,26,81,115,196
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,3,4,93,119,96,123,219
CURVA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,4,3,18,16,22,19,41
DESAGUADERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,25,22,32,49,57,71,128
EL ALTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,2336,2638,999,1362,3335,4000,7335
EL CHORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,22,13,63,67,85,80,165
EL PUENTE(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,124,142,79,42,203,184,387
EL PUENTE(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,42,48,201,332,243,380,623
EL TORNO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,636,679,361,395,997,1074,2071
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,111,140,158,177,269,317,586
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,104,94,37,52,141,146,287
ESCARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,2,4,5,10,7,14,21
ESCOMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,55,40,23,33,78,73,151
ESMERALDA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,0,0,6,4,6,4,10
EUCALIPTUS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,39,48,53,68,92,116,208
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,0,0,2,0,2,0,2
EXALTACION,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,17,10,0,0,17,10,27
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,186,204,35,37,221,241,462
FILADELFIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,9,6,43,24,52,30,82
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,229,227,73,79,302,306,608
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,47,38,70,56,117,94,211
GUANAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,69,41,122,105,191,146,337
GUAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,39,22,77,85,116,107,223
GUAYARAMERIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,215,184,94,82,309,266,575
GUTIERREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,107,154,76,95,183,249,432
HUACARETA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,35,50,17,30,52,80,132
HUACHACALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,15,17,6,12,21,29,50
HUANUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,32,42,60,93,92,135,227
HUARACAJE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,30,29,0,0,30,29,59
HUARINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,54,45,76,78,130,123,253
HUATAJATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,7,16,48,47,55,63,118
HUAYLLAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,33,32,192,182,225,214,439
HUMANATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,27,23,22,17,49,40,89
ICHOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,16,24,17,13,33,37,70
ICLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,0,0,66,119,66,119,185
INCAHUASI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,22,41,0,0,22,41,63
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,29,34,82,84,111,118,229
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,112,76,74,91,186,167,353
IXIAMAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,31,21,21,16,52,37,89
JESUS DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,202,200,179,230,381,430,811
LA ASUNTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,40,28,20,4,60,32,92
LA GUARDIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,842,931,325,374,1167,1305,2472
LA PAZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,5339,6249,789,971,6128,7220,13348
LA RIVERA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,1,1,10,11,11,12,23
LAGUNILLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,75,77,57,76,132,153,285
LAJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,162,173,123,104,285,277,562
LAS CARRERAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,11,21,4,9,15,30,45
LICOMA PAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,2,2,11,5,13,7,20
LLALLAGUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,73,82,108,149,181,231,412
LLICA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,25,25,0,0,25,25,50
LORETO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,3,4,60,63,63,67,130
LURIBAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,46,35,58,54,104,89,193
MACHACAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,12,17,79,89,91,106,197
MACHARETI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,12,11,3,4,15,15,30
MAGDALENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,31,39,19,17,50,56,106
MAIRANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,162,198,21,21,183,219,402
MALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,10,9,48,67,58,76,134
MAPIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,32,28,21,17,53,45,98
MECAPACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,49,42,62,56,111,98,209
MINEROS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,321,283,44,46,365,329,694
MIZQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,26,44,105,150,131,194,325
MOCOMOCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,69,59,156,210,225,269,494
MOJINETE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,0,0,18,26,18,26,44
MOJOCOYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,30,54,48,45,78,99,177
MONTEAGUDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,141,185,34,43,175,228,403
MONTERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,1142,1334,499,664,1641,1998,3639
MORO MORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,35,45,23,38,58,83,141
MOROCHATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,2,4,0,0,2,4,6
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,11,1,14,6,25,7,32
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,3,4,0,1,3,5,8
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,0,0,18,11,18,11,29
OCURI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,5,12,9,10,14,22,36
OKINAWA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,185,199,51,34,236,233,469
OMEREQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,17,25,51,59,68,84,152
ORURO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,1006,1024,558,478,1564,1502,3066
PADCAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,68,80,63,76,131,156,287
PADILLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,10,16,11,13,21,29,50
PAILON,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,76,74,304,277,380,351,731
PALCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,44,38,116,127,160,165,325
PALOS BLANCOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,82,69,185,145,267,214,481
PAMPA AULLAGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,22,18,47,58,69,76,145
PAMPA GRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,125,146,80,123,205,269,474
PAPEL PAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,42,41,83,107,125,148,273
PASORAPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,5,7,21,36,26,43,69
PATACAMAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,91,88,76,71,167,159,326
PAZÑA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,20,25,66,73,86,98,184
PELECHUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,22,14,30,22,52,36,88
POCOATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,13,37,134,133,147,170,317
POCONA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,50,60,95,134,145,194,339
POJO (CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,23,23,26,30,49,53,102
POOPO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,12,16,61,100,73,116,189
PORCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,9,19,35,60,44,79,123
POROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,25,38,54,75,79,113,192
PORONGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,96,88,148,158,244,246,490
PORTACHUELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,550,536,8,11,558,547,1105
PORVENIR,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,22,19,28,21,50,40,90
POSTRER VALLE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,77,70,6,10,83,80,163
POTOSI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,619,753,392,663,1011,1416,2427
PRESTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,8,8,11,28,19,36,55
PUCARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,87,88,0,1,87,89,176
PUCARANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,103,120,271,334,374,454,828
PUERTO ACOSTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,33,28,88,107,121,135,256
PUERTO CARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,26,24,148,155,174,179,353
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,7,3,52,40,59,43,102
PUERTO PEREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,8,12,140,155,148,167,315
PUERTO QUIJARRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,122,129,0,2,122,131,253
PUERTO RICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,5,3,16,15,21,18,39
PUERTO SILES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,0,0,10,12,10,12,22
PUERTO SUAREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,210,217,103,74,313,291,604
PUERTO VILLARROEL,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,204,174,422,361,626,535,1161
PUNA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,42,84,63,91,105,175,280
PUNATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,152,167,111,208,263,375,638
QUIABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,20,19,46,49,66,68,134
QUILLACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,613,533,281,414,894,947,1841
QUIME,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,47,42,31,29,78,71,149
QUIRUSILLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,34,36,13,15,47,51,98
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,32,50,11,19,43,69,112
RAVELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,7,18,18,16,25,34,59
REYES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,44,52,26,17,70,69,139
RIBERALTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,68,56,42,37,110,93,203
ROBORE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,285,343,45,37,330,380,710
RURRENABAQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,22,20,171,159,193,179,372
SABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,33,29,24,33,57,62,119
SACABA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,317,431,1073,1357,1390,1788,3178
SACABAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,14,25,51,81,65,106,171
SACACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,5,7,20,26,25,33,58
SAIPINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,49,52,90,120,139,172,311
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,31,36,143,170,174,206,380
SAMAIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,166,170,87,124,253,294,547
SAN AGUSTIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,20,23,13,13,33,36,69
SAN ANDRES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,61,34,163,121,224,155,379
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,38,27,98,101,136,128,264
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,7,7,1,3,8,10,18
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,137,125,54,63,191,188,379
SAN BENITO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,53,54,112,187,165,241,406
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,113,96,22,23,135,119,254
SAN BUENA VENTURA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,24,14,53,58,77,72,149
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,362,350,55,51,417,401,818
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,64,51,17,19,81,70,151
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,328,348,127,138,455,486,941
SAN JAVIER(BNI),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,21,12,65,58,86,70,156
SAN JAVIER(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,187,172,26,25,213,197,410
SAN JOAQUIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,22,29,0,0,22,29,51
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,336,305,111,113,447,418,865
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,119,111,87,74,206,185,391
SAN JULIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,395,345,394,379,789,724,1513
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,7,5,15,13,22,18,40
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,84,125,220,304,304,429,733
SAN LUCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,64,112,35,42,99,154,253
SAN MATIAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,106,111,160,145,266,256,522
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,239,253,47,65,286,318,604
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,0,1,4,2,4,3,7
SAN PEDRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,179,152,134,148,313,300,613
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,39,50,60,60,99,110,209
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,29,34,94,104,123,138,261
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,2,2,12,14,14,16,30
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,35,27,114,147,149,174,323
SAN RAFAEL,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,1,3,96,90,97,93,190
SAN RAMON BENI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,24,19,3,3,27,22,49
SAN RAMON SCZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,180,140,0,0,180,140,320
SANTA ANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,12,13,23,29,35,42,77
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,19211,21863,165,149,19376,22012,41388
SANTA ROSA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,123,121,0,0,123,121,244
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,290,216,147,121,437,337,774
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,51,37,73,77,124,114,238
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,14,31,189,241,203,272,475
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,14,11,51,50,65,61,126
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,3,1,117,135,120,136,256
SANTIVAÑES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,27,35,109,196,136,231,367
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,30,36,61,72,91,108,199
SAPAHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,118,65,90,113,208,178,386
SENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,3,7,12,11,15,18,33
SHINAOTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,31,25,47,77,78,102,180
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-05-01,89,69,221,264,310,333,643
