municipality,group,variable,month,Nuevas en personas de 5 a 14 años -Hombre,Nuevas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
TINGUIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,28,26,28,26,54
TIPUANI,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,12,11,12,11,23
TIQUIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,62,65,62,65,127
TIRAQUE (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,162,182,162,182,344
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,6,7,6,7,13
TOCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,7,9,7,9,16
TODOS SANTOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,4,1,4,1,5
TOLATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,10,8,10,8,18
TOLEDO,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,22,27,22,27,49
TOMAVE,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,22,25,22,25,47
TOMINA,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,42,39,42,39,81
TORO TORO,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,27,24,27,24,51
TOTORA(CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,22,14,22,14,36
TOTORA(ORR),consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,9,4,9,4,13
TRIGAL,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,14,11,14,11,25
TRINIDAD,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,526,513,526,513,1039
TUPIZA,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,557,723,557,723,1280
TURCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,48,58,48,58,106
UMALA,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,4,3,4,3,7
UNCIA,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,117,122,117,122,239
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,55,54,55,54,109
URUBICHA,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,29,22,29,22,51
UYUNI,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,98,103,98,103,201
VACAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,30,29,30,29,59
VALLEGRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,97,104,97,104,201
VIACHA,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,117,141,117,141,258
VILA VILA,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,7,9,7,9,16
VILLA MONTES,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,174,159,174,159,333
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,5,6,5,6,11
VILLA RIVERO,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,18,5,18,5,23
VILLA SERRANO,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,39,34,39,34,73
VILLA TUNARI,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,281,210,281,210,491
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,124,101,124,101,225
VILLAZON,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,224,283,224,283,507
VINTO,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,17,12,17,12,29
VITICHI,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,149,51,149,51,200
WALDO BALLIVIAN,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,0,2,0,2,2
WARNES,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,172,175,172,175,347
YACO,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,23,16,23,16,39
YACUIBA,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,653,549,653,549,1202
YAMPARAEZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,11,8,11,8,19
YANACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,13,17,13,17,30
YAPACANI,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,212,175,212,175,387
YOCALLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,16,14,16,14,30
YOTALA,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,34,42,34,42,76
YUNCHARA,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,2,4,2,4,6
ZUDAÑEZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-01-01,27,20,27,20,47
ACACIO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,26,10,26,10,36
ACHACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,96,89,96,89,185
ACHOCALLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,34,32,34,32,66
AIQUILE,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,49,78,49,78,127
ALALAY,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,5,1,5,1,6
ALCALA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,23,8,23,8,31
ANCORAIMES,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,35,27,35,27,62
ANDAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,22,20,22,20,42
ANTEQUERA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,2,1,2,1,3
ANZALDO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,17,17,17,17,34
APOLO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,20,21,20,21,41
ARAMPAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,7,6,7,6,13
ARANI,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,217,237,217,237,454
ARBIETO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,20,16,20,16,36
ARQUE,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,22,14,22,14,36
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,51,48,51,48,99
ATOCHA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,159,162,159,162,321
AUCAPATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,21,24,21,24,45
AYATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,16,14,16,14,30
AYO AYO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,1,7,1,7,8
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,45,62,45,62,107
AZURDUY,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,62,47,62,47,109
BATALLAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,29,34,29,34,63
BAURES,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,8,10,8,10,18
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,2,2,2,2,4
BELEN DE URMIRI,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,4,8,4,8,12
BELLA FLOR,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,13,19,13,19,32
BERMEJO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,223,164,223,164,387
BETANZOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,84,90,84,90,174
BOLIVAR,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,4,8,4,8,12
BOLPEBRA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,25,29,25,29,54
BOYUIBE,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,20,22,20,22,42
BUENA VISTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,99,70,99,70,169
CABEZAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,107,86,107,86,193
CAIROMA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,30,27,30,27,57
"CAIZA ""D""",consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,52,37,52,37,89
CAJUATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,23,39,23,39,62
CALACOTO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,16,12,16,12,28
CALAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,23,16,23,16,39
CAMARGO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,63,76,63,76,139
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,13,10,13,10,23
CAMIRI,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,187,319,187,319,506
CAPINOTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,36,46,36,46,82
CAQUIAVIRI,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,12,20,12,20,32
CARACOLLO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,36,35,36,35,71
CARANAVI,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,252,209,252,209,461
CARAPARI,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,59,66,59,66,125
CARIPUYO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,9,10,9,10,19
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,8,8,8,8,16
CHALLAPATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,98,85,98,85,183
CHAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,26,15,26,15,41
CHARAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,70,79,70,79,149
CHARAÑA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,7,6,7,6,13
CHAYANTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,33,38,33,38,71
CHIMORE,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,55,46,55,46,101
CHIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,1,1,1,1,2
CHOQUE COTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,51,47,51,47,98
CHUMA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,35,36,35,36,71
CLIZA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,28,19,28,19,47
COBIJA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,182,220,182,220,402
COCHABAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,3142,3028,3142,3028,6170
COIPASA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,2,1,2,1,3
COLCAPIRHUA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,112,116,112,116,228
"COLCHA ""K""",consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,24,44,24,44,68
COLLANA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,3,2,3,2,5
COLOMI,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,31,23,31,23,54
COLPA BELGICA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,39,30,39,30,69
COLQUECHACA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,104,71,104,71,175
COLQUENCHA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,20,17,20,17,37
COLQUIRI,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,18,40,18,40,58
COMANCHE,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,3,7,3,7,10
COMARAPA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,58,53,58,53,111
COMBAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,9,3,9,3,12
CONCEPCION,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,27,12,27,12,39
COPACABANA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,15,5,15,5,20
CORIPATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,24,25,24,25,49
CORO CORO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,16,17,16,17,33
COROICO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,33,22,33,22,55
CORQUE,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,22,28,22,28,50
COTAGAITA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,140,184,140,184,324
COTOCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,61,46,61,46,107
CUATRO CAÑADAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,82,77,82,77,159
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,3,3,3,3,6
CUEVO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,28,32,28,32,60
CULPINA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,51,54,51,54,105
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,43,52,43,52,95
CURVA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,4,3,4,3,7
DESAGUADERO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,14,9,14,9,23
EL ALTO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,3645,4005,3645,4005,7650
EL CHORO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,6,9,6,9,15
EL PUENTE(STC),consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,38,53,38,53,91
EL PUENTE(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,19,14,19,14,33
EL TORNO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,172,181,172,181,353
EL VILLAR,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,18,28,18,28,46
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,72,118,72,118,190
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,33,18,33,18,51
ESCARA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
EUCALIPTUS,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,7,14,7,14,21
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,0,1,0,1,1
EXALTACION,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,43,42,43,42,85
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,48,55,48,55,103
FILADELFIA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,17,17,17,17,34
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,58,58,58,58,116
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,17,16,17,16,33
GUANAY,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,57,60,57,60,117
GUAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,5,5,5,5,10
GUAYARAMERIN,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,194,210,194,210,404
GUTIERREZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,94,116,94,116,210
HUACARETA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,58,56,58,56,114
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,3,12,3,12,15
HUACHACALLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,2,4,2,4,6
HUANUNI,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,57,54,57,54,111
HUARACAJE,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,17,15,17,15,32
HUAYLLAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,8,8,8,8,16
ICHOCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,9,10,9,10,19
ICLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,23,13,23,13,36
INCAHUASI,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,29,37,29,37,66
INGAVI (HUMAITA),consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,9,11,9,11,20
INQUISIVI,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,21,16,21,16,37
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,47,38,47,38,85
IXIAMAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,48,34,48,34,82
JESUS DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,28,25,28,25,53
LA ASUNTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,67,75,67,75,142
LA GUARDIA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,177,107,177,107,284
LA PAZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,4902,4564,4902,4564,9466
LA RIVERA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,1,4,1,4,5
LAGUNILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,36,39,36,39,75
LAJA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,14,17,14,17,31
LAS CARRERAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,11,14,11,14,25
LICOMA PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,1,2,1,2,3
LLALLAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,90,87,90,87,177
LLICA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,13,13,13,13,26
LORETO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,5,6,5,6,11
LURIBAY,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,22,14,22,14,36
MACHACAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,16,13,16,13,29
MACHARETI,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,59,80,59,80,139
MAGDALENA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,63,64,63,64,127
MAIRANA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,35,29,35,29,64
MALLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,29,26,29,26,55
MAPIRI,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,38,34,38,34,72
MECAPACA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,50,37,50,37,87
MINEROS,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,26,25,26,25,51
MIZQUE,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,19,18,19,18,37
MOCOMOCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,31,30,31,30,61
MOJINETE,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,4,4,4,4,8
MOJOCOYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,24,30,24,30,54
MONTEAGUDO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,180,225,180,225,405
MONTERO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,423,364,423,364,787
MORO MORO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,14,11,14,11,25
MOROCHATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,20,10,20,10,30
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,15,4,15,4,19
NAZACARA DE PACAJES,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,7,5,7,5,12
OCURI,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,29,28,29,28,57
OKINAWA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,56,68,56,68,124
OMEREQUE,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,17,22,17,22,39
ORURO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,1765,1644,1765,1644,3409
PADCAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,99,95,99,95,194
PADILLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,89,65,89,65,154
PAILON,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,27,40,27,40,67
PALCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,21,18,21,18,39
PALOS BLANCOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,135,128,135,128,263
PAMPA AULLAGAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,1,1,1,1,2
PAMPA GRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,80,87,80,87,167
PAPEL PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,20,19,20,19,39
PASORAPA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,20,20,20,20,40
PATACAMAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,19,14,19,14,33
PAZÑA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,16,15,16,15,31
PELECHUCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,26,35,26,35,61
POCOATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,59,45,59,45,104
POCONA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,19,22,19,22,41
POJO (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,18,12,18,12,30
POOPO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,22,21,22,21,43
PORCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,20,12,20,12,32
POROMA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,50,59,50,59,109
PORONGO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,67,60,67,60,127
PORTACHUELO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,81,81,81,81,162
PORVENIR,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,26,26,26,26,52
POSTRER VALLE,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,7,12,7,12,19
POTOSI,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,916,967,916,967,1883
PRESTO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,14,13,14,13,27
PUCARA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,9,8,9,8,17
PUCARANI,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,36,32,36,32,68
PUERTO ACOSTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,60,76,60,76,136
PUERTO CARABUCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,24,21,24,21,45
PUERTO GONZALO MORENO,consulta externa,nuevas en personas de 5 a 14 anos,2005-02-01,121,92,121,92,213
