municipality,group,variable,month,Nuevas en personas de 15 a 59 años -Hombre,Nuevas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
TARIJA,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,4267,8479,4267,8479,12746
TARVITA,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,175,595,175,595,770
TEOPONTE,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,49,46,49,46,95
TIAWANACU,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,61,134,61,134,195
TINGUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,111,221,111,221,332
TIPUANI,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,32,54,32,54,86
TIQUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,63,346,63,346,409
TIRAQUE (CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,378,766,378,766,1144
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,21,38,21,38,59
TOCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,12,20,12,20,32
TODOS SANTOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,11,3,11,3,14
TOLATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,9,7,9,7,16
TOLEDO,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,105,107,105,107,212
TOMAVE,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,123,190,123,190,313
TOMINA,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,159,268,159,268,427
TORO TORO,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,75,220,75,220,295
TOTORA(CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,77,126,77,126,203
TOTORA(ORR),consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,26,40,26,40,66
TRIGAL,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,25,47,25,47,72
TRINIDAD,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,1265,2505,1265,2505,3770
TUPIZA,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,1367,2562,1367,2562,3929
TURCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,80,115,80,115,195
UMALA,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,10,6,10,6,16
UNCIA,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,336,640,336,640,976
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,140,286,140,286,426
URUBICHA,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,48,95,48,95,143
UYUNI,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,508,863,508,863,1371
VACAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,109,211,109,211,320
VALLEGRANDE,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,238,321,238,321,559
VIACHA,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,553,754,553,754,1307
VILA VILA,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,7,25,7,25,32
VILLA MONTES,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,435,612,435,612,1047
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,13,13,13,13,26
VILLA RIVERO,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,17,67,17,67,84
VILLA SERRANO,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,177,286,177,286,463
VILLA TUNARI,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,691,946,691,946,1637
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,233,434,233,434,667
VILLAZON,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,654,1591,654,1591,2245
VINTO,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,20,54,20,54,74
VITICHI,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,164,286,164,286,450
WALDO BALLIVIAN,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,8,24,8,24,32
WARNES,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,381,520,381,520,901
YACO,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,40,56,40,56,96
YACUIBA,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,1596,2523,1596,2523,4119
YAMPARAEZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,65,122,65,122,187
YANACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,51,58,51,58,109
YAPACANI,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,406,1095,406,1095,1501
YOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,50,102,50,102,152
YOTALA,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,100,165,100,165,265
YUNCHARA,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,15,53,15,53,68
ZUDAÑEZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-01-01,104,198,104,198,302
ACACIO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,75,110,75,110,185
ACHACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,413,626,413,626,1039
ACHOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,66,124,66,124,190
AIQUILE,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,161,402,161,402,563
ALALAY,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,7,23,7,23,30
ALCALA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,36,95,36,95,131
ANCORAIMES,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,122,209,122,209,331
ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,39,69,39,69,108
ANTEQUERA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,11,10,11,10,21
ANZALDO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,49,64,49,64,113
APOLO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,102,204,102,204,306
ARAMPAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,48,72,48,72,120
ARANI,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,36,92,36,92,128
ARBIETO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,55,83,55,83,138
ARQUE,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,80,167,80,167,247
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,107,195,107,195,302
ATOCHA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,626,767,626,767,1393
AUCAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,79,101,79,101,180
AYATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,33,66,33,66,99
AYO AYO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,23,42,23,42,65
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,189,434,189,434,623
AZURDUY,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,171,540,171,540,711
BATALLAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,108,118,108,118,226
BAURES,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,21,61,21,61,82
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,2,17,2,17,19
BELEN DE URMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,16,44,16,44,60
BELLA FLOR,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,67,60,67,60,127
BERMEJO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,718,907,718,907,1625
BETANZOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,333,691,333,691,1024
BOLIVAR,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,26,44,26,44,70
BOLPEBRA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,50,31,50,31,81
BOYUIBE,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,36,62,36,62,98
BUENA VISTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,190,254,190,254,444
CABEZAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,200,340,200,340,540
CAIROMA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,78,92,78,92,170
"CAIZA ""D""",consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,133,214,133,214,347
CAJUATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,96,151,96,151,247
CALACOTO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,34,60,34,60,94
CALAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,43,80,43,80,123
CAMARGO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,299,686,299,686,985
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,45,89,45,89,134
CAMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,829,1732,829,1732,2561
CAPINOTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,127,126,127,126,253
CAQUIAVIRI,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,54,145,54,145,199
CARACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,102,126,102,126,228
CARANAVI,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,684,968,684,968,1652
CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,1,4,1,4,5
CARAPARI,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,140,207,140,207,347
CARIPUYO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,46,122,46,122,168
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,39,70,39,70,109
CATACORA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,4,12,4,12,16
CHACARILLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,0,1,0,1,1
CHALLAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,287,373,287,373,660
CHAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,85,153,85,153,238
CHARAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,134,366,134,366,500
CHARAÑA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,31,43,31,43,74
CHAYANTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,118,259,118,259,377
CHIMORE,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,108,176,108,176,284
CHIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,2,12,2,12,14
CHOQUE COTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,4,21,4,21,25
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,147,186,147,186,333
CHUMA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,87,167,87,167,254
CLIZA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,40,125,40,125,165
COBIJA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,618,968,618,968,1586
COCHABAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,8780,17202,8780,17202,25982
COIPASA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,3,3,3,3,6
COLCAPIRHUA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,375,690,375,690,1065
"COLCHA ""K""",consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,99,234,99,234,333
COLLANA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,28,33,28,33,61
COLOMI,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,95,215,95,215,310
COLPA BELGICA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,59,139,59,139,198
COLQUECHACA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,331,526,331,526,857
COLQUENCHA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,61,111,61,111,172
COLQUIRI,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,153,302,153,302,455
COMANCHE,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,22,34,22,34,56
COMARAPA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,202,323,202,323,525
COMBAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,30,30,30,30,60
CONCEPCION,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,49,83,49,83,132
COPACABANA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,48,103,48,103,151
CORIPATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,85,110,85,110,195
CORO CORO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,54,95,54,95,149
COROICO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,131,160,131,160,291
CORQUE,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,97,81,97,81,178
COTAGAITA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,737,946,737,946,1683
COTOCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,99,405,99,405,504
CUATRO CAÑADAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,135,435,135,435,570
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,15,21,15,21,36
CUEVO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,46,88,46,88,134
CULPINA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,147,347,147,347,494
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,85,155,85,155,240
CURVA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,31,27,31,27,58
DESAGUADERO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,13,48,13,48,61
EL ALTO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,6074,9517,6074,9517,15591
EL CHORO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,30,33,30,33,63
EL PUENTE(STC),consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,76,181,76,181,257
EL PUENTE(TJA),consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,90,188,90,188,278
EL TORNO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,531,869,531,869,1400
EL VILLAR,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,82,163,82,163,245
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,218,362,218,362,580
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,168,187,168,187,355
ESCARA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,4,2,4,2,6
EUCALIPTUS,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,28,56,28,56,84
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,2,2,2,2,4
EXALTACION,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,51,141,51,141,192
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,109,278,109,278,387
FILADELFIA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,49,65,49,65,114
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,83,233,83,233,316
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,42,93,42,93,135
GUANAY,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,144,209,144,209,353
GUAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,15,39,15,39,54
GUAYARAMERIN,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,440,1414,440,1414,1854
GUTIERREZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,211,288,211,288,499
HUACARETA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,159,244,159,244,403
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,34,50,34,50,84
HUACHACALLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,10,17,10,17,27
HUANUNI,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,270,290,270,290,560
HUARACAJE,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,23,38,23,38,61
HUAYLLAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,29,28,29,28,57
ICHOCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,25,34,25,34,59
ICLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,93,244,93,244,337
INCAHUASI,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,175,433,175,433,608
INGAVI (HUMAITA),consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,14,24,14,24,38
INQUISIVI,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,71,130,71,130,201
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,197,294,197,294,491
IXIAMAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,119,165,119,165,284
JESUS DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,84,226,84,226,310
LA ASUNTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,269,454,269,454,723
LA GUARDIA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,153,351,153,351,504
LA PAZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,15625,30553,15625,30553,46178
LA RIVERA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,0,6,0,6,6
LAGUNILLAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,83,122,83,122,205
LAJA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,59,105,59,105,164
LAS CARRERAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,56,117,56,117,173
LICOMA PAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,12,15,12,15,27
LLALLAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,388,678,388,678,1066
LLICA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,69,110,69,110,179
LORETO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,8,13,8,13,21
LURIBAY,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,76,118,76,118,194
MACHACAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,34,79,34,79,113
MACHARETI,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,118,307,118,307,425
MAGDALENA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,127,233,127,233,360
MAIRANA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,93,255,93,255,348
MALLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,22,50,22,50,72
MAPIRI,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,73,147,73,147,220
MECAPACA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,146,167,146,167,313
MINEROS,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,93,289,93,289,382
MIZQUE,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,89,130,89,130,219
MOCOMOCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,83,172,83,172,255
MOJINETE,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,13,32,13,32,45
MOJOCOYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,73,140,73,140,213
MONTEAGUDO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,598,1067,598,1067,1665
MONTERO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,1092,2179,1092,2179,3271
MORO MORO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,18,33,18,33,51
MOROCHATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,45,181,45,181,226
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,23,30,23,30,53
NAZACARA DE PACAJES,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,2,7,2,7,9
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,21,30,21,30,51
OCURI,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,129,307,129,307,436
OKINAWA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,126,326,126,326,452
OMEREQUE,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,36,114,36,114,150
ORURO,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,4928,7812,4928,7812,12740
PADCAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,192,326,192,326,518
PADILLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-02-01,225,538,225,538,763
