municipality,group,variable,month,Repetidas en personas de 15 a 59 años -Hombre,Repetidas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 15 a 59 anos,2005-01-01,8,17,8,17,25
VILLAZON,consulta externa,repetidas en personas de 15 a 59 anos,2005-01-01,46,174,46,174,220
VINTO,consulta externa,repetidas en personas de 15 a 59 anos,2005-01-01,1,6,1,6,7
VITICHI,consulta externa,repetidas en personas de 15 a 59 anos,2005-01-01,20,28,20,28,48
WALDO BALLIVIAN,consulta externa,repetidas en personas de 15 a 59 anos,2005-01-01,2,0,2,0,2
WARNES,consulta externa,repetidas en personas de 15 a 59 anos,2005-01-01,7,5,7,5,12
YACO,consulta externa,repetidas en personas de 15 a 59 anos,2005-01-01,0,1,0,1,1
YACUIBA,consulta externa,repetidas en personas de 15 a 59 anos,2005-01-01,253,917,253,917,1170
YAMPARAEZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-01-01,16,15,16,15,31
YANACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2005-01-01,5,5,5,5,10
YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2005-01-01,24,321,24,321,345
YOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-01-01,2,23,2,23,25
YOTALA,consulta externa,repetidas en personas de 15 a 59 anos,2005-01-01,28,60,28,60,88
YUNCHARA,consulta externa,repetidas en personas de 15 a 59 anos,2005-01-01,1,1,1,1,2
ZUDAÑEZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-01-01,5,7,5,7,12
ACACIO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,0,3,0,3
ACHACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,43,52,43,52,95
ACHOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,6,7,6,7,13
AIQUILE,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,33,195,33,195,228
ALALAY,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,2,0,2,2
ALCALA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,1,0,1,1
ANCORAIMES,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,9,6,9,6,15
ANZALDO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,12,2,12,14
APOLO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,11,9,11,9,20
ARAMPAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,0,3,0,3
ARANI,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,4,6,4,6,10
ARBIETO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,7,1,7,8
ATOCHA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,146,165,146,165,311
AUCAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,1,0,1,1
AYATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,1,1,1,2
AYO AYO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,1,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,10,13,10,13,23
AZURDUY,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,5,2,5,7
BATALLAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,5,8,5,8,13
BAURES,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,15,3,15,18
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,1,0,1,1
BELEN DE URMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,3,3,3,6
BERMEJO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,152,246,152,246,398
BETANZOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,20,47,20,47,67
BOLIVAR,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,2,3,2,5
BOLPEBRA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,1,0,1,1
BOYUIBE,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,4,13,4,13,17
BUENA VISTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,37,54,37,54,91
CABEZAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,1,0,1,1
CAIROMA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,1,0,1,1
"CAIZA ""D""",consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,3,1,3,4
CAJUATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,2,0,2,2
CALACOTO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,1,1,1,2
CALAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,15,15,15,15,30
CAMARGO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,13,22,13,22,35
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,4,3,4,7
CAMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,88,180,88,180,268
CAPINOTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,20,15,20,15,35
CAQUIAVIRI,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,4,3,4,7
CARACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,7,15,7,15,22
CARANAVI,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,18,18,18,18,36
CARAPARI,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,8,7,8,7,15
CARIPUYO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,1,0,1,1
CARMEN RIVERO TORREZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,4,2,4,6
CATACORA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,1,1,1,2
CHACARILLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,0,1,0,1
CHALLAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,25,29,25,29,54
CHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,4,6,4,6,10
CHARAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,9,31,9,31,40
CHARAÑA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,4,0,4,0,4
CHAYANTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,9,14,9,14,23
CHIMORE,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,14,101,14,101,115
CHOQUE COTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,65,40,65,40,105
CHUMA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,32,28,32,28,60
CLIZA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,14,2,14,16
COBIJA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,90,388,90,388,478
COCHABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,5563,14721,5563,14721,20284
COLCAPIRHUA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,84,298,84,298,382
"COLCHA ""K""",consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,5,16,5,16,21
COLLANA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,0,1,0,1
COLOMI,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,8,2,8,10
COLPA BELGICA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,60,63,60,63,123
COLQUECHACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,4,5,4,5,9
COLQUENCHA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,1,0,1,1
COLQUIRI,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,21,10,21,10,31
COMANCHE,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,3,2,3,5
COMARAPA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,23,48,23,48,71
COMBAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,3,3,3,6
COPACABANA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,4,0,4,4
CORIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,1,1,1,2
CORO CORO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,1,1,1,2
COROICO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,62,66,62,66,128
CORQUE,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,12,8,12,8,20
COTAGAITA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,55,68,55,68,123
COTOCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,9,53,9,53,62
CUATRO CAÑADAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,18,141,18,141,159
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,3,0,3,3
CUEVO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,6,14,6,14,20
CULPINA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,4,7,4,7,11
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,3,0,3,3
CURVA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,2,1,2,3
DESAGUADERO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,0,1,0,1
EL ALTO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1767,3222,1767,3222,4989
EL CHORO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,0,3,0,3
EL PUENTE(STC),consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,8,2,8,10
EL PUENTE(TJA),consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,4,2,4,6
EL TORNO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,100,145,100,145,245
EL VILLAR,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,5,8,5,8,13
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,6,11,6,11,17
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,17,16,17,16,33
EUCALIPTUS,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,1,1,1,2
EXALTACION,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,1,1,1,2
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,8,16,8,16,24
FILADELFIA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,14,45,14,45,59
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,10,2,10,12
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,2,1,2,3
GUANAY,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,4,6,4,6,10
GUAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,1,3,1,4
GUAYARAMERIN,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,100,284,100,284,384
GUTIERREZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,10,21,10,21,31
HUACARETA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,9,8,9,8,17
HUACAYA (VILLA DE HUACAYA),consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,0,1,0,1
HUANUNI,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,356,372,356,372,728
HUARACAJE,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,9,5,9,5,14
HUAYLLAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,0,1,0,1
ICHOCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,2,3,2,5
ICLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,5,7,5,7,12
INCAHUASI,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,4,5,4,5,9
INGAVI (HUMAITA),consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,4,2,4,2,6
INQUISIVI,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,2,3,2,5
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,20,15,20,15,35
IXIAMAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,9,15,9,15,24
JESUS DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,44,7,44,7,51
LA ASUNTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,2,1,2,3
LA GUARDIA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,20,97,20,97,117
LA PAZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,9820,25570,9820,25570,35390
LAGUNILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,2,0,2,2
LAJA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,6,10,6,10,16
LAS CARRERAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,5,22,5,22,27
LLALLAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,99,139,99,139,238
LLICA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,2,0,2,2
LORETO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,5,3,5,8
LURIBAY,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,6,0,6,6
MACHACAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,5,21,5,21,26
MACHARETI,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,5,16,5,16,21
MAGDALENA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,36,82,36,82,118
MAIRANA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,4,7,4,7,11
MAPIRI,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,3,1,3,4
MECAPACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,19,29,19,29,48
MINEROS,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,6,36,6,36,42
MIZQUE,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,1,3,1,4
MOCOMOCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,10,3,10,3,13
MOJINETE,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,3,3,3,6
MOJOCOYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,8,1,8,9
MONTEAGUDO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,46,350,46,350,396
MONTERO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,648,1115,648,1115,1763
MORO MORO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,7,2,7,9
MOROCHATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,5,41,5,41,46
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,2,2,2,4
OCURI,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,6,2,6,8
OKINAWA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,29,33,29,33,62
OMEREQUE,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,2,1,2,3
ORURO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1239,2921,1239,2921,4160
PADCAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,7,2,7,9
PADILLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,7,28,7,28,35
PAILON,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,80,0,80,80
PALCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,10,2,10,12
PALOS BLANCOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,62,115,62,115,177
PAMPA AULLAGAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,2,1,2,3
PAMPA GRANDE,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,5,15,5,15,20
PAPEL PAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,1,1,1,2
PASORAPA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,1,0,1,1
PATACAMAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,1,0,1,1
PAZÑA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,15,17,15,17,32
PELECHUCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,67,75,67,75,142
POCOATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,7,2,7,9
POCONA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,6,4,6,4,10
POJO (CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,1,3,1,4
POOPO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,7,8,7,8,15
PORCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,6,3,6,9
POROMA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,12,2,12,14
PORONGO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,7,14,7,14,21
PORTACHUELO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,25,69,25,69,94
PORVENIR,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,1,2,1,3
POSTRER VALLE,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,3,1,3,4
POTOSI,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2371,3281,2371,3281,5652
PRESTO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,0,2,0,2
PUCARANI,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,8,0,8,0,8
PUERTO ACOSTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,34,54,34,54,88
PUERTO CARABUCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,4,8,4,8,12
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,6,16,6,16,22
PUERTO PEREZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,0,3,0,3,3
PUERTO QUIJARRO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,28,75,28,75,103
PUERTO RICO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,6,2,6,8
PUERTO SILES,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,5,2,5,7
PUERTO SUAREZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,8,32,8,32,40
PUERTO VILLARROEL,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,29,56,29,56,85
PUNA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,4,20,4,20,24
PUNATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,93,151,93,151,244
QUIABAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,8,3,8,11
QUILLACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,192,697,192,697,889
QUIME,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,5,10,5,10,15
QUIRUSILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,1,1,1,2
RAVELO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,13,11,13,11,24
REYES,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,22,53,22,53,75
RIBERALTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,322,571,322,571,893
ROBORE,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,25,49,25,49,74
RURRENABAQUE,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,24,19,24,19,43
SABAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,1,1,1,2
SACABA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,127,303,127,303,430
SACABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,4,3,4,7
SACACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,3,1,3,4
SAIPINA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,8,20,8,20,28
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,16,3,16,19
SAMAIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,2,2,2,2,4
SAN AGUSTIN,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,0,1,0,1
SAN ANDRES,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,5,11,5,11,16
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,3,1,3,4
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,5,1,5,6
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,3,1,3,1,4
SAN BENITO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,14,19,14,19,33
SAN BORJA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,24,108,24,108,132
SAN BUENA VENTURA,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,12,10,12,10,22
SAN CARLOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,30,94,30,94,124
SAN IGNACIO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,28,77,28,77,105
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,56,157,56,157,213
SAN JAVIER(BNI),consulta externa,repetidas en personas de 15 a 59 anos,2005-02-01,1,1,1,1,2
