municipality,group,variable,month,Repetidas en personas de 5 a 14 años -Hombre,Repetidas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
CORO CORO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,6,0,6,0,6
COROICO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,8,11,8,11,19
CORQUE,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,4,0,4,0,4
COTAGAITA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,12,27,12,27,39
COTOCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,1,0,1,1
CUATRO CAÑADAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,10,7,10,7,17
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,2,1,2,3
CUEVO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,1,0,1,1
CULPINA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,0,2,0,2
EL ALTO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1563,1792,1563,1792,3355
EL CHORO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,1,0,1,1
EL TORNO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,18,32,18,32,50
EL VILLAR,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,3,1,3,1,4
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,0,2,0,2
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,4,12,4,12,16
EXALTACION,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,1,1,1,2
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,7,1,7,8
FILADELFIA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,13,9,13,9,22
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,5,1,5,1,6
GUANAY,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,6,2,6,2,8
GUAYARAMERIN,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,57,55,57,55,112
GUTIERREZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,4,6,4,6,10
HUACARETA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,7,2,7,9
HUACHACALLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,0,2,0,2
HUANUNI,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,84,88,84,88,172
HUARACAJE,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,0,2,0,2
HUAYLLAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
ICHOCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
INCAHUASI,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,2,0,2,2
INGAVI (HUMAITA),consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,1,2,1,3
INQUISIVI,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,3,0,3,0,3
IXIAMAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,6,2,6,2,8
JESUS DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,14,0,14,0,14
LA ASUNTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
LA GUARDIA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,11,8,11,8,19
LA PAZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2217,2191,2217,2191,4408
LAGUNILLAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
LAJA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,4,1,4,1,5
LAS CARRERAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,2,1,2,3
LLALLAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,10,5,10,5,15
LORETO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,0,2,0,2
MACHACAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,3,4,3,4,7
MACHARETI,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,1,0,1,1
MAGDALENA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,21,22,21,22,43
MAIRANA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
MALLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,1,0,1,1
MAPIRI,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,1,0,1,1
MECAPACA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,14,7,14,7,21
MINEROS,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
MOCOMOCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
MOJINETE,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,2,0,2,2
MONTEAGUDO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,15,20,15,20,35
MONTERO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,83,95,83,95,178
MOROCHATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,3,2,3,5
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
OKINAWA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,10,10,10,10,20
ORURO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,322,436,322,436,758
PADCAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
PADILLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,5,3,5,3,8
PALCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,3,3,3,3,6
PALOS BLANCOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,4,6,4,6,10
PAMPA GRANDE,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,4,2,4,2,6
PAPEL PAMPA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,2,0,2,2
PAZÑA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,1,0,1,1
PELECHUCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,1,1,1,2
POCONA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,1,2,1,3
POOPO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,2,1,2,3
POROMA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,4,1,4,5
PORONGO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,7,2,7,9
PORTACHUELO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,16,25,16,25,41
POSTRER VALLE,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,1,0,1,1
POTOSI,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,320,383,320,383,703
PRESTO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,1,0,1,1
PUCARANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,0,2,0,2
PUERTO ACOSTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,4,1,4,5
PUERTO CARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,1,1,1,2
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,6,1,6,1,7
PUERTO QUIJARRO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,19,19,19,19,38
PUERTO RICO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
PUERTO SUAREZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,9,1,9,10
PUERTO VILLARROEL,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,11,7,11,7,18
PUNA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,3,2,3,5
PUNATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,25,13,25,13,38
QUIABAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,1,0,1,1
QUILLACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,54,55,54,55,109
REYES,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,10,6,10,6,16
RIBERALTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,98,181,98,181,279
ROBORE,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,9,5,9,5,14
RURRENABAQUE,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,4,3,4,3,7
SACABA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,47,56,47,56,103
SACABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,3,2,3,5
SACACA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
SAIPINA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,3,4,3,4,7
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,3,2,3,2,5
SAMAIPATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,0,2,0,2
SAN ANDRES,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,0,2,0,2
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,1,1,1,2
SAN BENITO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,2,1,2,3
SAN BORJA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,20,14,20,14,34
SAN BUENA VENTURA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,1,0,1,1
SAN CARLOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,17,11,17,11,28
SAN IGNACIO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,13,17,13,17,30
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,27,27,27,27,54
SAN JAVIER(BNI),consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,1,0,1,1
SAN JAVIER(STC),consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,3,1,3,1,4
SAN JOAQUIN,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,8,2,8,10
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,5,0,5,0,5
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,5,3,5,3,8
SAN JULIAN,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,9,11,9,11,20
SAN LORENZO(PND),consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
SAN LORENZO(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,4,12,4,12,16
SAN LUCAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,3,0,3,0,3
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,11,6,11,6,17
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,1,1,1,2
SAN PEDRO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,8,2,8,2,10
SAN PEDRO DE BUENA VISTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,2,0,2,2
SAN RAFAEL,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,2,2,2,4
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,3,2,3,5
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,3,3,3,3,6
SANTA ANA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,30,15,30,15,45
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1880,2582,1880,2582,4462
SANTA ROSA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,4,1,4,5
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,4,1,4,5
SANTIAGO DE CALLAPA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,1,1,1,2
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
SANTIVAÑES,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,2,0,2,2
SAPAHAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,1,0,1,1
SENA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,1,0,1,1
SICA SICA (VILLA AROMA),consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,0,2,0,2
SIPE SIPE,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,3,11,3,11,14
SOPACHUY,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,3,0,3,3
SORACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,2,2,2,4
SORATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,3,0,3,0,3
SUCRE,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,821,640,821,640,1461
TACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,4,3,4,3,7
TACOBAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
TACOPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,0,2,0,2
TAPACARI,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,1,0,1,1
TARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,7,4,7,4,11
TARATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,5,3,5,3,8
TARIJA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,382,515,382,515,897
TARVITA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
TEOPONTE,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
TIAWANACU,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,3,1,3,4
TIPUANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,1,0,1,1
TIQUIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,10,10,10,10,20
TIRAQUE (CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,11,18,11,18,29
TOLATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,1,0,1,1
TOLEDO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,1,2,1,3
TOMAVE,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,1,2,1,3
TOMINA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
TORO TORO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,1,1,1,2
TOTORA(ORR),consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,1,1,1,2
TRIGAL,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,1,0,1,1
TRINIDAD,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,48,72,48,72,120
TUPIZA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,60,76,60,76,136
TURCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
UNCIA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,11,25,11,25,36
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,6,10,6,10,16
UYUNI,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,13,2,13,15
VACAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,3,5,3,5,8
VALLEGRANDE,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,8,17,8,17,25
VIACHA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,29,31,29,31,60
VILLA MONTES,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,29,34,29,34,63
VILLA RIVERO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
VILLA TUNARI,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,10,20,10,20,30
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,4,3,4,3,7
VILLAZON,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,10,8,10,8,18
VINTO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,0,8,0,8,8
VITICHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,6,3,6,3,9
WARNES,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,20,27,20,27,47
YACO,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,2,0,2,0,2
YACUIBA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,737,69,737,69,806
YAMPARAEZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
YANACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,3,1,3,4
YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,8,4,8,4,12
YOCALLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,1,0,1,0,1
YOTALA,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,10,3,10,3,13
ZUDAÑEZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-02-01,4,14,4,14,18
ACHACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,13,5,13,5,18
ACHOCALLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,1,6,1,6,7
AIQUILE,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,3,20,3,20,23
ANCORAIMES,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,0,1,0,1,1
ANTEQUERA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,1,0,1,0,1
ANZALDO,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,1,6,1,6,7
ARANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,6,1,6,1,7
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,7,11,7,11,18
ATOCHA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,37,51,37,51,88
AUCAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,0,1,0,1,1
AYATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,2,0,2,0,2
AYO AYO,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,1,2,1,2,3
AZURDUY,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,1,0,1,0,1
BATALLAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,0,2,0,2,2
BAURES,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,6,0,6,0,6
BELEN DE URMIRI,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,1,0,1,0,1
BERMEJO,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,77,92,77,92,169
BETANZOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,2,4,2,4,6
BOLIVAR,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,0,1,0,1,1
BOLPEBRA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,1,2,1,2,3
BOYUIBE,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,7,21,7,21,28
BUENA VISTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,12,10,12,10,22
CABEZAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,3,2,3,2,5
"CAIZA ""D""",consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,2,3,2,3,5
CALACOTO,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,1,1,1,1,2
CALAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,5,0,5,0,5
CAMARGO,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,0,10,0,10,10
CAMIRI,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,23,81,23,81,104
CAPINOTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,8,6,8,6,14
CARACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,1,1,1,1,2
CARANAVI,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,6,5,6,5,11
CARAPARI,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,1,1,1,1,2
CARIPUYO,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,4,1,4,1,5
CATACORA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,1,0,1,0,1
CHACARILLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,1,1,1,1,2
CHALLAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,1,2,1,2,3
CHARAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,1,4,1,4,5
CHARAÑA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,2,4,2,4,6
CHAYANTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,6,9,6,9,15
CHIMORE,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,4,2,4,2,6
CHOQUE COTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,15,11,15,11,26
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,3,2,3,2,5
CHUMA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,6,2,6,2,8
CLIZA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,3,1,3,1,4
COBIJA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,42,65,42,65,107
COCHABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,1826,1946,1826,1946,3772
COLCAPIRHUA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,66,62,66,62,128
"COLCHA ""K""",consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,1,3,1,3,4
COLOMI,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,3,13,3,13,16
COLPA BELGICA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,4,3,4,3,7
COLQUECHACA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,5,4,5,4,9
COLQUENCHA,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,2,1,2,1,3
COLQUIRI,consulta externa,repetidas en personas de 5 a 14 anos,2005-03-01,2,0,2,0,2
