,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
SACACA,vih,no de personas con prueba rapida,2023-02-01,1,6,7
SAMAIPATA,vih,no de personas con prueba rapida,2023-02-01,13,53,66
SAN ANDRES,vih,no de personas con prueba rapida,2023-02-01,8,11,19
SAN ANDRES DE MACHACA,vih,no de personas con prueba rapida,2023-02-01,0,4,4
SAN BENITO,vih,no de personas con prueba rapida,2023-02-01,3,3,6
SAN BORJA,vih,no de personas con prueba rapida,2023-02-01,43,55,98
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2023-02-01,12,15,27
SAN CARLOS,vih,no de personas con prueba rapida,2023-02-01,22,54,76
SAN IGNACIO,vih,no de personas con prueba rapida,2023-02-01,5,19,24
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2023-02-01,50,141,191
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2023-02-01,1,3,4
SAN JAVIER(STC),vih,no de personas con prueba rapida,2023-02-01,6,7,13
SAN JOAQUIN,vih,no de personas con prueba rapida,2023-02-01,0,10,10
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2023-02-01,41,62,103
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2023-02-01,4,1,5
SAN JULIAN,vih,no de personas con prueba rapida,2023-02-01,39,94,133
SAN LORENZO(PND),vih,no de personas con prueba rapida,2023-02-01,0,3,3
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2023-02-01,1,2,3
SAN LUCAS,vih,no de personas con prueba rapida,2023-02-01,10,47,57
SAN MATIAS,vih,no de personas con prueba rapida,2023-02-01,5,4,9
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2023-02-01,4,8,12
SAN PEDRO,vih,no de personas con prueba rapida,2023-02-01,19,26,45
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2023-02-01,7,11,18
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2023-02-01,93,5,98
SAN RAMON BENI,vih,no de personas con prueba rapida,2023-02-01,4,9,13
SAN RAMON SCZ,vih,no de personas con prueba rapida,2023-02-01,1,0,1
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2023-02-01,1387,2739,4126
SANTA ROSA,vih,no de personas con prueba rapida,2023-02-01,7,1,8
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2023-02-01,3,5,8
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2023-02-01,1,2,3
SANTIVAÑES,vih,no de personas con prueba rapida,2023-02-01,1,7,8
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2023-02-01,0,2,2
SAPAHAQUI,vih,no de personas con prueba rapida,2023-02-01,0,1,1
SENA,vih,no de personas con prueba rapida,2023-02-01,1,2,3
SHINAOTA,vih,no de personas con prueba rapida,2023-02-01,32,46,78
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2023-02-01,1,20,21
SICAYA,vih,no de personas con prueba rapida,2023-02-01,2,8,10
SIPE SIPE,vih,no de personas con prueba rapida,2023-02-01,19,33,52
SOPACHUY,vih,no de personas con prueba rapida,2023-02-01,1,1,2
SUCRE,vih,no de personas con prueba rapida,2023-02-01,342,547,889
TACACOMA,vih,no de personas con prueba rapida,2023-02-01,6,6,12
TACOPAYA,vih,no de personas con prueba rapida,2023-02-01,2,0,2
TAPACARI,vih,no de personas con prueba rapida,2023-02-01,7,13,20
TARABUCO,vih,no de personas con prueba rapida,2023-02-01,12,35,47
TARATA,vih,no de personas con prueba rapida,2023-02-01,6,0,6
TARIJA,vih,no de personas con prueba rapida,2023-02-01,117,250,367
TARVITA,vih,no de personas con prueba rapida,2023-02-01,2,24,26
TIAHUANACU,vih,no de personas con prueba rapida,2023-02-01,10,16,26
TIPUANI,vih,no de personas con prueba rapida,2023-02-01,7,8,15
TIQUIPAYA,vih,no de personas con prueba rapida,2023-02-01,43,89,132
TOCO,vih,no de personas con prueba rapida,2023-02-01,1,1,2
TOLATA,vih,no de personas con prueba rapida,2023-02-01,1,0,1
TOLEDO,vih,no de personas con prueba rapida,2023-02-01,2,0,2
TOMINA,vih,no de personas con prueba rapida,2023-02-01,1,1,2
TORO TORO,vih,no de personas con prueba rapida,2023-02-01,4,6,10
TOTORA(CBBA),vih,no de personas con prueba rapida,2023-02-01,7,33,40
TRINIDAD,vih,no de personas con prueba rapida,2023-02-01,69,84,153
TUPIZA,vih,no de personas con prueba rapida,2023-02-01,24,117,141
UNCIA,vih,no de personas con prueba rapida,2023-02-01,3,15,18
URUBICHA,vih,no de personas con prueba rapida,2023-02-01,5,18,23
UYUNI,vih,no de personas con prueba rapida,2023-02-01,7,19,26
VACAS,vih,no de personas con prueba rapida,2023-02-01,2,3,5
VALLEGRANDE,vih,no de personas con prueba rapida,2023-02-01,40,26,66
VIACHA,vih,no de personas con prueba rapida,2023-02-01,28,40,68
VILLA CHARCAS,vih,no de personas con prueba rapida,2023-02-01,3,2,5
VILLA MONTES,vih,no de personas con prueba rapida,2023-02-01,7,8,15
VILLA RIVERO,vih,no de personas con prueba rapida,2023-02-01,0,1,1
VILLA SERRANO,vih,no de personas con prueba rapida,2023-02-01,2,9,11
VILLA TUNARI,vih,no de personas con prueba rapida,2023-02-01,108,217,325
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2023-02-01,2,11,13
VILLAZON,vih,no de personas con prueba rapida,2023-02-01,37,60,97
VINTO,vih,no de personas con prueba rapida,2023-02-01,39,60,99
WARNES,vih,no de personas con prueba rapida,2023-02-01,45,90,135
YACUIBA,vih,no de personas con prueba rapida,2023-02-01,82,148,230
YAMPARAEZ,vih,no de personas con prueba rapida,2023-02-01,1,10,11
YAPACANI,vih,no de personas con prueba rapida,2023-02-01,87,253,340
YUNCHARA,vih,no de personas con prueba rapida,2023-02-01,1,0,1
ZUDAÑEZ,vih,no de personas con prueba rapida,2023-02-01,1,15,16
AIQUILE,vih,no de personas con prueba rapida,2023-03-01,27,55,82
ALALAY,vih,no de personas con prueba rapida,2023-03-01,0,1,1
ALCALA,vih,no de personas con prueba rapida,2023-03-01,2,7,9
ANTEQUERA,vih,no de personas con prueba rapida,2023-03-01,1,2,3
ANZALDO,vih,no de personas con prueba rapida,2023-03-01,6,8,14
APOLO,vih,no de personas con prueba rapida,2023-03-01,2,1,3
ARANI,vih,no de personas con prueba rapida,2023-03-01,3,4,7
ARBIETO,vih,no de personas con prueba rapida,2023-03-01,4,7,11
ARQUE,vih,no de personas con prueba rapida,2023-03-01,0,5,5
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2023-03-01,77,234,311
ATOCHA,vih,no de personas con prueba rapida,2023-03-01,1,5,6
AYATA,vih,no de personas con prueba rapida,2023-03-01,2,2,4
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2023-03-01,5,22,27
AZURDUY,vih,no de personas con prueba rapida,2023-03-01,3,25,28
BERMEJO,vih,no de personas con prueba rapida,2023-03-01,23,29,52
BETANZOS,vih,no de personas con prueba rapida,2023-03-01,3,6,9
BOLIVAR,vih,no de personas con prueba rapida,2023-03-01,2,6,8
BOYUIBE,vih,no de personas con prueba rapida,2023-03-01,1,3,4
BUENA VISTA,vih,no de personas con prueba rapida,2023-03-01,13,3,16
CABEZAS,vih,no de personas con prueba rapida,2023-03-01,12,31,43
"CAIZA ""D""",vih,no de personas con prueba rapida,2023-03-01,1,4,5
CAJUATA,vih,no de personas con prueba rapida,2023-03-01,3,4,7
CALAMARCA,vih,no de personas con prueba rapida,2023-03-01,4,7,11
CAMARGO,vih,no de personas con prueba rapida,2023-03-01,13,69,82
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2023-03-01,1,4,5
CAMIRI,vih,no de personas con prueba rapida,2023-03-01,4,0,4
CAPINOTA,vih,no de personas con prueba rapida,2023-03-01,15,12,27
CARACOLLO,vih,no de personas con prueba rapida,2023-03-01,7,20,27
CARANAVI,vih,no de personas con prueba rapida,2023-03-01,51,36,87
CARAPARI,vih,no de personas con prueba rapida,2023-03-01,2,1,3
CARIPUYO,vih,no de personas con prueba rapida,2023-03-01,3,11,14
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2023-03-01,4,3,7
CHALLAPATA,vih,no de personas con prueba rapida,2023-03-01,15,30,45
CHARAGUA,vih,no de personas con prueba rapida,2023-03-01,12,10,22
CHIMORE,vih,no de personas con prueba rapida,2023-03-01,23,45,68
CHIPAYA,vih,no de personas con prueba rapida,2023-03-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2023-03-01,20,39,59
CHUMA,vih,no de personas con prueba rapida,2023-03-01,1,8,9
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2023-03-01,1,2,3
CKOCHAS,vih,no de personas con prueba rapida,2023-03-01,0,1,1
CLIZA,vih,no de personas con prueba rapida,2023-03-01,12,6,18
COBIJA,vih,no de personas con prueba rapida,2023-03-01,141,116,257
COCHABAMBA,vih,no de personas con prueba rapida,2023-03-01,1941,2970,4911
COIPASA,vih,no de personas con prueba rapida,2023-03-01,1,0,1
COLCAPIRHUA,vih,no de personas con prueba rapida,2023-03-01,88,139,227
COLOMI,vih,no de personas con prueba rapida,2023-03-01,1,2,3
COLPA BELGICA,vih,no de personas con prueba rapida,2023-03-01,9,5,14
COLQUECHACA,vih,no de personas con prueba rapida,2023-03-01,5,4,9
COLQUENCHA,vih,no de personas con prueba rapida,2023-03-01,7,22,29
COLQUIRI,vih,no de personas con prueba rapida,2023-03-01,4,1,5
COMARAPA,vih,no de personas con prueba rapida,2023-03-01,2,21,23
CONCEPCION,vih,no de personas con prueba rapida,2023-03-01,8,8,16
COPACABANA,vih,no de personas con prueba rapida,2023-03-01,2,0,2
COROICO,vih,no de personas con prueba rapida,2023-03-01,24,28,52
CORQUE,vih,no de personas con prueba rapida,2023-03-01,0,4,4
COTAGAITA,vih,no de personas con prueba rapida,2023-03-01,8,14,22
COTOCA,vih,no de personas con prueba rapida,2023-03-01,74,149,223
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2023-03-01,28,88,116
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2023-03-01,1,2,3
CULPINA,vih,no de personas con prueba rapida,2023-03-01,3,34,37
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2023-03-01,0,1,1
CURVA,vih,no de personas con prueba rapida,2023-03-01,16,21,37
DESAGUADERO,vih,no de personas con prueba rapida,2023-03-01,6,8,14
EL ALTO,vih,no de personas con prueba rapida,2023-03-01,1450,2028,3478
EL PUENTE(STC),vih,no de personas con prueba rapida,2023-03-01,9,14,23
EL PUENTE(TJA),vih,no de personas con prueba rapida,2023-03-01,0,1,1
EL TORNO,vih,no de personas con prueba rapida,2023-03-01,4,1,5
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2023-03-01,8,14,22
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2023-03-01,57,274,331
ESCARA,vih,no de personas con prueba rapida,2023-03-01,2,2,4
ESCOMA,vih,no de personas con prueba rapida,2023-03-01,1,2,3
ESMERALDA,vih,no de personas con prueba rapida,2023-03-01,8,12,20
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2023-03-01,30,77,107
FILADELFIA,vih,no de personas con prueba rapida,2023-03-01,1,1,2
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2023-03-01,8,4,12
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2023-03-01,1,0,1
GUANAY,vih,no de personas con prueba rapida,2023-03-01,60,46,106
GUAYARAMERIN,vih,no de personas con prueba rapida,2023-03-01,195,129,324
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2023-03-01,1,0,1
HUACHACALLA,vih,no de personas con prueba rapida,2023-03-01,0,1,1
HUANUNI,vih,no de personas con prueba rapida,2023-03-01,77,92,169
HUAYLLAMARCA,vih,no de personas con prueba rapida,2023-03-01,14,19,33
HUMANATA,vih,no de personas con prueba rapida,2023-03-01,1,3,4
ICLA,vih,no de personas con prueba rapida,2023-03-01,2,6,8
INCAHUASI,vih,no de personas con prueba rapida,2023-03-01,20,25,45
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2023-03-01,12,18,30
IXIAMAS,vih,no de personas con prueba rapida,2023-03-01,4,6,10
JESUS DE MACHACA,vih,no de personas con prueba rapida,2023-03-01,15,15,30
LA GUARDIA,vih,no de personas con prueba rapida,2023-03-01,65,139,204
LA PAZ,vih,no de personas con prueba rapida,2023-03-01,1400,2927,4327
LA RIVERA,vih,no de personas con prueba rapida,2023-03-01,1,0,1
LAJA,vih,no de personas con prueba rapida,2023-03-01,8,15,23
LAS CARRERAS,vih,no de personas con prueba rapida,2023-03-01,3,5,8
LLALLAGUA,vih,no de personas con prueba rapida,2023-03-01,6,5,11
LURIBAY,vih,no de personas con prueba rapida,2023-03-01,0,3,3
MACHACAMARCA,vih,no de personas con prueba rapida,2023-03-01,2,10,12
MACHARETI,vih,no de personas con prueba rapida,2023-03-01,10,8,18
MAIRANA,vih,no de personas con prueba rapida,2023-03-01,7,13,20
MAPIRI,vih,no de personas con prueba rapida,2023-03-01,1,0,1
MINEROS,vih,no de personas con prueba rapida,2023-03-01,5,8,13
MIZQUE,vih,no de personas con prueba rapida,2023-03-01,37,60,97
MOJOCOYA,vih,no de personas con prueba rapida,2023-03-01,1,4,5
MONTEAGUDO,vih,no de personas con prueba rapida,2023-03-01,31,75,106
MONTERO,vih,no de personas con prueba rapida,2023-03-01,121,268,389
MORO MORO,vih,no de personas con prueba rapida,2023-03-01,2,1,3
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2023-03-01,1,2,3
OCURI,vih,no de personas con prueba rapida,2023-03-01,0,5,5
OKINAWA,vih,no de personas con prueba rapida,2023-03-01,3,2,5
OMEREQUE,vih,no de personas con prueba rapida,2023-03-01,3,7,10
ORURO,vih,no de personas con prueba rapida,2023-03-01,370,1165,1535
PADILLA,vih,no de personas con prueba rapida,2023-03-01,7,21,28
PAILON,vih,no de personas con prueba rapida,2023-03-01,25,30,55
PALOS BLANCOS,vih,no de personas con prueba rapida,2023-03-01,9,12,21
PAMPA GRANDE,vih,no de personas con prueba rapida,2023-03-01,0,2,2
PAPEL PAMPA,vih,no de personas con prueba rapida,2023-03-01,0,1,1
PASORAPA,vih,no de personas con prueba rapida,2023-03-01,0,1,1
PATACAMAYA,vih,no de personas con prueba rapida,2023-03-01,15,16,31
PAZÑA,vih,no de personas con prueba rapida,2023-03-01,11,17,28
POCOATA,vih,no de personas con prueba rapida,2023-03-01,34,76,110
POCONA,vih,no de personas con prueba rapida,2023-03-01,2,2,4
POJO (CBBA),vih,no de personas con prueba rapida,2023-03-01,5,6,11
POOPO,vih,no de personas con prueba rapida,2023-03-01,31,100,131
PORCO,vih,no de personas con prueba rapida,2023-03-01,0,5,5
POROMA,vih,no de personas con prueba rapida,2023-03-01,1,0,1
PORONGO,vih,no de personas con prueba rapida,2023-03-01,6,1,7
PORTACHUELO,vih,no de personas con prueba rapida,2023-03-01,0,2,2
PORVENIR,vih,no de personas con prueba rapida,2023-03-01,0,19,19
POSTRER VALLE,vih,no de personas con prueba rapida,2023-03-01,1,1,2
POTOSI,vih,no de personas con prueba rapida,2023-03-01,85,35,120
PRESTO,vih,no de personas con prueba rapida,2023-03-01,5,12,17
PUCARANI,vih,no de personas con prueba rapida,2023-03-01,5,8,13
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2023-03-01,3,8,11
PUERTO RICO,vih,no de personas con prueba rapida,2023-03-01,1,14,15
PUERTO SUAREZ,vih,no de personas con prueba rapida,2023-03-01,15,17,32
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2023-03-01,229,279,508
PUNA,vih,no de personas con prueba rapida,2023-03-01,0,1,1
PUNATA,vih,no de personas con prueba rapida,2023-03-01,124,103,227
QUILLACOLLO,vih,no de personas con prueba rapida,2023-03-01,221,755,976
QUIME,vih,no de personas con prueba rapida,2023-03-01,5,2,7
RAVELO,vih,no de personas con prueba rapida,2023-03-01,4,4,8
REYES,vih,no de personas con prueba rapida,2023-03-01,1,4,5
RIBERALTA,vih,no de personas con prueba rapida,2023-03-01,601,417,1018
ROBORE,vih,no de personas con prueba rapida,2023-03-01,7,9,16
RURRENABAQUE,vih,no de personas con prueba rapida,2023-03-01,36,43,79
SABAYA,vih,no de personas con prueba rapida,2023-03-01,19,35,54
SACABA,vih,no de personas con prueba rapida,2023-03-01,202,287,489
SACABAMBA,vih,no de personas con prueba rapida,2023-03-01,0,2,2
SACACA,vih,no de personas con prueba rapida,2023-03-01,5,5,10
SAIPINA,vih,no de personas con prueba rapida,2023-03-01,2,1,3
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2023-03-01,5,6,11
SAMAIPATA,vih,no de personas con prueba rapida,2023-03-01,11,23,34
SAN ANDRES,vih,no de personas con prueba rapida,2023-03-01,5,5,10
SAN ANDRES DE MACHACA,vih,no de personas con prueba rapida,2023-03-01,23,37,60
SAN BENITO,vih,no de personas con prueba rapida,2023-03-01,26,80,106
SAN BORJA,vih,no de personas con prueba rapida,2023-03-01,16,77,93
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2023-03-01,13,8,21
SAN CARLOS,vih,no de personas con prueba rapida,2023-03-01,34,50,84
SAN IGNACIO,vih,no de personas con prueba rapida,2023-03-01,29,31,60
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2023-03-01,9,14,23
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2023-03-01,1,4,5
SAN JAVIER(STC),vih,no de personas con prueba rapida,2023-03-01,8,10,18
SAN JOAQUIN,vih,no de personas con prueba rapida,2023-03-01,0,6,6
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2023-03-01,55,41,96
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2023-03-01,10,9,19
SAN JULIAN,vih,no de personas con prueba rapida,2023-03-01,33,104,137
SAN LORENZO(PND),vih,no de personas con prueba rapida,2023-03-01,1,16,17
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2023-03-01,4,6,10
SAN LUCAS,vih,no de personas con prueba rapida,2023-03-01,20,62,82
SAN MATIAS,vih,no de personas con prueba rapida,2023-03-01,2,9,11
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2023-03-01,7,12,19
SAN PEDRO,vih,no de personas con prueba rapida,2023-03-01,30,45,75
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2023-03-01,1,2,3
SAN PEDRO DE MACHA,vih,no de personas con prueba rapida,2023-03-01,1,1,2
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2023-03-01,21,5,26
SAN RAMON BENI,vih,no de personas con prueba rapida,2023-03-01,10,8,18
SAN RAMON SCZ,vih,no de personas con prueba rapida,2023-03-01,0,2,2
SANTA ANA,vih,no de personas con prueba rapida,2023-03-01,10,12,22
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2023-03-01,1403,2615,4018
SANTA ROSA,vih,no de personas con prueba rapida,2023-03-01,5,1,6
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2023-03-01,6,7,13
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2023-03-01,18,64,82
SANTIAGO DE MACHACA,vih,no de personas con prueba rapida,2023-03-01,4,1,5
SANTIVAÑES,vih,no de personas con prueba rapida,2023-03-01,3,8,11
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2023-03-01,1,2,3
SAPAHAQUI,vih,no de personas con prueba rapida,2023-03-01,0,5,5
SENA,vih,no de personas con prueba rapida,2023-03-01,3,19,22
SHINAOTA,vih,no de personas con prueba rapida,2023-03-01,31,90,121
SICAYA,vih,no de personas con prueba rapida,2023-03-01,7,3,10
SIPE SIPE,vih,no de personas con prueba rapida,2023-03-01,8,24,32
SOPACHUY,vih,no de personas con prueba rapida,2023-03-01,8,20,28
SUCRE,vih,no de personas con prueba rapida,2023-03-01,312,791,1103
TACACOMA,vih,no de personas con prueba rapida,2023-03-01,2,7,9
TACOPAYA,vih,no de personas con prueba rapida,2023-03-01,2,10,12
TAPACARI,vih,no de personas con prueba rapida,2023-03-01,9,12,21
TARABUCO,vih,no de personas con prueba rapida,2023-03-01,19,43,62
TARATA,vih,no de personas con prueba rapida,2023-03-01,22,15,37
TARIJA,vih,no de personas con prueba rapida,2023-03-01,151,374,525
TARVITA,vih,no de personas con prueba rapida,2023-03-01,5,20,25
TIAHUANACU,vih,no de personas con prueba rapida,2023-03-01,27,63,90
TIPUANI,vih,no de personas con prueba rapida,2023-03-01,3,7,10
TIQUIPAYA,vih,no de personas con prueba rapida,2023-03-01,39,104,143
TOCO,vih,no de personas con prueba rapida,2023-03-01,1,1,2
TODOS SANTOS,vih,no de personas con prueba rapida,2023-03-01,1,0,1
TOLATA,vih,no de personas con prueba rapida,2023-03-01,2,1,3
TOMINA,vih,no de personas con prueba rapida,2023-03-01,2,2,4
TORO TORO,vih,no de personas con prueba rapida,2023-03-01,3,5,8
TOTORA(CBBA),vih,no de personas con prueba rapida,2023-03-01,9,40,49
TOTORA(ORR),vih,no de personas con prueba rapida,2023-03-01,0,1,1
TRINIDAD,vih,no de personas con prueba rapida,2023-03-01,195,253,448
TUPIZA,vih,no de personas con prueba rapida,2023-03-01,28,48,76
UNCIA,vih,no de personas con prueba rapida,2023-03-01,6,33,39
URUBICHA,vih,no de personas con prueba rapida,2023-03-01,7,16,23
UYUNI,vih,no de personas con prueba rapida,2023-03-01,8,10,18
VACAS,vih,no de personas con prueba rapida,2023-03-01,6,3,9
VALLEGRANDE,vih,no de personas con prueba rapida,2023-03-01,10,39,49
VIACHA,vih,no de personas con prueba rapida,2023-03-01,10,10,20
VILA VILA,vih,no de personas con prueba rapida,2023-03-01,1,1,2
VILLA CHARCAS,vih,no de personas con prueba rapida,2023-03-01,5,3,8
