,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
CARIPUYO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,8,8
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,12,12
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,91,91
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,7,7
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,50,50
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,10,10
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,95,95
CHIPAYA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,3,3
CHUA COCANI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,2,2
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,33,33
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,2,2
CHUQUIHUTA AYLLU JUCUMANI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,1,1
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,10,10
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,54,54
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,167,167
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,27,27
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,1477,1477
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,123,123
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,2,2
COLLANA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,1,1
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,53,53
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,3,3
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,22,22
COLQUENCHA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,9,9
COLQUIRI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,8,8
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,41,41
COMBAYA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,2,2
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,84,84
COPACABANA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,10,10
COROICO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,45,45
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,7,7
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,27,27
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,271,271
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,26,26
CUCHUMUELA (V. G. VILLARROEL),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,2,2
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,2,2
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,11,11
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,4,4
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,6,6
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,2475,2475
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,1,1
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,23,23
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,11,11
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,185,185
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,3,3
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,33,33
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,99,99
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,8,8
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,2,2
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,1,1
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,25,25
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,20,20
GAIOC JATUN AYLLU YURA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,3,3
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,41,41
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,10,10
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,27,27
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,7,7
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,114,114
HUACARAJE,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,1,1
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,10,10
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,6,6
HUACHACALLA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,3,3
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,22,22
HUARINA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,5,5
HUATAJATA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,2,2
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,1,1
ICLA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,5,5
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,13,13
INGAVI (HUMAITA),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,3,3
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,20,20
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,17,17
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,10,10
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,206,206
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,1202,1202
LAGUNILLAS,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,2,2
LAJA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,24,24
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,1,1
LLALLAGUA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,47,47
LURIBAY,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,5,5
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,5,5
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,7,7
MAGDALENA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,3,3
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,28,28
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,20,20
MECAPACA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,2,2
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,49,49
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,108,108
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,2,2
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,39,39
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,341,341
MOROCHATA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,6,6
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,5,5
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,7,7
OCURI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,13,13
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,5,5
ORURO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,898,898
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,22,22
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,5,5
PAILON,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,48,48
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,23,23
PAMPA AULLAGAS,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,2,2
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,9,9
PAPEL PAMPA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,1,1
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,4,4
PATACAMAYA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,50,50
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,1,1
PELECHUCO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,10,10
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,50,50
POCONA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,10,10
POJO (CBBA),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,18,18
POOPO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,6,6
PORCO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,20,20
POROMA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,16,16
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,18,18
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,28,28
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,11,11
POSTRER VALLE,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,2,2
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,304,304
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,7,7
PUCARANI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,17,17
PUERTO CARABUCO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,1,1
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,11,11
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,32,32
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,17,17
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,69,69
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,302,302
PUNA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,16,16
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,150,150
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,489,489
QUIME,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,11,11
QUIRUSILLAS,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,3,3
RAQAYPAMPA(ETA),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,9,9
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,15,15
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,525,525
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,38,38
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,57,57
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,6,6
SACABA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,484,484
SACABAMBA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,2,2
SACACA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,15,15
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,3,3
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,11,11
SAN ANDRES,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,10,10
SAN ANDRES DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,2,2
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,8,8
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,11,11
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,109,109
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,20,20
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,36,36
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,23,23
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,201,201
SAN JAVIER(BNI),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,7,7
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,26,26
SAN JOAQUIN,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,25,25
SAN JOSE DE CHIQUITOS,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,45,45
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,12,12
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,134,134
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,12,12
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,31,31
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,27,27
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,18,18
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,6,6
SAN PABLO DE LIPEZ,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,3,3
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,34,34
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,34,34
SAN PEDRO DE MACHA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,17,17
SAN PEDRO DE TIQUINA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,1,1
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,9,9
SAN RAMON BENI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,11,11
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,11,11
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,2674,2674
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,20,20
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,32,32
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,9,9
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,8,8
SAPAHAQUI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,3,3
SENA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,20,20
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,48,48
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,10,10
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,106,106
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,6,6
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,4,4
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,408,408
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,15,15
TACOBAMBA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,6,6
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,12,12
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,14,14
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,10,10
TARATA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,22,22
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,296,296
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,17,17
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,4,4
TIAHUANACU,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,6,6
TINGUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,24,24
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,7,7
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,135,135
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,17,17
TOCO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,8,8
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,13,13
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,1,1
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,3,3
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,6,6
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,20,20
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,50,50
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,3,3
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,285,285
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,126,126
TURCO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,4,4
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,40,40
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,30,30
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,4,4
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,108,108
VACAS,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,7,7
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,45,45
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,141,141
VILA VILA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,11,11
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,7,7
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,10,10
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,9,9
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,4,4
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,314,314
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,8,8
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,78,78
VINTO,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,164,164
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,5,5
WARNES,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,191,191
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,220,220
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,6,6
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,175,175
YOCALLA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,6,6
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,5,5
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,2,2
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2023-02-01,0,3,3
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,7,7
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,53,53
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,54,54
ALALAY,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,3,3
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,2,2
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,9,9
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,9,9
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,2,2
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,2,2
ANZALDO,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,11,11
APOLO,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,27,27
ARAMPAMPA,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,2,2
ARANI,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,19,19
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,51,51
ARQUE,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,6,6
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,100,100
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,19,19
AUCAPATA,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,13,13
AYATA,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,5,5
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,42,42
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,13,13
BATALLAS,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,35,35
BELEN DE ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,1,1
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,5,5
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,75,75
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,44,44
BOLIVAR,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,11,11
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,2,2
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,11,11
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,39,39
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2023-03-01,0,44,44
