municipality,group,variable,month,Mujeres con muestra de PAP,TOTAL
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-01-01,3,3
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-01-01,17,17
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-01-01,49,49
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-01-01,16,16
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-01-01,10,10
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-01-01,71,71
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-01-01,21,21
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-01-01,32,32
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-01-01,24,24
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-01-01,14,14
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-01-01,126,126
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-01-01,2,2
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-01-01,152,152
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-01-01,5,5
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-01-01,75,75
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-01-01,9,9
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-01-01,12,12
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-01-01,7,7
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-01-01,11,11
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,2,2
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,125,125
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,2,2
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,4,4
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,2,2
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,17,17
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,3,3
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,4,4
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,3,3
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,9,9
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,4,4
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,8,8
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,28,28
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,15,15
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,2,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,37,37
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,48,48
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,3,3
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,7,7
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,4,4
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,45,45
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,2,2
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,27,27
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,3,3
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,3,3
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,11,11
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,9,9
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,9,9
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,14,14
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,43,43
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,22,22
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,59,59
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,11,11
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,146,146
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,6,6
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,2,2
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,48,48
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,27,27
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,6,6
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,2,2
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,6,6
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,50,50
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,74,74
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,3322,3322
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,126,126
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,21,21
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,20,20
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,46,46
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,14,14
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,12,12
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,19,19
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,6,6
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,63,63
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,83,83
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,3,3
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,3,3
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,4,4
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,9,9
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,2195,2195
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,3,3
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,4,4
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,12,12
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,156,156
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,3,3
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,74,74
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,90,90
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,5,5
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,2,2
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
EXALTACION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,11,11
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,34,34
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,25,25
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,5,5
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,9,9
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,9,9
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,51,51
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,4,4
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,19,19
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,36,36
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,6,6
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,3,3
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,17,17
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,22,22
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,7,7
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,23,23
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,15,15
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,124,124
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,4923,4923
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,48,48
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,4,4
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,3,3
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,5,5
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,24,24
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,38,38
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,9,9
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,27,27
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,26,26
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,10,10
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,32,32
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,168,168
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,4,4
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,6,6
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,8,8
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,11,11
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,291,291
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,26,26
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,24,24
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,5,5
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,21,21
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,3,3
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,27,27
