,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,3,0,0,4
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,4,5
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,2,1,0,0,3
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,5,4,4,4,17
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,35,28,34,28,125
LA RIVERA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,2,1,3
LAJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,7,3,10
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,2,1,0,3
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,2,1,3
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,1,0,0,2
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,1,0,1,2
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,0,0,1
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,6,4,11,6,27
OCURI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,2,0,0,0,2
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,6,3,3,3,15
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,5,9,6,21
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,0,1
PAZÑA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,1,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,0,1,1
POCONA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,1,0,0,1
POOPO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,0,1
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,0,1,1
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,6,4,6,3,19
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,1,1,1,3
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,2,5,1,9
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,14,10,12,14,50
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,2,0,0,1,3
PUNA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,0,1
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,2,1,4
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,4,0,4,5,13
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,3,6,2,1,12
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,2,0,1,1,4
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,3,6,2,6,17
SACACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,1,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,4,0,0,4
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,0,2,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,2,3,6
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,3,2,4,5,14
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,2,0,1,2,5
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,0,1,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,10,7,2,0,19
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,3,0,3
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,2,0,2,5
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,3,10,9,23
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,83,79,142,130,434
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,3,4
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,3,1,1,2,7
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,3,1,0,0,4
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,2,2,2,1,7
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,1,1,3
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,13,4,1,0,18
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,0,1,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,2,0,0,3
TARABUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,1,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,2,3,14,6,25
TARVITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,1,4,2,8
TOMINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,1,0,0,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,0,1,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,10,6,27,24,67
UNCIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,1,0,1,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,2,2,2,6
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,2,0,0,0,2
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,0,1,1
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,0,3,3
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,1,2,1,5
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,2,3
VITICHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,2,1,3
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,8,19,11,13,51
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,2,1,4
YANACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,2,1,0,0,3
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,1,2
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,6,0,0,7
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,2,2,1,0,5
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,1,0,1,3
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,2,0,0,2
ARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,0,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,1,2,2,5
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,2,0,0,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,1,0,2,3
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,2,2,4
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,1,1,1,3
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,2,0,1,2,5
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,0,0,1
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,1,0,0,1
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,2,0,3
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,21,23,12,9,65
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,2,2,0,0,4
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,1,0,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,1,0,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,5,4,1,2,12
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,0,2,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,20,21,17,31,89
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,2,0,0,2
GUANAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,37,31,68
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,1,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,3,2,5,3,13
HUMANATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,0,1,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,5,1,1,8
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,2,4,2,0,8
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,28,24,16,16,84
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,1,0,1
LORETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,2,2,4
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,2,0,3
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,0,1,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,4,2,1,2,9
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,2,5,10,12,29
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,3,16,12,32
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,0,0,1
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,1,0,0,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,5,5,3,4,17
PUERTO PEREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,0,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,1,1,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,0,0,1
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,1,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,4,6,7,5,22
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,2,1,0,3,6
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,1,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,4,13,16,16,49
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,0,0,1
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,2,1,3
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,2,3,0,0,5
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,3,2,5
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,8,1,9
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,1,0,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,2,1,0,0,3
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,1,0,2
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,0,1,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,2,5,1,9
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,1,0,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,2,0,0,1,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,80,80,121,115,396
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,0,2,2
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,3,7,0,1,11
SORACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,1,1,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,5,7,6,3,21
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,0,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,0,1,1
TARATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,1,0,1,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,8,6,2,8,24
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,0,0,1
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,1,0,1,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,2,0,3
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,1,2,3
TOCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,1,0,1,2
TOMAVE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,3,3,2,3,11
UNCIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,2,0,5,5,12
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,1,0,1,3
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,0,0,1
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,2,0,2,1,5
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,12,8,19,8,47
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,4,1,5,4,14
YOTALA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-10-01,1,0,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,2,0,0,3
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,1,0,1,3
ARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,3,7,2,0,12
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,2,0,2
AZURDUY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,2,0,0,2
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,0,1,1
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,0,2,2
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,1,6,2,10
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,3,3,0,7
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,1,0,0,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,0,3,3
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,1,0,2
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,1,1,0,3
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,0,1,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,41,24,4,6,75
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,1,0,2
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,1,0,1
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,1,1,1,3
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,1,0,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,1,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,0,1,1
CORO CORO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,1,0,1
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,3,0,6,8,17
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,1,0,1,3
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,27,31,31,21,110
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,0,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,3,0,0,4
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,2,3,1,3,9
GUANAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,1,0,0,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,2,0,0,2
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,1,1,3
HUACARETA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,0,0,1
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,1,0,2
HUMANATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,0,1,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,1,0,0,2
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,0,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,1,0,0,1
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,2,3,1,0,6
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,12,11,7,5,35
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,41,35,9,13,98
LAJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,1,0,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,0,0,1
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,2,0,0,0,2
