,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,0,2,2
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,2,2,0,4
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,2,0,2,3,7
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,3,2,4,5,14
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,1,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,2,0,1,2,5
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,3,1,0,0,4
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,2,0,0,3
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,3,2,5,7,17
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,2,0,2,5
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,3,11,8,23
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,71,83,121,117,392
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,1,1,2
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,1,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,3,1,2,1,7
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,3,1,0,0,4
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,0,0,1,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,0,1,1,3
SORACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,1,0,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,1,1,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,9,4,1,0,14
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,0,1,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,2,1,0,4
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,3,1,7,3,14
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,1,5,2,9
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,0,1,1
TORO TORO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,0,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,13,2,22,25,62
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,1,0,0,1
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,0,1,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,1,0,1,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,2,0,0,0,2
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,1,2,0,4
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,1,2,3
VITICHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,1,1,2
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,8,18,12,13,51
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,0,1,0,2
YANACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,2,1,0,0,3
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,1,1,2
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,3,2,1,0,6
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,1,0,0,2
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,2,0,0,2
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,1,2,2,5
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,2,0,0,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,2,2,4
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,6,1,1,1,9
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,2,0,2,2,6
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,0,1
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,1,0,0,2
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,2,0,3
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,33,36,25,25,119
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,2,1,0,0,3
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,1,1,2
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,2,0,2,1,5
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,1,0,0,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,1,1,0,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,3,3,1,1,8
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,0,2,2
CUEVO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,23,27,31,40,121
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,1,0,1,3
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,1,0,2
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,2,0,0,2
EXALTACION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,1,0,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,1,1,2,4
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,25,13,39
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,3,2,4,3,12
HUMANATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,0,1,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,5,1,1,8
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,3,4,2,0,9
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,36,21,24,14,95
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,1,0,1
LORETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,4,6,10
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,2,0,3
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,0,1,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,4,3,1,2,10
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,0,1
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,1,2,3
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,4,5,16,13,38
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,2,6,15,14,37
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,1,2
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,1,0,0,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,1,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,1,0,1
POCONA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,8,5,3,3,19
PUERTO PEREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,1,2
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,1,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,4,6,7,5,22
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,2,3,0,3,8
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,1,2,3
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,6,14,16,15,51
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,2,1,0,0,3
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,2,1,3
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,3,4,0,0,7
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,3,2,5
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,8,1,9
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,1,0,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,2,1,0,0,3
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,0,1,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,3,2,1,7
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,4,9,13
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,1,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,86,83,132,128,429
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,3,1,0,0,4
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,0,2,2
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,0,1,1
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,1,0,0,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,3,7,0,1,11
SORACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,1,1,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,4,7,6,3,20
TACACOMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,0,1,1
TARATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,0,2,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,5,3,2,3,13
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,0,1
TIPUANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,1,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,1,2,0,4
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,1,1,2
TOCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,1,0,1,2
TOMAVE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,1,1,0,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,5,5,2,3,15
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,1,4,6,12
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,2,0,2,5
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,0,0,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,0,0,0,1,1
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,0,2,1,4
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,11,8,9,8,36
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,4,2,5,4,15
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-10-01,1,1,0,0,2
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,2,0,0,3
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,0,1,0,1
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,1,0,1,3
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,5,8,7,1,21
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,0,1,0,1
AZURDUY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,2,0,0,2
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,0,1,0,1
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,0,0,2,2
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,2,4,4,10
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,1,6,3,11
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,0,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,3,1,1,6
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,1,0,0,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,2,0,1,3
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,0,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,0,0,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,1,1,0,3
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,1,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,0,0,1,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,44,36,11,15,106
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,1,1,0,3
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,0,1,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,1,1,1,4
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,2,0,0,1,3
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,2,2,9,6,19
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,0,0,1,1
CORO CORO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,0,1,0,1
CORQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,1,0,0,1
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,2,0,5,8,15
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,1,0,1,3
CUEVO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,27,26,49,36,138
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,0,0,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,3,3,0,0,6
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,2,3,1,3,9
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,0,2,4,6
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,1,0,0,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,2,6,0,0,8
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,0,1,2,4
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,0,0,0,1
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,0,1,0,2
HUMANATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,0,0,1,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,2,0,0,0,2
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,0,0,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,1,1,2,4
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,2,2,1,0,5
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,10,9,7,5,31
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,39,42,19,13,113
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,1,0,0,1
LORETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,2,1,0,0,3
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,0,1,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,0,0,0,1
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,2,0,0,0,2
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,1,2,1,4
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,0,0,1,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,4,8,12,9,33
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,1,0,0,1
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,4,0,0,1,5
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,0,0,2,3
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,13,8,18,19,58
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,3,3,16,6,28
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,2,0,0,2
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,0,0,1,1
POCONA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,0,0,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,0,1,0,2
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,1,0,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,5,3,1,1,10
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,10,4,10,7,31
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,0,1,0,2
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,0,0,1,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,0,0,2,2
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,0,0,1,1,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,1,0,1,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,3,4,0,1,8
PUNA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,0,1,0,2
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,1,0,2,1,4
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-11-01,12,2,12,11,37
