,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,5,0,0,6
ARQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,4,5,2,13
ATOCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,1,1,3
AYO AYO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,3,0,5,10
BATALLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,2,0,0,3
BAURES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,2,1,3
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,1,0,0,2
BETANZOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,1,1,1,4
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,1,2,0,5
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,4,2,8,5,19
CAIROMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,0,1,0,3
CALACOTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,2,0,0,2
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,3,1,0,0,4
CAMARGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,0,1,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,5,1,1,9
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,3,2,0,6
CARAPARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,4,2,7
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,0,1,1
CHACARILLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,4,0,1,0,5
CHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,1,39,26,68
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,3,6,10
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,5,3,5,3,16
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,0,0,0,2
CHUMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,0,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,1,2
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,2,1,4
CLIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,0,2,4,8
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,4,1,0,7
COCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,1,0,0,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,58,62,13,16,149
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,7,4,1,4,16
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,0,1
COLLANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,1,0,0,2
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,4,7,1,0,12
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,1,2
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,3,2,4,2,11
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,1,0,2
COMANCHE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,0,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,3,1,0,0,4
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,4,7,6,19
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,2,1,1,5
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,3,0,0,0,3
COROICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,2,0,0,3
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,1,1,1,4
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,16,11,0,1,28
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,1,0,2
CUEVO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,2,0,2
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,2,0,0,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,115,110,31,34,290
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,2,1,0,5
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,4,3,0,0,7
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,1,0,0,3
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,4,5,3,1,13
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,1,0,1
EXALTACION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,1,2
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,1,0,2
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,6,3,2,0,11
GUAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,4,2,3,5,14
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,2,2,1,5
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,7,7,15
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,1,0,0,2
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,2,0,0,3
HUMANATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,1,1,3
ICHOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,0,1
ICLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,0,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,2,2,4
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,16,14,1,1,32
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,19,25,0,4,48
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,96,113,12,17,238
LAJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,0,1
LAS CARRERAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,8,6,8,11,33
LORETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,0,1
LURIBAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,0,2,0,4
MACHARETI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,1,1,2
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,0,6,0,8
MAPIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,3,0,0,3
MECAPACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,2,0,1,5
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,8,2,0,0,10
MIZQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,2,2,1,5
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,2,1,0,3
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,8,10,4,6,28
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,0,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,0,1
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,1,0,0,2
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,23,32,8,7,70
PADCAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,1,0,0,2
PADILLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,7,6,3,4,20
PALCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,1,2,1,5
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,3,0,0,4
PAPEL PAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,8,0,2,5,15
PAZÑA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,0,1
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,2,8,5,15
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,0,1
PORCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,3,2,0,0,5
POROMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,1,2
PORONGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,2,0,1,4
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,4,2,0,1,7
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,19,23,8,17,67
PRESTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,0,1
PUCARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,0,1,1
PUERTO PEREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,1,1,2
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,7,3,1,0,11
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,1,2
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,1,4,0,6
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,4,6,6,2,18
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,3,2,3,3,11
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,8,6,11,13,38
QUIME,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,0,1,1,4
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,0,0,0,2
REYES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,1,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,8,8,0,0,16
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,3,1,1,5
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,0,0,4,6
SABAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,13,8,10,12,43
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,0,1
SACACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,3,2,6
SAIPINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,1,0,0,2
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,4,0,0,5
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,2,1,4
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,3,4,0,1,8
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,1,2,3
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,3,2,2,2,9
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,6,3,1,0,10
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,8,7,5,4,24
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,2,0,0,2
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,3,0,0,5
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,2,15,20,38
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,1,1,2
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,1,1,3
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,1,0,1
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,4,2,4,12
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,2,0,0,4
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,4,0,0,0,4
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,10,4,2,1,17
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,299,283,19,18,619
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,1,0,0,2
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,0,1
SANTIAGO DE CALLAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,0,1
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,1,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,0,4,4
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,2,2,5
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,4,3,1,0,8
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,11,2,3,4,20
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,0,1,1
SORACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,1,1,2
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,3,1,3,9
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,29,14,4,9,56
TACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,0,1,1
TACACOMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,3,0,0,0,3
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,1,2
TAHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,1,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,1,1,4,7
TARABUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,1,0,0,2
TARACO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,8,13,0,1,22
TARVITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,1,0,1
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,1,1,0,3
TIAHUANACU,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,1,0,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,8,4,9,2,23
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,1,4,6
TOCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,0,1
TOLATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,1,1,3
TOLEDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,1,2
TOMAVE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,3,1,5
TORO TORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,3,0,0,1,4
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,12,17,4,4,37
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,4,1,0,6
TURCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,0,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,2,3,1,6
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,0,0,0,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,5,5,3,1,14
VACAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,1,1,3
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,0,2,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,7,6,4,5,22
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,1,0,0,2
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,4,1,1,1,7
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,1,2
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,0,1,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,8,8,4,3,23
VILLAZON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,2,1,0,0,3
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,3,3,5,2,13
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,24,27,10,5,66
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,9,3,3,16
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,4,1,10,6,21
YOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-02-01,1,0,0,0,1
ACACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-03-01,0,0,2,1,3
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-03-01,1,2,3,0,6
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-03-01,5,4,0,0,9
AIQUILE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-03-01,2,0,7,0,9
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-03-01,1,0,0,0,1
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-03-01,0,0,0,1,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-03-01,0,1,2,0,3
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-03-01,0,0,1,3,4
ARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-03-01,0,1,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-03-01,0,1,3,1,5
ARQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-03-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-03-01,3,2,0,0,5
ATOCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-03-01,1,0,0,0,1
AUCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-03-01,0,1,0,0,1
AYATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-03-01,0,2,0,0,2
AYO AYO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-03-01,0,1,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-03-01,0,2,0,1,3
AZURDUY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-03-01,0,0,1,0,1
