,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
SANTA ANA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,36,32,27,27,63,59,122
SANTA CRUZ DE LA SIERRA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,2459,2221,717,609,3176,2830,6006
SANTA ROSA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,21,31,1,1,22,32,54
SANTA ROSA DEL SARA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,53,40,3,0,56,40,96
SANTIAGO DE CALLAPA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,6,2,2,0,8,2,10
SANTIAGO DE HUARI,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,11,11,7,8,18,19,37
SANTIAGO DE HUATA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,4,3,3,1,7,4,11
SANTIAGO DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,3,5,2,0,5,5,10
SANTIVAÑES,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,11,24,0,0,11,24,35
SANTUARIO DE QUILLACAS,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,3,5,0,0,3,5,8
SAPAHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,16,18,1,0,17,18,35
SENA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,26,27,0,4,26,31,57
SHINAOTA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,147,120,18,15,165,135,300
SICA SICA (VILLA AROMA),consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,34,32,0,0,34,32,66
SICAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,19,9,0,0,19,9,28
SIPE SIPE,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,128,98,32,23,160,121,281
SOPACHUY,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,17,24,2,4,19,28,47
SORACACHI,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,10,11,0,0,10,11,21
SORATA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,30,26,4,1,34,27,61
SUCRE,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,717,673,108,86,825,759,1584
TACACHI,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,1,3,0,0,1,3,4
TACACOMA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,20,25,0,0,20,25,45
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,13,14,0,0,13,14,27
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,12,6,1,3,13,9,22
TAHUA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,3,0,0,0,3,0,3
TAPACARI,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,62,50,1,2,63,52,115
TARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,38,47,1,0,39,47,86
TARACO,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,12,7,0,0,12,7,19
TARATA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,14,16,1,2,15,18,33
TARIJA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,409,412,150,135,559,547,1106
TARVITA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,57,36,2,0,59,36,95
TEOPONTE,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,19,18,6,4,25,22,47
TIAHUANACU,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,9,12,8,3,17,15,32
TINGUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,14,26,0,0,14,26,40
TIPUANI,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,31,21,5,7,36,28,64
TIQUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,154,158,16,15,170,173,343
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,37,24,31,31,68,55,123
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,5,2,0,0,5,2,7
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,8,9,2,1,10,10,20
TODOS SANTOS,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,0,2,0,0,0,2,2
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,9,11,2,1,11,12,23
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,2,3,1,0,3,3,6
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,18,20,1,0,19,20,39
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,20,24,0,1,20,25,45
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,20,18,0,0,20,18,38
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,37,36,0,3,37,39,76
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,8,8,1,0,9,8,17
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,3,5,0,0,3,5,8
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,309,270,65,68,374,338,712
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,57,48,3,4,60,52,112
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,5,5,2,1,7,6,13
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,12,13,0,2,12,15,27
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,43,19,5,3,48,22,70
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,46,44,4,1,50,45,95
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,19,13,2,0,21,13,34
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,46,41,0,3,46,44,90
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,9,18,4,4,13,22,35
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,29,22,5,2,34,24,58
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,131,118,45,27,176,145,321
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,13,10,0,0,13,10,23
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,26,32,2,0,28,32,60
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,147,106,7,14,154,120,274
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,2,7,0,0,2,7,9
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,27,16,7,2,34,18,52
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,29,29,1,2,30,31,61
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,418,421,65,70,483,491,974
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,23,23,7,3,30,26,56
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,53,62,6,4,59,66,125
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,137,133,39,27,176,160,336
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,14,18,0,0,14,18,32
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,4,2,0,0,4,2,6
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,294,233,15,8,309,241,550
YACO,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,16,12,5,6,21,18,39
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,314,323,49,25,363,348,711
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,21,15,0,0,21,15,36
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,12,6,1,0,13,6,19
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,191,156,59,26,250,182,432
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,8,19,0,0,8,19,27
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,13,16,1,0,14,16,30
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,15,22,1,0,16,22,38
YUNGUYO DE LITORAL,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,1,2,0,0,1,2,3
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2022-01-01,14,27,6,6,20,33,53
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,1,13,0,0,1,13,14
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,39,37,7,7,46,44,90
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,14,18,4,2,18,20,38
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,28,24,4,3,32,27,59
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,2,2,0,0,2,2,4
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,4,1,1,0,5,1,6
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,23,25,0,0,23,25,48
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,5,7,1,3,6,10,16
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,7,3,2,0,9,3,12
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,0,2,0,0,0,2,2
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,9,5,6,1,15,6,21
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,48,36,24,18,72,54,126
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,7,2,0,0,7,2,9
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,9,5,2,0,11,5,16
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,51,43,11,14,62,57,119
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,18,19,0,0,18,19,37
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,49,43,5,3,54,46,100
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,18,12,1,1,19,13,32
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,11,12,0,0,11,12,23
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,9,12,1,0,10,12,22
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,12,3,2,2,14,5,19
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,64,52,0,0,64,52,116
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,25,36,0,0,25,36,61
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,14,10,3,7,17,17,34
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,9,9,3,3,12,12,24
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,1,2,0,0,1,2,3
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,1,1,0,0,1,1,2
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,11,6,0,1,11,7,18
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,119,87,8,7,127,94,221
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,40,33,1,1,41,34,75
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,8,1,1,1,9,2,11
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,1,3,1,1,2,4,6
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,5,3,0,1,5,4,9
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,24,27,1,2,25,29,54
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,38,22,8,14,46,36,82
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,25,13,2,2,27,15,42
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,16,10,1,0,17,10,27
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,20,31,0,3,20,34,54
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,1,4,0,0,1,4,5
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,11,15,8,10,19,25,44
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,22,8,4,0,26,8,34
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,3,1,0,0,3,1,4
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,27,43,8,5,35,48,83
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,63,48,11,2,74,50,124
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,17,5,1,1,18,6,24
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,43,33,1,2,44,35,79
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,105,128,3,6,108,134,242
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,19,26,4,8,23,34,57
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,11,12,0,0,11,12,23
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,8,4,5,1,13,5,18
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,2,0,0,0,2,0,2
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,0,3,0,0,0,3,3
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,29,23,3,2,32,25,57
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,9,2,0,0,9,2,11
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,56,50,10,6,66,56,122
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,4,3,0,0,4,3,7
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,23,28,2,0,25,28,53
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,88,90,0,1,88,91,179
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,1,1,0,0,1,1,2
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,5,0,0,0,5,0,5
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,1,0,0,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,50,47,9,14,59,61,120
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,7,8,0,0,7,8,15
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,2,9,0,1,2,10,12
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,30,24,0,0,30,24,54
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,58,46,7,7,65,53,118
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,113,97,47,21,160,118,278
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,83,60,2,2,85,62,147
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,1123,1023,430,433,1553,1456,3009
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,0,0,2,1,2,1,3
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,74,39,51,45,125,84,209
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,15,7,0,0,15,7,22
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,9,2,1,0,10,2,12
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,43,27,5,6,48,33,81
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,6,7,2,0,8,7,15
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,27,23,1,0,28,23,51
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,10,13,1,0,11,13,24
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,14,11,0,0,14,11,25
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,2,4,0,0,2,4,6
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,42,22,8,0,50,22,72
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,3,5,0,1,3,6,9
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,43,54,6,4,49,58,107
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,5,4,2,2,7,6,13
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,32,22,10,7,42,29,71
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,3,13,0,2,3,15,18
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,20,21,12,7,32,28,60
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,8,4,0,0,8,4,12
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,23,28,2,3,25,31,56
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,81,80,4,6,85,86,171
CRUZ DE MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,25,35,3,4,28,39,67
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,3,4,0,0,3,4,7
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,8,6,11,12,19,18,37
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,13,22,0,1,13,23,36
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,2,1,0,0,2,1,3
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,2,2,0,0,2,2,4
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,8,7,4,0,12,7,19
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,1329,1225,600,566,1929,1791,3720
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,3,2,0,0,3,2,5
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,20,11,2,0,22,11,33
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,9,7,1,4,10,11,21
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,116,107,111,97,227,204,431
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,13,21,0,1,13,22,35
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,48,29,2,2,50,31,81
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,153,128,6,5,159,133,292
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,6,6,2,4,8,10,18
ESMERALDA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,1,1,0,0,1,1,2
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,4,1,0,0,4,1,5
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,7,6,0,0,7,6,13
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,13,25,4,3,17,28,45
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,15,23,0,0,15,23,38
GAIOC JATUN AYLLU YURA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,3,4,1,0,4,4,8
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,46,38,9,16,55,54,109
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,21,24,10,6,31,30,61
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,21,15,16,15,37,30,67
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,3,0,2,0,5,0,5
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,69,42,0,2,69,44,113
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,44,56,10,10,54,66,120
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,7,7,6,3,13,10,23
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,2,1,1,0,3,1,4
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,1,1,0,0,1,1,2
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,22,28,4,2,26,30,56
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,7,3,3,4,10,7,17
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,8,12,4,6,12,18,30
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,2,1,3,2,5,3,8
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,5,3,0,0,5,3,8
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,3,3,4,3,7,6,13
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,4,3,4,3,8,6,14
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,19,10,2,3,21,13,34
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,38,32,1,0,39,32,71
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,6,8,0,0,6,8,14
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,28,17,1,0,29,17,46
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,37,32,2,4,39,36,75
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,40,22,2,2,42,24,66
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,14,12,18,11,32,23,55
LA ASUNTA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,95,95,9,6,104,101,205
LA GUARDIA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,261,213,84,71,345,284,629
LA PAZ,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,1072,1070,392,450,1464,1520,2984
LAGUNILLAS,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,14,13,0,1,14,14,28
LAJA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,15,12,4,3,19,15,34
LAS CARRERAS,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,5,2,0,0,5,2,7
LICOMA PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,9,3,0,0,9,3,12
LLALLAGUA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,41,31,0,0,41,31,72
LLICA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,2,3,0,0,2,3,5
LORETO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,10,5,2,2,12,7,19
LURIBAY,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,10,7,6,8,16,15,31
MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,4,6,1,1,5,7,12
MACHARETI,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,9,4,0,0,9,4,13
MAGDALENA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,24,19,1,2,25,21,46
MAIRANA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,21,6,3,4,24,10,34
MALLA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,9,1,0,0,9,1,10
MAPIRI,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,37,25,14,15,51,40,91
MECAPACA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,9,10,7,7,16,17,33
MINEROS,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,18,19,4,3,22,22,44
MIZQUE,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,42,26,14,6,56,32,88
MOCOMOCO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,7,4,5,3,12,7,19
MOJINETE,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,0,2,0,0,0,2,2
MOJOCOYA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,4,4,0,2,4,6,10
MONTEAGUDO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,26,41,15,25,41,66,107
MONTERO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,452,354,61,46,513,400,913
MORO MORO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,1,4,0,0,1,4,5
MOROCHATA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,18,21,2,2,20,23,43
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,9,3,1,0,10,3,13
NAZACARA DE PACAJES,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,2,0,1,0,3,0,3
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,12,3,1,0,13,3,16
OCURI,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,16,23,0,0,16,23,39
OKINAWA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,9,8,3,4,12,12,24
OMEREQUE,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,11,9,2,2,13,11,24
ORURO,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,648,460,85,87,733,547,1280
PADCAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,56,30,1,0,57,30,87
PADILLA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,19,27,0,0,19,27,46
PAILON,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,62,47,14,9,76,56,132
PALCA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,26,18,4,2,30,20,50
PALOS BLANCOS,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,72,66,0,5,72,71,143
PAMPA AULLAGAS,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,3,1,0,0,3,1,4
PAMPA GRANDE,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,6,9,0,0,6,9,15
PAPEL PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,7,4,1,1,8,5,13
PASORAPA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,1,4,0,2,1,6,7
PATACAMAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-02-01,19,15,1,0,20,15,35
