,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
TOTORA(ORR),consulta externa,menores de 6 meses,2022-01-01,10,13,0,1,10,14,24
TRIGAL,consulta externa,menores de 6 meses,2022-01-01,0,2,0,0,0,2,2
TRINIDAD,consulta externa,menores de 6 meses,2022-01-01,394,319,70,83,464,402,866
TUPIZA,consulta externa,menores de 6 meses,2022-01-01,75,69,24,16,99,85,184
TURCO,consulta externa,menores de 6 meses,2022-01-01,4,1,0,0,4,1,5
UMALA,consulta externa,menores de 6 meses,2022-01-01,7,10,0,0,7,10,17
UNCIA,consulta externa,menores de 6 meses,2022-01-01,50,40,3,6,53,46,99
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2022-01-01,46,67,1,3,47,70,117
URUBICHA,consulta externa,menores de 6 meses,2022-01-01,44,25,0,1,44,26,70
UYUNI,consulta externa,menores de 6 meses,2022-01-01,63,64,5,3,68,67,135
VACAS,consulta externa,menores de 6 meses,2022-01-01,11,14,2,1,13,15,28
VALLEGRANDE,consulta externa,menores de 6 meses,2022-01-01,34,25,3,10,37,35,72
VIACHA,consulta externa,menores de 6 meses,2022-01-01,250,251,51,35,301,286,587
VILA VILA,consulta externa,menores de 6 meses,2022-01-01,4,16,0,0,4,16,20
VILLA CHARCAS,consulta externa,menores de 6 meses,2022-01-01,35,21,1,0,36,21,57
VILLA MONTES,consulta externa,menores de 6 meses,2022-01-01,92,89,15,11,107,100,207
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2022-01-01,3,7,0,0,3,7,10
VILLA RIVERO,consulta externa,menores de 6 meses,2022-01-01,33,19,5,5,38,24,62
VILLA SERRANO,consulta externa,menores de 6 meses,2022-01-01,30,39,1,3,31,42,73
VILLA TUNARI,consulta externa,menores de 6 meses,2022-01-01,496,431,54,55,550,486,1036
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2022-01-01,23,32,3,6,26,38,64
VILLAZON,consulta externa,menores de 6 meses,2022-01-01,98,68,6,6,104,74,178
VINTO,consulta externa,menores de 6 meses,2022-01-01,141,159,35,38,176,197,373
VITICHI,consulta externa,menores de 6 meses,2022-01-01,12,12,0,0,12,12,24
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2022-01-01,1,0,0,0,1,0,1
WARNES,consulta externa,menores de 6 meses,2022-01-01,261,215,5,12,266,227,493
YACO,consulta externa,menores de 6 meses,2022-01-01,18,20,4,0,22,20,42
YACUIBA,consulta externa,menores de 6 meses,2022-01-01,247,240,21,24,268,264,532
YAMPARAEZ,consulta externa,menores de 6 meses,2022-01-01,12,7,1,0,13,7,20
YANACACHI,consulta externa,menores de 6 meses,2022-01-01,4,11,0,0,4,11,15
YAPACANI,consulta externa,menores de 6 meses,2022-01-01,169,149,29,15,198,164,362
YOCALLA,consulta externa,menores de 6 meses,2022-01-01,7,8,0,0,7,8,15
YOTALA,consulta externa,menores de 6 meses,2022-01-01,14,5,0,0,14,5,19
YUNCHARA,consulta externa,menores de 6 meses,2022-01-01,12,18,0,0,12,18,30
ZUDAÑEZ,consulta externa,menores de 6 meses,2022-01-01,13,21,5,7,18,28,46
ACACIO,consulta externa,menores de 6 meses,2022-02-01,5,6,0,0,5,6,11
ACHACACHI,consulta externa,menores de 6 meses,2022-02-01,60,67,11,11,71,78,149
ACHOCALLA,consulta externa,menores de 6 meses,2022-02-01,38,16,1,1,39,17,56
AIQUILE,consulta externa,menores de 6 meses,2022-02-01,48,38,8,4,56,42,98
ALALAY,consulta externa,menores de 6 meses,2022-02-01,1,2,0,0,1,2,3
ALCALA,consulta externa,menores de 6 meses,2022-02-01,4,1,0,0,4,1,5
ALTO BENI,consulta externa,menores de 6 meses,2022-02-01,19,30,0,0,19,30,49
ANCORAIMES,consulta externa,menores de 6 meses,2022-02-01,5,3,1,1,6,4,10
ANDAMARCA,consulta externa,menores de 6 meses,2022-02-01,4,2,0,0,4,2,6
ANTEQUERA,consulta externa,menores de 6 meses,2022-02-01,2,1,0,1,2,2,4
ANZALDO,consulta externa,menores de 6 meses,2022-02-01,11,5,1,2,12,7,19
APOLO,consulta externa,menores de 6 meses,2022-02-01,60,45,24,24,84,69,153
ARAMPAMPA,consulta externa,menores de 6 meses,2022-02-01,3,2,0,0,3,2,5
ARANI,consulta externa,menores de 6 meses,2022-02-01,5,6,1,1,6,7,13
ARBIETO,consulta externa,menores de 6 meses,2022-02-01,65,44,16,19,81,63,144
ARQUE,consulta externa,menores de 6 meses,2022-02-01,14,14,0,0,14,14,28
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2022-02-01,52,36,4,2,56,38,94
ATOCHA,consulta externa,menores de 6 meses,2022-02-01,29,19,0,0,29,19,48
AUCAPATA,consulta externa,menores de 6 meses,2022-02-01,15,15,0,0,15,15,30
AYATA,consulta externa,menores de 6 meses,2022-02-01,11,5,0,0,11,5,16
AYO AYO,consulta externa,menores de 6 meses,2022-02-01,10,9,6,3,16,12,28
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2022-02-01,35,41,0,2,35,43,78
AZURDUY,consulta externa,menores de 6 meses,2022-02-01,29,27,0,0,29,27,56
BATALLAS,consulta externa,menores de 6 meses,2022-02-01,9,7,5,4,14,11,25
BAURES,consulta externa,menores de 6 meses,2022-02-01,13,6,0,1,13,7,20
BELEN DE ANDAMARCA,consulta externa,menores de 6 meses,2022-02-01,1,0,0,0,1,0,1
BELEN DE URMIRI,consulta externa,menores de 6 meses,2022-02-01,2,2,0,0,2,2,4
BELLA FLOR,consulta externa,menores de 6 meses,2022-02-01,7,4,1,3,8,7,15
BERMEJO,consulta externa,menores de 6 meses,2022-02-01,116,115,13,8,129,123,252
BETANZOS,consulta externa,menores de 6 meses,2022-02-01,25,35,1,4,26,39,65
BOLIVAR,consulta externa,menores de 6 meses,2022-02-01,4,10,1,1,5,11,16
BOYUIBE,consulta externa,menores de 6 meses,2022-02-01,4,5,0,0,4,5,9
BUENA VISTA,consulta externa,menores de 6 meses,2022-02-01,25,16,0,0,25,16,41
CABEZAS,consulta externa,menores de 6 meses,2022-02-01,25,16,3,4,28,20,48
CAIROMA,consulta externa,menores de 6 meses,2022-02-01,26,15,1,0,27,15,42
"CAIZA ""D""",consulta externa,menores de 6 meses,2022-02-01,12,13,0,0,12,13,25
CAJUATA,consulta externa,menores de 6 meses,2022-02-01,17,12,1,3,18,15,33
CALACOTO,consulta externa,menores de 6 meses,2022-02-01,1,3,1,1,2,4,6
CALAMARCA,consulta externa,menores de 6 meses,2022-02-01,13,11,8,7,21,18,39
CAMARGO,consulta externa,menores de 6 meses,2022-02-01,21,14,5,2,26,16,42
CAMATAQUI (C. VILLA ABECIA),consulta externa,menores de 6 meses,2022-02-01,1,0,0,0,1,0,1
CAMIRI,consulta externa,menores de 6 meses,2022-02-01,40,37,5,4,45,41,86
CAPINOTA,consulta externa,menores de 6 meses,2022-02-01,46,72,19,15,65,87,152
CAQUIAVIRI,consulta externa,menores de 6 meses,2022-02-01,13,13,0,1,13,14,27
CARACOLLO,consulta externa,menores de 6 meses,2022-02-01,50,55,11,16,61,71,132
CARANAVI,consulta externa,menores de 6 meses,2022-02-01,171,153,4,7,175,160,335
CARANGAS,consulta externa,menores de 6 meses,2022-02-01,4,0,0,0,4,0,4
CARAPARI,consulta externa,menores de 6 meses,2022-02-01,29,17,9,9,38,26,64
CARIPUYO,consulta externa,menores de 6 meses,2022-02-01,7,9,0,0,7,9,16
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2022-02-01,7,6,0,0,7,6,13
CATACORA,consulta externa,menores de 6 meses,2022-02-01,2,5,0,0,2,5,7
CHACARILLA,consulta externa,menores de 6 meses,2022-02-01,0,1,0,0,0,1,1
CHALLAPATA,consulta externa,menores de 6 meses,2022-02-01,82,79,2,4,84,83,167
CHAQUI,consulta externa,menores de 6 meses,2022-02-01,10,8,0,0,10,8,18
CHARAGUA,consulta externa,menores de 6 meses,2022-02-01,72,45,6,7,78,52,130
CHARAÑA,consulta externa,menores de 6 meses,2022-02-01,3,4,0,1,3,5,8
CHAYANTA,consulta externa,menores de 6 meses,2022-02-01,22,23,4,2,26,25,51
CHIMORE,consulta externa,menores de 6 meses,2022-02-01,71,75,0,2,71,77,148
CHUA COCANI,consulta externa,menores de 6 meses,2022-02-01,0,5,2,1,2,6,8
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2022-02-01,54,42,10,10,64,52,116
CHUMA,consulta externa,menores de 6 meses,2022-02-01,7,7,0,0,7,7,14
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2022-02-01,2,6,0,0,2,6,8
CKOCHAS,consulta externa,menores de 6 meses,2022-02-01,20,18,0,0,20,18,38
CLIZA,consulta externa,menores de 6 meses,2022-02-01,60,69,6,5,66,74,140
COBIJA,consulta externa,menores de 6 meses,2022-02-01,159,157,43,29,202,186,388
COCAPATA,consulta externa,menores de 6 meses,2022-02-01,65,61,0,1,65,62,127
COCHABAMBA,consulta externa,menores de 6 meses,2022-02-01,1683,1637,679,774,2362,2411,4773
COIPASA,consulta externa,menores de 6 meses,2022-02-01,1,0,1,0,2,0,2
COLCAPIRHUA,consulta externa,menores de 6 meses,2022-02-01,103,74,65,48,168,122,290
"COLCHA ""K""",consulta externa,menores de 6 meses,2022-02-01,10,8,0,1,10,9,19
COLLANA,consulta externa,menores de 6 meses,2022-02-01,2,5,0,0,2,5,7
COLOMI,consulta externa,menores de 6 meses,2022-02-01,28,31,8,11,36,42,78
COLPA BELGICA,consulta externa,menores de 6 meses,2022-02-01,5,6,0,0,5,6,11
COLQUECHACA,consulta externa,menores de 6 meses,2022-02-01,20,16,0,0,20,16,36
COLQUENCHA,consulta externa,menores de 6 meses,2022-02-01,7,14,0,1,7,15,22
COLQUIRI,consulta externa,menores de 6 meses,2022-02-01,10,12,1,0,11,12,23
COMANCHE,consulta externa,menores de 6 meses,2022-02-01,6,1,0,0,6,1,7
COMARAPA,consulta externa,menores de 6 meses,2022-02-01,31,37,5,4,36,41,77
COMBAYA,consulta externa,menores de 6 meses,2022-02-01,0,2,0,0,0,2,2
CONCEPCION,consulta externa,menores de 6 meses,2022-02-01,55,69,10,5,65,74,139
COPACABANA,consulta externa,menores de 6 meses,2022-02-01,12,7,1,0,13,7,20
CORIPATA,consulta externa,menores de 6 meses,2022-02-01,25,25,7,1,32,26,58
CORO CORO,consulta externa,menores de 6 meses,2022-02-01,12,9,0,0,12,9,21
COROICO,consulta externa,menores de 6 meses,2022-02-01,41,53,12,9,53,62,115
CORQUE,consulta externa,menores de 6 meses,2022-02-01,4,7,0,0,4,7,11
COTAGAITA,consulta externa,menores de 6 meses,2022-02-01,27,22,1,1,28,23,51
COTOCA,consulta externa,menores de 6 meses,2022-02-01,130,81,1,2,131,83,214
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2022-02-01,30,36,1,6,31,42,73
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2022-02-01,6,3,0,0,6,3,9
CUEVO,consulta externa,menores de 6 meses,2022-02-01,7,6,1,2,8,8,16
CULPINA,consulta externa,menores de 6 meses,2022-02-01,10,17,0,1,10,18,28
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2022-02-01,4,0,1,0,5,0,5
CURVA,consulta externa,menores de 6 meses,2022-02-01,0,2,0,0,0,2,2
DESAGUADERO,consulta externa,menores de 6 meses,2022-02-01,12,7,4,6,16,13,29
EL ALTO,consulta externa,menores de 6 meses,2022-02-01,2523,2341,890,941,3413,3282,6695
EL CHORO,consulta externa,menores de 6 meses,2022-02-01,2,1,0,0,2,1,3
EL PUENTE(STC),consulta externa,menores de 6 meses,2022-02-01,12,10,0,0,12,10,22
EL PUENTE(TJA),consulta externa,menores de 6 meses,2022-02-01,15,17,0,2,15,19,34
EL TORNO,consulta externa,menores de 6 meses,2022-02-01,177,129,109,132,286,261,547
EL VILLAR,consulta externa,menores de 6 meses,2022-02-01,1,8,0,0,1,8,9
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2022-02-01,48,30,2,1,50,31,81
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2022-02-01,149,139,3,5,152,144,296
ESCOMA,consulta externa,menores de 6 meses,2022-02-01,6,14,0,1,6,15,21
ESMERALDA,consulta externa,menores de 6 meses,2022-02-01,2,0,0,0,2,0,2
EUCALIPTUS,consulta externa,menores de 6 meses,2022-02-01,2,0,0,0,2,0,2
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2022-02-01,0,1,0,0,0,1,1
EXALTACION,consulta externa,menores de 6 meses,2022-02-01,7,9,0,0,7,9,16
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2022-02-01,23,17,3,3,26,20,46
FILADELFIA,consulta externa,menores de 6 meses,2022-02-01,7,10,0,0,7,10,17
GAIOC JATUN AYLLU YURA,consulta externa,menores de 6 meses,2022-02-01,7,7,0,2,7,9,16
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2022-02-01,30,42,11,18,41,60,101
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2022-02-01,16,28,1,0,17,28,45
GUANAY,consulta externa,menores de 6 meses,2022-02-01,25,18,13,22,38,40,78
GUAQUI,consulta externa,menores de 6 meses,2022-02-01,6,4,0,0,6,4,10
GUAYARAMERIN,consulta externa,menores de 6 meses,2022-02-01,86,71,3,4,89,75,164
GUTIERREZ,consulta externa,menores de 6 meses,2022-02-01,34,28,6,6,40,34,74
HUACARETA,consulta externa,menores de 6 meses,2022-02-01,21,11,3,5,24,16,40
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2022-02-01,5,1,2,1,7,2,9
HUACHACALLA,consulta externa,menores de 6 meses,2022-02-01,0,0,0,1,0,1,1
HUANUNI,consulta externa,menores de 6 meses,2022-02-01,47,46,7,5,54,51,105
HUARACAJE,consulta externa,menores de 6 meses,2022-02-01,3,2,3,3,6,5,11
HUARINA,consulta externa,menores de 6 meses,2022-02-01,15,17,1,3,16,20,36
HUATAJATA,consulta externa,menores de 6 meses,2022-02-01,2,0,2,6,4,6,10
HUAYLLAMARCA,consulta externa,menores de 6 meses,2022-02-01,2,3,0,0,2,3,5
HUMANATA,consulta externa,menores de 6 meses,2022-02-01,1,1,3,3,4,4,8
ICHOCA,consulta externa,menores de 6 meses,2022-02-01,1,3,1,3,2,6,8
ICLA,consulta externa,menores de 6 meses,2022-02-01,11,19,5,2,16,21,37
INCAHUASI,consulta externa,menores de 6 meses,2022-02-01,40,51,0,0,40,51,91
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2022-02-01,2,3,0,0,2,3,5
INQUISIVI,consulta externa,menores de 6 meses,2022-02-01,13,22,5,1,18,23,41
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2022-02-01,37,39,4,4,41,43,84
IXIAMAS,consulta externa,menores de 6 meses,2022-02-01,35,29,1,3,36,32,68
JESUS DE MACHACA,consulta externa,menores de 6 meses,2022-02-01,17,19,16,6,33,25,58
LA ASUNTA,consulta externa,menores de 6 meses,2022-02-01,86,91,5,7,91,98,189
LA GUARDIA,consulta externa,menores de 6 meses,2022-02-01,305,268,79,97,384,365,749
LA PAZ,consulta externa,menores de 6 meses,2022-02-01,2110,2014,551,586,2661,2600,5261
LA RIVERA,consulta externa,menores de 6 meses,2022-02-01,1,0,0,0,1,0,1
LAGUNILLAS,consulta externa,menores de 6 meses,2022-02-01,16,8,0,0,16,8,24
LAJA,consulta externa,menores de 6 meses,2022-02-01,19,16,6,4,25,20,45
LAS CARRERAS,consulta externa,menores de 6 meses,2022-02-01,5,0,0,0,5,0,5
LICOMA PAMPA,consulta externa,menores de 6 meses,2022-02-01,6,8,0,0,6,8,14
LLALLAGUA,consulta externa,menores de 6 meses,2022-02-01,109,99,3,2,112,101,213
LLICA,consulta externa,menores de 6 meses,2022-02-01,2,0,0,0,2,0,2
LORETO,consulta externa,menores de 6 meses,2022-02-01,7,8,1,2,8,10,18
LURIBAY,consulta externa,menores de 6 meses,2022-02-01,19,9,6,2,25,11,36
MACHACAMARCA,consulta externa,menores de 6 meses,2022-02-01,10,7,1,3,11,10,21
MACHARETI,consulta externa,menores de 6 meses,2022-02-01,10,8,2,2,12,10,22
MAGDALENA,consulta externa,menores de 6 meses,2022-02-01,14,12,2,0,16,12,28
MAIRANA,consulta externa,menores de 6 meses,2022-02-01,18,18,2,0,20,18,38
MALLA,consulta externa,menores de 6 meses,2022-02-01,5,3,0,0,5,3,8
MAPIRI,consulta externa,menores de 6 meses,2022-02-01,25,19,12,4,37,23,60
MECAPACA,consulta externa,menores de 6 meses,2022-02-01,15,11,5,4,20,15,35
MINEROS,consulta externa,menores de 6 meses,2022-02-01,18,14,3,1,21,15,36
MIZQUE,consulta externa,menores de 6 meses,2022-02-01,36,51,5,9,41,60,101
MOCOMOCO,consulta externa,menores de 6 meses,2022-02-01,11,12,1,3,12,15,27
MOJINETE,consulta externa,menores de 6 meses,2022-02-01,2,0,0,0,2,0,2
MOJOCOYA,consulta externa,menores de 6 meses,2022-02-01,4,2,0,1,4,3,7
MONTEAGUDO,consulta externa,menores de 6 meses,2022-02-01,56,63,23,15,79,78,157
MONTERO,consulta externa,menores de 6 meses,2022-02-01,809,636,50,50,859,686,1545
MORO MORO,consulta externa,menores de 6 meses,2022-02-01,4,2,0,0,4,2,6
MOROCHATA,consulta externa,menores de 6 meses,2022-02-01,19,15,0,1,19,16,35
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2022-02-01,3,4,1,0,4,4,8
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2022-02-01,2,2,1,1,3,3,6
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2022-02-01,9,4,1,1,10,5,15
OCURI,consulta externa,menores de 6 meses,2022-02-01,19,20,0,1,19,21,40
OKINAWA,consulta externa,menores de 6 meses,2022-02-01,10,17,2,1,12,18,30
OMEREQUE,consulta externa,menores de 6 meses,2022-02-01,12,9,4,3,16,12,28
ORURO,consulta externa,menores de 6 meses,2022-02-01,975,981,15805,400,16780,1381,18161
PADCAYA,consulta externa,menores de 6 meses,2022-02-01,58,35,1,0,59,35,94
PADILLA,consulta externa,menores de 6 meses,2022-02-01,16,18,0,0,16,18,34
PAILON,consulta externa,menores de 6 meses,2022-02-01,75,62,11,9,86,71,157
PALCA,consulta externa,menores de 6 meses,2022-02-01,32,26,3,1,35,27,62
PALOS BLANCOS,consulta externa,menores de 6 meses,2022-02-01,82,52,2,3,84,55,139
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2022-02-01,5,4,0,0,5,4,9
PAMPA GRANDE,consulta externa,menores de 6 meses,2022-02-01,9,2,0,0,9,2,11
PAPEL PAMPA,consulta externa,menores de 6 meses,2022-02-01,6,4,1,2,7,6,13
PASORAPA,consulta externa,menores de 6 meses,2022-02-01,6,4,0,0,6,4,10
PATACAMAYA,consulta externa,menores de 6 meses,2022-02-01,29,26,1,0,30,26,56
PAZÑA,consulta externa,menores de 6 meses,2022-02-01,4,3,0,0,4,3,7
PELECHUCO,consulta externa,menores de 6 meses,2022-02-01,14,13,4,0,18,13,31
POCOATA,consulta externa,menores de 6 meses,2022-02-01,18,11,0,0,18,11,29
POCONA,consulta externa,menores de 6 meses,2022-02-01,11,13,0,0,11,13,24
POJO (CBBA),consulta externa,menores de 6 meses,2022-02-01,9,3,6,1,15,4,19
POOPO,consulta externa,menores de 6 meses,2022-02-01,10,2,0,0,10,2,12
PORCO,consulta externa,menores de 6 meses,2022-02-01,23,17,0,0,23,17,40
POROMA,consulta externa,menores de 6 meses,2022-02-01,21,11,0,0,21,11,32
PORONGO,consulta externa,menores de 6 meses,2022-02-01,9,8,2,0,11,8,19
PORTACHUELO,consulta externa,menores de 6 meses,2022-02-01,27,39,0,0,27,39,66
PORVENIR,consulta externa,menores de 6 meses,2022-02-01,5,4,0,0,5,4,9
POSTRER VALLE,consulta externa,menores de 6 meses,2022-02-01,1,1,1,0,2,1,3
POTOSI,consulta externa,menores de 6 meses,2022-02-01,815,651,317,231,1132,882,2014
PRESTO,consulta externa,menores de 6 meses,2022-02-01,14,10,0,0,14,10,24
PUCARA,consulta externa,menores de 6 meses,2022-02-01,1,0,0,0,1,0,1
PUCARANI,consulta externa,menores de 6 meses,2022-02-01,19,18,3,12,22,30,52
PUERTO ACOSTA,consulta externa,menores de 6 meses,2022-02-01,7,2,7,1,14,3,17
PUERTO CARABUCO,consulta externa,menores de 6 meses,2022-02-01,9,8,1,1,10,9,19
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2022-02-01,20,17,18,19,38,36,74
PUERTO PEREZ,consulta externa,menores de 6 meses,2022-02-01,2,4,0,0,2,4,6
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2022-02-01,12,13,11,6,23,19,42
PUERTO RICO,consulta externa,menores de 6 meses,2022-02-01,22,20,1,0,23,20,43
PUERTO SILES,consulta externa,menores de 6 meses,2022-02-01,2,2,0,0,2,2,4
PUERTO SUAREZ,consulta externa,menores de 6 meses,2022-02-01,17,6,0,0,17,6,23
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2022-02-01,364,403,31,32,395,435,830
PUNA,consulta externa,menores de 6 meses,2022-02-01,14,11,0,0,14,11,25
PUNATA,consulta externa,menores de 6 meses,2022-02-01,87,93,25,19,112,112,224
QUIABAYA,consulta externa,menores de 6 meses,2022-02-01,5,13,4,0,9,13,22
QUILLACOLLO,consulta externa,menores de 6 meses,2022-02-01,418,336,133,96,551,432,983
QUIME,consulta externa,menores de 6 meses,2022-02-01,3,1,0,0,3,1,4
QUIRUSILLAS,consulta externa,menores de 6 meses,2022-02-01,2,1,0,0,2,1,3
RAQAYPAMPA(ETA),consulta externa,menores de 6 meses,2022-02-01,14,7,2,2,16,9,25
RAVELO,consulta externa,menores de 6 meses,2022-02-01,11,14,0,0,11,14,25
REYES,consulta externa,menores de 6 meses,2022-02-01,32,27,0,0,32,27,59
RIBERALTA,consulta externa,menores de 6 meses,2022-02-01,322,309,35,30,357,339,696
ROBORE,consulta externa,menores de 6 meses,2022-02-01,19,15,2,5,21,20,41
RURRENABAQUE,consulta externa,menores de 6 meses,2022-02-01,53,32,1,1,54,33,87
SABAYA,consulta externa,menores de 6 meses,2022-02-01,8,1,0,0,8,1,9
SACABA,consulta externa,menores de 6 meses,2022-02-01,394,352,90,104,484,456,940
SACABAMBA,consulta externa,menores de 6 meses,2022-02-01,3,4,0,1,3,5,8
SACACA,consulta externa,menores de 6 meses,2022-02-01,24,31,0,0,24,31,55
SAIPINA,consulta externa,menores de 6 meses,2022-02-01,6,9,2,0,8,9,17
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2022-02-01,13,10,0,0,13,10,23
SAMAIPATA,consulta externa,menores de 6 meses,2022-02-01,4,7,11,3,15,10,25
SAN AGUSTIN,consulta externa,menores de 6 meses,2022-02-01,2,2,0,0,2,2,4
SAN ANDRES,consulta externa,menores de 6 meses,2022-02-01,18,12,4,1,22,13,35
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2022-02-01,3,1,0,0,3,1,4
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2022-02-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2022-02-01,2,3,0,0,2,3,5
SAN BENITO,consulta externa,menores de 6 meses,2022-02-01,15,22,10,4,25,26,51
SAN BORJA,consulta externa,menores de 6 meses,2022-02-01,97,87,17,19,114,106,220
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2022-02-01,28,40,0,0,28,40,68
SAN CARLOS,consulta externa,menores de 6 meses,2022-02-01,25,16,5,1,30,17,47
SAN IGNACIO,consulta externa,menores de 6 meses,2022-02-01,70,43,25,25,95,68,163
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2022-02-01,118,115,12,11,130,126,256
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2022-02-01,7,3,0,0,7,3,10
SAN JAVIER(STC),consulta externa,menores de 6 meses,2022-02-01,24,18,0,0,24,18,42
SAN JOAQUIN,consulta externa,menores de 6 meses,2022-02-01,24,13,1,0,25,13,38
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2022-02-01,32,21,1,1,33,22,55
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2022-02-01,7,9,0,0,7,9,16
SAN JULIAN,consulta externa,menores de 6 meses,2022-02-01,98,88,47,36,145,124,269
SAN LORENZO(PND),consulta externa,menores de 6 meses,2022-02-01,16,17,0,0,16,17,33
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2022-02-01,52,67,1,4,53,71,124
SAN LUCAS,consulta externa,menores de 6 meses,2022-02-01,46,44,4,5,50,49,99
SAN MATIAS,consulta externa,menores de 6 meses,2022-02-01,20,18,0,1,20,19,39
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2022-02-01,25,16,2,2,27,18,45
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2022-02-01,1,5,0,0,1,5,6
SAN PEDRO,consulta externa,menores de 6 meses,2022-02-01,46,29,3,2,49,31,80
