,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
TOTORA(ORR),consulta externa,menores de 6 meses,2023-01-01,10,3,0,0,10,3,13
TRIGAL,consulta externa,menores de 6 meses,2023-01-01,3,2,0,0,3,2,5
TRINIDAD,consulta externa,menores de 6 meses,2023-01-01,400,334,78,62,478,396,874
TUPIZA,consulta externa,menores de 6 meses,2023-01-01,105,116,47,52,152,168,320
TURCO,consulta externa,menores de 6 meses,2023-01-01,2,4,0,1,2,5,7
UMALA,consulta externa,menores de 6 meses,2023-01-01,14,11,2,7,16,18,34
UNCIA,consulta externa,menores de 6 meses,2023-01-01,43,40,3,4,46,44,90
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2023-01-01,91,63,7,2,98,65,163
URUBICHA,consulta externa,menores de 6 meses,2023-01-01,7,1,0,0,7,1,8
UYUNI,consulta externa,menores de 6 meses,2023-01-01,88,66,7,5,95,71,166
VACAS,consulta externa,menores de 6 meses,2023-01-01,13,15,2,3,15,18,33
VALLEGRANDE,consulta externa,menores de 6 meses,2023-01-01,35,26,6,6,41,32,73
VIACHA,consulta externa,menores de 6 meses,2023-01-01,292,276,28,25,320,301,621
VILA VILA,consulta externa,menores de 6 meses,2023-01-01,3,4,0,1,3,5,8
VILLA CHARCAS,consulta externa,menores de 6 meses,2023-01-01,28,35,0,2,28,37,65
VILLA MONTES,consulta externa,menores de 6 meses,2023-01-01,76,83,5,10,81,93,174
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2023-01-01,3,5,0,0,3,5,8
VILLA RIVERO,consulta externa,menores de 6 meses,2023-01-01,29,33,5,9,34,42,76
VILLA SERRANO,consulta externa,menores de 6 meses,2023-01-01,19,22,3,3,22,25,47
VILLA TUNARI,consulta externa,menores de 6 meses,2023-01-01,461,426,52,28,513,454,967
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2023-01-01,12,10,1,4,13,14,27
VILLAZON,consulta externa,menores de 6 meses,2023-01-01,77,83,15,13,92,96,188
VINTO,consulta externa,menores de 6 meses,2023-01-01,227,184,54,33,281,217,498
VITICHI,consulta externa,menores de 6 meses,2023-01-01,6,6,0,0,6,6,12
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2023-01-01,4,2,2,2,6,4,10
WARNES,consulta externa,menores de 6 meses,2023-01-01,207,154,17,19,224,173,397
YACO,consulta externa,menores de 6 meses,2023-01-01,15,13,4,4,19,17,36
YACUIBA,consulta externa,menores de 6 meses,2023-01-01,245,247,42,22,287,269,556
YAMPARAEZ,consulta externa,menores de 6 meses,2023-01-01,12,6,0,0,12,6,18
YANACACHI,consulta externa,menores de 6 meses,2023-01-01,6,6,0,0,6,6,12
YAPACANI,consulta externa,menores de 6 meses,2023-01-01,100,91,17,13,117,104,221
YOCALLA,consulta externa,menores de 6 meses,2023-01-01,6,7,0,0,6,7,13
YOTALA,consulta externa,menores de 6 meses,2023-01-01,19,15,1,1,20,16,36
YUNCHARA,consulta externa,menores de 6 meses,2023-01-01,28,12,1,0,29,12,41
ZUDAÑEZ,consulta externa,menores de 6 meses,2023-01-01,17,16,3,2,20,18,38
ACACIO,consulta externa,menores de 6 meses,2023-02-01,8,2,0,0,8,2,10
ACHACACHI,consulta externa,menores de 6 meses,2023-02-01,55,51,16,13,71,64,135
ACHOCALLA,consulta externa,menores de 6 meses,2023-02-01,50,38,1,1,51,39,90
AIQUILE,consulta externa,menores de 6 meses,2023-02-01,38,37,24,17,62,54,116
ALALAY,consulta externa,menores de 6 meses,2023-02-01,2,3,1,1,3,4,7
ALCALA,consulta externa,menores de 6 meses,2023-02-01,5,4,0,0,5,4,9
ALTO BENI,consulta externa,menores de 6 meses,2023-02-01,27,37,0,2,27,39,66
ANCORAIMES,consulta externa,menores de 6 meses,2023-02-01,1,3,4,1,5,4,9
ANDAMARCA,consulta externa,menores de 6 meses,2023-02-01,1,1,0,0,1,1,2
ANTEQUERA,consulta externa,menores de 6 meses,2023-02-01,0,3,0,0,0,3,3
ANZALDO,consulta externa,menores de 6 meses,2023-02-01,5,14,1,0,6,14,20
APOLO,consulta externa,menores de 6 meses,2023-02-01,44,46,25,27,69,73,142
ARAMPAMPA,consulta externa,menores de 6 meses,2023-02-01,0,4,0,0,0,4,4
ARANI,consulta externa,menores de 6 meses,2023-02-01,16,13,1,2,17,15,32
ARBIETO,consulta externa,menores de 6 meses,2023-02-01,68,75,10,12,78,87,165
ARQUE,consulta externa,menores de 6 meses,2023-02-01,21,19,0,0,21,19,40
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2023-02-01,50,47,1,1,51,48,99
ATOCHA,consulta externa,menores de 6 meses,2023-02-01,30,25,1,0,31,25,56
AUCAPATA,consulta externa,menores de 6 meses,2023-02-01,10,10,0,0,10,10,20
AYATA,consulta externa,menores de 6 meses,2023-02-01,9,9,0,0,9,9,18
AYO AYO,consulta externa,menores de 6 meses,2023-02-01,2,10,4,5,6,15,21
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2023-02-01,28,43,2,1,30,44,74
AZURDUY,consulta externa,menores de 6 meses,2023-02-01,34,39,0,4,34,43,77
BATALLAS,consulta externa,menores de 6 meses,2023-02-01,11,11,5,2,16,13,29
BAURES,consulta externa,menores de 6 meses,2023-02-01,4,5,0,0,4,5,9
BELEN DE ANDAMARCA,consulta externa,menores de 6 meses,2023-02-01,0,2,0,0,0,2,2
BELEN DE URMIRI,consulta externa,menores de 6 meses,2023-02-01,1,0,0,0,1,0,1
BELLA FLOR,consulta externa,menores de 6 meses,2023-02-01,3,6,1,4,4,10,14
BERMEJO,consulta externa,menores de 6 meses,2023-02-01,126,136,15,17,141,153,294
BETANZOS,consulta externa,menores de 6 meses,2023-02-01,32,32,2,4,34,36,70
BOLIVAR,consulta externa,menores de 6 meses,2023-02-01,10,12,4,1,14,13,27
BOLPEBRA,consulta externa,menores de 6 meses,2023-02-01,3,0,0,0,3,0,3
BOYUIBE,consulta externa,menores de 6 meses,2023-02-01,2,5,0,0,2,5,7
BUENA VISTA,consulta externa,menores de 6 meses,2023-02-01,15,17,0,0,15,17,32
CABEZAS,consulta externa,menores de 6 meses,2023-02-01,39,42,1,0,40,42,82
CAIROMA,consulta externa,menores de 6 meses,2023-02-01,16,17,1,1,17,18,35
"CAIZA ""D""",consulta externa,menores de 6 meses,2023-02-01,7,13,1,0,8,13,21
CAJUATA,consulta externa,menores de 6 meses,2023-02-01,20,12,2,2,22,14,36
CALACOTO,consulta externa,menores de 6 meses,2023-02-01,3,0,0,0,3,0,3
CALAMARCA,consulta externa,menores de 6 meses,2023-02-01,18,12,0,1,18,13,31
CAMARGO,consulta externa,menores de 6 meses,2023-02-01,31,15,4,3,35,18,53
CAMATAQUI (C. VILLA ABECIA),consulta externa,menores de 6 meses,2023-02-01,4,4,0,0,4,4,8
CAMIRI,consulta externa,menores de 6 meses,2023-02-01,76,66,13,9,89,75,164
CAPINOTA,consulta externa,menores de 6 meses,2023-02-01,49,61,18,11,67,72,139
CAQUIAVIRI,consulta externa,menores de 6 meses,2023-02-01,13,14,3,1,16,15,31
CARACOLLO,consulta externa,menores de 6 meses,2023-02-01,77,48,8,1,85,49,134
CARANAVI,consulta externa,menores de 6 meses,2023-02-01,154,166,13,11,167,177,344
CARAPARI,consulta externa,menores de 6 meses,2023-02-01,34,39,7,9,41,48,89
CARIPUYO,consulta externa,menores de 6 meses,2023-02-01,10,5,0,0,10,5,15
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2023-02-01,5,4,0,0,5,4,9
CATACORA,consulta externa,menores de 6 meses,2023-02-01,1,1,0,0,1,1,2
CHACARILLA,consulta externa,menores de 6 meses,2023-02-01,2,0,0,0,2,0,2
CHALLAPATA,consulta externa,menores de 6 meses,2023-02-01,87,54,9,3,96,57,153
CHAQUI,consulta externa,menores de 6 meses,2023-02-01,5,6,0,0,5,6,11
CHARAGUA,consulta externa,menores de 6 meses,2023-02-01,55,65,2,14,57,79,136
CHARAÑA,consulta externa,menores de 6 meses,2023-02-01,2,1,0,0,2,1,3
CHAYANTA,consulta externa,menores de 6 meses,2023-02-01,17,12,1,1,18,13,31
CHIMORE,consulta externa,menores de 6 meses,2023-02-01,114,92,13,11,127,103,230
CHIPAYA,consulta externa,menores de 6 meses,2023-02-01,3,1,0,0,3,1,4
CHUA COCANI,consulta externa,menores de 6 meses,2023-02-01,5,6,0,0,5,6,11
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2023-02-01,34,29,17,12,51,41,92
CHUMA,consulta externa,menores de 6 meses,2023-02-01,7,8,1,4,8,12,20
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2023-02-01,7,5,0,0,7,5,12
CKOCHAS,consulta externa,menores de 6 meses,2023-02-01,15,17,0,0,15,17,32
CLIZA,consulta externa,menores de 6 meses,2023-02-01,49,53,11,10,60,63,123
COBIJA,consulta externa,menores de 6 meses,2023-02-01,164,135,56,51,220,186,406
COCAPATA,consulta externa,menores de 6 meses,2023-02-01,56,53,2,0,58,53,111
COCHABAMBA,consulta externa,menores de 6 meses,2023-02-01,2102,1837,964,908,3066,2745,5811
COIPASA,consulta externa,menores de 6 meses,2023-02-01,1,5,0,0,1,5,6
COLCAPIRHUA,consulta externa,menores de 6 meses,2023-02-01,74,78,52,54,126,132,258
"COLCHA ""K""",consulta externa,menores de 6 meses,2023-02-01,22,17,0,2,22,19,41
COLLANA,consulta externa,menores de 6 meses,2023-02-01,4,0,1,1,5,1,6
COLOMI,consulta externa,menores de 6 meses,2023-02-01,37,48,26,16,63,64,127
COLPA BELGICA,consulta externa,menores de 6 meses,2023-02-01,15,16,2,0,17,16,33
COLQUECHACA,consulta externa,menores de 6 meses,2023-02-01,13,19,0,0,13,19,32
COLQUENCHA,consulta externa,menores de 6 meses,2023-02-01,12,24,4,9,16,33,49
COLQUIRI,consulta externa,menores de 6 meses,2023-02-01,32,49,0,0,32,49,81
COMANCHE,consulta externa,menores de 6 meses,2023-02-01,3,2,1,1,4,3,7
COMARAPA,consulta externa,menores de 6 meses,2023-02-01,19,27,2,2,21,29,50
CONCEPCION,consulta externa,menores de 6 meses,2023-02-01,52,37,2,2,54,39,93
COPACABANA,consulta externa,menores de 6 meses,2023-02-01,6,3,0,0,6,3,9
CORIPATA,consulta externa,menores de 6 meses,2023-02-01,72,56,7,3,79,59,138
CORO CORO,consulta externa,menores de 6 meses,2023-02-01,17,9,2,1,19,10,29
COROICO,consulta externa,menores de 6 meses,2023-02-01,46,44,18,17,64,61,125
CORQUE,consulta externa,menores de 6 meses,2023-02-01,5,5,0,1,5,6,11
COTAGAITA,consulta externa,menores de 6 meses,2023-02-01,30,28,2,1,32,29,61
COTOCA,consulta externa,menores de 6 meses,2023-02-01,147,112,10,11,157,123,280
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2023-02-01,46,47,4,0,50,47,97
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2023-02-01,5,7,0,3,5,10,15
CUEVO,consulta externa,menores de 6 meses,2023-02-01,6,2,0,2,6,4,10
CULPINA,consulta externa,menores de 6 meses,2023-02-01,24,27,0,0,24,27,51
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2023-02-01,3,3,0,0,3,3,6
CURVA,consulta externa,menores de 6 meses,2023-02-01,5,3,0,1,5,4,9
DESAGUADERO,consulta externa,menores de 6 meses,2023-02-01,16,7,0,1,16,8,24
EL ALTO,consulta externa,menores de 6 meses,2023-02-01,2496,2311,824,779,3320,3090,6410
EL CHORO,consulta externa,menores de 6 meses,2023-02-01,0,3,0,0,0,3,3
EL PUENTE(STC),consulta externa,menores de 6 meses,2023-02-01,18,20,0,0,18,20,38
EL PUENTE(TJA),consulta externa,menores de 6 meses,2023-02-01,13,15,0,1,13,16,29
EL TORNO,consulta externa,menores de 6 meses,2023-02-01,246,231,231,345,477,576,1053
EL VILLAR,consulta externa,menores de 6 meses,2023-02-01,12,5,0,0,12,5,17
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2023-02-01,37,43,1,0,38,43,81
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2023-02-01,123,135,4,9,127,144,271
ESCOMA,consulta externa,menores de 6 meses,2023-02-01,25,5,0,0,25,5,30
ESMERALDA,consulta externa,menores de 6 meses,2023-02-01,1,1,1,0,2,1,3
EUCALIPTUS,consulta externa,menores de 6 meses,2023-02-01,3,5,0,0,3,5,8
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2023-02-01,1,4,0,0,1,4,5
EXALTACION,consulta externa,menores de 6 meses,2023-02-01,0,8,0,0,0,8,8
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2023-02-01,27,21,2,2,29,23,52
FILADELFIA,consulta externa,menores de 6 meses,2023-02-01,10,4,0,0,10,4,14
GAIOC JATUN AYLLU YURA,consulta externa,menores de 6 meses,2023-02-01,6,7,0,0,6,7,13
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2023-02-01,41,48,5,3,46,51,97
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2023-02-01,14,11,12,5,26,16,42
GUANAY,consulta externa,menores de 6 meses,2023-02-01,32,48,13,14,45,62,107
GUAQUI,consulta externa,menores de 6 meses,2023-02-01,6,1,1,2,7,3,10
GUAYARAMERIN,consulta externa,menores de 6 meses,2023-02-01,103,89,7,9,110,98,208
GUTIERREZ,consulta externa,menores de 6 meses,2023-02-01,27,50,3,1,30,51,81
HUACARAJE,consulta externa,menores de 6 meses,2023-02-01,3,3,2,3,5,6,11
HUACARETA,consulta externa,menores de 6 meses,2023-02-01,17,12,2,2,19,14,33
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2023-02-01,4,7,1,1,5,8,13
HUACHACALLA,consulta externa,menores de 6 meses,2023-02-01,0,1,0,1,0,2,2
HUANUNI,consulta externa,menores de 6 meses,2023-02-01,45,73,11,15,56,88,144
HUARINA,consulta externa,menores de 6 meses,2023-02-01,11,11,4,0,15,11,26
HUATAJATA,consulta externa,menores de 6 meses,2023-02-01,1,3,3,2,4,5,9
HUAYLLAMARCA,consulta externa,menores de 6 meses,2023-02-01,1,2,0,1,1,3,4
HUMANATA,consulta externa,menores de 6 meses,2023-02-01,2,4,0,0,2,4,6
ICHOCA,consulta externa,menores de 6 meses,2023-02-01,15,10,0,0,15,10,25
ICLA,consulta externa,menores de 6 meses,2023-02-01,13,14,2,2,15,16,31
INCAHUASI,consulta externa,menores de 6 meses,2023-02-01,34,37,0,2,34,39,73
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2023-02-01,5,1,0,0,5,1,6
INQUISIVI,consulta externa,menores de 6 meses,2023-02-01,21,14,2,2,23,16,39
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2023-02-01,39,37,4,4,43,41,84
IXIAMAS,consulta externa,menores de 6 meses,2023-02-01,38,57,4,1,42,58,100
JESUS DE MACHACA,consulta externa,menores de 6 meses,2023-02-01,13,13,17,15,30,28,58
LA ASUNTA,consulta externa,menores de 6 meses,2023-02-01,124,104,14,6,138,110,248
LA GUARDIA,consulta externa,menores de 6 meses,2023-02-01,295,303,99,87,394,390,784
LA PAZ,consulta externa,menores de 6 meses,2023-02-01,2197,2055,728,760,2925,2815,5740
LAGUNILLAS,consulta externa,menores de 6 meses,2023-02-01,13,10,1,1,14,11,25
LAJA,consulta externa,menores de 6 meses,2023-02-01,21,16,13,4,34,20,54
LAS CARRERAS,consulta externa,menores de 6 meses,2023-02-01,3,6,0,0,3,6,9
LICOMA PAMPA,consulta externa,menores de 6 meses,2023-02-01,3,6,0,0,3,6,9
LLALLAGUA,consulta externa,menores de 6 meses,2023-02-01,125,98,4,1,129,99,228
LLICA,consulta externa,menores de 6 meses,2023-02-01,2,3,0,0,2,3,5
LORETO,consulta externa,menores de 6 meses,2023-02-01,6,6,2,1,8,7,15
LURIBAY,consulta externa,menores de 6 meses,2023-02-01,13,12,1,3,14,15,29
MACHACAMARCA,consulta externa,menores de 6 meses,2023-02-01,2,5,4,5,6,10,16
MACHARETI,consulta externa,menores de 6 meses,2023-02-01,10,15,0,3,10,18,28
MAGDALENA,consulta externa,menores de 6 meses,2023-02-01,13,26,2,0,15,26,41
MAIRANA,consulta externa,menores de 6 meses,2023-02-01,29,35,2,5,31,40,71
MALLA,consulta externa,menores de 6 meses,2023-02-01,5,3,0,2,5,5,10
MAPIRI,consulta externa,menores de 6 meses,2023-02-01,43,56,2,2,45,58,103
MECAPACA,consulta externa,menores de 6 meses,2023-02-01,17,23,5,7,22,30,52
MINEROS,consulta externa,menores de 6 meses,2023-02-01,22,23,5,6,27,29,56
MIZQUE,consulta externa,menores de 6 meses,2023-02-01,58,54,17,13,75,67,142
MOCOMOCO,consulta externa,menores de 6 meses,2023-02-01,16,18,8,6,24,24,48
MOJINETE,consulta externa,menores de 6 meses,2023-02-01,3,0,0,0,3,0,3
MOJOCOYA,consulta externa,menores de 6 meses,2023-02-01,4,8,1,2,5,10,15
MONTEAGUDO,consulta externa,menores de 6 meses,2023-02-01,65,60,5,15,70,75,145
MONTERO,consulta externa,menores de 6 meses,2023-02-01,715,593,113,101,828,694,1522
MORO MORO,consulta externa,menores de 6 meses,2023-02-01,2,1,0,0,2,1,3
MOROCHATA,consulta externa,menores de 6 meses,2023-02-01,12,8,0,0,12,8,20
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2023-02-01,8,6,1,0,9,6,15
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2023-02-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2023-02-01,4,2,0,0,4,2,6
OCURI,consulta externa,menores de 6 meses,2023-02-01,8,19,0,0,8,19,27
OKINAWA,consulta externa,menores de 6 meses,2023-02-01,20,15,6,0,26,15,41
OMEREQUE,consulta externa,menores de 6 meses,2023-02-01,15,13,2,1,17,14,31
ORURO,consulta externa,menores de 6 meses,2023-02-01,1090,1144,177,245,1267,1389,2656
PADCAYA,consulta externa,menores de 6 meses,2023-02-01,41,31,1,3,42,34,76
PADILLA,consulta externa,menores de 6 meses,2023-02-01,21,15,1,2,22,17,39
PAILON,consulta externa,menores de 6 meses,2023-02-01,80,54,40,30,120,84,204
PALCA,consulta externa,menores de 6 meses,2023-02-01,39,37,0,2,39,39,78
PALOS BLANCOS,consulta externa,menores de 6 meses,2023-02-01,72,51,19,19,91,70,161
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2023-02-01,1,3,0,1,1,4,5
PAMPA GRANDE,consulta externa,menores de 6 meses,2023-02-01,17,8,1,0,18,8,26
PAPEL PAMPA,consulta externa,menores de 6 meses,2023-02-01,5,6,0,1,5,7,12
PASORAPA,consulta externa,menores de 6 meses,2023-02-01,3,8,0,0,3,8,11
PATACAMAYA,consulta externa,menores de 6 meses,2023-02-01,49,34,1,2,50,36,86
PAZÑA,consulta externa,menores de 6 meses,2023-02-01,5,3,0,0,5,3,8
PELECHUCO,consulta externa,menores de 6 meses,2023-02-01,23,16,2,5,25,21,46
POCOATA,consulta externa,menores de 6 meses,2023-02-01,18,20,1,1,19,21,40
POCONA,consulta externa,menores de 6 meses,2023-02-01,11,17,0,1,11,18,29
POJO (CBBA),consulta externa,menores de 6 meses,2023-02-01,15,12,12,10,27,22,49
POOPO,consulta externa,menores de 6 meses,2023-02-01,4,9,2,1,6,10,16
PORCO,consulta externa,menores de 6 meses,2023-02-01,16,16,2,0,18,16,34
POROMA,consulta externa,menores de 6 meses,2023-02-01,26,19,1,2,27,21,48
PORONGO,consulta externa,menores de 6 meses,2023-02-01,20,11,1,3,21,14,35
PORTACHUELO,consulta externa,menores de 6 meses,2023-02-01,39,27,40,21,79,48,127
PORVENIR,consulta externa,menores de 6 meses,2023-02-01,2,10,0,2,2,12,14
POSTRER VALLE,consulta externa,menores de 6 meses,2023-02-01,0,3,0,0,0,3,3
POTOSI,consulta externa,menores de 6 meses,2023-02-01,831,721,340,288,1171,1009,2180
PRESTO,consulta externa,menores de 6 meses,2023-02-01,13,10,0,0,13,10,23
PUCARA,consulta externa,menores de 6 meses,2023-02-01,1,0,1,4,2,4,6
PUCARANI,consulta externa,menores de 6 meses,2023-02-01,38,38,0,2,38,40,78
PUERTO ACOSTA,consulta externa,menores de 6 meses,2023-02-01,8,5,2,1,10,6,16
PUERTO CARABUCO,consulta externa,menores de 6 meses,2023-02-01,7,7,2,5,9,12,21
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2023-02-01,18,12,6,7,24,19,43
PUERTO PEREZ,consulta externa,menores de 6 meses,2023-02-01,5,1,1,2,6,3,9
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2023-02-01,13,13,1,2,14,15,29
PUERTO RICO,consulta externa,menores de 6 meses,2023-02-01,11,5,0,0,11,5,16
PUERTO SUAREZ,consulta externa,menores de 6 meses,2023-02-01,20,28,0,0,20,28,48
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2023-02-01,326,347,59,52,385,399,784
PUNA,consulta externa,menores de 6 meses,2023-02-01,11,4,0,0,11,4,15
PUNATA,consulta externa,menores de 6 meses,2023-02-01,115,112,52,65,167,177,344
QUIABAYA,consulta externa,menores de 6 meses,2023-02-01,1,3,1,3,2,6,8
QUILLACOLLO,consulta externa,menores de 6 meses,2023-02-01,498,434,83,83,581,517,1098
QUIME,consulta externa,menores de 6 meses,2023-02-01,7,9,0,1,7,10,17
QUIRUSILLAS,consulta externa,menores de 6 meses,2023-02-01,1,7,0,3,1,10,11
RAQAYPAMPA(ETA),consulta externa,menores de 6 meses,2023-02-01,5,7,2,0,7,7,14
RAVELO,consulta externa,menores de 6 meses,2023-02-01,3,9,0,0,3,9,12
REYES,consulta externa,menores de 6 meses,2023-02-01,13,24,0,0,13,24,37
RIBERALTA,consulta externa,menores de 6 meses,2023-02-01,263,207,35,53,298,260,558
ROBORE,consulta externa,menores de 6 meses,2023-02-01,51,35,14,5,65,40,105
RURRENABAQUE,consulta externa,menores de 6 meses,2023-02-01,36,37,4,0,40,37,77
SABAYA,consulta externa,menores de 6 meses,2023-02-01,9,8,2,0,11,8,19
SACABA,consulta externa,menores de 6 meses,2023-02-01,441,440,108,104,549,544,1093
SACABAMBA,consulta externa,menores de 6 meses,2023-02-01,3,3,0,1,3,4,7
SACACA,consulta externa,menores de 6 meses,2023-02-01,22,13,0,0,22,13,35
SAIPINA,consulta externa,menores de 6 meses,2023-02-01,10,19,3,5,13,24,37
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2023-02-01,5,11,0,0,5,11,16
SAMAIPATA,consulta externa,menores de 6 meses,2023-02-01,13,15,4,3,17,18,35
SAN AGUSTIN,consulta externa,menores de 6 meses,2023-02-01,0,1,0,0,0,1,1
SAN ANDRES,consulta externa,menores de 6 meses,2023-02-01,19,20,6,4,25,24,49
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2023-02-01,5,8,1,2,6,10,16
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2023-02-01,6,4,0,0,6,4,10
SAN BENITO,consulta externa,menores de 6 meses,2023-02-01,27,17,12,8,39,25,64
SAN BORJA,consulta externa,menores de 6 meses,2023-02-01,101,110,17,14,118,124,242
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2023-02-01,18,18,7,6,25,24,49
SAN CARLOS,consulta externa,menores de 6 meses,2023-02-01,24,20,4,1,28,21,49
SAN IGNACIO,consulta externa,menores de 6 meses,2023-02-01,71,71,2,4,73,75,148
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2023-02-01,96,87,31,25,127,112,239
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2023-02-01,6,4,2,3,8,7,15
SAN JAVIER(STC),consulta externa,menores de 6 meses,2023-02-01,25,20,0,0,25,20,45
SAN JOAQUIN,consulta externa,menores de 6 meses,2023-02-01,15,20,0,2,15,22,37
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2023-02-01,40,34,6,8,46,42,88
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2023-02-01,23,10,2,3,25,13,38
SAN JULIAN,consulta externa,menores de 6 meses,2023-02-01,110,116,65,40,175,156,331
SAN LORENZO(PND),consulta externa,menores de 6 meses,2023-02-01,4,5,2,4,6,9,15
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2023-02-01,67,47,4,3,71,50,121
SAN LUCAS,consulta externa,menores de 6 meses,2023-02-01,62,51,4,5,66,56,122
SAN MATIAS,consulta externa,menores de 6 meses,2023-02-01,31,27,0,2,31,29,60
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2023-02-01,21,12,5,8,26,20,46
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2023-02-01,4,0,0,0,4,0,4
SAN PEDRO,consulta externa,menores de 6 meses,2023-02-01,46,56,7,10,53,66,119
SAN PEDRO DE BUENA VISTA,consulta externa,menores de 6 meses,2023-02-01,21,23,2,0,23,23,46
SAN PEDRO DE CURAHUARA,consulta externa,menores de 6 meses,2023-02-01,9,2,0,0,9,2,11
