,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
SANTIAGO DE CALLAPA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,13,27,3,9,16,36,52
SANTIAGO DE HUARI,consulta externa,ninos  de 1 a 4 anos,2023-01-01,80,64,3,9,83,73,156
SANTIAGO DE HUATA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,27,20,0,2,27,22,49
SANTIAGO DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,7,14,2,0,9,14,23
SANTIVAÑES,consulta externa,ninos  de 1 a 4 anos,2023-01-01,75,82,3,4,78,86,164
SANTUARIO DE QUILLACAS,consulta externa,ninos  de 1 a 4 anos,2023-01-01,17,19,4,5,21,24,45
SAPAHAQUI,consulta externa,ninos  de 1 a 4 anos,2023-01-01,74,75,4,7,78,82,160
SENA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,108,69,28,20,136,89,225
SHINAOTA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,406,407,56,61,462,468,930
SICA SICA (VILLA AROMA),consulta externa,ninos  de 1 a 4 anos,2023-01-01,118,123,1,4,119,127,246
SICAYA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,30,24,21,20,51,44,95
SIPE SIPE,consulta externa,ninos  de 1 a 4 anos,2023-01-01,519,467,168,149,687,616,1303
SOPACHUY,consulta externa,ninos  de 1 a 4 anos,2023-01-01,109,101,14,11,123,112,235
SORACACHI,consulta externa,ninos  de 1 a 4 anos,2023-01-01,47,55,1,2,48,57,105
SORATA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,152,142,14,17,166,159,325
SUCRE,consulta externa,ninos  de 1 a 4 anos,2023-01-01,2182,1951,419,315,2601,2266,4867
TACACHI,consulta externa,ninos  de 1 a 4 anos,2023-01-01,10,6,0,0,10,6,16
TACACOMA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,67,59,14,6,81,65,146
TACOBAMBA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,63,43,0,0,63,43,106
TACOPAYA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,41,44,0,3,41,47,88
TAHUA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,8,8,1,0,9,8,17
TAPACARI,consulta externa,ninos  de 1 a 4 anos,2023-01-01,161,139,9,8,170,147,317
TARABUCO,consulta externa,ninos  de 1 a 4 anos,2023-01-01,185,201,8,8,193,209,402
TARACO,consulta externa,ninos  de 1 a 4 anos,2023-01-01,22,31,3,4,25,35,60
TARATA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,61,76,8,8,69,84,153
TARIJA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,1838,1698,541,485,2379,2183,4562
TARVITA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,246,238,11,4,257,242,499
TEOPONTE,consulta externa,ninos  de 1 a 4 anos,2023-01-01,100,92,21,20,121,112,233
TIAHUANACU,consulta externa,ninos  de 1 a 4 anos,2023-01-01,46,50,46,25,92,75,167
TINGUIPAYA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,132,122,0,0,132,122,254
TIPUANI,consulta externa,ninos  de 1 a 4 anos,2023-01-01,80,69,2,6,82,75,157
TIQUIPAYA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,636,618,56,56,692,674,1366
TIRAQUE (CBBA),consulta externa,ninos  de 1 a 4 anos,2023-01-01,127,102,64,77,191,179,370
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos  de 1 a 4 anos,2023-01-01,4,7,0,0,4,7,11
TOCO,consulta externa,ninos  de 1 a 4 anos,2023-01-01,59,42,10,10,69,52,121
TODOS SANTOS,consulta externa,ninos  de 1 a 4 anos,2023-01-01,5,8,0,0,5,8,13
TOLATA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,56,44,19,7,75,51,126
TOLEDO,consulta externa,ninos  de 1 a 4 anos,2023-01-01,26,28,2,1,28,29,57
TOMAVE,consulta externa,ninos  de 1 a 4 anos,2023-01-01,73,74,6,1,79,75,154
TOMINA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,116,110,4,6,120,116,236
TORO TORO,consulta externa,ninos  de 1 a 4 anos,2023-01-01,98,105,1,0,99,105,204
TOTORA(CBBA),consulta externa,ninos  de 1 a 4 anos,2023-01-01,95,105,13,23,108,128,236
TOTORA(ORR),consulta externa,ninos  de 1 a 4 anos,2023-01-01,14,17,0,0,14,17,31
TRIGAL,consulta externa,ninos  de 1 a 4 anos,2023-01-01,8,19,0,1,8,20,28
TRINIDAD,consulta externa,ninos  de 1 a 4 anos,2023-01-01,1348,1172,204,160,1552,1332,2884
TUPIZA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,380,339,34,39,414,378,792
TURCO,consulta externa,ninos  de 1 a 4 anos,2023-01-01,21,16,2,1,23,17,40
UMALA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,38,35,22,16,60,51,111
UNCIA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,188,164,10,16,198,180,378
URIONDO (A. CONCEPCION),consulta externa,ninos  de 1 a 4 anos,2023-01-01,197,177,14,16,211,193,404
URUBICHA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,56,66,2,1,58,67,125
UYUNI,consulta externa,ninos  de 1 a 4 anos,2023-01-01,184,193,19,10,203,203,406
VACAS,consulta externa,ninos  de 1 a 4 anos,2023-01-01,50,56,3,15,53,71,124
VALLEGRANDE,consulta externa,ninos  de 1 a 4 anos,2023-01-01,101,107,24,26,125,133,258
VIACHA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,373,329,62,58,435,387,822
VILA VILA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,30,34,0,0,30,34,64
VILLA CHARCAS,consulta externa,ninos  de 1 a 4 anos,2023-01-01,155,119,1,0,156,119,275
VILLA MONTES,consulta externa,ninos  de 1 a 4 anos,2023-01-01,435,409,36,33,471,442,913
VILLA NUEVA (LOMA ALTA),consulta externa,ninos  de 1 a 4 anos,2023-01-01,39,44,1,2,40,46,86
VILLA RIVERO,consulta externa,ninos  de 1 a 4 anos,2023-01-01,68,57,25,10,93,67,160
VILLA SERRANO,consulta externa,ninos  de 1 a 4 anos,2023-01-01,152,227,11,13,163,240,403
VILLA TUNARI,consulta externa,ninos  de 1 a 4 anos,2023-01-01,1519,1533,203,187,1722,1720,3442
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos  de 1 a 4 anos,2023-01-01,82,84,14,13,96,97,193
VILLAZON,consulta externa,ninos  de 1 a 4 anos,2023-01-01,174,177,24,21,198,198,396
VINTO,consulta externa,ninos  de 1 a 4 anos,2023-01-01,564,577,83,74,647,651,1298
VITICHI,consulta externa,ninos  de 1 a 4 anos,2023-01-01,60,71,0,0,60,71,131
WALDO BALLIVIAN,consulta externa,ninos  de 1 a 4 anos,2023-01-01,8,9,10,8,18,17,35
WARNES,consulta externa,ninos  de 1 a 4 anos,2023-01-01,1148,1057,134,131,1282,1188,2470
YACO,consulta externa,ninos  de 1 a 4 anos,2023-01-01,69,58,11,13,80,71,151
YACUIBA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,1173,1077,176,181,1349,1258,2607
YAMPARAEZ,consulta externa,ninos  de 1 a 4 anos,2023-01-01,48,50,5,2,53,52,105
YANACACHI,consulta externa,ninos  de 1 a 4 anos,2023-01-01,41,37,1,1,42,38,80
YAPACANI,consulta externa,ninos  de 1 a 4 anos,2023-01-01,679,571,78,46,757,617,1374
YOCALLA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,56,47,0,0,56,47,103
YOTALA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,99,83,1,4,100,87,187
YUNCHARA,consulta externa,ninos  de 1 a 4 anos,2023-01-01,65,81,2,1,67,82,149
YUNGUYO DE LITORAL,consulta externa,ninos  de 1 a 4 anos,2023-01-01,3,5,0,0,3,5,8
ZUDAÑEZ,consulta externa,ninos  de 1 a 4 anos,2023-01-01,91,93,14,14,105,107,212
ACACIO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,20,27,0,0,20,27,47
ACHACACHI,consulta externa,ninos  de 1 a 4 anos,2023-02-01,116,123,54,48,170,171,341
ACHOCALLA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,114,119,5,5,119,124,243
AIQUILE,consulta externa,ninos  de 1 a 4 anos,2023-02-01,133,137,62,56,195,193,388
ALALAY,consulta externa,ninos  de 1 a 4 anos,2023-02-01,13,22,5,4,18,26,44
ALCALA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,32,27,0,1,32,28,60
ALTO BENI,consulta externa,ninos  de 1 a 4 anos,2023-02-01,117,139,3,5,120,144,264
ANCORAIMES,consulta externa,ninos  de 1 a 4 anos,2023-02-01,22,15,3,6,25,21,46
ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,31,20,0,1,31,21,52
ANTEQUERA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,10,11,5,2,15,13,28
ANZALDO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,40,41,7,8,47,49,96
APOLO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,181,175,71,64,252,239,491
ARAMPAMPA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,29,23,0,0,29,23,52
ARANI,consulta externa,ninos  de 1 a 4 anos,2023-02-01,52,43,2,4,54,47,101
ARBIETO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,238,218,42,44,280,262,542
ARQUE,consulta externa,ninos  de 1 a 4 anos,2023-02-01,91,106,0,1,91,107,198
ASCENCION DE GUARAYOS,consulta externa,ninos  de 1 a 4 anos,2023-02-01,184,191,6,8,190,199,389
ATOCHA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,103,96,5,5,108,101,209
AUCAPATA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,49,58,4,8,53,66,119
AYATA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,36,36,0,1,36,37,73
AYO AYO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,34,30,16,10,50,40,90
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos  de 1 a 4 anos,2023-02-01,203,236,11,5,214,241,455
AZURDUY,consulta externa,ninos  de 1 a 4 anos,2023-02-01,212,192,13,11,225,203,428
BATALLAS,consulta externa,ninos  de 1 a 4 anos,2023-02-01,41,35,24,15,65,50,115
BAURES,consulta externa,ninos  de 1 a 4 anos,2023-02-01,124,92,8,2,132,94,226
BELEN DE ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,11,7,2,1,13,8,21
BELEN DE URMIRI,consulta externa,ninos  de 1 a 4 anos,2023-02-01,11,8,0,0,11,8,19
BELLA FLOR,consulta externa,ninos  de 1 a 4 anos,2023-02-01,22,37,13,11,35,48,83
BERMEJO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,541,501,67,48,608,549,1157
BETANZOS,consulta externa,ninos  de 1 a 4 anos,2023-02-01,177,170,10,9,187,179,366
BOLIVAR,consulta externa,ninos  de 1 a 4 anos,2023-02-01,34,30,10,1,44,31,75
BOLPEBRA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,15,19,1,0,16,19,35
BOYUIBE,consulta externa,ninos  de 1 a 4 anos,2023-02-01,77,55,1,5,78,60,138
BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,148,138,7,5,155,143,298
CABEZAS,consulta externa,ninos  de 1 a 4 anos,2023-02-01,342,305,21,8,363,313,676
CAIROMA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,100,71,0,2,100,73,173
"CAIZA ""D""",consulta externa,ninos  de 1 a 4 anos,2023-02-01,82,90,0,2,82,92,174
CAJUATA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,77,68,7,9,84,77,161
CALACOTO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,16,20,1,2,17,22,39
CALAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,51,60,1,1,52,61,113
CAMARGO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,146,103,6,7,152,110,262
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos  de 1 a 4 anos,2023-02-01,24,14,3,0,27,14,41
CAMIRI,consulta externa,ninos  de 1 a 4 anos,2023-02-01,442,394,74,71,516,465,981
CAPINOTA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,203,210,15,27,218,237,455
CAQUIAVIRI,consulta externa,ninos  de 1 a 4 anos,2023-02-01,65,48,4,3,69,51,120
CARACOLLO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,221,191,11,19,232,210,442
CARANAVI,consulta externa,ninos  de 1 a 4 anos,2023-02-01,463,441,67,80,530,521,1051
CARANGAS,consulta externa,ninos  de 1 a 4 anos,2023-02-01,3,1,0,0,3,1,4
CARAPARI,consulta externa,ninos  de 1 a 4 anos,2023-02-01,213,216,20,30,233,246,479
CARIPUYO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,43,51,0,1,43,52,95
CARMEN RIVERO TORREZ,consulta externa,ninos  de 1 a 4 anos,2023-02-01,62,64,19,19,81,83,164
CATACORA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,13,14,1,5,14,19,33
CHACARILLA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,10,8,0,0,10,8,18
CHALLAPATA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,124,92,8,10,132,102,234
CHAQUI,consulta externa,ninos  de 1 a 4 anos,2023-02-01,47,48,0,1,47,49,96
CHARAGUA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,382,372,72,55,454,427,881
CHARAÑA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,8,15,1,1,9,16,25
CHAYANTA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,110,90,3,2,113,92,205
CHIMORE,consulta externa,ninos  de 1 a 4 anos,2023-02-01,447,389,36,39,483,428,911
CHIPAYA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,11,5,0,0,11,5,16
CHOQUE COTA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,7,3,0,0,7,3,10
CHUA COCANI,consulta externa,ninos  de 1 a 4 anos,2023-02-01,12,13,1,2,13,15,28
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos  de 1 a 4 anos,2023-02-01,119,99,26,25,145,124,269
CHUMA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,36,49,9,5,45,54,99
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos  de 1 a 4 anos,2023-02-01,41,32,3,4,44,36,80
CKOCHAS,consulta externa,ninos  de 1 a 4 anos,2023-02-01,83,102,0,0,83,102,185
CLIZA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,151,129,35,32,186,161,347
COBIJA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,614,557,184,168,798,725,1523
COCAPATA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,314,287,6,10,320,297,617
COCHABAMBA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,6005,5274,1929,1646,7934,6920,14854
COIPASA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,22,8,1,0,23,8,31
COLCAPIRHUA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,187,179,119,97,306,276,582
"COLCHA ""K""",consulta externa,ninos  de 1 a 4 anos,2023-02-01,118,107,4,5,122,112,234
COLLANA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,15,17,3,5,18,22,40
COLOMI,consulta externa,ninos  de 1 a 4 anos,2023-02-01,151,132,45,54,196,186,382
COLPA BELGICA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,94,80,17,8,111,88,199
COLQUECHACA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,100,63,0,1,100,64,164
COLQUENCHA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,80,78,15,24,95,102,197
COLQUIRI,consulta externa,ninos  de 1 a 4 anos,2023-02-01,151,131,6,5,157,136,293
COMANCHE,consulta externa,ninos  de 1 a 4 anos,2023-02-01,4,7,0,0,4,7,11
COMARAPA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,228,261,18,17,246,278,524
COMBAYA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,8,3,1,2,9,5,14
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2023-02-01,157,150,15,9,172,159,331
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,25,18,0,0,25,18,43
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,177,148,17,11,194,159,353
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,40,49,5,2,45,51,96
COROICO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,127,153,24,27,151,180,331
CORQUE,consulta externa,ninos  de 1 a 4 anos,2023-02-01,47,46,4,1,51,47,98
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,185,173,22,14,207,187,394
COTOCA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,931,881,55,71,986,952,1938
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2023-02-01,219,208,19,21,238,229,467
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2023-02-01,22,21,1,3,23,24,47
CUEVO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,49,44,13,21,62,65,127
CULPINA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,112,109,1,0,113,109,222
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2023-02-01,9,12,2,2,11,14,25
CURVA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,23,27,0,0,23,27,50
DESAGUADERO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,27,30,3,4,30,34,64
EL ALTO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,3948,3688,1490,1377,5438,5065,10503
EL CHORO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,21,11,1,0,22,11,33
EL PUENTE(STC),consulta externa,ninos  de 1 a 4 anos,2023-02-01,182,144,0,1,182,145,327
EL PUENTE(TJA),consulta externa,ninos  de 1 a 4 anos,2023-02-01,98,90,6,9,104,99,203
EL TORNO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,1116,909,529,460,1645,1369,3014
EL VILLAR,consulta externa,ninos  de 1 a 4 anos,2023-02-01,65,78,0,4,65,82,147
ENTRE RIOS TRJ,consulta externa,ninos  de 1 a 4 anos,2023-02-01,242,227,6,5,248,232,480
ENTRE RIOS CBBA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,566,520,24,22,590,542,1132
ESCARA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,1,0,0,0,1,0,1
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,36,29,0,0,36,29,65
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,4,5,3,3,7,8,15
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2023-02-01,25,27,1,1,26,28,54
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2023-02-01,27,22,0,0,27,22,49
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2023-02-01,41,27,1,1,42,28,70
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,227,184,41,18,268,202,470
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,94,60,0,0,94,60,154
GAIOC JATUN AYLLU YURA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,37,31,1,0,38,31,69
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,272,284,25,27,297,311,608
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2023-02-01,63,70,21,13,84,83,167
GUANAY,consulta externa,ninos  de 1 a 4 anos,2023-02-01,106,104,16,23,122,127,249
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2023-02-01,20,19,4,10,24,29,53
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2023-02-01,309,317,19,17,328,334,662
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2023-02-01,207,182,24,30,231,212,443
HUACARAJE,consulta externa,ninos  de 1 a 4 anos,2023-02-01,20,28,11,18,31,46,77
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,84,90,19,20,103,110,213
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2023-02-01,34,28,8,11,42,39,81
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,5,14,0,0,5,14,19
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2023-02-01,178,166,42,43,220,209,429
HUARINA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,29,50,13,13,42,63,105
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,3,2,5,11,8,13,21
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,27,24,3,3,30,27,57
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,15,7,26,14,41,21,62
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,53,45,0,0,53,45,98
ICLA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,105,96,11,18,116,114,230
INCAHUASI,consulta externa,ninos  de 1 a 4 anos,2023-02-01,159,177,2,0,161,177,338
INGAVI (HUMAITA),consulta externa,ninos  de 1 a 4 anos,2023-02-01,18,36,0,1,18,37,55
INQUISIVI,consulta externa,ninos  de 1 a 4 anos,2023-02-01,75,103,9,7,84,110,194
IRUPANA (VILLA DE LANZA),consulta externa,ninos  de 1 a 4 anos,2023-02-01,129,103,15,6,144,109,253
IXIAMAS,consulta externa,ninos  de 1 a 4 anos,2023-02-01,128,119,5,7,133,126,259
JESUS DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,62,45,51,32,113,77,190
LA ASUNTA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,336,299,19,35,355,334,689
LA GUARDIA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,1323,1238,413,415,1736,1653,3389
LA PAZ,consulta externa,ninos  de 1 a 4 anos,2023-02-01,4410,3876,1480,1452,5890,5328,11218
LA RIVERA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,1,3,1,2,2,5,7
LAGUNILLAS,consulta externa,ninos  de 1 a 4 anos,2023-02-01,119,70,6,6,125,76,201
LAJA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,64,71,15,17,79,88,167
LAS CARRERAS,consulta externa,ninos  de 1 a 4 anos,2023-02-01,28,30,0,0,28,30,58
LICOMA PAMPA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,24,23,0,0,24,23,47
LLALLAGUA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,297,276,4,5,301,281,582
LLICA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,14,11,0,0,14,11,25
LORETO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,59,32,5,4,64,36,100
LURIBAY,consulta externa,ninos  de 1 a 4 anos,2023-02-01,50,43,2,8,52,51,103
MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,17,24,18,16,35,40,75
MACHARETI,consulta externa,ninos  de 1 a 4 anos,2023-02-01,68,72,6,7,74,79,153
MAGDALENA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,192,193,6,7,198,200,398
MAIRANA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,129,104,18,16,147,120,267
MALLA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,23,15,4,3,27,18,45
MAPIRI,consulta externa,ninos  de 1 a 4 anos,2023-02-01,160,115,17,10,177,125,302
MECAPACA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,60,60,23,22,83,82,165
MINEROS,consulta externa,ninos  de 1 a 4 anos,2023-02-01,182,192,23,31,205,223,428
MIZQUE,consulta externa,ninos  de 1 a 4 anos,2023-02-01,201,202,47,61,248,263,511
MOCOMOCO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,69,61,10,13,79,74,153
MOJINETE,consulta externa,ninos  de 1 a 4 anos,2023-02-01,6,6,1,0,7,6,13
MOJOCOYA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,68,66,15,9,83,75,158
MONTEAGUDO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,311,274,57,53,368,327,695
MONTERO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,1968,1687,489,428,2457,2115,4572
MORO MORO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,21,36,0,5,21,41,62
MOROCHATA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,64,45,2,9,66,54,120
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos  de 1 a 4 anos,2023-02-01,54,32,0,3,54,35,89
NAZACARA DE PACAJES,consulta externa,ninos  de 1 a 4 anos,2023-02-01,2,2,2,0,4,2,6
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos  de 1 a 4 anos,2023-02-01,24,30,0,0,24,30,54
OCURI,consulta externa,ninos  de 1 a 4 anos,2023-02-01,84,73,0,0,84,73,157
OKINAWA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,151,156,19,23,170,179,349
OMEREQUE,consulta externa,ninos  de 1 a 4 anos,2023-02-01,68,76,4,2,72,78,150
ORURO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,2119,1776,259,255,2378,2031,4409
PADCAYA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,219,213,12,10,231,223,454
PADILLA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,128,138,5,4,133,142,275
PAILON,consulta externa,ninos  de 1 a 4 anos,2023-02-01,337,310,97,70,434,380,814
PALCA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,148,120,15,8,163,128,291
PALOS BLANCOS,consulta externa,ninos  de 1 a 4 anos,2023-02-01,301,318,40,32,341,350,691
PAMPA AULLAGAS,consulta externa,ninos  de 1 a 4 anos,2023-02-01,11,13,1,0,12,13,25
PAMPA GRANDE,consulta externa,ninos  de 1 a 4 anos,2023-02-01,77,60,5,8,82,68,150
PAPEL PAMPA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,50,34,1,3,51,37,88
PASORAPA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,24,27,3,0,27,27,54
PATACAMAYA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,100,97,0,3,100,100,200
PAZÑA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,56,37,1,0,57,37,94
PELECHUCO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,74,60,10,3,84,63,147
POCOATA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,121,126,1,1,122,127,249
POCONA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,83,106,4,3,87,109,196
POJO (CBBA),consulta externa,ninos  de 1 a 4 anos,2023-02-01,48,52,29,33,77,85,162
POOPO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,27,33,1,2,28,35,63
PORCO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,78,40,2,1,80,41,121
POROMA,consulta externa,ninos  de 1 a 4 anos,2023-02-01,127,125,6,11,133,136,269
PORONGO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,147,124,36,29,183,153,336
PORTACHUELO,consulta externa,ninos  de 1 a 4 anos,2023-02-01,166,153,118,127,284,280,564
PORVENIR,consulta externa,ninos  de 1 a 4 anos,2023-02-01,66,33,11,6,77,39,116
