,group,variable,month,PERSONAS DE 21 A 59 AÑOS NUEVOS,PERSONAS DE 21 A 59 AÑOS NUEVOS,PERSONAS DE 21 A 59 AÑOS REPETIDOS,PERSONAS DE 21 A 59 AÑOS REPETIDOS,TOTALES,TOTALES,TOTALES
TEOPONTE,consulta externa,personas de 21 a 59 anos,2009-01-01,95,106,4,9,99,115,214
TIAWANACU,consulta externa,personas de 21 a 59 anos,2009-01-01,70,103,1,12,71,115,186
TINGUIPAYA,consulta externa,personas de 21 a 59 anos,2009-01-01,117,361,5,8,122,369,491
TIPUANI,consulta externa,personas de 21 a 59 anos,2009-01-01,52,84,15,39,67,123,190
TIQUIPAYA,consulta externa,personas de 21 a 59 anos,2009-01-01,143,515,7,155,150,670,820
TIRAQUE (CBBA),consulta externa,personas de 21 a 59 anos,2009-01-01,420,717,52,221,472,938,1410
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 21 a 59 anos,2009-01-01,16,31,6,1,22,32,54
TOCO,consulta externa,personas de 21 a 59 anos,2009-01-01,29,68,3,12,32,80,112
TODOS SANTOS,consulta externa,personas de 21 a 59 anos,2009-01-01,23,18,2,2,25,20,45
TOLATA,consulta externa,personas de 21 a 59 anos,2009-01-01,34,70,0,1,34,71,105
TOLEDO,consulta externa,personas de 21 a 59 anos,2009-01-01,80,123,7,22,87,145,232
TOMAVE,consulta externa,personas de 21 a 59 anos,2009-01-01,136,253,6,13,142,266,408
TOMINA,consulta externa,personas de 21 a 59 anos,2009-01-01,222,474,10,11,232,485,717
TORO TORO,consulta externa,personas de 21 a 59 anos,2009-01-01,97,205,1,3,98,208,306
TOTORA(CBBA),consulta externa,personas de 21 a 59 anos,2009-01-01,49,56,2,2,51,58,109
TOTORA(ORR),consulta externa,personas de 21 a 59 anos,2009-01-01,36,58,0,0,36,58,94
TRIGAL,consulta externa,personas de 21 a 59 anos,2009-01-01,45,80,0,1,45,81,126
TRINIDAD,consulta externa,personas de 21 a 59 anos,2009-01-01,1399,3075,430,935,1829,4010,5839
TUPIZA,consulta externa,personas de 21 a 59 anos,2009-01-01,1163,1798,88,142,1251,1940,3191
TURCO,consulta externa,personas de 21 a 59 anos,2009-01-01,90,97,0,3,90,100,190
UMALA,consulta externa,personas de 21 a 59 anos,2009-01-01,12,27,2,0,14,27,41
UNCIA,consulta externa,personas de 21 a 59 anos,2009-01-01,324,1071,42,2,366,1073,1439
URIONDO (A. CONCEPCION),consulta externa,personas de 21 a 59 anos,2009-01-01,388,887,20,54,408,941,1349
URUBICHA,consulta externa,personas de 21 a 59 anos,2009-01-01,69,77,2,1,71,78,149
UYUNI,consulta externa,personas de 21 a 59 anos,2009-01-01,384,862,48,121,432,983,1415
VACAS,consulta externa,personas de 21 a 59 anos,2009-01-01,52,159,9,15,61,174,235
VALLEGRANDE,consulta externa,personas de 21 a 59 anos,2009-01-01,253,591,53,103,306,694,1000
VIACHA,consulta externa,personas de 21 a 59 anos,2009-01-01,421,948,165,318,586,1266,1852
VILA VILA,consulta externa,personas de 21 a 59 anos,2009-01-01,29,50,0,1,29,51,80
VILLA MONTES,consulta externa,personas de 21 a 59 anos,2009-01-01,831,1242,158,220,989,1462,2451
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 21 a 59 anos,2009-01-01,28,38,1,2,29,40,69
VILLA RIVERO,consulta externa,personas de 21 a 59 anos,2009-01-01,24,46,8,8,32,54,86
VILLA SERRANO,consulta externa,personas de 21 a 59 anos,2009-01-01,105,195,1,0,106,195,301
VILLA TUNARI,consulta externa,personas de 21 a 59 anos,2009-01-01,785,1661,66,125,851,1786,2637
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 21 a 59 anos,2009-01-01,194,336,3,15,197,351,548
VILLAZON,consulta externa,personas de 21 a 59 anos,2009-01-01,577,1532,39,207,616,1739,2355
VINTO,consulta externa,personas de 21 a 59 anos,2009-01-01,168,260,65,119,233,379,612
VITICHI,consulta externa,personas de 21 a 59 anos,2009-01-01,108,239,1,6,109,245,354
WALDO BALLIVIAN,consulta externa,personas de 21 a 59 anos,2009-01-01,12,34,3,0,15,34,49
WARNES,consulta externa,personas de 21 a 59 anos,2009-01-01,558,1086,33,120,591,1206,1797
YACO,consulta externa,personas de 21 a 59 anos,2009-01-01,66,105,7,3,73,108,181
YACUIBA,consulta externa,personas de 21 a 59 anos,2009-01-01,2660,5266,367,853,3027,6119,9146
YAMPARAEZ,consulta externa,personas de 21 a 59 anos,2009-01-01,75,163,5,13,80,176,256
YANACACHI,consulta externa,personas de 21 a 59 anos,2009-01-01,71,83,4,1,75,84,159
YAPACANI,consulta externa,personas de 21 a 59 anos,2009-01-01,406,584,31,116,437,700,1137
YOCALLA,consulta externa,personas de 21 a 59 anos,2009-01-01,59,149,0,0,59,149,208
YOTALA,consulta externa,personas de 21 a 59 anos,2009-01-01,93,188,8,32,101,220,321
YUNCHARA,consulta externa,personas de 21 a 59 anos,2009-01-01,189,448,5,6,194,454,648
ZUDAÑEZ,consulta externa,personas de 21 a 59 anos,2009-01-01,67,192,3,6,70,198,268
ACACIO,consulta externa,personas de 21 a 59 anos,2009-02-01,53,96,0,0,53,96,149
ACHACACHI,consulta externa,personas de 21 a 59 anos,2009-02-01,243,477,30,69,273,546,819
ACHOCALLA,consulta externa,personas de 21 a 59 anos,2009-02-01,21,59,0,0,21,59,80
AIQUILE,consulta externa,personas de 21 a 59 anos,2009-02-01,211,416,13,46,224,462,686
ALALAY,consulta externa,personas de 21 a 59 anos,2009-02-01,15,39,0,0,15,39,54
ALCALA,consulta externa,personas de 21 a 59 anos,2009-02-01,51,204,0,1,51,205,256
ANCORAIMES,consulta externa,personas de 21 a 59 anos,2009-02-01,74,164,4,12,78,176,254
ANDAMARCA,consulta externa,personas de 21 a 59 anos,2009-02-01,41,56,0,10,41,66,107
ANTEQUERA,consulta externa,personas de 21 a 59 anos,2009-02-01,24,31,0,1,24,32,56
ANZALDO,consulta externa,personas de 21 a 59 anos,2009-02-01,26,62,2,6,28,68,96
APOLO,consulta externa,personas de 21 a 59 anos,2009-02-01,79,141,5,6,84,147,231
ARAMPAMPA,consulta externa,personas de 21 a 59 anos,2009-02-01,30,88,0,0,30,88,118
ARANI,consulta externa,personas de 21 a 59 anos,2009-02-01,34,48,0,2,34,50,84
ARBIETO,consulta externa,personas de 21 a 59 anos,2009-02-01,32,114,2,7,34,121,155
ARQUE,consulta externa,personas de 21 a 59 anos,2009-02-01,65,146,2,6,67,152,219
ASCENCION DE GUARAYOS,consulta externa,personas de 21 a 59 anos,2009-02-01,154,198,4,7,158,205,363
ATOCHA,consulta externa,personas de 21 a 59 anos,2009-02-01,160,243,10,14,170,257,427
AUCAPATA,consulta externa,personas de 21 a 59 anos,2009-02-01,31,35,17,21,48,56,104
AYATA,consulta externa,personas de 21 a 59 anos,2009-02-01,66,128,1,5,67,133,200
AYO AYO,consulta externa,personas de 21 a 59 anos,2009-02-01,45,73,1,1,46,74,120
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 21 a 59 anos,2009-02-01,205,336,4,5,209,341,550
AZURDUY,consulta externa,personas de 21 a 59 anos,2009-02-01,114,283,0,3,114,286,400
BATALLAS,consulta externa,personas de 21 a 59 anos,2009-02-01,79,138,1,2,80,140,220
BAURES,consulta externa,personas de 21 a 59 anos,2009-02-01,60,132,11,22,71,154,225
BELEN DE ANDAMARCA,consulta externa,personas de 21 a 59 anos,2009-02-01,6,22,0,1,6,23,29
BELEN DE URMIRI,consulta externa,personas de 21 a 59 anos,2009-02-01,32,62,2,0,34,62,96
BELLA FLOR,consulta externa,personas de 21 a 59 anos,2009-02-01,37,40,8,1,45,41,86
BERMEJO,consulta externa,personas de 21 a 59 anos,2009-02-01,1508,2723,177,276,1685,2999,4684
BETANZOS,consulta externa,personas de 21 a 59 anos,2009-02-01,335,765,34,44,369,809,1178
BOLIVAR,consulta externa,personas de 21 a 59 anos,2009-02-01,13,61,0,0,13,61,74
BOLPEBRA,consulta externa,personas de 21 a 59 anos,2009-02-01,37,34,0,3,37,37,74
BOYUIBE,consulta externa,personas de 21 a 59 anos,2009-02-01,52,114,3,12,55,126,181
BUENA VISTA,consulta externa,personas de 21 a 59 anos,2009-02-01,166,218,10,13,176,231,407
CABEZAS,consulta externa,personas de 21 a 59 anos,2009-02-01,365,459,22,20,387,479,866
CAIROMA,consulta externa,personas de 21 a 59 anos,2009-02-01,165,198,6,4,171,202,373
"CAIZA ""D""",consulta externa,personas de 21 a 59 anos,2009-02-01,174,222,7,13,181,235,416
CAJUATA,consulta externa,personas de 21 a 59 anos,2009-02-01,117,183,3,26,120,209,329
CALACOTO,consulta externa,personas de 21 a 59 anos,2009-02-01,118,84,0,2,118,86,204
CALAMARCA,consulta externa,personas de 21 a 59 anos,2009-02-01,73,137,7,13,80,150,230
CAMARGO,consulta externa,personas de 21 a 59 anos,2009-02-01,150,531,1,15,151,546,697
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 21 a 59 anos,2009-02-01,46,122,1,5,47,127,174
CAMIRI,consulta externa,personas de 21 a 59 anos,2009-02-01,979,1646,134,213,1113,1859,2972
CAPINOTA,consulta externa,personas de 21 a 59 anos,2009-02-01,94,182,38,86,132,268,400
CAQUIAVIRI,consulta externa,personas de 21 a 59 anos,2009-02-01,58,85,3,2,61,87,148
CARACOLLO,consulta externa,personas de 21 a 59 anos,2009-02-01,76,145,2,17,78,162,240
CARANAVI,consulta externa,personas de 21 a 59 anos,2009-02-01,607,820,21,65,628,885,1513
CARANGAS,consulta externa,personas de 21 a 59 anos,2009-02-01,2,4,0,0,2,4,6
CARAPARI,consulta externa,personas de 21 a 59 anos,2009-02-01,653,667,4,26,657,693,1350
CARIPUYO,consulta externa,personas de 21 a 59 anos,2009-02-01,36,137,0,3,36,140,176
CARMEN RIVERO TORREZ,consulta externa,personas de 21 a 59 anos,2009-02-01,53,60,0,1,53,61,114
CATACORA,consulta externa,personas de 21 a 59 anos,2009-02-01,19,55,0,0,19,55,74
CHACARILLA,consulta externa,personas de 21 a 59 anos,2009-02-01,5,13,0,0,5,13,18
CHALLAPATA,consulta externa,personas de 21 a 59 anos,2009-02-01,322,580,76,73,398,653,1051
CHAQUI,consulta externa,personas de 21 a 59 anos,2009-02-01,52,124,5,2,57,126,183
CHARAGUA,consulta externa,personas de 21 a 59 anos,2009-02-01,133,361,3,24,136,385,521
CHARAÑA,consulta externa,personas de 21 a 59 anos,2009-02-01,41,57,0,3,41,60,101
CHAYANTA,consulta externa,personas de 21 a 59 anos,2009-02-01,158,322,14,9,172,331,503
CHIMORE,consulta externa,personas de 21 a 59 anos,2009-02-01,215,290,11,26,226,316,542
CHIPAYA,consulta externa,personas de 21 a 59 anos,2009-02-01,15,23,0,2,15,25,40
CHOQUE COTA,consulta externa,personas de 21 a 59 anos,2009-02-01,10,26,0,0,10,26,36
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 21 a 59 anos,2009-02-01,124,200,15,22,139,222,361
CHUMA,consulta externa,personas de 21 a 59 anos,2009-02-01,116,172,4,3,120,175,295
CLIZA,consulta externa,personas de 21 a 59 anos,2009-02-01,80,126,12,12,92,138,230
COBIJA,consulta externa,personas de 21 a 59 anos,2009-02-01,786,1308,176,610,962,1918,2880
COCHABAMBA,consulta externa,personas de 21 a 59 anos,2009-02-01,11524,22192,6887,16617,18411,38809,57220
COIPASA,consulta externa,personas de 21 a 59 anos,2009-02-01,18,19,1,2,19,21,40
COLCAPIRHUA,consulta externa,personas de 21 a 59 anos,2009-02-01,326,434,292,271,618,705,1323
"COLCHA ""K""",consulta externa,personas de 21 a 59 anos,2009-02-01,135,253,5,6,140,259,399
COLLANA,consulta externa,personas de 21 a 59 anos,2009-02-01,24,29,3,4,27,33,60
COLOMI,consulta externa,personas de 21 a 59 anos,2009-02-01,83,153,7,11,90,164,254
COLPA BELGICA,consulta externa,personas de 21 a 59 anos,2009-02-01,90,190,110,67,200,257,457
COLQUECHACA,consulta externa,personas de 21 a 59 anos,2009-02-01,161,475,0,4,161,479,640
COLQUENCHA,consulta externa,personas de 21 a 59 anos,2009-02-01,56,139,1,22,57,161,218
COLQUIRI,consulta externa,personas de 21 a 59 anos,2009-02-01,96,231,4,12,100,243,343
COMANCHE,consulta externa,personas de 21 a 59 anos,2009-02-01,21,38,1,1,22,39,61
COMARAPA,consulta externa,personas de 21 a 59 anos,2009-02-01,191,405,12,33,203,438,641
COMBAYA,consulta externa,personas de 21 a 59 anos,2009-02-01,19,44,2,2,21,46,67
CONCEPCION,consulta externa,personas de 21 a 59 anos,2009-02-01,76,152,1,47,77,199,276
COPACABANA,consulta externa,personas de 21 a 59 anos,2009-02-01,55,114,1,4,56,118,174
CORIPATA,consulta externa,personas de 21 a 59 anos,2009-02-01,145,195,8,9,153,204,357
CORO CORO,consulta externa,personas de 21 a 59 anos,2009-02-01,52,83,3,1,55,84,139
COROICO,consulta externa,personas de 21 a 59 anos,2009-02-01,152,274,39,52,191,326,517
CORQUE,consulta externa,personas de 21 a 59 anos,2009-02-01,56,77,3,4,59,81,140
COTAGAITA,consulta externa,personas de 21 a 59 anos,2009-02-01,548,929,101,112,649,1041,1690
COTOCA,consulta externa,personas de 21 a 59 anos,2009-02-01,261,598,10,28,271,626,897
CUATRO CAÑADAS,consulta externa,personas de 21 a 59 anos,2009-02-01,248,442,8,12,256,454,710
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 21 a 59 anos,2009-02-01,2,17,0,0,2,17,19
CUEVO,consulta externa,personas de 21 a 59 anos,2009-02-01,76,104,3,6,79,110,189
CULPINA,consulta externa,personas de 21 a 59 anos,2009-02-01,141,438,5,10,146,448,594
CURAHUARA DE CARANGAS,consulta externa,personas de 21 a 59 anos,2009-02-01,45,98,1,1,46,99,145
CURVA,consulta externa,personas de 21 a 59 anos,2009-02-01,21,37,1,0,22,37,59
DESAGUADERO,consulta externa,personas de 21 a 59 anos,2009-02-01,31,55,1,1,32,56,88
EL ALTO,consulta externa,personas de 21 a 59 anos,2009-02-01,5922,11114,4137,6720,10059,17834,27893
EL CHORO,consulta externa,personas de 21 a 59 anos,2009-02-01,40,57,0,1,40,58,98
EL PUENTE(STC),consulta externa,personas de 21 a 59 anos,2009-02-01,168,228,4,6,172,234,406
EL PUENTE(TJA),consulta externa,personas de 21 a 59 anos,2009-02-01,222,487,2,50,224,537,761
EL TORNO,consulta externa,personas de 21 a 59 anos,2009-02-01,801,1382,106,181,907,1563,2470
EL VILLAR,consulta externa,personas de 21 a 59 anos,2009-02-01,84,191,0,5,84,196,280
ENTRE RIOS,consulta externa,personas de 21 a 59 anos,2009-02-01,310,286,6,8,316,294,610
ENTRE RIOS,consulta externa,personas de 21 a 59 anos,2009-02-01,663,1077,28,39,691,1116,1807
ESCARA,consulta externa,personas de 21 a 59 anos,2009-02-01,4,7,0,0,4,7,11
ESMERALDA,consulta externa,personas de 21 a 59 anos,2009-02-01,1,2,0,0,1,2,3
EUCALIPTUS,consulta externa,personas de 21 a 59 anos,2009-02-01,19,54,1,0,20,54,74
EUREKA (SANTOS MERCADO),consulta externa,personas de 21 a 59 anos,2009-02-01,11,11,0,0,11,11,22
EXALTACION,consulta externa,personas de 21 a 59 anos,2009-02-01,49,89,6,5,55,94,149
FERNANDEZ ALONSO,consulta externa,personas de 21 a 59 anos,2009-02-01,150,250,13,19,163,269,432
FILADELFIA,consulta externa,personas de 21 a 59 anos,2009-02-01,58,67,3,1,61,68,129
GENERAL SAAVEDRA,consulta externa,personas de 21 a 59 anos,2009-02-01,147,281,1,1,148,282,430
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 21 a 59 anos,2009-02-01,80,124,5,7,85,131,216
GUANAY,consulta externa,personas de 21 a 59 anos,2009-02-01,89,125,5,9,94,134,228
GUAQUI,consulta externa,personas de 21 a 59 anos,2009-02-01,9,23,0,3,9,26,35
GUAYARAMERIN,consulta externa,personas de 21 a 59 anos,2009-02-01,1566,2607,209,454,1775,3061,4836
GUTIERREZ,consulta externa,personas de 21 a 59 anos,2009-02-01,183,309,3,4,186,313,499
HUACARETA,consulta externa,personas de 21 a 59 anos,2009-02-01,196,298,18,14,214,312,526
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 21 a 59 anos,2009-02-01,35,81,0,7,35,88,123
HUACHACALLA,consulta externa,personas de 21 a 59 anos,2009-02-01,50,60,0,2,50,62,112
HUANUNI,consulta externa,personas de 21 a 59 anos,2009-02-01,310,376,146,194,456,570,1026
HUARACAJE,consulta externa,personas de 21 a 59 anos,2009-02-01,53,120,6,4,59,124,183
HUAYLLAMARCA,consulta externa,personas de 21 a 59 anos,2009-02-01,16,29,0,0,16,29,45
ICHOCA,consulta externa,personas de 21 a 59 anos,2009-02-01,28,66,1,0,29,66,95
ICLA,consulta externa,personas de 21 a 59 anos,2009-02-01,90,213,2,6,92,219,311
INCAHUASI,consulta externa,personas de 21 a 59 anos,2009-02-01,158,490,3,4,161,494,655
INGAVI (HUMAITA),consulta externa,personas de 21 a 59 anos,2009-02-01,20,21,3,0,23,21,44
INQUISIVI,consulta externa,personas de 21 a 59 anos,2009-02-01,56,128,1,2,57,130,187
IRUPANA (VILLA DE LANZA),consulta externa,personas de 21 a 59 anos,2009-02-01,123,296,6,20,129,316,445
IXIAMAS,consulta externa,personas de 21 a 59 anos,2009-02-01,76,107,1,3,77,110,187
JESUS DE MACHACA,consulta externa,personas de 21 a 59 anos,2009-02-01,76,274,4,39,80,313,393
LA ASUNTA,consulta externa,personas de 21 a 59 anos,2009-02-01,202,369,0,2,202,371,573
LA GUARDIA,consulta externa,personas de 21 a 59 anos,2009-02-01,527,933,79,95,606,1028,1634
LA PAZ,consulta externa,personas de 21 a 59 anos,2009-02-01,15521,30785,10641,24933,26162,55718,81880
LA RIVERA,consulta externa,personas de 21 a 59 anos,2009-02-01,3,4,0,0,3,4,7
LAGUNILLAS,consulta externa,personas de 21 a 59 anos,2009-02-01,99,183,15,29,114,212,326
LAJA,consulta externa,personas de 21 a 59 anos,2009-02-01,55,137,2,8,57,145,202
LAS CARRERAS,consulta externa,personas de 21 a 59 anos,2009-02-01,58,129,5,6,63,135,198
LICOMA PAMPA,consulta externa,personas de 21 a 59 anos,2009-02-01,27,39,6,1,33,40,73
LLALLAGUA,consulta externa,personas de 21 a 59 anos,2009-02-01,546,542,94,150,640,692,1332
LLICA,consulta externa,personas de 21 a 59 anos,2009-02-01,77,122,2,6,79,128,207
LORETO,consulta externa,personas de 21 a 59 anos,2009-02-01,27,73,0,0,27,73,100
LURIBAY,consulta externa,personas de 21 a 59 anos,2009-02-01,142,222,8,20,150,242,392
MACHACAMARCA,consulta externa,personas de 21 a 59 anos,2009-02-01,50,45,33,30,83,75,158
MACHARETI,consulta externa,personas de 21 a 59 anos,2009-02-01,158,307,4,29,162,336,498
MAGDALENA,consulta externa,personas de 21 a 59 anos,2009-02-01,73,194,45,96,118,290,408
MAIRANA,consulta externa,personas de 21 a 59 anos,2009-02-01,119,257,2,15,121,272,393
MALLA,consulta externa,personas de 21 a 59 anos,2009-02-01,30,33,0,1,30,34,64
MAPIRI,consulta externa,personas de 21 a 59 anos,2009-02-01,122,197,5,2,127,199,326
MECAPACA,consulta externa,personas de 21 a 59 anos,2009-02-01,77,152,8,11,85,163,248
MINEROS,consulta externa,personas de 21 a 59 anos,2009-02-01,85,173,2,27,87,200,287
MIZQUE,consulta externa,personas de 21 a 59 anos,2009-02-01,86,244,3,31,89,275,364
MOCOMOCO,consulta externa,personas de 21 a 59 anos,2009-02-01,104,157,11,11,115,168,283
MOJINETE,consulta externa,personas de 21 a 59 anos,2009-02-01,15,24,1,2,16,26,42
MOJOCOYA,consulta externa,personas de 21 a 59 anos,2009-02-01,71,201,2,27,73,228,301
MONTEAGUDO,consulta externa,personas de 21 a 59 anos,2009-02-01,1171,1734,236,420,1407,2154,3561
MONTERO,consulta externa,personas de 21 a 59 anos,2009-02-01,974,2432,203,474,1177,2906,4083
MORO MORO,consulta externa,personas de 21 a 59 anos,2009-02-01,26,46,1,0,27,46,73
MOROCHATA,consulta externa,personas de 21 a 59 anos,2009-02-01,76,182,2,9,78,191,269
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 21 a 59 anos,2009-02-01,167,169,3,14,170,183,353
NAZACARA DE PACAJES,consulta externa,personas de 21 a 59 anos,2009-02-01,3,16,0,2,3,18,21
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 21 a 59 anos,2009-02-01,40,26,2,8,42,34,76
OCURI,consulta externa,personas de 21 a 59 anos,2009-02-01,115,256,0,10,115,266,381
OKINAWA,consulta externa,personas de 21 a 59 anos,2009-02-01,174,302,21,40,195,342,537
OMEREQUE,consulta externa,personas de 21 a 59 anos,2009-02-01,144,189,7,0,151,189,340
ORURO,consulta externa,personas de 21 a 59 anos,2009-02-01,5367,8910,1216,3191,6583,12101,18684
PADCAYA,consulta externa,personas de 21 a 59 anos,2009-02-01,573,968,5,35,578,1003,1581
PADILLA,consulta externa,personas de 21 a 59 anos,2009-02-01,243,652,12,20,255,672,927
PAILON,consulta externa,personas de 21 a 59 anos,2009-02-01,240,285,6,33,246,318,564
PALCA,consulta externa,personas de 21 a 59 anos,2009-02-01,44,89,5,1,49,90,139
PALOS BLANCOS,consulta externa,personas de 21 a 59 anos,2009-02-01,361,520,34,53,395,573,968
PAMPA AULLAGAS,consulta externa,personas de 21 a 59 anos,2009-02-01,17,29,2,0,19,29,48
PAMPA GRANDE,consulta externa,personas de 21 a 59 anos,2009-02-01,100,174,11,19,111,193,304
PAPEL PAMPA,consulta externa,personas de 21 a 59 anos,2009-02-01,49,75,1,2,50,77,127
PASORAPA,consulta externa,personas de 21 a 59 anos,2009-02-01,47,103,1,0,48,103,151
PATACAMAYA,consulta externa,personas de 21 a 59 anos,2009-02-01,88,131,12,9,100,140,240
PAZÑA,consulta externa,personas de 21 a 59 anos,2009-02-01,24,55,0,0,24,55,79
PELECHUCO,consulta externa,personas de 21 a 59 anos,2009-02-01,75,93,0,2,75,95,170
POCOATA,consulta externa,personas de 21 a 59 anos,2009-02-01,99,278,1,9,100,287,387
POCONA,consulta externa,personas de 21 a 59 anos,2009-02-01,126,200,3,3,129,203,332
POJO (CBBA),consulta externa,personas de 21 a 59 anos,2009-02-01,44,82,1,4,45,86,131
POOPO,consulta externa,personas de 21 a 59 anos,2009-02-01,42,43,0,4,42,47,89
PORCO,consulta externa,personas de 21 a 59 anos,2009-02-01,43,116,0,2,43,118,161
POROMA,consulta externa,personas de 21 a 59 anos,2009-02-01,102,270,1,3,103,273,376
PORONGO,consulta externa,personas de 21 a 59 anos,2009-02-01,127,195,5,6,132,201,333
PORTACHUELO,consulta externa,personas de 21 a 59 anos,2009-02-01,269,491,48,31,317,522,839
PORVENIR,consulta externa,personas de 21 a 59 anos,2009-02-01,98,124,10,15,108,139,247
POSTRER VALLE,consulta externa,personas de 21 a 59 anos,2009-02-01,30,53,2,4,32,57,89
POTOSI,consulta externa,personas de 21 a 59 anos,2009-02-01,2667,5153,921,1851,3588,7004,10592
PRESTO,consulta externa,personas de 21 a 59 anos,2009-02-01,101,214,1,3,102,217,319
PUCARA,consulta externa,personas de 21 a 59 anos,2009-02-01,20,57,1,1,21,58,79
PUCARANI,consulta externa,personas de 21 a 59 anos,2009-02-01,88,196,12,12,100,208,308
