,group,variable,month,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TOTALES
TOMAVE,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,0,1,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,4,2,6
UYUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,1,2
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,4,1,5
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,0,1,1
VILLA SERRANO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,4,8,12
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,10,6,16
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,7,6,13
YAMPARAEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,2,3
YANACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,2,1,3
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,7,0,7
