,group,variable,month,PENTAVALENTE 5TA. DOSIS DENTRO,PENTAVALENTE 5TA. DOSIS DENTRO,PENTAVALENTE 5TA. DOSIS FUERA,PENTAVALENTE 5TA. DOSIS FUERA,TOTALES
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,5,0,2,0,7
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,2,1,2,1,6
SANTIAGO DE MACHACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,0,2,0,0,2
SANTIVAÑES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,4,0,0,0,4
SANTUARIO DE QUILLACAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,1,3,1,2,7
SAPAHAQUI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,1,4,3,2,10
SENA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,1,4,7,7,19
SHINAOTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,11,12,2,2,27
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,5,8,0,2,15
SICAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,0,2,0,0,2
SIPE SIPE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,19,28,2,2,51
SOPACHUY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,2,0,1,1,4
SORACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,2,5,2,2,11
SORATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,4,9,5,5,23
SUCRE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,234,213,29,38,514
TACACOMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,4,1,0,0,5
TACOBAMBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,1,0,1,2,4
TACOPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,1,1,3,1,6
TAHUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,1,0,1,1,3
TAPACARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,4,6,8,11,29
TARABUCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,2,2,1,1,6
TARATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,0,1,2,5,8
TARIJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,129,127,18,10,284
TARVITA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,1,1,5,2,9
TEOPONTE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,6,7,1,1,15
TIAHUANACU,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,12,2,0,1,15
TINGUIPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,1,3,7,5,16
TIPUANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,2,5,0,3,10
TIQUIPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,35,29,16,13,93
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,9,3,4,15,31
TITO YUPANQUI (PARQUIPUJIO),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,0,0,2,0,2
TOCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,3,4,3,3,13
TOLATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,2,6,3,4,15
TOLEDO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,0,0,1,0,1
TOMAVE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,1,0,2,3,6
TOMINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,3,0,0,2,5
TORO TORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,1,0,4,2,7
TOTORA(CBBA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,3,3,5,3,14
TOTORA(ORR),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,1,1,0,0,2
TRIGAL,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,0,0,1,0,1
TRINIDAD,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,51,43,0,0,94
TUPIZA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,24,32,1,0,57
TURCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,1,2,0,2,5
UMALA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,2,0,1,0,3
UNCIA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,13,13,9,2,37
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,9,9,5,0,23
URUBICHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,2,0,0,0,2
UYUNI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,13,11,1,1,26
VACAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,2,1,4,3,10
VALLEGRANDE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,9,19,1,0,29
VIACHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,35,27,8,5,75
VILA VILA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,0,0,4,2,6
VILLA CHARCAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,3,4,1,4,12
VILLA MONTES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,17,31,14,5,67
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,2,1,2,2,7
VILLA RIVERO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,4,5,1,0,10
VILLA SERRANO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,7,3,1,1,12
VILLA TUNARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,30,29,18,11,88
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,0,7,2,0,9
VILLAZON,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,26,25,1,3,55
VINTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,20,23,16,22,81
VITICHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,1,1,1,0,3
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,1,1,0,0,2
WARNES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,86,68,11,7,172
YACO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,2,4,0,0,6
YACUIBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,52,58,6,10,126
YAMPARAEZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,1,3,0,0,4
YANACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,3,1,0,0,4
YAPACANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,30,39,29,35,133
YOCALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,3,2,0,0,5
YOTALA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,6,5,0,0,11
YUNCHARA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,1,0,3,0,4
ZUDAÑEZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-01-01,1,1,3,1,6
ACACIO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,0,4,1,6
ACHACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,5,2,8,8,23
ACHOCALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,6,13,4,2,25
AIQUILE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,3,4,4,4,15
ALALAY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,0,2,1,4
ALCALA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,2,1,0,0,3
ALTO BENI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,6,8,1,1,16
ANCORAIMES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,3,1,3,8
ANDAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,3,1,0,5
ANZALDO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,0,2,5,8
APOLO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,3,7,8,6,24
ARAMPAMPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,1,2,0,3
ARANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,4,2,5,2,13
ARBIETO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,6,8,6,6,26
ARQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,3,5,4,3,15
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,30,17,0,1,48
ATOCHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,4,2,4,4,14
AUCAPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,2,2,0,0,4
AYATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,3,4,1,1,9
AYO AYO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,3,2,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,17,8,4,7,36
AZURDUY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,2,4,0,7
BATALLAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,3,0,1,5
BAURES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,3,0,1,5
BELEN DE ANDAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,0,0,1,1
BELEN DE URMIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,0,1,2,3
BELLA FLOR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,0,2,2,4
BERMEJO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,7,10,0,1,18
BETANZOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,8,5,2,7,22
BOLIVAR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,2,1,1,5
BOLPEBRA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,2,0,2,2,6
BOYUIBE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,1,1,0,3
BUENA VISTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,5,3,3,1,12
CABEZAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,9,10,16,10,45
CAIROMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,3,2,1,2,8
"CAIZA ""D""",vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,5,6,2,1,14
CAJUATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,4,1,0,0,5
CALACOTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,0,1,2,4
CALAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,5,4,1,2,12
CAMARGO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,4,1,3,3,11
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,1,1,0,2
CAMIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,13,10,1,0,24
CAPINOTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,11,8,3,3,25
CAQUIAVIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,3,0,1,0,4
CARACOLLO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,6,3,1,0,10
CARANAVI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,18,21,2,3,44
CARAPARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,7,6,13,3,29
CARIPUYO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,4,2,1,1,8
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,1,2,2,5
CHACARILLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,1,0,0,1
CHALLAPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,20,20,1,1,42
CHAQUI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,3,0,0,1,4
CHARAGUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,7,8,13,22,50
CHARAÑA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,0,0,0,1
CHAYANTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,3,2,12,8,25
CHIMORE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,6,8,2,3,19
CHIPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,0,0,1,1
CHOQUE COTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,0,0,0,1
CHUA COCANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,2,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,6,6,0,0,12
CHUMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,3,2,1,7
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,0,6,5,12
CKOCHAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,0,2,5,8
CLIZA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,2,8,5,10,25
COBIJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,17,10,9,3,39
COCAPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,5,6,8,10,29
COCHABAMBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,159,167,44,52,422
COLCAPIRHUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,23,16,5,5,49
"COLCHA ""K""",vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,3,6,1,0,10
COLOMI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,20,14,2,4,40
COLPA BELGICA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,3,3,2,3,11
COLQUECHACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,9,9,11,14,43
COLQUENCHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,3,5,0,0,8
COLQUIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,2,1,4,2,9
COMARAPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,4,8,0,0,12
COMBAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,0,1,0,1
CONCEPCION,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,8,6,19,14,47
COPACABANA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,5,5,4,14
CORIPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,6,6,0,0,12
CORO CORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,2,1,2,5
COROICO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,3,4,1,0,8
CORQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,1,0,0,1
COTAGAITA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,11,6,0,3,20
COTOCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,28,19,2,2,51
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,11,8,2,1,22
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,0,0,1,1
CUEVO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,1,2,0,3
CULPINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,5,5,3,5,18
CURAHUARA DE CARANGAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,0,0,0,1
CURVA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,1,2,1,4
DESAGUADERO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,2,0,2,5
EL ALTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,170,150,154,185,659
EL CHORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,2,2,1,6
EL PUENTE(STC),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,8,7,5,2,22
EL PUENTE(TJA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,5,2,5,3,15
EL TORNO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,37,44,0,0,81
EL VILLAR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,0,0,0,1
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,10,12,4,1,27
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,10,9,3,4,26
ESCOMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,0,0,4,5
EUCALIPTUS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,1,0,0,1
EUREKA (SANTOS MERCADO),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,0,0,1,1
EXALTACION,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,1,0,0,2
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,4,5,2,1,12
FILADELFIA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,1,3,5,10
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,3,2,0,0,5
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,2,0,2,3,7
GUANAY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,2,1,4,8
GUAQUI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,1,0,0,1
GUAYARAMERIN,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,11,10,8,15,44
GUTIERREZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,2,6,1,2,11
HUACARETA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,5,5,1,0,11
HUACAYA (VILLA DE HUACAYA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,0,4,1,6
HUACHACALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,2,0,0,2
HUANUNI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,2,5,10,6,23
HUARACAJE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,0,0,0,1
HUARINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,1,0,2,4
HUAYLLAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,5,2,0,1,8
HUMANATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,0,2,2,4
ICHOCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,1,0,0,1
ICLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,4,2,4,3,13
INCAHUASI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,4,1,4,0,9
INGAVI (HUMAITA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,1,0,0,1
INQUISIVI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,6,2,1,2,11
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,2,4,0,1,7
IXIAMAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,2,3,4,3,12
JESUS DE MACHACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,2,0,0,3
LA ASUNTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,16,16,5,2,39
LA GUARDIA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,70,69,10,7,156
LA PAZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,183,191,14,22,410
LAGUNILLAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,1,4,5,10
LAJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,6,9,2,3,20
LAS CARRERAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,3,1,0,0,4
LLALLAGUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,16,17,27,32,92
LLICA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,2,1,0,0,3
LORETO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,0,0,0,1
LURIBAY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,2,4,1,0,7
MACHACAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,3,3,0,6
MACHARETI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,2,0,1,0,3
MAGDALENA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,5,6,4,4,19
MAIRANA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,3,4,1,0,8
MALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,0,0,0,1
MAPIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,9,6,2,1,18
MECAPACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,6,3,4,1,14
MINEROS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,18,18,0,0,36
MIZQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,2,7,4,5,18
MOCOMOCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,2,1,3,3,9
MOJOCOYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,2,0,2,1,5
MONTEAGUDO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,11,7,2,1,21
MONTERO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,44,44,13,10,111
MORO MORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,0,0,1,1
MOROCHATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,2,0,6,1,9
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,0,4,6,11
OCURI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,2,1,2,3,8
OKINAWA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,5,8,0,1,14
OMEREQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,1,5,5,11
ORURO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,54,60,50,55,219
PADCAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,8,6,1,0,15
PADILLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,3,4,2,1,10
PAILON,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,12,9,7,8,36
PALCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,5,4,2,3,14
PALOS BLANCOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,10,10,2,2,24
PAMPA GRANDE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,3,4,0,3,10
PAPEL PAMPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,1,0,0,2
PASORAPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,0,1,4,0,5
PATACAMAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,4,2,6,7,19
PAZÑA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,2,1,1,5
PELECHUCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,5,0,0,6
POCOATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,1,2,14,10,27
POCONA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,9,4,3,8,24
POJO (CBBA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,3,4,1,0,8
POOPO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,3,1,0,1,5
PORCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,4,2,1,0,7
POROMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-02-01,2,5,7,3,17
