,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
COLOMI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,61,50,23,21,84,71,155
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,16,15,2,2,18,17,35
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,0,0,7,2,7,2,9
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,26,15,1,1,27,16,43
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,8,10,6,13,14,23,37
COMANCHE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,3,5,0,0,3,5,8
COMARAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,50,48,14,15,64,63,127
COMBAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,3,2,7,8,10,10,20
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,36,30,0,2,36,32,68
COPACABANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,5,3,12,7,17,10,27
CORIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,32,31,19,21,51,52,103
CORO CORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,7,13,8,9,15,22,37
COROICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,31,16,15,14,46,30,76
CORQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,7,6,14,18,21,24,45
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,62,52,62,48,124,100,224
COTOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,73,55,8,4,81,59,140
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,2,1,1,0,3,1,4
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,36,24,11,11,47,35,82
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,3,3,0,0,3,3,6
CUEVO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,7,3,12,9,19,12,31
CULPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,26,30,5,3,31,33,64
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,8,9,8,14,16,23,39
CURVA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,1,0,9,12,10,12,22
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,15,5,4,7,19,12,31
EL ALTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,882,917,501,523,1383,1440,2823
EL CHORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,3,3,0,0,3,3,6
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,18,7,7,2,25,9,34
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,9,6,7,8,16,14,30
EL TORNO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,95,90,24,13,119,103,222
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,14,12,4,3,18,15,33
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,34,26,27,44,61,70,131
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,88,97,15,18,103,115,218
ESCOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,5,4,3,1,8,5,13
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,8,9,1,4,9,13,22
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,0,0,6,6,6,6,12
EXALTACION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,4,1,3,7,7,8,15
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,41,40,28,21,69,61,130
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,7,3,8,13,15,16,31
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,20,15,4,4,24,19,43
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,17,15,11,10,28,25,53
GUANAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,14,18,19,17,33,35,68
GUAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,15,10,5,7,20,17,37
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,64,48,16,10,80,58,138
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,4,3,10,6,14,9,23
HUACARETA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,5,8,6,8,11,16,27
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,1,5,6,4,7,9,16
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,5,1,2,2,7,3,10
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,16,8,15,10,31,18,49
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,3,1,1,0,4,1,5
HUARINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,8,3,5,1,13,4,17
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,2,2,0,3,2,5,7
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,7,10,6,10,13,20,33
HUMANATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,9,2,3,5,12,7,19
ICHOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,4,1,2,2,6,3,9
ICLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,11,12,5,6,16,18,34
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,11,9,11,7,22,16,38
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,0,1,0,1,0,2,2
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,7,9,10,20,17,29,46
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,17,9,14,6,31,15,46
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,2,6,20,20,22,26,48
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,40,35,11,8,51,43,94
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,93,70,54,50,147,120,267
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,37,40,9,7,46,47,93
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,879,907,53,68,932,975,1907
LA RIVERA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,0,0,4,0,4,0,4
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,4,10,2,6,6,16,22
LAJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,42,48,15,11,57,59,116
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,0,1,4,7,4,8,12
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,4,2,9,16,13,18,31
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,264,255,182,195,446,450,896
LLICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,8,11,1,7,9,18,27
LORETO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,8,10,14,13,22,23,45
LURIBAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,1,0,0,0,1,0,1
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,4,3,4,1,8,4,12
MACHARETI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,14,12,20,13,34,25,59
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,19,12,4,5,23,17,40
MAIRANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,26,29,15,8,41,37,78
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,31,27,18,14,49,41,90
MECAPACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,27,19,9,5,36,24,60
MINEROS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,51,56,7,6,58,62,120
MIZQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,58,39,54,41,112,80,192
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,27,24,35,40,62,64,126
MOJINETE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,1,0,4,6,5,6,11
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,5,4,2,3,7,7,14
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,42,25,10,4,52,29,81
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,133,133,11,7,144,140,284
MORO MORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,5,9,5,3,10,12,22
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,5,12,33,36,38,48,86
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,5,6,16,13,21,19,40
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,2,2,0,0,2,2,4
OKINAWA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,18,16,10,9,28,25,53
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,4,6,34,28,38,34,72
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,564,603,24,25,588,628,1216
PADCAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,12,10,4,2,16,12,28
PADILLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,12,15,1,3,13,18,31
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,37,20,52,38,89,58,147
PALCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,29,30,10,14,39,44,83
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,43,42,46,37,89,79,168
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,3,2,6,2,9,4,13
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,49,47,4,5,53,52,105
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,4,13,5,4,9,17,26
PASORAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,0,0,6,10,6,10,16
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,7,10,9,4,16,14,30
PAZÑA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,10,8,9,9,19,17,36
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,12,14,9,5,21,19,40
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,24,20,72,56,96,76,172
POCONA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,23,23,30,30,53,53,106
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,10,15,28,25,38,40,78
POOPO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,11,6,4,3,15,9,24
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,39,24,49,36,88,60,148
POROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,15,10,14,11,29,21,50
PORONGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,6,9,8,6,14,15,29
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,52,49,72,71,124,120,244
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,1,0,0,1,1,1,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,501,537,40,51,541,588,1129
PRESTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,6,6,20,16,26,22,48
PUCARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,1,0,1,1,2,1,3
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,56,54,37,34,93,88,181
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,13,8,24,31,37,39,76
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,23,21,11,14,34,35,69
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,7,4,18,14,25,18,43
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,11,9,24,18,35,27,62
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,9,10,6,1,15,11,26
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,11,16,20,19,31,35,66
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,1,1,1,1,2,2,4
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,32,36,52,40,84,76,160
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,243,233,54,64,297,297,594
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,24,20,55,36,79,56,135
PUNATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,28,29,1,2,29,31,60
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,4,8,0,0,4,8,12
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,179,195,236,245,415,440,855
QUIME,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,7,10,4,9,11,19,30
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,3,5,0,0,3,5,8
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,27,26,0,0,27,26,53
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,20,17,1,3,21,20,41
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,0,0,5,4,5,4,9
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,7,3,5,0,12,3,15
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,237,215,284,199,521,414,935
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,7,6,2,1,9,7,16
SACACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,20,17,19,14,39,31,70
SAIPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,20,17,16,14,36,31,67
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,17,16,32,19,49,35,84
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,32,38,24,20,56,58,114
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,7,3,0,0,7,3,10
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,13,18,16,12,29,30,59
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,14,12,10,2,24,14,38
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,0,3,0,0,0,3,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,3,2,15,14,18,16,34
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,14,15,7,6,21,21,42
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,123,121,7,7,130,128,258
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,46,16,18,13,64,29,93
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,12,9,3,2,15,11,26
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,29,30,18,12,47,42,89
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,42,48,0,0,42,48,90
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,23,18,0,0,23,18,41
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,30,23,15,5,45,28,73
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,19,28,3,3,22,31,53
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,60,74,92,99,152,173,325
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,4,4,8,4,12,8,20
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,17,24,5,11,22,35,57
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,15,5,9,6,24,11,35
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,12,18,45,45,57,63,120
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,27,26,4,7,31,33,64
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,23,20,24,11,47,31,78
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,27,23,76,72,103,95,198
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,13,14,14,7,27,21,48
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,1,1,0,0,1,1,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,1,5,5,7,6,12,18
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,13,18,7,4,20,22,42
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,2,0,6,8,8,8,16
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,5,7,0,0,5,7,12
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,25,23,0,0,25,23,48
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,1696,1705,41,55,1737,1760,3497
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,7,17,7,8,14,25,39
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,15,10,3,3,18,13,31
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,7,7,6,1,13,8,21
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,9,9,26,13,35,22,57
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,7,7,1,2,8,9,17
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,14,16,0,0,14,16,30
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,10,20,23,22,33,42,75
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,0,1,1,1,1,2,3
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,25,18,8,2,33,20,53
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-05-01,17,13,4,3,21,16,37
