,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,0,6,3,6,3,9
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,0,5,3,5,3,8
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,5,9,1,1,6,10,16
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,12,6,0,0,12,6,18
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,1263,1219,32,20,1295,1239,2534
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,3,3,0,0,3,3,6
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,6,6,10,9,16,15,31
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,5,1,0,1,5,2,7
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,2,3,0,1,2,4,6
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,3,0,2,6,5,6,11
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,2,1,1,1,3,2,5
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,5,4,2,0,7,4,11
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,1,2,1,2,2,4
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,6,5,9,3,15,8,23
SENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,5,6,2,1,7,7,14
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,11,6,0,1,11,7,18
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,2,1,3,8,5,9,14
SICAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,0,3,2,3,2,5
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,40,25,0,0,40,25,65
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,3,4,1,0,4,4,8
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,3,1,1,5,4,6,10
SORATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,8,10,7,12,15,22,37
SUCRE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,259,209,7,8,266,217,483
TACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,1,1,0,1,1,2
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,0,3,3,3,3,6
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,1,0,4,9,5,9,14
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,1,1,2,4,3,5,8
TAHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,0,1,0,1,0,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,11,2,11,15,22,17,39
TARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,0,3,10,3,10,13
TARACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,1,0,3,2,4,2,6
TARATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,6,8,0,1,6,9,15
TARIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,166,173,11,18,177,191,368
TARVITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,5,9,12,9,17,18,35
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,2,6,3,2,5,8,13
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,12,3,8,9,20,12,32
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,10,14,14,11,24,25,49
TIPUANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,1,2,8,4,9,6,15
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,28,39,22,17,50,56,106
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,8,7,0,1,8,8,16
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,1,0,2,0,3,0,3
TOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,2,13,6,13,8,21
TOLATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,2,5,6,5,8,13
TOLEDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,0,6,9,6,9,15
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,0,4,1,4,1,5
TOMINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,3,2,4,7,7,9,16
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,7,4,2,2,9,6,15
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,8,10,5,1,13,11,24
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,1,0,0,0,1,1
TRIGAL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,1,2,0,0,1,2,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,89,81,18,0,107,81,188
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,41,33,4,8,45,41,86
TURCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,0,4,2,4,2,6
UMALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,0,3,1,3,1,4
UNCIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,10,7,3,8,13,15,28
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,4,3,0,0,4,3,7
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,6,6,1,0,7,6,13
UYUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,19,14,0,0,19,14,33
VACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,2,5,7,5,9,14
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,7,13,0,0,7,13,20
VIACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,52,65,0,2,52,67,119
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,1,0,5,4,6,4,10
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,9,10,8,3,17,13,30
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,50,40,12,12,62,52,114
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,2,0,5,2,7,2,9
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,0,4,2,4,2,6
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,7,2,2,2,9,4,13
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,45,40,13,8,58,48,106
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,1,4,2,4,3,7
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,32,33,9,3,41,36,77
VINTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,31,23,9,10,40,33,73
VITICHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,2,0,1,0,3,3
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,2,0,1,0,3,3
WARNES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,103,88,10,5,113,93,206
YACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,5,2,1,3,6,5,11
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,38,60,27,29,65,89,154
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,2,2,2,2,4,4,8
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,3,6,0,0,3,6,9
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,35,26,17,11,52,37,89
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,5,4,0,0,5,4,9
YOTALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,3,3,6,3,9,6,15
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,0,0,3,2,3,2,5
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-01-01,5,4,5,1,10,5,15
ACACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,2,0,3,2,5,2,7
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,20,13,6,5,26,18,44
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,7,16,6,0,13,16,29
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,14,18,11,7,25,25,50
ALALAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,0,0,8,5,8,5,13
ALCALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,2,1,0,0,2,1,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,7,12,0,0,7,12,19
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,8,7,0,0,8,7,15
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,0,2,3,2,3,4,7
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,3,5,1,2,4,7,11
ANZALDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,3,3,7,8,10,11,21
APOLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,7,6,15,8,22,14,36
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,2,0,1,3,3,3,6
ARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,7,6,0,0,7,6,13
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,11,11,8,4,19,15,34
ARQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,6,6,1,3,7,9,16
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,19,25,0,1,19,26,45
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,4,6,7,3,11,9,20
AYATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,3,2,4,2,7,4,11
AYO AYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,1,1,0,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,17,14,8,3,25,17,42
AZURDUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,4,5,10,8,14,13,27
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,11,4,3,3,14,7,21
BAURES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,9,4,0,0,9,4,13
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,1,1,1,0,2,1,3
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,0,0,0,2,0,2,2
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,0,0,1,4,1,4,5
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,18,29,0,1,18,30,48
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,7,15,2,10,9,25,34
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,0,0,4,3,4,3,7
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,0,3,3,1,3,4,7
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,5,5,12,6,17,11,28
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,6,5,17,9,23,14,37
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,8,7,1,7,9,14,23
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,3,2,8,1,11,3,14
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,8,17,0,0,8,17,25
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,6,2,1,1,7,3,10
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,7,7,0,1,7,8,15
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,0,1,1,0,1,1,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,35,29,10,5,45,34,79
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,20,19,0,1,20,20,40
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,4,2,0,0,4,2,6
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,14,15,7,9,21,24,45
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,49,33,14,10,63,43,106
CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,1,0,0,0,1,0,1
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,4,3,13,7,17,10,27
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,2,0,6,3,8,3,11
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,0,1,4,3,4,4,8
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,18,13,6,2,24,15,39
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,6,0,5,6,11,6,17
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,7,4,43,38,50,42,92
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,0,0,5,5,5,5,10
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,4,3,5,4,9,7,16
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,16,22,1,1,17,23,40
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,0,0,0,6,0,6,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,4,13,6,2,10,15,25
CHUMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,4,5,0,1,4,6,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,0,2,6,8,6,10,16
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,4,7,7,7,11,14,25
CLIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,13,13,9,2,22,15,37
COBIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,50,43,24,16,74,59,133
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,4,2,15,13,19,15,34
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,492,541,2,1,494,542,1036
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,36,27,5,4,41,31,72
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,2,1,1,1,3,2,5
COLLANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,1,2,0,0,1,2,3
COLOMI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,8,14,1,3,9,17,26
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,3,9,4,2,7,11,18
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,8,18,10,7,18,25,43
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,4,1,2,4,6,5,11
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,0,0,20,21,20,21,41
COMANCHE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,3,3,0,0,3,3,6
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,12,13,3,2,15,15,30
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,2,3,0,0,2,3,5
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,25,12,2,5,27,17,44
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,4,4,6,1,10,5,15
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,9,2,5,6,14,8,22
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,6,7,13,7,19,14,33
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,1,2,0,2,1,4,5
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,5,5,4,3,9,8,17
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,38,42,3,10,41,52,93
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,9,17,4,3,13,20,33
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,0,1,1,3,1,4,5
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,1,2,3,1,4,3,7
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,8,8,9,7,17,15,32
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,3,1,0,0,3,1,4
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,4,4,8,4,12,8,20
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,522,533,158,165,680,698,1378
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,6,5,2,2,8,7,15
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,1,1,9,9,10,10,20
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,50,45,9,11,59,56,115
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,4,2,2,2,6,4,10
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,12,11,5,10,17,21,38
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,38,35,0,0,38,35,73
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,1,1,0,0,1,1,2
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,6,3,1,1,7,4,11
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,1,3,0,0,1,3,4
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,1,2,0,0,1,2,3
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,0,1,9,17,9,18,27
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,0,1,3,3,3,4,7
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,3,7,4,5,7,12,19
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,6,5,3,1,9,6,15
GUANAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,6,2,16,9,22,11,33
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,3,2,0,0,3,2,5
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,37,38,21,18,58,56,114
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,4,5,13,14,17,19,36
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,5,8,5,2,10,10,20
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,1,0,2,9,3,9,12
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,20,6,0,0,20,6,26
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,0,4,4,5,4,9,13
HUARINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,1,1,2,2,3,3,6
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,1,0,0,1,1,1,2
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,2,0,0,0,2,0,2
HUMANATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,3,1,1,4,4,5,9
ICLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,2,2,2,3,4,5,9
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,4,6,2,4,6,10,16
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,1,1,2,5,3,6,9
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,4,2,5,4,9,6,15
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,12,5,7,14,19,19,38
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,11,5,2,1,13,6,19
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,9,4,0,0,9,4,13
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,33,33,6,4,39,37,76
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,75,75,16,11,91,86,177
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,564,516,0,0,564,516,1080
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,1,4,0,0,1,4,5
LAJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,7,4,0,0,7,4,11
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,0,0,3,1,3,1,4
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,0,0,3,1,3,1,4
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,23,22,35,21,58,43,101
LORETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,1,0,0,0,1,0,1
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,4,1,1,1,5,2,7
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,3,1,2,2,5,3,8
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-02-01,5,4,6,4,11,8,19
