,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,2,0,1,0,3,3
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,2,0,0,0,2,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,1,0,0,1,1,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,3,3,2,1,5,4,9
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,1,4,2,4,3,7
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,5,4,3,5,8,13
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,1,2,0,3,1,4
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,0,1,0,2,0,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,8,4,0,0,8,4,12
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,1,0,0,0,1,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,1,0,1,0,2,2
VACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,1,0,0,0,1,1
VILA VILA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,0,1,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,1,1,1,2,2,4
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,0,1,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,2,4,0,0,2,4,6
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,3,1,7,2,10,3,13
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,4,1,0,0,4,1,5
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,1,0,1,0,2,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,1,0,0,1,1,2
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,1,0,0,0,1,1
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,0,1,0,2,0,2
ARQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,2,2,0,0,2,2,4
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,1,0,0,0,1,1
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,2,0,0,1,2,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,5,1,0,0,5,1,6
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,1,0,1,0,1
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,0,0,0,1,0,1
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,1,0,1,1,2,3
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,0,3,0,4,0,4
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,1,0,1,0,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,1,1,0,1,1,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,4,1,0,1,4,2,6
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,0,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,4,4,4,4,8
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,2,0,0,0,2,0,2
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,1,0,0,1,1,2
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,1,1,0,1,1,2
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,1,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,17,19,2,2,19,21,40
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,1,0,1,0,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,0,1,0,2,0,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,1,0,0,1,1,2
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,1,0,0,0,1,1
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,1,1,1,1,2,3
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,3,0,0,1,3,1,4
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,15,21,14,20,29,41,70
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,2,2,0,0,2,2,4
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,2,0,1,1,3,1,4
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,1,0,0,0,1,1
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,1,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,0,1,1,2,1,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,0,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,1,0,1,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,0,0,1,1,1,2
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,1,1,0,2,1,3
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,2,1,0,1,2,2,4
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,10,8,0,1,10,9,19
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,0,1,0,1,1
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,1,0,1,0,1
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,0,0,0,1,0,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,0,1,0,1,1
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,1,0,0,0,1,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,1,0,1,0,1
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,1,0,0,0,1,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,1,0,1,0,1
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,1,1,3,1,4,5
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,3,1,1,1,4,2,6
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,8,7,2,1,10,8,18
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,1,2,1,2,3
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,0,1,0,1,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,4,3,3,1,7,4,11
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,1,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,2,0,0,0,2,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,3,1,0,1,3,2,5
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,1,0,1,1,2,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,3,5,3,4,6,9,15
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,1,0,0,1,1,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,5,1,0,1,5,2,7
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,0,1,0,2,0,2
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,1,1,0,1,1,2
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,3,4,0,1,3,5,8
SACACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,0,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,3,3,0,0,3,3,6
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,2,0,2,0,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,6,3,2,3,8,6,14
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,0,0,1,1,1,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,1,5,7,5,8,13
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,0,1,0,1,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,1,2,1,3,2,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,42,80,5,10,47,90,137
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,1,0,0,1,1,2
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,1,0,1,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,1,0,1,0,1
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,1,0,0,0,1,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,1,0,0,0,1,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,2,0,0,0,2,0,2
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,2,1,1,1,3,2,5
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,2,3,0,2,2,5,7
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,1,0,0,0,1,1
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,5,3,1,1,6,4,10
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,1,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,3,1,1,2,4,6
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,1,2,0,2,1,3
TOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,13,8,2,0,15,8,23
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,0,0,1,1,1,2
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,0,0,0,1,0,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,1,2,1,2,2,4
VACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,0,0,1,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,4,1,1,2,5,7
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,0,0,1,1,1,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,5,0,1,1,6,7
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,5,2,4,1,9,3,12
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,2,2,1,0,3,2,5
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,3,0,1,1,4,5
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-11-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,1,1,0,2,1,3
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,0,0,0,1,0,1
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,0,0,0,1,0,1
ARQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,2,1,0,1,2,3
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,0,2,3,2,3,5
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,0,1,0,1,0,1
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,1,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,15,21,0,0,15,21,36
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,1,0,0,0,1,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,2,3,1,0,3,3,6
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,0,0,1,0,1,1
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,0,0,1,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,25,17,1,0,26,17,43
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,2,1,1,0,3,1,4
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,0,0,1,0,1,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,0,0,1,0,1,1
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,2,0,0,0,2,0,2
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,1,0,0,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,4,0,0,0,4,0,4
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,11,13,7,7,18,20,38
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,1,0,0,0,1,1
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,0,1,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,3,1,0,0,3,1,4
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,3,1,2,1,5,2,7
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,1,1,0,1,1,2
ICHOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,1,0,0,0,1,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,0,1,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,2,0,0,1,2,3
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,3,0,0,0,3,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,13,6,0,1,13,7,20
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,1,0,0,1,1,2
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,0,0,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,2,0,0,0,2,0,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,3,3,0,1,3,4,7
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,6,9,1,1,7,10,17
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,0,2,0,2,0,2
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,4,2,2,2,6,4,10
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,0,1,0,1,0,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,6,1,2,1,8,2,10
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,2,0,0,0,2,0,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,4,2,5,2,9,4,13
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,5,0,0,0,5,0,5
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,0,0,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,4,1,1,2,5,3,8
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,0,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,5,0,10,3,15,3,18
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,3,2,0,0,3,2,5
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,0,0,1,0,1,1
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,0,2,1,3,1,4
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,2,3,0,0,2,3,5
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,2,1,0,1,2,2,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,46,34,1,0,47,34,81
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,0,0,0,1,0,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,2,0,0,0,2,2
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,2,0,0,0,2,0,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,0,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,0,0,0,1,0,1
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,0,0,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,5,0,0,0,5,5
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,2,1,1,2,3,5
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,3,0,1,1,4,5
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,1,0,0,1,1,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,5,3,0,1,5,4,9
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,2,2,0,0,2,2,4
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,2,2,0,2,2,4
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,0,1,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,3,1,0,0,3,1,4
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,0,1,0,2,0,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,1,2,1,2,2,4
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,2,1,0,2,2,4
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,0,1,0,0,0,1,1
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-12-01,1,0,0,0,1,0,1
