,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,46,46
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,8,8
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,2,2
HUACHACALLA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,4,4
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,60,60
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,7,7
ICLA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,12,12
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,14,14
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,19,19
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,4,4
LA ASUNTA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,60,60
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,239,239
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,2018,2018
LAJA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,10,10
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,5,5
LLICA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,3,3
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,6,6
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,8,8
MAGDALENA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,16,16
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,37,37
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,32,32
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,76,76
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,60,60
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,6,6
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,56,56
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,898,898
MOROCHATA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,11,11
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,3,3
OCURI,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,44,44
OKINAWA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,35,35
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,4,4
ORURO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,911,911
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,37,37
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,9,9
PAILON,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,80,80
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,30,30
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,13,13
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,8,8
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,6,6
POOPO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,8,8
PORCO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,4,4
POROMA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,21,21
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,7,7
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,59,59
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,14,14
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,475,475
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,4,4
PUCARANI,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,6,6
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,10,10
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,1,1
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,15,15
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,45,45
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,210,210
PUNA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,24,24
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,133,133
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,457,457
QUIME,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,20,20
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,5,5
REYES,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,8,8
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,91,91
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,47,47
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,44,44
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,7,7
SACABA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,578,578
SACACA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,28,28
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,13,13
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,17,17
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,8,8
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,3,3
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,57,57
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,34,34
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,22,22
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,46,46
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,41,41
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,176,176
SAN JAVIER(BNI),vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,3,3
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,21,21
SAN JOAQUIN,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,21,21
SAN JOSE DE CHIQUITOS,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,80,80
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,18,18
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,87,87
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,20,20
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,34,34
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,44,44
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,37,37
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,26,26
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,39,39
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,40,40
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,13,13
SAN RAMON BENI,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,7,7
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,17,17
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,48,48
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,3130,3130
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,10,10
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,31,31
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,1,1
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,3,3
SANTUARIO DE QUILLACAS,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,11,11
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,18,18
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,2,2
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,112,112
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,8,8
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,5,5
SORATA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,6,6
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,638,638
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,1,1
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,5,5
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,16,16
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,16,16
TARATA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,12,12
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,376,376
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,12,12
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,15,15
TIAWANACU,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,15,15
TINGUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,7,7
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,9,9
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,240,240
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,37,37
TOCO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,8,8
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,2,2
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,8,8
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,14,14
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,23,23
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,65,65
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,4,4
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,129,129
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,31,31
TURCO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,4,4
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,20,20
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,24,24
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,9,9
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,72,72
VACAS,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,21,21
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,63,63
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,144,144
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,13,13
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,143,143
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,1,1
VILLA RIVERO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,25,25
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,15,15
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,311,311
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,11,11
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,124,124
VINTO,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,164,164
WARNES,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,394,394
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,79,79
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,9,9
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,57,57
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,6,6
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,13,13
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2017-02-01,0,13,13
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,10,10
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,71,71
ACHOCALLA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,4,4
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,68,68
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,1,1
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,13,13
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,1,1
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,3,3
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,4,4
ARANI,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,26,26
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,29,29
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,195,195
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,19,19
AYATA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,6,6
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,23,23
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,13,13
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,4,4
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,153,153
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,57,57
BOLIVAR,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,10,10
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,2,2
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,7,7
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,42,42
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,66,66
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,14,14
CAJUATA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,14,14
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,13,13
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,33,33
CAMATAQUI (C. VILLA ABECIA),vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,3,3
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,128,128
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,71,71
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,55,55
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,65,65
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,33,33
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,18,18
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,11,11
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,48,48
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,12,12
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,88,88
CHIPAYA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,10,10
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,33,33
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,7,7
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,13,13
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,80,80
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,261,261
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,1572,1572
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,112,112
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,5,5
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,62,62
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,4,4
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,40,40
COLQUIRI,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,17,17
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,69,69
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,47,47
CORIPATA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,11,11
CORO CORO,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,1,1
COROICO,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,69,69
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,2,2
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,3,3
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,9,9
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,52,52
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,10,10
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,26,26
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,15,15
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,11,11
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,3311,3311
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,3,3
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,23,23
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,20,20
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,208,208
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,1,1
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,26,26
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,118,118
ESCARA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,1,1
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,15,15
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,2,2
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,4,4
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,42,42
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,12,12
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,27,27
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,5,5
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,366,366
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,14,14
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,23,23
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,3,3
HUACHACALLA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,6,6
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,74,74
ICLA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,10,10
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,13,13
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,27,27
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,4,4
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,2,2
LA ASUNTA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,94,94
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,322,322
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,2226,2226
LAGUNILLAS,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,3,3
LAJA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,29,29
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,3,3
LLICA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,4,4
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,15,15
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,13,13
MAGDALENA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,16,16
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,49,49
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,14,14
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,34,34
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,58,58
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,5,5
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,61,61
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,1162,1162
MORO MORO,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,1,1
MOROCHATA,vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,9,9
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,9,9
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2017-03-01,0,3,3
