,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
SAIPINA,vih,no de personas con prueba rapida,2017-08-01,1,2,3
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2017-08-01,1,0,1
SAMAIPATA,vih,no de personas con prueba rapida,2017-08-01,25,35,60
SAN ANTONIO DE LOMERIO,vih,no de personas con prueba rapida,2017-08-01,0,1,1
SAN BENITO,vih,no de personas con prueba rapida,2017-08-01,0,3,3
SAN BORJA,vih,no de personas con prueba rapida,2017-08-01,1,6,7
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2017-08-01,13,29,42
SAN CARLOS,vih,no de personas con prueba rapida,2017-08-01,24,18,42
SAN IGNACIO,vih,no de personas con prueba rapida,2017-08-01,0,8,8
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2017-08-01,19,21,40
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2017-08-01,0,3,3
SAN JAVIER(STC),vih,no de personas con prueba rapida,2017-08-01,2,1,3
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2017-08-01,22,90,112
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2017-08-01,5,7,12
SAN JULIAN,vih,no de personas con prueba rapida,2017-08-01,11,55,66
SAN LUCAS,vih,no de personas con prueba rapida,2017-08-01,6,21,27
SAN MATIAS,vih,no de personas con prueba rapida,2017-08-01,22,45,67
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2017-08-01,4,2,6
SAN PEDRO,vih,no de personas con prueba rapida,2017-08-01,150,172,322
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2017-08-01,0,7,7
SAN RAFAEL,vih,no de personas con prueba rapida,2017-08-01,5,4,9
SAN RAMON BENI,vih,no de personas con prueba rapida,2017-08-01,2,0,2
SAN RAMON SCZ,vih,no de personas con prueba rapida,2017-08-01,0,5,5
SANTA ANA,vih,no de personas con prueba rapida,2017-08-01,8,9,17
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2017-08-01,1086,2067,3153
SANTA ROSA,vih,no de personas con prueba rapida,2017-08-01,2,7,9
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2017-08-01,14,0,14
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2017-08-01,11,19,30
SANTIVAÑES,vih,no de personas con prueba rapida,2017-08-01,0,5,5
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2017-08-01,6,22,28
SAPAHAQUI,vih,no de personas con prueba rapida,2017-08-01,2,1,3
SENA,vih,no de personas con prueba rapida,2017-08-01,0,3,3
SHINAOTA,vih,no de personas con prueba rapida,2017-08-01,36,22,58
SICAYA,vih,no de personas con prueba rapida,2017-08-01,3,2,5
SIPE SIPE,vih,no de personas con prueba rapida,2017-08-01,1,23,24
SOPACHUY,vih,no de personas con prueba rapida,2017-08-01,7,18,25
SORATA,vih,no de personas con prueba rapida,2017-08-01,20,33,53
SUCRE,vih,no de personas con prueba rapida,2017-08-01,226,350,576
TACACHI,vih,no de personas con prueba rapida,2017-08-01,1,2,3
TACACOMA,vih,no de personas con prueba rapida,2017-08-01,21,15,36
TACOBAMBA,vih,no de personas con prueba rapida,2017-08-01,1,0,1
TACOPAYA,vih,no de personas con prueba rapida,2017-08-01,4,13,17
TARABUCO,vih,no de personas con prueba rapida,2017-08-01,12,39,51
TARATA,vih,no de personas con prueba rapida,2017-08-01,0,2,2
TARIJA,vih,no de personas con prueba rapida,2017-08-01,84,137,221
TARVITA,vih,no de personas con prueba rapida,2017-08-01,1,28,29
TEOPONTE,vih,no de personas con prueba rapida,2017-08-01,0,2,2
TIAWANACU,vih,no de personas con prueba rapida,2017-08-01,1,6,7
TIPUANI,vih,no de personas con prueba rapida,2017-08-01,9,6,15
TIQUIPAYA,vih,no de personas con prueba rapida,2017-08-01,30,44,74
TODOS SANTOS,vih,no de personas con prueba rapida,2017-08-01,18,10,28
TOLATA,vih,no de personas con prueba rapida,2017-08-01,4,10,14
TOLEDO,vih,no de personas con prueba rapida,2017-08-01,4,12,16
TOMINA,vih,no de personas con prueba rapida,2017-08-01,2,1,3
TOTORA(CBBA),vih,no de personas con prueba rapida,2017-08-01,4,20,24
TRINIDAD,vih,no de personas con prueba rapida,2017-08-01,11,15,26
TUPIZA,vih,no de personas con prueba rapida,2017-08-01,2,14,16
UNCIA,vih,no de personas con prueba rapida,2017-08-01,2,9,11
URUBICHA,vih,no de personas con prueba rapida,2017-08-01,19,22,41
UYUNI,vih,no de personas con prueba rapida,2017-08-01,0,35,35
VACAS,vih,no de personas con prueba rapida,2017-08-01,10,8,18
VALLEGRANDE,vih,no de personas con prueba rapida,2017-08-01,21,10,31
VIACHA,vih,no de personas con prueba rapida,2017-08-01,25,34,59
VILA VILA,vih,no de personas con prueba rapida,2017-08-01,3,7,10
VILLA CHARCAS,vih,no de personas con prueba rapida,2017-08-01,3,4,7
VILLA MONTES,vih,no de personas con prueba rapida,2017-08-01,20,29,49
VILLA RIVERO,vih,no de personas con prueba rapida,2017-08-01,0,1,1
VILLA SERRANO,vih,no de personas con prueba rapida,2017-08-01,1,3,4
VILLA TUNARI,vih,no de personas con prueba rapida,2017-08-01,74,66,140
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2017-08-01,9,10,19
VILLAZON,vih,no de personas con prueba rapida,2017-08-01,48,76,124
VINTO,vih,no de personas con prueba rapida,2017-08-01,9,29,38
WARNES,vih,no de personas con prueba rapida,2017-08-01,43,53,96
YACUIBA,vih,no de personas con prueba rapida,2017-08-01,19,35,54
YAMPARAEZ,vih,no de personas con prueba rapida,2017-08-01,0,3,3
YUNCHARA,vih,no de personas con prueba rapida,2017-08-01,3,3,6
ZUDAÑEZ,vih,no de personas con prueba rapida,2017-08-01,1,13,14
ACHACACHI,vih,no de personas con prueba rapida,2017-09-01,6,6,12
AIQUILE,vih,no de personas con prueba rapida,2017-09-01,9,13,22
ALTO BENI,vih,no de personas con prueba rapida,2017-09-01,3,1,4
ANCORAIMES,vih,no de personas con prueba rapida,2017-09-01,1,5,6
ANDAMARCA,vih,no de personas con prueba rapida,2017-09-01,1,5,6
ANTEQUERA,vih,no de personas con prueba rapida,2017-09-01,0,1,1
ANZALDO,vih,no de personas con prueba rapida,2017-09-01,4,9,13
APOLO,vih,no de personas con prueba rapida,2017-09-01,1,0,1
ARANI,vih,no de personas con prueba rapida,2017-09-01,0,2,2
ARBIETO,vih,no de personas con prueba rapida,2017-09-01,2,2,4
ARQUE,vih,no de personas con prueba rapida,2017-09-01,1,13,14
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2017-09-01,67,80,147
ATOCHA,vih,no de personas con prueba rapida,2017-09-01,0,1,1
AYATA,vih,no de personas con prueba rapida,2017-09-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2017-09-01,13,20,33
AZURDUY,vih,no de personas con prueba rapida,2017-09-01,2,11,13
BELEN DE ANDAMARCA,vih,no de personas con prueba rapida,2017-09-01,9,31,40
BELLA FLOR,vih,no de personas con prueba rapida,2017-09-01,56,0,56
BERMEJO,vih,no de personas con prueba rapida,2017-09-01,7,28,35
BETANZOS,vih,no de personas con prueba rapida,2017-09-01,2,1,3
BOLPEBRA,vih,no de personas con prueba rapida,2017-09-01,7,8,15
BUENA VISTA,vih,no de personas con prueba rapida,2017-09-01,3,2,5
CABEZAS,vih,no de personas con prueba rapida,2017-09-01,3,7,10
"CAIZA ""D""",vih,no de personas con prueba rapida,2017-09-01,0,1,1
CAJUATA,vih,no de personas con prueba rapida,2017-09-01,1,1,2
CALAMARCA,vih,no de personas con prueba rapida,2017-09-01,1,1,2
CAMARGO,vih,no de personas con prueba rapida,2017-09-01,8,56,64
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2017-09-01,1,0,1
CAMIRI,vih,no de personas con prueba rapida,2017-09-01,5,3,8
CAPINOTA,vih,no de personas con prueba rapida,2017-09-01,7,8,15
CARACOLLO,vih,no de personas con prueba rapida,2017-09-01,0,3,3
CARANAVI,vih,no de personas con prueba rapida,2017-09-01,66,161,227
CARANGAS,vih,no de personas con prueba rapida,2017-09-01,1,5,6
CARAPARI,vih,no de personas con prueba rapida,2017-09-01,1,2,3
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2017-09-01,1,8,9
CHALLAPATA,vih,no de personas con prueba rapida,2017-09-01,17,166,183
CHARAGUA,vih,no de personas con prueba rapida,2017-09-01,2,16,18
CHIMORE,vih,no de personas con prueba rapida,2017-09-01,17,13,30
CHIPAYA,vih,no de personas con prueba rapida,2017-09-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2017-09-01,7,9,16
CHUMA,vih,no de personas con prueba rapida,2017-09-01,2,5,7
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2017-09-01,2,7,9
COBIJA,vih,no de personas con prueba rapida,2017-09-01,274,193,467
COCAPATA,vih,no de personas con prueba rapida,2017-09-01,0,4,4
COCHABAMBA,vih,no de personas con prueba rapida,2017-09-01,262,480,742
COIPASA,vih,no de personas con prueba rapida,2017-09-01,8,15,23
COLCAPIRHUA,vih,no de personas con prueba rapida,2017-09-01,23,25,48
COLOMI,vih,no de personas con prueba rapida,2017-09-01,15,16,31
COLPA BELGICA,vih,no de personas con prueba rapida,2017-09-01,1,0,1
COLQUECHACA,vih,no de personas con prueba rapida,2017-09-01,1,1,2
COMARAPA,vih,no de personas con prueba rapida,2017-09-01,6,35,41
COPACABANA,vih,no de personas con prueba rapida,2017-09-01,3,4,7
CORIPATA,vih,no de personas con prueba rapida,2017-09-01,7,3,10
COROICO,vih,no de personas con prueba rapida,2017-09-01,23,19,42
COTAGAITA,vih,no de personas con prueba rapida,2017-09-01,13,8,21
COTOCA,vih,no de personas con prueba rapida,2017-09-01,24,50,74
CRUZ DE MACHACAMARCA,vih,no de personas con prueba rapida,2017-09-01,1,12,13
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2017-09-01,4,3,7
CUEVO,vih,no de personas con prueba rapida,2017-09-01,2,1,3
CULPINA,vih,no de personas con prueba rapida,2017-09-01,1,18,19
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2017-09-01,3,14,17
DESAGUADERO,vih,no de personas con prueba rapida,2017-09-01,12,14,26
EL ALTO,vih,no de personas con prueba rapida,2017-09-01,1620,1983,3603
EL PUENTE(STC),vih,no de personas con prueba rapida,2017-09-01,43,53,96
EL TORNO,vih,no de personas con prueba rapida,2017-09-01,119,232,351
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2017-09-01,12,55,67
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2017-09-01,26,76,102
ESCOMA,vih,no de personas con prueba rapida,2017-09-01,0,2,2
EUCALIPTUS,vih,no de personas con prueba rapida,2017-09-01,0,1,1
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2017-09-01,5,11,16
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2017-09-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2017-09-01,1,5,6
GUANAY,vih,no de personas con prueba rapida,2017-09-01,3,3,6
GUAQUI,vih,no de personas con prueba rapida,2017-09-01,1,2,3
GUAYARAMERIN,vih,no de personas con prueba rapida,2017-09-01,745,587,1332
GUTIERREZ,vih,no de personas con prueba rapida,2017-09-01,0,1,1
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2017-09-01,0,2,2
HUACHACALLA,vih,no de personas con prueba rapida,2017-09-01,0,6,6
HUANUNI,vih,no de personas con prueba rapida,2017-09-01,6,48,54
HUAYLLAMARCA,vih,no de personas con prueba rapida,2017-09-01,0,1,1
ICLA,vih,no de personas con prueba rapida,2017-09-01,0,5,5
INCAHUASI,vih,no de personas con prueba rapida,2017-09-01,0,21,21
INGAVI (HUMAITA),vih,no de personas con prueba rapida,2017-09-01,2,3,5
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2017-09-01,1,1,2
IXIAMAS,vih,no de personas con prueba rapida,2017-09-01,2,2,4
JESUS DE MACHACA,vih,no de personas con prueba rapida,2017-09-01,2,8,10
LA ASUNTA,vih,no de personas con prueba rapida,2017-09-01,2,3,5
LA GUARDIA,vih,no de personas con prueba rapida,2017-09-01,32,42,74
LA PAZ,vih,no de personas con prueba rapida,2017-09-01,579,1518,2097
LA RIVERA,vih,no de personas con prueba rapida,2017-09-01,4,11,15
LAGUNILLAS,vih,no de personas con prueba rapida,2017-09-01,0,1,1
LAJA,vih,no de personas con prueba rapida,2017-09-01,1,0,1
LLALLAGUA,vih,no de personas con prueba rapida,2017-09-01,15,15,30
MACHACAMARCA,vih,no de personas con prueba rapida,2017-09-01,1,0,1
MACHARETI,vih,no de personas con prueba rapida,2017-09-01,7,8,15
MAIRANA,vih,no de personas con prueba rapida,2017-09-01,2,5,7
MINEROS,vih,no de personas con prueba rapida,2017-09-01,1,0,1
MIZQUE,vih,no de personas con prueba rapida,2017-09-01,11,11,22
MOJOCOYA,vih,no de personas con prueba rapida,2017-09-01,4,5,9
MONTEAGUDO,vih,no de personas con prueba rapida,2017-09-01,5,47,52
MONTERO,vih,no de personas con prueba rapida,2017-09-01,359,235,594
MOROCHATA,vih,no de personas con prueba rapida,2017-09-01,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2017-09-01,8,2,10
OCURI,vih,no de personas con prueba rapida,2017-09-01,0,21,21
OKINAWA,vih,no de personas con prueba rapida,2017-09-01,1,2,3
OMEREQUE,vih,no de personas con prueba rapida,2017-09-01,1,0,1
ORURO,vih,no de personas con prueba rapida,2017-09-01,154,287,441
PADCAYA,vih,no de personas con prueba rapida,2017-09-01,2,0,2
PADILLA,vih,no de personas con prueba rapida,2017-09-01,4,4,8
PAILON,vih,no de personas con prueba rapida,2017-09-01,24,50,74
PALOS BLANCOS,vih,no de personas con prueba rapida,2017-09-01,12,14,26
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2017-09-01,0,18,18
PASORAPA,vih,no de personas con prueba rapida,2017-09-01,12,17,29
PAZÑA,vih,no de personas con prueba rapida,2017-09-01,38,54,92
PELECHUCO,vih,no de personas con prueba rapida,2017-09-01,2,0,2
POCONA,vih,no de personas con prueba rapida,2017-09-01,15,13,28
POOPO,vih,no de personas con prueba rapida,2017-09-01,51,166,217
PORCO,vih,no de personas con prueba rapida,2017-09-01,1,0,1
POROMA,vih,no de personas con prueba rapida,2017-09-01,1,1,2
PORONGO,vih,no de personas con prueba rapida,2017-09-01,2,1,3
PORTACHUELO,vih,no de personas con prueba rapida,2017-09-01,6,2,8
PORVENIR,vih,no de personas con prueba rapida,2017-09-01,4,17,21
POTOSI,vih,no de personas con prueba rapida,2017-09-01,16,14,30
PRESTO,vih,no de personas con prueba rapida,2017-09-01,0,4,4
PUCARANI,vih,no de personas con prueba rapida,2017-09-01,0,2,2
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2017-09-01,9,10,19
PUERTO RICO,vih,no de personas con prueba rapida,2017-09-01,0,15,15
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2017-09-01,71,139,210
PUNATA,vih,no de personas con prueba rapida,2017-09-01,38,193,231
QUILLACOLLO,vih,no de personas con prueba rapida,2017-09-01,33,52,85
QUIME,vih,no de personas con prueba rapida,2017-09-01,5,10,15
RAVELO,vih,no de personas con prueba rapida,2017-09-01,0,1,1
RIBERALTA,vih,no de personas con prueba rapida,2017-09-01,100,103,203
RURRENABAQUE,vih,no de personas con prueba rapida,2017-09-01,16,63,79
SABAYA,vih,no de personas con prueba rapida,2017-09-01,23,37,60
SACABA,vih,no de personas con prueba rapida,2017-09-01,86,77,163
SACACA,vih,no de personas con prueba rapida,2017-09-01,1,5,6
SAIPINA,vih,no de personas con prueba rapida,2017-09-01,2,1,3
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2017-09-01,0,1,1
SAMAIPATA,vih,no de personas con prueba rapida,2017-09-01,3,1,4
SAN ANTONIO DE LOMERIO,vih,no de personas con prueba rapida,2017-09-01,0,8,8
SAN BENITO,vih,no de personas con prueba rapida,2017-09-01,0,3,3
SAN BORJA,vih,no de personas con prueba rapida,2017-09-01,4,2,6
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2017-09-01,3,6,9
SAN CARLOS,vih,no de personas con prueba rapida,2017-09-01,42,103,145
SAN IGNACIO,vih,no de personas con prueba rapida,2017-09-01,1,3,4
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2017-09-01,16,26,42
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2017-09-01,0,1,1
SAN JAVIER(STC),vih,no de personas con prueba rapida,2017-09-01,5,27,32
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2017-09-01,19,92,111
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2017-09-01,7,22,29
SAN JULIAN,vih,no de personas con prueba rapida,2017-09-01,16,35,51
SAN LORENZO(PND),vih,no de personas con prueba rapida,2017-09-01,2,1,3
SAN LUCAS,vih,no de personas con prueba rapida,2017-09-01,0,3,3
SAN MATIAS,vih,no de personas con prueba rapida,2017-09-01,14,24,38
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2017-09-01,1,0,1
SAN PEDRO,vih,no de personas con prueba rapida,2017-09-01,53,40,93
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2017-09-01,4,31,35
SAN RAFAEL,vih,no de personas con prueba rapida,2017-09-01,3,1,4
SAN RAMON BENI,vih,no de personas con prueba rapida,2017-09-01,1,1,2
SAN RAMON SCZ,vih,no de personas con prueba rapida,2017-09-01,2,6,8
SANTA ANA,vih,no de personas con prueba rapida,2017-09-01,10,15,25
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2017-09-01,933,1534,2467
SANTA ROSA,vih,no de personas con prueba rapida,2017-09-01,1,17,18
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2017-09-01,3,0,3
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2017-09-01,28,31,59
SANTIVAÑES,vih,no de personas con prueba rapida,2017-09-01,4,2,6
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2017-09-01,24,29,53
SAPAHAQUI,vih,no de personas con prueba rapida,2017-09-01,7,4,11
SENA,vih,no de personas con prueba rapida,2017-09-01,9,21,30
SHINAOTA,vih,no de personas con prueba rapida,2017-09-01,2,0,2
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2017-09-01,1,0,1
SICAYA,vih,no de personas con prueba rapida,2017-09-01,1,2,3
SIPE SIPE,vih,no de personas con prueba rapida,2017-09-01,7,17,24
SOPACHUY,vih,no de personas con prueba rapida,2017-09-01,27,43,70
SORACACHI,vih,no de personas con prueba rapida,2017-09-01,0,4,4
SORATA,vih,no de personas con prueba rapida,2017-09-01,4,12,16
SUCRE,vih,no de personas con prueba rapida,2017-09-01,368,402,770
TACACHI,vih,no de personas con prueba rapida,2017-09-01,0,5,5
TACACOMA,vih,no de personas con prueba rapida,2017-09-01,2,14,16
TACOPAYA,vih,no de personas con prueba rapida,2017-09-01,5,10,15
TAPACARI,vih,no de personas con prueba rapida,2017-09-01,0,1,1
TARABUCO,vih,no de personas con prueba rapida,2017-09-01,28,68,96
TARATA,vih,no de personas con prueba rapida,2017-09-01,0,5,5
TARIJA,vih,no de personas con prueba rapida,2017-09-01,91,57,148
TARVITA,vih,no de personas con prueba rapida,2017-09-01,4,23,27
TEOPONTE,vih,no de personas con prueba rapida,2017-09-01,1,6,7
TINGUIPAYA,vih,no de personas con prueba rapida,2017-09-01,0,5,5
TIPUANI,vih,no de personas con prueba rapida,2017-09-01,2,2,4
TIQUIPAYA,vih,no de personas con prueba rapida,2017-09-01,20,28,48
TOLATA,vih,no de personas con prueba rapida,2017-09-01,3,4,7
TOLEDO,vih,no de personas con prueba rapida,2017-09-01,2,0,2
TOMINA,vih,no de personas con prueba rapida,2017-09-01,18,11,29
TOTORA(CBBA),vih,no de personas con prueba rapida,2017-09-01,16,34,50
TRINIDAD,vih,no de personas con prueba rapida,2017-09-01,136,153,289
UNCIA,vih,no de personas con prueba rapida,2017-09-01,7,8,15
URUBICHA,vih,no de personas con prueba rapida,2017-09-01,1,5,6
UYUNI,vih,no de personas con prueba rapida,2017-09-01,3,10,13
VALLEGRANDE,vih,no de personas con prueba rapida,2017-09-01,36,30,66
VIACHA,vih,no de personas con prueba rapida,2017-09-01,32,40,72
VILA VILA,vih,no de personas con prueba rapida,2017-09-01,14,22,36
VILLA CHARCAS,vih,no de personas con prueba rapida,2017-09-01,2,2,4
VILLA MONTES,vih,no de personas con prueba rapida,2017-09-01,15,19,34
VILLA NUEVA (LOMA ALTA),vih,no de personas con prueba rapida,2017-09-01,4,3,7
VILLA RIVERO,vih,no de personas con prueba rapida,2017-09-01,1,4,5
VILLA SERRANO,vih,no de personas con prueba rapida,2017-09-01,4,8,12
VILLA TUNARI,vih,no de personas con prueba rapida,2017-09-01,70,45,115
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2017-09-01,18,15,33
VILLAZON,vih,no de personas con prueba rapida,2017-09-01,44,85,129
VINTO,vih,no de personas con prueba rapida,2017-09-01,11,20,31
WARNES,vih,no de personas con prueba rapida,2017-09-01,51,61,112
YACUIBA,vih,no de personas con prueba rapida,2017-09-01,31,72,103
YAMPARAEZ,vih,no de personas con prueba rapida,2017-09-01,2,11,13
YANACACHI,vih,no de personas con prueba rapida,2017-09-01,15,23,38
YAPACANI,vih,no de personas con prueba rapida,2017-09-01,15,52,67
YUNCHARA,vih,no de personas con prueba rapida,2017-09-01,0,3,3
ZUDAÑEZ,vih,no de personas con prueba rapida,2017-09-01,1,27,28
ACHACACHI,vih,no de personas con prueba rapida,2017-10-01,10,14,24
AIQUILE,vih,no de personas con prueba rapida,2017-10-01,9,18,27
ALCALA,vih,no de personas con prueba rapida,2017-10-01,0,2,2
ALTO BENI,vih,no de personas con prueba rapida,2017-10-01,1,0,1
ANCORAIMES,vih,no de personas con prueba rapida,2017-10-01,6,2,8
ANDAMARCA,vih,no de personas con prueba rapida,2017-10-01,0,1,1
ANTEQUERA,vih,no de personas con prueba rapida,2017-10-01,0,8,8
ANZALDO,vih,no de personas con prueba rapida,2017-10-01,22,30,52
ARANI,vih,no de personas con prueba rapida,2017-10-01,0,1,1
ARBIETO,vih,no de personas con prueba rapida,2017-10-01,4,17,21
ARQUE,vih,no de personas con prueba rapida,2017-10-01,0,7,7
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2017-10-01,140,117,257
ATOCHA,vih,no de personas con prueba rapida,2017-10-01,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2017-10-01,10,19,29
AZURDUY,vih,no de personas con prueba rapida,2017-10-01,0,10,10
BELEN DE ANDAMARCA,vih,no de personas con prueba rapida,2017-10-01,10,10,20
BERMEJO,vih,no de personas con prueba rapida,2017-10-01,5,15,20
BETANZOS,vih,no de personas con prueba rapida,2017-10-01,2,3,5
BOLPEBRA,vih,no de personas con prueba rapida,2017-10-01,23,21,44
BUENA VISTA,vih,no de personas con prueba rapida,2017-10-01,5,14,19
CABEZAS,vih,no de personas con prueba rapida,2017-10-01,7,16,23
"CAIZA ""D""",vih,no de personas con prueba rapida,2017-10-01,1,1,2
CAJUATA,vih,no de personas con prueba rapida,2017-10-01,2,1,3
CALAMARCA,vih,no de personas con prueba rapida,2017-10-01,5,20,25
CAMARGO,vih,no de personas con prueba rapida,2017-10-01,10,54,64
CAMIRI,vih,no de personas con prueba rapida,2017-10-01,2,3,5
CAPINOTA,vih,no de personas con prueba rapida,2017-10-01,15,10,25
CARACOLLO,vih,no de personas con prueba rapida,2017-10-01,30,70,100
CARAPARI,vih,no de personas con prueba rapida,2017-10-01,0,1,1
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2017-10-01,7,18,25
CHALLAPATA,vih,no de personas con prueba rapida,2017-10-01,26,171,197
CHARAGUA,vih,no de personas con prueba rapida,2017-10-01,0,6,6
CHIMORE,vih,no de personas con prueba rapida,2017-10-01,52,33,85
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2017-10-01,10,14,24
CHUMA,vih,no de personas con prueba rapida,2017-10-01,12,18,30
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2017-10-01,1,0,1
CLIZA,vih,no de personas con prueba rapida,2017-10-01,5,7,12
COBIJA,vih,no de personas con prueba rapida,2017-10-01,53,123,176
COCHABAMBA,vih,no de personas con prueba rapida,2017-10-01,407,602,1009
COLCAPIRHUA,vih,no de personas con prueba rapida,2017-10-01,29,32,61
COLOMI,vih,no de personas con prueba rapida,2017-10-01,1,5,6
COLPA BELGICA,vih,no de personas con prueba rapida,2017-10-01,6,0,6
COLQUECHACA,vih,no de personas con prueba rapida,2017-10-01,2,0,2
COLQUIRI,vih,no de personas con prueba rapida,2017-10-01,1,1,2
COMARAPA,vih,no de personas con prueba rapida,2017-10-01,9,9,18
CONCEPCION,vih,no de personas con prueba rapida,2017-10-01,14,27,41
COPACABANA,vih,no de personas con prueba rapida,2017-10-01,1,1,2
CORIPATA,vih,no de personas con prueba rapida,2017-10-01,0,1,1
COROICO,vih,no de personas con prueba rapida,2017-10-01,4,8,12
CORQUE,vih,no de personas con prueba rapida,2017-10-01,0,1,1
COTAGAITA,vih,no de personas con prueba rapida,2017-10-01,0,2,2
COTOCA,vih,no de personas con prueba rapida,2017-10-01,40,25,65
CRUZ DE MACHACAMARCA,vih,no de personas con prueba rapida,2017-10-01,16,22,38
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2017-10-01,3,4,7
CUEVO,vih,no de personas con prueba rapida,2017-10-01,1,1,2
CULPINA,vih,no de personas con prueba rapida,2017-10-01,0,26,26
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2017-10-01,0,2,2
DESAGUADERO,vih,no de personas con prueba rapida,2017-10-01,1,1,2
EL ALTO,vih,no de personas con prueba rapida,2017-10-01,1721,2418,4139
EL PUENTE(STC),vih,no de personas con prueba rapida,2017-10-01,21,16,37
EL TORNO,vih,no de personas con prueba rapida,2017-10-01,105,156,261
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2017-10-01,6,30,36
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2017-10-01,22,58,80
ESCOMA,vih,no de personas con prueba rapida,2017-10-01,5,3,8
ESMERALDA,vih,no de personas con prueba rapida,2017-10-01,3,11,14
EUCALIPTUS,vih,no de personas con prueba rapida,2017-10-01,7,6,13
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2017-10-01,23,36,59
FILADELFIA,vih,no de personas con prueba rapida,2017-10-01,1,3,4
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2017-10-01,0,2,2
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2017-10-01,1,4,5
GUANAY,vih,no de personas con prueba rapida,2017-10-01,1,1,2
GUAQUI,vih,no de personas con prueba rapida,2017-10-01,2,2,4
GUAYARAMERIN,vih,no de personas con prueba rapida,2017-10-01,652,789,1441
HUACARETA,vih,no de personas con prueba rapida,2017-10-01,0,8,8
HUACHACALLA,vih,no de personas con prueba rapida,2017-10-01,0,2,2
HUANUNI,vih,no de personas con prueba rapida,2017-10-01,23,60,83
ICLA,vih,no de personas con prueba rapida,2017-10-01,3,6,9
