,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2021-01-01,0,0,3,1,8,2,2,1,0,0,17
SAPAHAQUI,consultas prenatales,repetidas,2021-01-01,0,0,3,1,24,2,1,0,0,0,31
SENA,consultas prenatales,repetidas,2021-01-01,1,0,18,0,28,0,7,0,0,0,54
SHINAOTA,consultas prenatales,repetidas,2021-01-01,1,0,47,0,186,1,30,0,0,0,265
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2021-01-01,0,0,20,2,61,3,10,1,0,0,97
SICAYA,consultas prenatales,repetidas,2021-01-01,2,0,7,0,10,1,2,0,0,0,22
SIPE SIPE,consultas prenatales,repetidas,2021-01-01,0,0,78,0,342,9,64,1,0,0,494
SOPACHUY,consultas prenatales,repetidas,2021-01-01,0,0,11,6,10,4,3,0,0,0,34
SORACACHI,consultas prenatales,repetidas,2021-01-01,0,0,10,1,32,1,5,0,0,0,49
SORATA,consultas prenatales,repetidas,2021-01-01,2,0,10,0,56,4,3,0,0,0,75
SUCRE,consultas prenatales,repetidas,2021-01-01,2,0,170,2,1314,8,326,5,0,0,1827
TACACHI,consultas prenatales,repetidas,2021-01-01,0,0,0,0,2,0,0,1,0,0,3
TACACOMA,consultas prenatales,repetidas,2021-01-01,0,0,9,0,29,0,3,0,0,0,41
TACOBAMBA,consultas prenatales,repetidas,2021-01-01,0,1,3,2,13,1,2,9,0,0,31
TACOPAYA,consultas prenatales,repetidas,2021-01-01,0,0,3,1,10,3,2,0,0,0,19
TAHUA,consultas prenatales,repetidas,2021-01-01,0,0,0,0,1,0,0,0,0,0,1
TAPACARI,consultas prenatales,repetidas,2021-01-01,1,0,23,1,59,4,10,0,0,0,98
TARABUCO,consultas prenatales,repetidas,2021-01-01,0,0,14,2,25,6,10,4,0,0,61
TARACO,consultas prenatales,repetidas,2021-01-01,0,0,2,0,16,0,2,0,0,0,20
TARATA,consultas prenatales,repetidas,2021-01-01,0,0,11,0,33,2,6,0,0,0,52
TARIJA,consultas prenatales,repetidas,2021-01-01,0,0,83,2,781,9,260,2,0,0,1137
TARVITA,consultas prenatales,repetidas,2021-01-01,0,1,12,4,34,11,12,2,0,0,76
TEOPONTE,consultas prenatales,repetidas,2021-01-01,1,0,9,2,54,2,7,0,0,0,75
TIAHUANACU,consultas prenatales,repetidas,2021-01-01,0,0,8,0,26,0,4,0,0,0,38
TINGUIPAYA,consultas prenatales,repetidas,2021-01-01,0,0,5,3,15,4,4,9,0,0,40
TIPUANI,consultas prenatales,repetidas,2021-01-01,1,0,7,0,44,0,7,0,0,0,59
TIQUIPAYA,consultas prenatales,repetidas,2021-01-01,0,0,37,0,189,11,42,1,0,0,280
TIRAQUE (CBBA),consultas prenatales,repetidas,2021-01-01,0,0,30,1,77,1,15,0,0,0,124
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2021-01-01,0,0,1,0,2,1,1,0,0,0,5
TOCO,consultas prenatales,repetidas,2021-01-01,0,0,7,0,20,1,7,0,0,0,35
TODOS SANTOS,consultas prenatales,repetidas,2021-01-01,0,0,0,0,1,0,0,0,0,0,1
TOLATA,consultas prenatales,repetidas,2021-01-01,0,0,2,0,24,0,6,0,0,0,32
TOLEDO,consultas prenatales,repetidas,2021-01-01,0,0,2,0,11,0,2,0,0,0,15
TOMAVE,consultas prenatales,repetidas,2021-01-01,0,0,6,3,17,4,9,1,0,0,40
TOMINA,consultas prenatales,repetidas,2021-01-01,0,0,11,1,25,1,3,0,0,0,41
TORO TORO,consultas prenatales,repetidas,2021-01-01,0,0,11,2,20,2,9,0,0,0,44
TOTORA(CBBA),consultas prenatales,repetidas,2021-01-01,0,0,31,0,84,1,14,1,0,0,131
TOTORA(ORR),consultas prenatales,repetidas,2021-01-01,0,0,2,0,12,1,2,0,0,0,17
TRIGAL,consultas prenatales,repetidas,2021-01-01,0,0,1,0,5,0,0,0,0,0,6
TRINIDAD,consultas prenatales,repetidas,2021-01-01,7,0,103,0,593,0,105,0,1,0,809
TUPIZA,consultas prenatales,repetidas,2021-01-01,0,0,39,2,179,2,31,0,0,0,253
TURCO,consultas prenatales,repetidas,2021-01-01,0,0,3,0,7,0,1,0,0,0,11
UMALA,consultas prenatales,repetidas,2021-01-01,0,0,7,0,22,1,4,0,0,0,34
UNCIA,consultas prenatales,repetidas,2021-01-01,0,0,11,2,69,4,10,4,0,0,100
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2021-01-01,1,0,10,0,40,0,9,0,0,0,60
URUBICHA,consultas prenatales,repetidas,2021-01-01,0,0,3,0,12,0,1,0,0,0,16
UYUNI,consultas prenatales,repetidas,2021-01-01,0,0,27,1,109,4,27,3,0,0,171
VACAS,consultas prenatales,repetidas,2021-01-01,1,0,6,0,25,2,6,1,0,0,41
VALLEGRANDE,consultas prenatales,repetidas,2021-01-01,0,0,15,0,71,3,10,0,0,0,99
VIACHA,consultas prenatales,repetidas,2021-01-01,0,0,56,1,358,0,76,1,1,0,493
VILA VILA,consultas prenatales,repetidas,2021-01-01,0,0,2,0,3,3,3,1,0,0,12
VILLA CHARCAS,consultas prenatales,repetidas,2021-01-01,0,0,14,5,44,9,12,2,0,0,86
VILLA MONTES,consultas prenatales,repetidas,2021-01-01,0,0,34,1,171,4,38,1,0,0,249
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2021-01-01,0,0,1,0,4,0,0,0,0,0,5
VILLA RIVERO,consultas prenatales,repetidas,2021-01-01,0,0,11,0,25,0,6,0,0,0,42
VILLA SERRANO,consultas prenatales,repetidas,2021-01-01,0,0,3,1,17,2,0,4,0,0,27
VILLA TUNARI,consultas prenatales,repetidas,2021-01-01,6,1,152,0,494,4,94,0,0,0,751
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2021-01-01,0,0,3,0,31,0,4,0,0,0,38
VILLAZON,consultas prenatales,repetidas,2021-01-01,3,0,34,1,161,5,41,2,0,0,247
VINTO,consultas prenatales,repetidas,2021-01-01,1,0,47,7,274,63,58,9,3,0,462
VITICHI,consultas prenatales,repetidas,2021-01-01,0,0,10,2,19,4,7,1,0,0,43
WALDO BALLIVIAN,consultas prenatales,repetidas,2021-01-01,0,0,5,0,8,0,2,0,0,0,15
WARNES,consultas prenatales,repetidas,2021-01-01,6,0,118,0,504,0,88,0,1,0,717
YACO,consultas prenatales,repetidas,2021-01-01,0,0,4,1,16,5,2,1,0,0,29
YACUIBA,consultas prenatales,repetidas,2021-01-01,2,0,69,1,421,10,90,2,1,0,596
YAMPARAEZ,consultas prenatales,repetidas,2021-01-01,0,0,4,1,22,2,8,0,0,0,37
YANACACHI,consultas prenatales,repetidas,2021-01-01,0,0,0,0,19,0,1,0,0,0,20
YAPACANI,consultas prenatales,repetidas,2021-01-01,3,0,40,17,227,68,26,6,0,0,387
YOCALLA,consultas prenatales,repetidas,2021-01-01,0,0,4,0,27,1,5,0,0,0,37
YOTALA,consultas prenatales,repetidas,2021-01-01,0,0,4,0,14,2,2,0,0,0,22
YUNCHARA,consultas prenatales,repetidas,2021-01-01,1,1,1,4,11,7,0,3,0,0,28
YUNGUYO DE LITORAL,consultas prenatales,repetidas,2021-01-01,0,0,1,0,2,0,1,0,0,0,4
ZUDAÑEZ,consultas prenatales,repetidas,2021-01-01,0,0,8,0,18,0,6,1,0,0,33
ACACIO,consultas prenatales,repetidas,2021-02-01,0,0,4,0,11,4,5,0,0,0,24
ACHACACHI,consultas prenatales,repetidas,2021-02-01,1,0,32,1,138,7,19,1,0,0,199
ACHOCALLA,consultas prenatales,repetidas,2021-02-01,0,0,17,0,103,1,28,0,0,0,149
AIQUILE,consultas prenatales,repetidas,2021-02-01,0,0,10,2,54,2,20,0,0,0,88
ALALAY,consultas prenatales,repetidas,2021-02-01,0,0,3,0,1,1,0,1,0,0,6
ALCALA,consultas prenatales,repetidas,2021-02-01,0,0,1,1,10,0,1,0,0,0,13
ALTO BENI,consultas prenatales,repetidas,2021-02-01,1,0,5,0,31,0,7,0,0,0,44
ANCORAIMES,consultas prenatales,repetidas,2021-02-01,0,0,3,0,17,0,6,0,0,0,26
ANDAMARCA,consultas prenatales,repetidas,2021-02-01,0,0,2,0,6,1,2,0,0,0,11
ANTEQUERA,consultas prenatales,repetidas,2021-02-01,0,0,1,0,6,0,2,0,0,0,9
ANZALDO,consultas prenatales,repetidas,2021-02-01,0,0,9,0,17,2,4,0,0,0,32
APOLO,consultas prenatales,repetidas,2021-02-01,0,0,10,0,35,3,12,1,0,0,61
ARAMPAMPA,consultas prenatales,repetidas,2021-02-01,0,0,0,1,4,2,3,0,0,0,10
ARANI,consultas prenatales,repetidas,2021-02-01,0,0,10,0,19,0,0,0,0,0,29
ARBIETO,consultas prenatales,repetidas,2021-02-01,0,0,38,0,105,0,15,0,0,0,158
ARQUE,consultas prenatales,repetidas,2021-02-01,0,0,15,0,21,0,12,1,0,0,49
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2021-02-01,1,0,33,0,108,0,27,0,0,0,169
ATOCHA,consultas prenatales,repetidas,2021-02-01,0,0,5,1,29,1,8,0,0,0,44
AUCAPATA,consultas prenatales,repetidas,2021-02-01,0,0,6,0,13,0,4,0,0,0,23
AYATA,consultas prenatales,repetidas,2021-02-01,1,0,3,1,19,0,1,0,0,0,25
AYO AYO,consultas prenatales,repetidas,2021-02-01,0,0,3,1,20,1,2,0,0,0,27
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2021-02-01,3,0,24,3,55,0,21,0,0,0,106
AZURDUY,consultas prenatales,repetidas,2021-02-01,0,0,10,3,31,14,7,4,0,0,69
BATALLAS,consultas prenatales,repetidas,2021-02-01,1,0,11,0,53,0,8,0,0,0,73
BAURES,consultas prenatales,repetidas,2021-02-01,1,0,7,0,10,0,1,0,0,0,19
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2021-02-01,0,0,0,1,0,0,0,2,0,0,3
BELEN DE URMIRI,consultas prenatales,repetidas,2021-02-01,0,0,2,0,1,1,0,1,0,0,5
BELLA FLOR,consultas prenatales,repetidas,2021-02-01,1,2,3,0,5,1,0,1,0,0,13
BERMEJO,consultas prenatales,repetidas,2021-02-01,1,0,25,0,146,1,39,0,0,0,212
BETANZOS,consultas prenatales,repetidas,2021-02-01,2,0,29,6,92,14,21,4,1,0,169
BOLIVAR,consultas prenatales,repetidas,2021-02-01,1,0,0,1,8,1,4,0,0,0,15
BOLPEBRA,consultas prenatales,repetidas,2021-02-01,0,0,0,0,0,0,2,0,0,0,2
BOYUIBE,consultas prenatales,repetidas,2021-02-01,0,0,5,0,7,2,3,0,0,0,17
BUENA VISTA,consultas prenatales,repetidas,2021-02-01,0,0,13,0,42,0,4,0,0,0,59
CABEZAS,consultas prenatales,repetidas,2021-02-01,2,0,15,5,48,13,11,1,0,0,95
CAIROMA,consultas prenatales,repetidas,2021-02-01,0,0,5,1,27,3,7,0,0,0,43
"CAIZA ""D""",consultas prenatales,repetidas,2021-02-01,0,0,10,2,30,4,6,0,0,0,52
CAJUATA,consultas prenatales,repetidas,2021-02-01,0,0,16,0,66,1,7,0,0,0,90
CALACOTO,consultas prenatales,repetidas,2021-02-01,0,0,4,0,1,2,1,3,0,0,11
CALAMARCA,consultas prenatales,repetidas,2021-02-01,0,0,12,0,40,2,8,0,0,0,62
CAMARGO,consultas prenatales,repetidas,2021-02-01,0,0,11,1,52,2,8,0,0,0,74
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2021-02-01,0,0,0,0,3,1,0,1,0,0,5
CAMIRI,consultas prenatales,repetidas,2021-02-01,1,0,21,0,77,1,12,0,0,0,112
CAPINOTA,consultas prenatales,repetidas,2021-02-01,0,0,18,0,108,0,21,0,0,0,147
CAQUIAVIRI,consultas prenatales,repetidas,2021-02-01,1,0,5,0,13,0,5,0,0,0,24
CARACOLLO,consultas prenatales,repetidas,2021-02-01,0,0,26,0,93,3,5,0,0,0,127
CARANAVI,consultas prenatales,repetidas,2021-02-01,2,0,45,0,216,1,35,0,0,0,299
CARAPARI,consultas prenatales,repetidas,2021-02-01,0,0,7,1,65,0,9,1,0,0,83
CARIPUYO,consultas prenatales,repetidas,2021-02-01,0,0,8,1,17,5,0,2,0,0,33
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2021-02-01,0,0,8,0,19,0,0,0,0,0,27
CATACORA,consultas prenatales,repetidas,2021-02-01,0,0,0,0,2,0,1,0,0,0,3
CHACARILLA,consultas prenatales,repetidas,2021-02-01,0,0,1,0,2,0,1,0,0,0,4
CHALLAPATA,consultas prenatales,repetidas,2021-02-01,0,0,27,4,141,7,18,1,0,0,198
CHAQUI,consultas prenatales,repetidas,2021-02-01,0,0,3,0,19,1,3,0,0,0,26
CHARAGUA,consultas prenatales,repetidas,2021-02-01,1,0,22,0,96,3,8,0,0,0,130
CHARAÑA,consultas prenatales,repetidas,2021-02-01,0,0,3,0,4,0,0,0,0,0,7
CHAYANTA,consultas prenatales,repetidas,2021-02-01,0,0,14,2,36,8,5,0,0,0,65
CHIMORE,consultas prenatales,repetidas,2021-02-01,0,0,33,6,131,5,18,1,1,0,195
CHIPAYA,consultas prenatales,repetidas,2021-02-01,0,0,0,0,7,0,1,0,0,0,8
CHOQUE COTA,consultas prenatales,repetidas,2021-02-01,0,0,0,0,2,0,0,0,0,0,2
CHUA COCANI,consultas prenatales,repetidas,2021-02-01,0,0,1,0,9,0,1,0,0,0,11
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2021-02-01,0,0,6,0,59,1,11,0,0,0,77
CHUMA,consultas prenatales,repetidas,2021-02-01,0,0,5,2,12,7,3,2,0,0,31
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2021-02-01,1,0,7,0,11,3,3,1,0,0,26
CKOCHAS,consultas prenatales,repetidas,2021-02-01,0,0,9,8,26,12,9,2,0,0,66
CLIZA,consultas prenatales,repetidas,2021-02-01,0,0,17,0,107,2,14,0,0,0,140
COBIJA,consultas prenatales,repetidas,2021-02-01,3,0,52,0,235,0,45,0,0,0,335
COCAPATA,consultas prenatales,repetidas,2021-02-01,1,1,12,8,44,14,7,8,0,0,95
COCHABAMBA,consultas prenatales,repetidas,2021-02-01,11,0,276,0,3149,6,697,0,1,0,4140
COIPASA,consultas prenatales,repetidas,2021-02-01,0,0,0,0,1,0,0,0,0,0,1
COLCAPIRHUA,consultas prenatales,repetidas,2021-02-01,0,0,18,1,229,10,31,1,0,0,290
"COLCHA ""K""",consultas prenatales,repetidas,2021-02-01,1,0,6,0,44,2,3,0,0,0,56
COLLANA,consultas prenatales,repetidas,2021-02-01,0,0,0,0,6,0,2,0,0,0,8
COLOMI,consultas prenatales,repetidas,2021-02-01,2,0,46,0,125,0,29,1,0,0,203
COLPA BELGICA,consultas prenatales,repetidas,2021-02-01,0,0,8,0,22,0,7,0,0,0,37
COLQUECHACA,consultas prenatales,repetidas,2021-02-01,1,0,24,3,52,14,10,9,0,0,113
COLQUENCHA,consultas prenatales,repetidas,2021-02-01,0,0,11,0,44,0,7,0,0,0,62
COLQUIRI,consultas prenatales,repetidas,2021-02-01,0,0,10,2,35,5,3,0,0,0,55
COMANCHE,consultas prenatales,repetidas,2021-02-01,0,0,2,0,2,0,1,0,0,0,5
COMARAPA,consultas prenatales,repetidas,2021-02-01,0,0,19,0,98,0,20,1,0,0,138
COMBAYA,consultas prenatales,repetidas,2021-02-01,0,0,2,0,2,0,0,0,0,0,4
CONCEPCION,consultas prenatales,repetidas,2021-02-01,1,1,34,5,105,19,15,4,0,0,184
COPACABANA,consultas prenatales,repetidas,2021-02-01,0,0,6,0,39,2,5,0,0,0,52
CORIPATA,consultas prenatales,repetidas,2021-02-01,1,0,11,0,80,0,9,0,0,0,101
CORO CORO,consultas prenatales,repetidas,2021-02-01,0,0,3,1,13,1,5,3,0,0,26
COROICO,consultas prenatales,repetidas,2021-02-01,0,0,11,1,44,2,5,0,0,0,63
CORQUE,consultas prenatales,repetidas,2021-02-01,0,0,1,1,15,1,1,0,0,0,19
COTAGAITA,consultas prenatales,repetidas,2021-02-01,0,0,24,0,60,6,8,0,0,0,98
COTOCA,consultas prenatales,repetidas,2021-02-01,3,0,79,2,336,16,41,3,0,0,480
CUATRO CAÑADAS,consultas prenatales,repetidas,2021-02-01,0,0,12,0,53,0,10,0,0,0,75
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2021-02-01,1,0,1,0,3,0,0,0,0,0,5
CUEVO,consultas prenatales,repetidas,2021-02-01,0,0,6,0,11,1,2,0,0,0,20
CULPINA,consultas prenatales,repetidas,2021-02-01,0,0,19,2,50,4,11,3,0,0,89
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2021-02-01,0,0,7,0,8,0,2,0,0,0,17
CURVA,consultas prenatales,repetidas,2021-02-01,0,0,1,0,5,0,1,0,0,0,7
DESAGUADERO,consultas prenatales,repetidas,2021-02-01,0,0,2,0,16,0,4,0,0,0,22
EL ALTO,consultas prenatales,repetidas,2021-02-01,2,4,328,159,2934,817,637,116,3,0,5000
EL CHORO,consultas prenatales,repetidas,2021-02-01,0,0,1,0,8,2,0,0,0,0,11
EL PUENTE(STC),consultas prenatales,repetidas,2021-02-01,2,0,15,0,44,0,10,0,0,0,71
EL PUENTE(TJA),consultas prenatales,repetidas,2021-02-01,0,0,4,0,26,2,4,0,0,0,36
EL TORNO,consultas prenatales,repetidas,2021-02-01,3,0,56,0,253,0,35,0,0,0,347
EL VILLAR,consultas prenatales,repetidas,2021-02-01,0,0,5,0,9,3,5,1,0,0,23
ENTRE RIOS TRJ,consultas prenatales,repetidas,2021-02-01,0,0,11,2,63,9,9,3,0,0,97
ENTRE RIOS CBBA,consultas prenatales,repetidas,2021-02-01,1,0,75,1,248,0,33,0,0,0,358
ESCARA,consultas prenatales,repetidas,2021-02-01,0,0,0,0,1,0,0,0,0,0,1
ESCOMA,consultas prenatales,repetidas,2021-02-01,0,0,3,0,6,0,1,0,0,0,10
EUCALIPTUS,consultas prenatales,repetidas,2021-02-01,0,0,3,0,21,0,5,0,0,0,29
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2021-02-01,0,0,1,0,1,0,2,0,0,0,4
EXALTACION,consultas prenatales,repetidas,2021-02-01,0,0,0,0,2,0,0,0,0,0,2
FERNANDEZ ALONSO,consultas prenatales,repetidas,2021-02-01,3,0,15,0,60,0,9,0,0,0,87
FILADELFIA,consultas prenatales,repetidas,2021-02-01,0,0,4,0,17,6,0,0,0,0,27
GENERAL SAAVEDRA,consultas prenatales,repetidas,2021-02-01,1,0,28,0,57,1,11,1,0,0,99
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2021-02-01,0,0,4,0,20,2,4,0,0,0,30
GUANAY,consultas prenatales,repetidas,2021-02-01,0,0,8,2,30,2,8,0,0,0,50
GUAQUI,consultas prenatales,repetidas,2021-02-01,0,0,3,0,14,1,1,0,0,0,19
GUAYARAMERIN,consultas prenatales,repetidas,2021-02-01,4,0,70,1,220,2,28,0,0,0,325
GUTIERREZ,consultas prenatales,repetidas,2021-02-01,0,0,14,0,38,1,8,0,0,0,61
HUACARETA,consultas prenatales,repetidas,2021-02-01,0,0,6,1,23,1,5,0,0,0,36
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2021-02-01,0,0,0,0,3,2,0,0,0,0,5
HUACHACALLA,consultas prenatales,repetidas,2021-02-01,0,0,0,0,1,0,0,0,0,0,1
HUANUNI,consultas prenatales,repetidas,2021-02-01,0,0,15,0,91,1,15,0,0,0,122
HUARACAJE,consultas prenatales,repetidas,2021-02-01,0,0,2,0,11,0,2,0,0,0,15
HUARINA,consultas prenatales,repetidas,2021-02-01,0,0,5,0,10,0,1,0,0,0,16
HUATAJATA,consultas prenatales,repetidas,2021-02-01,0,0,0,0,6,0,1,0,0,0,7
HUAYLLAMARCA,consultas prenatales,repetidas,2021-02-01,0,0,3,0,5,0,0,0,0,0,8
HUMANATA,consultas prenatales,repetidas,2021-02-01,0,0,4,0,3,0,3,0,0,0,10
ICHOCA,consultas prenatales,repetidas,2021-02-01,0,0,2,0,8,3,3,1,0,0,17
ICLA,consultas prenatales,repetidas,2021-02-01,0,0,3,3,7,6,4,3,0,0,26
INCAHUASI,consultas prenatales,repetidas,2021-02-01,0,0,12,3,34,8,5,4,0,0,66
INGAVI (HUMAITA),consultas prenatales,repetidas,2021-02-01,0,0,0,0,2,0,1,0,0,0,3
INQUISIVI,consultas prenatales,repetidas,2021-02-01,0,0,13,2,23,11,3,1,0,0,53
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2021-02-01,0,0,3,0,35,5,5,0,0,0,48
IXIAMAS,consultas prenatales,repetidas,2021-02-01,0,0,10,0,24,0,8,0,0,0,42
JESUS DE MACHACA,consultas prenatales,repetidas,2021-02-01,0,0,8,0,20,0,7,0,0,0,35
LA ASUNTA,consultas prenatales,repetidas,2021-02-01,3,0,40,4,151,21,30,3,0,0,252
LA GUARDIA,consultas prenatales,repetidas,2021-02-01,3,0,69,0,365,0,45,0,0,0,482
LA PAZ,consultas prenatales,repetidas,2021-02-01,2,0,178,0,2674,1,755,0,0,0,3610
LAGUNILLAS,consultas prenatales,repetidas,2021-02-01,0,0,5,0,17,8,4,0,0,0,34
LAJA,consultas prenatales,repetidas,2021-02-01,1,0,17,0,42,0,11,0,0,0,71
LAS CARRERAS,consultas prenatales,repetidas,2021-02-01,0,0,0,0,14,1,1,0,0,0,16
LICOMA PAMPA,consultas prenatales,repetidas,2021-02-01,0,0,1,0,3,0,0,0,0,0,4
LLALLAGUA,consultas prenatales,repetidas,2021-02-01,1,0,38,3,166,1,37,3,0,0,249
LLICA,consultas prenatales,repetidas,2021-02-01,0,0,2,0,8,0,1,0,0,0,11
LORETO,consultas prenatales,repetidas,2021-02-01,0,0,3,0,1,0,2,0,0,0,6
LURIBAY,consultas prenatales,repetidas,2021-02-01,0,0,6,0,20,0,8,0,0,0,34
MACHACAMARCA,consultas prenatales,repetidas,2021-02-01,0,0,2,0,12,0,0,0,0,0,14
MACHARETI,consultas prenatales,repetidas,2021-02-01,0,0,1,0,20,1,3,0,0,0,25
MAGDALENA,consultas prenatales,repetidas,2021-02-01,2,0,15,0,45,0,4,0,0,0,66
MAIRANA,consultas prenatales,repetidas,2021-02-01,2,0,18,0,50,0,19,0,0,0,89
MALLA,consultas prenatales,repetidas,2021-02-01,0,0,2,0,2,1,0,3,0,0,8
MAPIRI,consultas prenatales,repetidas,2021-02-01,1,0,20,0,106,0,5,0,0,0,132
MECAPACA,consultas prenatales,repetidas,2021-02-01,0,0,4,0,31,6,5,1,0,0,47
MINEROS,consultas prenatales,repetidas,2021-02-01,2,1,14,2,71,3,10,2,0,0,105
MIZQUE,consultas prenatales,repetidas,2021-02-01,3,1,25,1,63,1,13,0,0,0,107
MOCOMOCO,consultas prenatales,repetidas,2021-02-01,0,0,5,1,19,7,5,0,0,0,37
MOJINETE,consultas prenatales,repetidas,2021-02-01,0,0,0,0,1,0,0,0,0,0,1
MOJOCOYA,consultas prenatales,repetidas,2021-02-01,0,0,4,0,19,0,2,0,0,0,25
MONTEAGUDO,consultas prenatales,repetidas,2021-02-01,1,0,8,0,113,1,29,0,0,0,152
MONTERO,consultas prenatales,repetidas,2021-02-01,8,0,167,0,672,1,114,0,0,0,962
MORO MORO,consultas prenatales,repetidas,2021-02-01,0,0,0,2,6,4,1,1,0,0,14
MOROCHATA,consultas prenatales,repetidas,2021-02-01,0,0,4,2,22,8,5,1,0,0,42
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2021-02-01,0,0,6,0,13,1,2,0,0,0,22
NAZACARA DE PACAJES,consultas prenatales,repetidas,2021-02-01,0,0,2,0,4,0,0,0,0,0,6
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2021-02-01,0,0,0,1,7,0,1,0,0,0,9
OCURI,consultas prenatales,repetidas,2021-02-01,0,0,4,1,41,4,5,2,0,0,57
OKINAWA,consultas prenatales,repetidas,2021-02-01,0,0,12,0,42,0,9,0,0,0,63
OMEREQUE,consultas prenatales,repetidas,2021-02-01,0,0,6,1,17,1,3,1,0,0,29
ORURO,consultas prenatales,repetidas,2021-02-01,3,0,178,5,1411,22,243,3,1,0,1866
PADCAYA,consultas prenatales,repetidas,2021-02-01,0,0,12,2,43,1,10,0,0,0,68
PADILLA,consultas prenatales,repetidas,2021-02-01,0,0,9,1,35,1,9,0,0,0,55
PAILON,consultas prenatales,repetidas,2021-02-01,0,0,20,0,89,2,12,0,0,0,123
PALCA,consultas prenatales,repetidas,2021-02-01,0,0,11,1,39,3,8,0,0,0,62
PALOS BLANCOS,consultas prenatales,repetidas,2021-02-01,1,0,30,2,85,7,15,2,0,0,142
PAMPA AULLAGAS,consultas prenatales,repetidas,2021-02-01,0,0,3,0,8,0,1,0,0,0,12
PAMPA GRANDE,consultas prenatales,repetidas,2021-02-01,0,0,7,0,40,0,4,0,0,0,51
PAPEL PAMPA,consultas prenatales,repetidas,2021-02-01,0,0,2,0,15,0,3,0,0,0,20
PASORAPA,consultas prenatales,repetidas,2021-02-01,0,0,1,0,5,0,1,0,0,0,7
PATACAMAYA,consultas prenatales,repetidas,2021-02-01,0,0,29,1,89,2,14,0,0,0,135
PAZÑA,consultas prenatales,repetidas,2021-02-01,0,0,2,0,9,2,3,0,0,0,16
PELECHUCO,consultas prenatales,repetidas,2021-02-01,0,0,5,0,20,0,2,0,0,0,27
POCOATA,consultas prenatales,repetidas,2021-02-01,0,0,14,9,35,20,7,5,0,0,90
POCONA,consultas prenatales,repetidas,2021-02-01,0,0,13,0,24,2,7,0,0,0,46
POJO (CBBA),consultas prenatales,repetidas,2021-02-01,0,0,15,0,34,0,12,0,0,0,61
POOPO,consultas prenatales,repetidas,2021-02-01,0,0,2,0,21,1,2,0,0,0,26
PORCO,consultas prenatales,repetidas,2021-02-01,1,0,5,1,49,0,6,0,0,0,62
POROMA,consultas prenatales,repetidas,2021-02-01,0,0,14,1,30,3,9,1,0,0,58
PORONGO,consultas prenatales,repetidas,2021-02-01,0,0,7,0,38,1,2,0,0,0,48
PORTACHUELO,consultas prenatales,repetidas,2021-02-01,3,0,20,0,68,0,8,0,0,0,99
PORVENIR,consultas prenatales,repetidas,2021-02-01,0,0,8,0,26,0,3,0,0,0,37
POSTRER VALLE,consultas prenatales,repetidas,2021-02-01,0,0,0,0,2,0,0,0,0,0,2
POTOSI,consultas prenatales,repetidas,2021-02-01,1,0,130,12,860,42,150,8,0,0,1203
PRESTO,consultas prenatales,repetidas,2021-02-01,0,0,3,1,17,3,6,1,0,0,31
PUCARA,consultas prenatales,repetidas,2021-02-01,0,0,0,0,8,0,1,0,0,0,9
PUCARANI,consultas prenatales,repetidas,2021-02-01,2,0,25,0,97,1,11,0,0,0,136
PUERTO ACOSTA,consultas prenatales,repetidas,2021-02-01,0,0,5,0,13,1,4,0,0,0,23
PUERTO CARABUCO,consultas prenatales,repetidas,2021-02-01,0,0,5,0,12,6,3,2,0,0,28
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2021-02-01,2,0,10,0,17,0,4,0,0,0,33
PUERTO PEREZ,consultas prenatales,repetidas,2021-02-01,0,0,4,0,13,2,2,0,0,0,21
PUERTO QUIJARRO,consultas prenatales,repetidas,2021-02-01,0,0,4,0,16,0,2,0,0,0,22
