,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,1,0,0,1,1,2
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,0,0,1,1,1,2
VILA VILA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,0,1,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,2,1,0,0,2,1,3
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,3,2,2,0,5,2,7
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,2,1,1,1,3,4
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,3,2,3,2,6,8
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,5,4,0,0,5,4,9
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,3,0,2,1,5,6
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,1,0,1,0,2,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,4,3,0,0,4,3,7
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,0,1,1,1,1,2
ALALAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,0,0,1,0,1,1
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,2,0,0,0,2,0,2
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,0,0,0,1,1
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,0,0,0,1,1
ARQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,5,0,0,1,5,6
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,2,1,0,0,2,1,3
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,0,1,0,1
AYO AYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,0,0,1,0,1,1
AZURDUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,1,0,2,0,2
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,0,0,1,0,1,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,1,0,1,1,2
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,0,2,0,2,0,2
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,2,0,0,0,2,2
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,2,0,0,1,2,1,3
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,0,4,2,4,2,6
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,2,0,0,1,2,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,2,1,0,0,2,1,3
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,2,0,0,1,2,1,3
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,14,17,3,2,17,19,36
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,0,1,0,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,2,0,1,0,3,0,3
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,0,1,0,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,2,2,1,0,3,2,5
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,1,0,0,1,1,2
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,3,1,0,1,3,2,5
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,16,21,2,7,18,28,46
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,0,1,0,1
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,2,1,0,0,2,1,3
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,1,0,1,1,2,3
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,1,0,2,0,2
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,2,0,2,0,4,0,4
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,0,0,0,1,1
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,4,0,0,1,4,5
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,2,1,2,0,4,1,5
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,11,15,1,1,12,16,28
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,0,1,0,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,0,1,0,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,0,1,0,1
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,0,1,0,1
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,0,0,0,1,1
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,0,0,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,2,1,0,3,2,4,6
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,0,1,0,1,0,1
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,0,1,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,5,11,6,4,11,15,26
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,0,1,0,1
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,0,0,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,0,1,0,1
POOPO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,0,1,0,1
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,0,0,0,1,1
PORONGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,1,0,0,1,1,2
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,0,1,1,1,1,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,15,13,4,4,19,17,36
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,0,2,0,2,0,2
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,1,1,0,2,1,3
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,3,2,1,2,4,4,8
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,4,1,1,2,5,7
QUIME,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,0,1,0,1,0,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,0,0,0,1,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,2,1,0,0,2,1,3
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,1,1,0,2,1,3
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,2,2,3,3,5,8
SAIPINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,0,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,1,2,1,3,2,5
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,1,0,2,0,2
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,5,5,3,6,8,11,19
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,1,0,1,1,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,0,2,1,2,1,3
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,0,1,0,2,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,0,0,0,1,1
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,0,1,3,1,3,4
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,3,0,0,1,3,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,59,39,11,6,70,45,115
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,0,0,0,1,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,4,4,5,4,9
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,2,0,0,1,2,3
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,0,0,0,1,1
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,1,0,2,0,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,10,7,0,1,10,8,18
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,1,0,1,1,2
TARACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,0,1,0,1
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,5,3,0,0,5,3,8
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,0,1,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,0,0,0,1,1
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,0,1,0,2,2
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,2,0,2,0,4,4
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,6,9,0,0,6,9,15
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,3,1,1,0,4,1,5
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,1,1,1,2
VILA VILA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,0,2,0,2,0,2
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,1,0,1,0,2,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,5,1,2,0,7,1,8
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,1,1,1,2,2,4
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,0,8,0,0,0,8,8
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,1,0,2,1,3,4
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-09-01,1,0,0,0,1,0,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,0,0,1,0,1,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,1,0,0,1,1,2
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,0,1,1,1,1,2
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,0,2,0,2,0,2
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,0,4,4,5,4,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,0,1,0,1,0,1
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,1,0,0,1,1,2
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,0,0,1,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,0,0,0,1,0,1
BETANZOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,0,1,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,2,0,0,0,2,2
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,1,0,1,1,2
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,2,1,0,0,2,1,3
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,0,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,3,3,3,4,7
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,2,1,0,2,2,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,0,0,0,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,0,0,0,1,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,0,1,1,1,1,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,14,15,1,3,15,18,33
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,1,0,0,1,1,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,0,0,0,1,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,9,8,2,1,11,9,20
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,0,0,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,3,3,0,0,3,3,6
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,0,1,0,2,0,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,28,16,19,11,47,27,74
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,1,1,0,2,1,3
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,3,1,1,1,4,2,6
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,0,1,0,2,0,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,0,3,1,3,1,4
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,0,0,0,1,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,0,0,1,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,2,0,0,0,2,2
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,2,3,0,0,2,3,5
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,11,9,0,1,11,10,21
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,0,0,0,1,1
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,3,0,0,0,3,0,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,0,0,0,1,1
LLICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,0,2,0,2,0,2
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,0,0,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,1,0,0,1,1,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,3,1,2,1,5,2,7
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,0,1,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,13,14,1,2,14,16,30
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,3,3,3,2,6,5,11
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,1,0,1,1,2
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,2,0,0,0,2,2
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,0,0,1,1,1,2
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,3,0,0,0,3,0,3
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,2,10,4,5,6,15,21
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,0,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,3,2,1,0,4,2,6
PUNA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,0,0,1,0,1,1
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,2,6,3,2,5,8,13
QUIME,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,0,0,0,1,1
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,2,1,2,1,4,2,6
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,1,1,1,2,3
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,2,0,0,0,2,2
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,4,4,0,2,4,6,10
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,2,4,3,5,5,9,14
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,13,11,3,1,16,12,28
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,2,0,0,1,2,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,0,8,5,8,5,13
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,0,0,0,1,0,1
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,2,2,0,2,2,4,6
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,0,1,0,1,0,1
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,0,0,0,1,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,3,5,3,4,6,9,15
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,3,3,0,0,3,3,6
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,59,78,28,25,87,103,190
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,0,1,0,1,0,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,5,2,2,3,7,5,12
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,3,2,1,0,4,2,6
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,4,4,2,4,6,8,14
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,0,0,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,4,4,0,0,4,4,8
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,0,0,1,0,1,1
TARACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,0,0,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,2,2,2,1,4,3,7
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,0,0,0,1,1
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,0,0,1,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,1,5,2,1,3,6,9
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-10-01,0,1,0,0,0,1,1
