,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,951,881,19,28,970,909,1879
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,5,5,1,4,6,9,15
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,11,5,3,0,14,5,19
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,0,0,1,0,1,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,1,1,3,1,4,2,6
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,2,4,0,0,2,4,6
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,5,5,1,0,6,5,11
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,2,4,3,1,5,5,10
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,0,5,4,4,4,9,13
SENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,10,2,0,3,10,5,15
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,18,16,1,0,19,16,35
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,10,8,7,6,17,14,31
SICAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,1,1,3,4,4,5,9
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,31,42,2,1,33,43,76
SORATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,3,4,3,4,6,8,14
SUCRE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,253,264,4,6,257,270,527
TACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,0,0,5,5,5,5,10
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,4,4,3,2,7,6,13
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,10,9,2,3,12,12,24
TARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,6,6,3,2,9,8,17
TARACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,3,0,1,1,4,1,5
TARATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,3,3,0,3,3,6,9
TARIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,176,182,5,6,181,188,369
TARVITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,5,2,10,10,15,12,27
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,3,6,0,0,3,6,9
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,6,1,2,1,8,2,10
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,5,5,8,10,13,15,28
TIPUANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,2,6,8,6,10,12,22
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,43,34,16,16,59,50,109
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,10,2,12,12,22,14,36
TOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,4,8,5,1,9,9,18
TOLATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,6,6,4,4,10,10,20
TOLEDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,0,0,0,3,0,3,3
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,0,0,1,3,1,3,4
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,1,0,3,5,4,5,9
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,11,8,7,2,18,10,28
TRIGAL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,2,0,0,0,2,0,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,116,107,6,8,122,115,237
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,24,29,1,3,25,32,57
UMALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,1,1,2,0,3,1,4
UNCIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,12,13,6,3,18,16,34
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,8,7,4,12,12,19,31
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,3,0,6,13,9,13,22
UYUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,2,6,0,0,2,6,8
VACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,0,0,6,4,6,4,10
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,14,16,0,2,14,18,32
VIACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,58,60,5,3,63,63,126
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,0,0,5,4,5,4,9
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,6,3,6,1,12,4,16
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,34,39,11,5,45,44,89
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,0,0,2,8,2,8,10
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,5,7,6,6,11,13,24
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,65,56,13,10,78,66,144
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,2,4,7,5,9,9,18
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,40,28,4,10,44,38,82
VINTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,36,30,22,30,58,60,118
VITICHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,0,0,1,0,1,0,1
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,1,1,0,1,1,2,3
WARNES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,124,106,10,11,134,117,251
YACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,3,3,4,0,7,3,10
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,53,50,11,29,64,79,143
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,2,0,0,1,2,1,3
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,3,0,0,0,3,0,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,29,31,23,14,52,45,97
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,1,2,0,0,1,2,3
YOTALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,1,1,2,3,3,4,7
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,0,2,1,5,1,7,8
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-01-01,6,4,2,0,8,4,12
ACACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,2,3,3,0,5,3,8
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,13,4,6,9,19,13,32
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,15,14,1,0,16,14,30
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,9,10,9,8,18,18,36
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,10,7,3,2,13,9,22
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,8,3,4,0,12,3,15
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,1,0,3,1,4,1,5
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,1,0,0,0,1,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,0,3,4,3,4,7
APOLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,9,9,1,2,10,11,21
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,0,2,4,2,4,6
ARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,5,7,1,4,6,11,17
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,14,9,3,7,17,16,33
ARQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,5,5,3,3,8,8,16
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,19,32,0,0,19,32,51
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,1,0,2,1,3,1,4
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,1,1,0,0,1,1,2
AYATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,2,1,1,2,3,3,6
AYO AYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,3,2,3,2,6,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,4,10,9,6,13,16,29
AZURDUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,6,3,3,1,9,4,13
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,11,6,2,4,13,10,23
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,1,0,0,0,1,1
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,0,2,2,2,2,4
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,0,1,2,1,2,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,22,25,1,1,23,26,49
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,11,9,6,0,17,9,26
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,0,4,8,4,8,12
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,0,2,1,2,1,3
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,3,3,5,3,8,6,14
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,3,2,5,8,8,10,18
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,20,17,23,15,43,32,75
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,4,2,0,3,4,5,9
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,2,1,1,3,3,4,7
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,9,10,2,0,11,10,21
CALACOTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,1,3,3,3,4,7
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,4,3,2,1,6,4,10
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,12,11,0,0,12,11,23
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,8,9,2,2,10,11,21
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,15,17,2,0,17,17,34
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,5,0,1,0,6,6
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,8,5,9,7,17,12,29
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,43,33,5,3,48,36,84
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,8,4,0,3,8,7,15
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,4,3,3,2,7,5,12
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,2,0,5,3,7,3,10
CATACORA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,1,0,1,2,2,2,4
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,2,2,0,0,2,2,4
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,12,10,8,10,20,20,40
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,2,4,2,0,4,4,8
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,15,8,40,60,55,68,123
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,7,4,10,7,17,11,28
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,23,15,7,8,30,23,53
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,1,5,0,0,1,5,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,11,9,2,1,13,10,23
CHUMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,0,0,2,0,2,2
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,2,0,0,0,2,2
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,5,3,1,3,6,6,12
CLIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,9,9,6,5,15,14,29
COBIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,47,43,11,12,58,55,113
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,2,3,12,5,14,8,22
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,549,539,2,2,551,541,1092
COIPASA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,1,0,0,0,1,0,1
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,45,40,0,0,45,40,85
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,5,7,3,2,8,9,17
COLLANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,1,2,1,1,2,3,5
COLOMI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,8,9,2,3,10,12,22
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,4,4,5,3,9,7,16
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,4,2,4,7,8,9,17
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,2,1,6,7,8,8,16
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,2,0,11,5,13,5,18
COMANCHE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,2,3,2,3,4,7
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,11,17,3,1,14,18,32
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,0,0,1,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,10,20,17,13,27,33,60
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,2,2,3,1,5,3,8
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,9,5,0,0,9,5,14
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,1,0,10,5,11,5,16
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,10,5,6,5,16,10,26
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,1,3,1,1,2,4,6
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,5,9,5,5,10,14,24
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,72,63,6,3,78,66,144
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,24,16,8,8,32,24,56
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,0,7,3,7,3,10
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,1,0,4,6,5,6,11
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,3,7,7,11,10,18,28
CURVA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,3,2,0,2,3,5
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,1,2,2,1,3,3,6
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,520,470,147,129,667,599,1266
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,9,7,4,4,13,11,24
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,1,1,5,4,6,5,11
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,42,26,16,17,58,43,101
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,18,18,1,6,19,24,43
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,60,41,0,0,60,41,101
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,3,3,3,3,6,6,12
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,2,2,1,6,3,8,11
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,1,3,6,11,7,14,21
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,0,5,4,5,4,9
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,2,3,4,4,6,7,13
GUANAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,7,4,5,12,12,16,28
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,4,4,3,4,7,8,15
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,24,31,19,24,43,55,98
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,12,12,16,11,28,23,51
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,1,2,1,0,2,2,4
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,0,2,1,2,1,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,15,13,1,4,16,17,33
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,4,0,0,0,4,0,4
HUARINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,3,1,2,4,5,5,10
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,4,0,0,2,4,2,6
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,2,2,0,2,2,4
HUMANATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,3,0,2,0,5,5
ICHOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,1,0,0,0,1,1
ICLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,1,6,0,1,1,7,8
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,2,0,0,2,2,2,4
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,3,3,9,6,12,9,21
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,12,7,6,1,18,8,26
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,14,6,6,6,20,12,32
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,8,4,3,2,11,6,17
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,30,42,3,4,33,46,79
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,109,99,6,9,115,108,223
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,515,515,4,1,519,516,1035
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,3,6,6,4,9,10,19
LAJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,8,10,0,0,8,10,18
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,1,0,0,0,1,0,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,22,25,35,25,57,50,107
LORETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,4,1,9,7,13,8,21
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,1,3,1,4,2,7,9
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,3,1,0,0,3,1,4
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,4,4,2,5,6,9,15
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,6,6,4,4,10,10,20
MAIRANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,9,16,1,1,10,17,27
MALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,1,1,1,2,2,3,5
MAPIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,8,15,5,4,13,19,32
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,14,11,0,1,14,12,26
MINEROS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,21,18,16,9,37,27,64
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,7,11,14,7,21,18,39
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,7,4,4,0,11,4,15
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,3,0,0,0,3,3
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,5,7,0,2,5,9,14
MONTERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,130,127,17,13,147,140,287
MORO MORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,1,2,0,2,1,4,5
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,0,1,1,1,1,2
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,0,1,4,0,4,1,5
OCURI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,2,2,5,1,7,3,10
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,7,13,0,0,7,13,20
ORURO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,208,246,9,12,217,258,475
PADCAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,10,7,4,4,14,11,25
PAILON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-02-01,12,16,23,25,35,41,76
