,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,43,54,10,12,53,66,119
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,1,0,2,0,3,0,3
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,4,3,7,3,11,6,17
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,0,0,3,0,3,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,0,1,2,1,2,3
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,5,4,0,5,5,9,14
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,307,305,16,14,323,319,642
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,4,8,1,0,5,8,13
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,8,8,4,2,12,10,22
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,0,16,11,16,11,27
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,14,13,5,10,19,23,42
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,14,6,5,6,19,12,31
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,1,0,0,0,1,1
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,0,6,6,6,6,12
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,6,9,26,26,32,35,67
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,8,9,2,1,10,10,20
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,27,25,10,6,37,31,68
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,0,2,1,2,1,3
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,5,5,1,0,6,5,11
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,2,0,0,0,2,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,250,237,36,35,286,272,558
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,2,5,0,0,2,5,7
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,25,23,19,23,44,46,90
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,2,4,5,8,7,12,19
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,6,13,9,13,15,28
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,2,0,0,0,2,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,4,2,3,4,7,6,13
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,1,2,1,2,2,4
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,1,0,1,2,2,2,4
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,15,16,8,4,23,20,43
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,2,0,0,0,2,2
REYES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,15,16,0,0,15,16,31
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,25,17,6,6,31,23,54
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,8,12,0,2,8,14,22
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,1,1,0,0,1,1,2
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,36,48,3,5,39,53,92
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,1,0,1,0,2,2
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,3,0,5,5,8,5,13
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,0,2,1,2,1,3
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,3,4,2,2,5,6,11
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,10,9,4,1,14,10,24
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,4,4,0,0,4,4,8
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,1,3,3,3,4,7
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,3,1,0,0,3,1,4
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,2,2,1,5,3,7,10
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,2,1,1,1,3,2,5
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,0,8,4,8,4,12
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,8,0,0,0,8,8
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,23,26,0,0,23,26,49
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,46,23,0,0,46,23,69
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,3,3,1,2,4,5,9
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,0,4,2,4,2,6
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,12,9,0,2,12,11,23
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,17,12,3,2,20,14,34
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,3,3,2,3,5,6,11
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,9,8,6,2,15,10,25
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,43,36,6,1,49,37,86
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,0,0,1,0,1,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,10,6,9,10,19,16,35
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,8,5,4,4,12,9,21
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,7,5,4,2,11,7,18
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,1,0,0,0,1,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,1,0,0,6,1,6,7
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,5,1,4,4,9,5,14
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,315,241,0,0,315,241,556
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,4,0,0,2,4,2,6
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,6,4,5,8,11,12,23
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,2,2,0,2,2,4,6
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,10,9,3,8,13,17,30
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,5,8,0,0,5,8,13
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,4,3,3,1,7,4,11
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,5,2,0,2,5,4,9
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,3,1,8,6,11,7,18
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,149,131,10,11,159,142,301
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,6,4,2,1,8,5,13
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,2,1,4,1,6,2,8
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,9,11,2,0,11,11,22
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,8,5,6,6,14,11,25
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,3,0,0,0,3,3
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,2,1,0,1,2,2,4
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,104,111,1,3,105,114,219
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,16,15,0,0,16,15,31
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,0,7,7,7,7,14
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,2,3,0,0,2,3,5
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,2,0,2,0,4,0,4
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,0,2,0,2,0,2
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,3,6,3,1,6,7,13
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,5,2,2,0,7,2,9
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,1,5,3,5,4,9
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,1,3,0,1,1,4,5
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,0,1,2,1,2,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,6,8,0,0,6,8,14
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,19,26,5,1,24,27,51
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,1,1,0,0,1,1,2
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,17,9,4,2,21,11,32
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,12,9,0,0,12,9,21
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,12,11,2,1,14,12,26
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,1,0,0,0,1,1
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,35,35,0,1,35,36,71
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,19,17,14,11,33,28,61
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,0,4,4,4,4,8
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,14,14,9,7,23,21,44
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,65,43,21,15,86,58,144
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,13,11,1,6,14,17,31
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,2,1,0,1,2,2,4
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,8,5,5,8,13,13,26
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,21,28,0,2,21,30,51
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,3,6,0,0,3,6,9
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,47,56,0,0,47,56,103
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,8,5,1,3,9,8,17
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,0,2,0,2,0,2
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,6,4,2,1,8,5,13
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,0,3,2,3,2,5
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,0,0,1,0,1,1
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,0,0,1,0,1,0,1
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-03-01,7,6,2,3,9,9,18
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,1,5,8,5,9,10,19
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,12,14,6,9,18,23,41
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,7,14,1,0,8,14,22
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,10,11,5,4,15,15,30
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,0,0,2,2,2,2,4
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,7,9,8,5,15,14,29
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,8,16,7,1,15,17,32
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,4,9,7,5,11,14,25
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,5,1,4,5,9,6,15
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,0,0,1,3,1,3,4
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,19,17,10,12,29,29,58
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,0,0,4,6,4,6,10
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,0,0,18,16,18,16,34
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,13,18,12,6,25,24,49
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,7,6,2,2,9,8,17
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,60,48,1,0,61,48,109
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,10,3,6,2,16,5,21
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,2,1,0,0,2,1,3
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,10,4,5,5,15,9,24
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,5,10,6,2,11,12,23
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,11,10,13,18,24,28,52
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,15,11,3,5,18,16,34
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,4,4,1,0,5,4,9
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,4,3,3,2,7,5,12
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,3,3,3,2,6,5,11
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,56,52,12,8,68,60,128
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,15,27,0,0,15,27,42
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,1,1,3,3,4,4,8
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,3,2,21,16,24,18,42
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,5,3,1,0,6,3,9
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,16,17,14,16,30,33,63
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,0,1,0,0,0,1,1
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,5,6,4,3,9,9,18
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,0,0,1,1,1,1,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,2,0,2,0,4,0,4
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,25,28,7,5,32,33,65
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,6,8,4,2,10,10,20
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,35,42,13,16,48,58,106
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,6,6,3,4,9,10,19
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,5,3,0,0,5,3,8
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,6,6,6,6,12,12,24
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,49,36,8,3,57,39,96
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,21,24,0,0,21,24,45
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,2,1,8,7,10,8,18
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,38,28,4,10,42,38,80
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,3,4,0,0,3,4,7
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,2,6,15,13,17,19,36
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,3,4,18,14,21,18,39
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,3,1,9,6,12,7,19
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,0,1,1,3,1,4,5
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,0,0,2,1,2,1,3
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,0,0,2,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,9,2,3,1,12,3,15
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,6,5,4,7,10,12,22
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,7,4,9,9,16,13,29
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,7,6,9,11,16,17,33
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,44,51,28,39,72,90,162
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,32,32,42,51,74,83,157
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,0,0,0,1,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,252,272,32,37,284,309,593
COIPASA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,0,0,2,0,2,0,2
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,35,35,14,10,49,45,94
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,11,10,7,6,18,16,34
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,5,3,0,0,5,3,8
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,7,9,0,0,7,9,16
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,11,5,8,6,19,11,30
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,9,11,31,31,40,42,82
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,6,3,0,0,6,3,9
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,3,7,6,5,9,12,21
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,15,7,8,11,23,18,41
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,1,0,0,1,1,1,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,26,27,28,22,54,49,103
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,1,1,5,2,6,3,9
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,14,14,1,3,15,17,32
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,6,7,2,3,8,10,18
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,9,2,6,10,15,12,27
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,6,12,3,4,9,16,25
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,4,5,3,2,7,7,14
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,70,85,24,30,94,115,209
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,3,4,1,4,4,8,12
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,0,0,7,5,7,5,12
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,1,0,4,5,5,5,10
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,16,15,7,9,23,24,47
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,1,1,4,4,5,5,10
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,0,0,4,1,4,1,5
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,0,0,0,4,0,4,4
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,617,540,133,173,750,713,1463
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,1,2,0,0,1,2,3
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,10,11,3,6,13,17,30
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,16,10,5,6,21,16,37
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,86,72,17,16,103,88,191
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,3,1,3,0,6,1,7
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,31,34,22,19,53,53,106
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,0,0,4,9,4,9,13
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,1,0,0,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,7,1,0,5,7,6,13
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,0,0,4,7,4,7,11
EXALTACION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,1,1,0,0,1,1,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,18,8,14,17,32,25,57
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,2,2,10,15,12,17,29
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,5,5,2,6,7,11,18
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,4,1,14,15,18,16,34
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,0,0,2,2,2,2,4
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,32,26,5,12,37,38,75
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,8,7,17,7,25,14,39
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,2,3,4,3,6,6,12
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,2,0,2,1,4,1,5
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,1,2,0,0,1,2,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,9,11,4,1,13,12,25
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,5,2,1,1,6,3,9
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-04-01,1,1,0,2,1,3,4
