,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,29,22,4,7,33,29,62
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,7,4,5,11,12,15,27
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,2,1,1,0,3,1,4
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,5,3,6,6,11,9,20
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,9,4,6,5,15,9,24
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,3,1,0,0,3,1,4
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,1,3,1,1,2,4,6
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,0,0,2,0,2,0,2
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,2,1,2,2,4,3,7
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,1,6,6,6,7,12,19
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,8,10,5,5,13,15,28
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,9,11,2,3,11,14,25
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,1090,1021,20,29,1110,1050,2160
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,5,5,1,4,6,9,15
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,14,5,3,0,17,5,22
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,1,3,1,0,2,3,5
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,1,1,1,0,2,1,3
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,1,1,3,1,4,2,6
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,2,4,0,0,2,4,6
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,5,5,1,0,6,5,11
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,1,3,4,0,5,3,8
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,0,5,4,4,4,9,13
SENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,9,2,0,3,9,5,14
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,15,15,1,0,16,15,31
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,11,8,7,6,18,14,32
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,1,1,3,4,4,5,9
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,31,42,2,1,33,43,76
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,6,9,3,4,9,13,22
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,255,263,4,6,259,269,528
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,0,0,4,2,4,2,6
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,5,4,4,2,9,6,15
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,12,14,2,3,14,17,31
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,6,6,3,2,9,8,17
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,3,1,1,1,4,2,6
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,3,2,0,1,3,3,6
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,187,180,5,9,192,189,381
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,5,4,13,11,18,15,33
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,3,6,0,0,3,6,9
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,6,1,2,1,8,2,10
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,5,5,9,9,14,14,28
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,1,7,8,6,9,13,22
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,43,34,16,16,59,50,109
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,10,2,12,12,22,14,36
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,3,5,5,1,8,6,14
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,6,6,4,3,10,9,19
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,0,1,1,4,1,5,6
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,0,1,2,5,2,6,8
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,5,1,2,0,7,1,8
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,1,1,4,9,5,10,15
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,8,7,8,2,16,9,25
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,4,3,0,0,4,3,7
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,2,0,0,0,2,0,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,123,114,6,7,129,121,250
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,20,25,4,3,24,28,52
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,1,1,2,0,3,1,4
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,13,13,9,4,22,17,39
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,7,8,6,10,13,18,31
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,3,0,6,13,9,13,22
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,7,7,0,0,7,7,14
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,0,0,6,4,6,4,10
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,14,16,0,2,14,18,32
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,58,60,5,3,63,63,126
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,0,0,5,4,5,4,9
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,4,3,7,2,11,5,16
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,35,41,10,4,45,45,90
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,0,0,2,8,2,8,10
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,5,7,6,5,11,12,23
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,3,13,3,2,6,15,21
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,67,57,13,10,80,67,147
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,3,6,7,5,10,11,21
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,39,28,4,11,43,39,82
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,36,29,22,30,58,59,117
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,0,0,2,0,2,0,2
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,1,1,0,1,1,2,3
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,121,106,10,11,131,117,248
YACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,3,3,4,0,7,3,10
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,54,49,13,30,67,79,146
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,2,0,0,1,2,1,3
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,3,0,0,0,3,0,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,29,31,23,13,52,44,96
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,2,1,1,0,3,1,4
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,1,1,2,3,3,4,7
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,0,2,2,5,2,7,9
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-01-01,6,4,2,0,8,4,12
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,2,3,3,0,5,3,8
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,17,6,4,8,21,14,35
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,15,15,2,0,17,15,32
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,8,9,9,9,17,18,35
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,1,1,0,0,1,1,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,10,7,3,2,13,9,22
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,8,3,4,0,12,3,15
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,1,0,3,1,4,1,5
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,0,1,0,0,0,1,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,1,0,3,4,4,4,8
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,9,9,1,2,10,11,21
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,0,0,2,4,2,4,6
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,5,7,1,4,6,11,17
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,14,9,3,7,17,16,33
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,5,1,6,4,11,5,16
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,33,36,0,0,33,36,69
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,7,4,7,2,14,6,20
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,1,3,0,0,1,3,4
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,2,1,1,2,3,3,6
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,5,8,1,1,6,9,15
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,3,10,12,6,15,16,31
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,6,3,3,1,9,4,13
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,11,5,2,4,13,9,22
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,2,4,0,0,2,4,6
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,0,1,0,0,0,1,1
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,1,0,2,0,3,0,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,0,0,1,2,1,2,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,31,33,2,2,33,35,68
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,11,9,6,0,17,9,26
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,0,0,4,8,4,8,12
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,0,0,2,1,2,1,3
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,3,3,5,3,8,6,14
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,3,3,5,8,8,11,19
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,20,17,22,15,42,32,74
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,4,2,0,3,4,5,9
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,2,1,1,3,3,4,7
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,9,10,2,0,11,10,21
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,0,2,2,2,2,4,6
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,4,3,2,1,6,4,10
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,12,11,1,0,13,11,24
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,2,2,0,0,2,2,4
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,22,21,3,4,25,25,50
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,15,17,2,0,17,17,34
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,0,4,0,1,0,5,5
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,7,4,9,7,16,11,27
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,44,33,4,2,48,35,83
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,5,4,0,3,5,7,12
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,4,3,3,2,7,5,12
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,2,0,5,3,7,3,10
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,1,0,1,1,2,1,3
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,3,2,0,0,3,2,5
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,14,10,8,10,22,20,42
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,2,4,2,0,4,4,8
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,16,9,40,60,56,69,125
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,1,0,1,0,2,0,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,8,4,10,7,18,11,29
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,23,15,7,8,30,23,53
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,2,4,0,0,2,4,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,10,9,2,1,12,10,22
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,0,0,2,3,2,3,5
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,1,2,3,3,4,5,9
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,5,3,1,3,6,6,12
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,9,9,6,6,15,15,30
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,47,43,11,12,58,55,113
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,4,5,17,9,21,14,35
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,561,547,2,2,563,549,1112
COIPASA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,1,0,0,0,1,0,1
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,44,40,0,0,44,40,84
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,6,7,3,1,9,8,17
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,1,2,1,1,2,3,5
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,8,9,3,3,11,12,23
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,4,4,5,3,9,7,16
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,9,11,20,14,29,25,54
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,2,1,6,7,8,8,16
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,2,0,11,5,13,5,18
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,0,2,3,2,3,4,7
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,11,17,3,1,14,18,32
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,0,0,0,1,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,10,20,17,13,27,33,60
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,3,2,3,1,6,3,9
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,9,5,0,0,9,5,14
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,0,0,9,5,9,5,14
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,10,5,6,5,16,10,26
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,3,3,1,1,4,4,8
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,6,8,3,7,9,15,24
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,70,64,6,3,76,67,143
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,24,15,8,8,32,23,55
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,0,0,6,3,6,3,9
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,1,0,3,5,4,5,9
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,4,6,7,8,11,14,25
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,1,0,1,2,2,2,4
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,0,3,2,0,2,3,5
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,1,2,2,1,3,3,6
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,548,486,148,138,696,624,1320
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,8,8,4,4,12,12,24
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,2,1,6,3,8,4,12
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,40,26,17,15,57,41,98
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,0,1,0,0,0,1,1
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,19,17,1,6,20,23,43
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,60,41,0,0,60,41,101
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,3,3,3,3,6,6,12
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,2,2,1,5,3,7,10
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,2,5,17,17,19,22,41
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,0,0,5,4,5,4,9
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,19,16,1,2,20,18,38
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,3,4,5,5,8,9,17
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,7,4,5,12,12,16,28
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,4,4,3,4,7,8,15
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,30,34,13,19,43,53,96
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,10,11,15,11,25,22,47
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,1,1,4,3,5,4,9
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,1,2,1,0,2,2,4
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,1,0,1,1,2,1,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,18,11,1,2,19,13,32
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,4,0,0,0,4,0,4
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,3,1,2,4,5,5,10
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,4,0,0,2,4,2,6
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,0,2,2,0,2,2,4
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,0,3,0,2,0,5,5
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,0,1,0,1,0,2,2
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,1,6,0,1,1,7,8
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,5,5,0,2,5,7,12
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,3,3,9,8,12,11,23
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,14,8,4,2,18,10,28
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,14,6,6,6,20,12,32
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,8,4,3,2,11,6,17
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,27,40,3,4,30,44,74
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,104,89,5,7,109,96,205
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,563,586,12,6,575,592,1167
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,3,6,6,4,9,10,19
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,9,10,0,0,9,10,19
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,1,0,0,0,1,0,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,22,26,37,26,59,52,111
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,0,4,0,0,0,4,4
LORETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,4,1,9,7,13,8,21
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,1,4,2,4,3,8,11
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,3,1,0,0,3,1,4
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,5,6,2,4,7,10,17
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-02-01,5,5,4,7,9,12,21
