,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,86,74,19,17,105,91,196
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,5,2,0,0,5,2,7
CUEVO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,13,16,10,14,23,30,53
CULPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,14,11,2,2,16,13,29
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,4,3,8,14,12,17,29
CURVA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,6,4,6,4,12,8,20
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,12,17,9,4,21,21,42
EL ALTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,1281,1257,506,502,1787,1759,3546
EL CHORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,1,3,4,2,5,5,10
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,26,28,26,25,52,53,105
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,34,20,28,21,62,41,103
EL TORNO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,191,190,70,57,261,247,508
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,41,37,44,24,85,61,146
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,135,135,13,17,148,152,300
ESCARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,0,0,0,1,0,1,1
ESCOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,4,11,0,1,4,12,16
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,11,14,4,2,15,16,31
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,1,1,0,1,1,2,3
EXALTACION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,8,2,0,0,8,2,10
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,63,81,19,11,82,92,174
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,9,4,23,17,32,21,53
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,10,22,13,20,23,42,65
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,13,12,5,3,18,15,33
GUANAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,8,11,19,19,27,30,57
GUAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,13,22,11,6,24,28,52
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,112,117,31,30,143,147,290
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,50,49,38,22,88,71,159
HUACARETA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,9,15,5,6,14,21,35
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,8,4,2,1,10,5,15
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,10,10,7,10,17,20,37
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,7,5,7,1,14,6,20
HUARINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,8,12,4,3,12,15,27
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,2,0,2,0,4,0,4
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,3,10,4,4,7,14,21
HUMANATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,7,13,1,2,8,15,23
ICHOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,8,4,4,2,12,6,18
ICLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,0,1,2,0,2,1,3
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,6,3,0,0,6,3,9
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,0,1,0,0,0,1,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,14,5,8,12,22,17,39
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,11,9,19,12,30,21,51
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,12,15,8,11,20,26,46
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,37,42,6,11,43,53,96
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,66,63,10,12,76,75,151
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,423,383,27,22,450,405,855
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,1073,1131,95,106,1168,1237,2405
LA RIVERA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,1,1,1,0,2,1,3
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,25,30,17,24,42,54,96
LAJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,54,60,6,13,60,73,133
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,7,1,2,0,9,1,10
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,0,0,1,0,1,0,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,22,20,33,21,55,41,96
LLICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,3,2,0,0,3,2,5
LORETO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,8,7,16,17,24,24,48
LURIBAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,15,9,3,2,18,11,29
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,2,4,0,4,2,8,10
MACHARETI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,5,3,0,0,5,3,8
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,28,18,8,4,36,22,58
MAIRANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,47,47,0,0,47,47,94
MALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,5,6,13,5,18,11,29
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,25,23,5,2,30,25,55
MECAPACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,16,29,8,5,24,34,58
MINEROS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,84,91,13,17,97,108,205
MIZQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,26,26,18,19,44,45,89
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,11,7,12,14,23,21,44
MOJINETE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,0,0,1,4,1,4,5
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,4,7,3,8,7,15,22
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,53,39,4,9,57,48,105
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,457,444,77,68,534,512,1046
MORO MORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,4,5,8,4,12,9,21
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,2,0,0,0,2,0,2
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,7,4,12,4,19,8,27
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,1,3,0,0,1,3,4
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,0,0,7,8,7,8,15
OCURI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,4,5,2,3,6,8,14
OKINAWA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,47,59,2,7,49,66,115
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,12,5,14,20,26,25,51
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,588,507,30,34,618,541,1159
PADCAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,11,17,11,11,22,28,50
PADILLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,12,6,0,0,12,6,18
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,44,35,136,138,180,173,353
PALCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,29,22,21,20,50,42,92
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,52,49,37,49,89,98,187
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,4,2,2,3,6,5,11
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,38,40,5,7,43,47,90
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,9,9,0,6,9,15,24
PASORAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,2,0,0,0,2,0,2
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,27,23,3,6,30,29,59
PAZÑA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,8,5,13,8,21,13,34
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,17,11,6,9,23,20,43
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,5,6,14,15,19,21,40
POCONA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,23,22,13,12,36,34,70
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,23,20,6,17,29,37,66
POOPO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,16,14,1,0,17,14,31
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,24,29,18,18,42,47,89
POROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,17,12,21,16,38,28,66
PORONGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,31,45,36,46,67,91,158
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,166,138,1,4,167,142,309
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,11,13,4,4,15,17,32
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,1,1,1,0,2,1,3
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,387,373,90,73,477,446,923
PRESTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,0,1,1,1,1,2,3
PUCARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,12,5,0,0,12,5,17
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,49,47,43,42,92,89,181
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,11,15,12,11,23,26,49
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,14,15,11,16,25,31,56
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,10,2,13,16,23,18,41
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,6,4,5,6,11,10,21
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,44,54,10,30,54,84,138
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,4,7,6,5,10,12,22
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,70,54,19,11,89,65,154
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,179,185,87,73,266,258,524
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,8,8,7,10,15,18,33
PUNATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,33,36,6,6,39,42,81
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,4,4,4,1,8,5,13
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,113,99,105,114,218,213,431
QUIME,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,31,28,5,3,36,31,67
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,5,6,1,3,6,9,15
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,29,21,2,0,31,21,52
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,0,0,4,4,4,4,8
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,9,7,18,16,27,23,50
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,90,81,32,24,122,105,227
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,59,49,14,6,73,55,128
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,16,17,42,57,58,74,132
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,4,4,1,2,5,6,11
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,258,263,140,124,398,387,785
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,7,8,4,7,11,15,26
SACACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,3,3,11,15,14,18,32
SAIPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,23,15,25,12,48,27,75
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,20,12,21,31,41,43,84
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,27,39,7,11,34,50,84
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,5,6,9,11,14,17,31
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,38,36,44,36,82,72,154
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,12,5,7,6,19,11,30
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,8,6,5,1,13,7,20
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,16,22,22,12,38,34,72
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,7,7,7,8,14,15,29
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,48,60,0,0,48,60,108
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,13,12,8,6,21,18,39
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,70,83,8,1,78,84,162
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,32,35,8,16,40,51,91
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,237,200,50,39,287,239,526
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,4,6,44,46,48,52,100
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,78,74,3,3,81,77,158
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,14,9,0,0,14,9,23
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,64,70,81,76,145,146,291
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,43,41,18,21,61,62,123
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,156,130,107,95,263,225,488
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,5,3,7,9,12,12,24
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,59,53,16,13,75,66,141
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,15,11,6,7,21,18,39
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,32,37,20,13,52,50,102
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,65,51,20,31,85,82,167
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,1,0,1,3,2,3,5
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,44,38,24,22,68,60,128
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,26,28,21,15,47,43,90
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,13,11,5,6,18,17,35
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,0,1,1,0,1,1,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,6,10,6,3,12,13,25
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,24,25,10,12,34,37,71
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,3,3,6,7,9,10,19
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,26,30,0,0,26,30,56
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,42,49,6,13,48,62,110
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,5351,5081,48,36,5399,5117,10516
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,48,30,0,0,48,30,78
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,97,109,34,28,131,137,268
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,11,8,0,3,11,11,22
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,6,1,17,17,23,18,41
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,4,4,1,1,5,5,10
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,14,6,6,1,20,7,27
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,12,10,13,18,25,28,53
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,11,12,3,2,14,14,28
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,11,24,9,9,20,33,53
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,7,9,7,11,14,20,34
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,43,56,12,6,55,62,117
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,30,29,38,33,68,62,130
SICAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,2,1,15,9,17,10,27
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,76,78,39,37,115,115,230
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,1,0,0,0,1,0,1
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-05-01,28,27,9,12,37,39,76
