,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
SAN RAMON SCZ,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,27,24,6,2,33,26,59
SANTA ANA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,37,37,48,54,85,91,176
SANTA CRUZ DE LA SIERRA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,4373,4075,975,928,5348,5003,10351
SANTA ROSA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,43,42,7,14,50,56,106
SANTA ROSA DEL SARA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,95,90,6,6,101,96,197
SANTIAGO DE CALLAPA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,2,0,0,0,2,0,2
SANTIAGO DE HUARI,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,15,9,6,5,21,14,35
SANTIAGO DE HUATA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,6,9,1,1,7,10,17
SANTIAGO DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,4,4,0,0,4,4,8
SANTIVAÑES,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,12,18,0,0,12,18,30
SANTUARIO DE QUILLACAS,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,5,4,1,0,6,4,10
SAPAHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,29,21,1,1,30,22,52
SENA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,42,27,1,0,43,27,70
SHINAOTA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,152,118,22,13,174,131,305
SICA SICA (VILLA AROMA),consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,36,29,1,0,37,29,66
SICAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,12,11,3,0,15,11,26
SIPE SIPE,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,145,135,25,27,170,162,332
SOPACHUY,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,24,12,6,8,30,20,50
SORACACHI,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,19,15,1,0,20,15,35
SORATA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,55,50,5,8,60,58,118
SUCRE,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,1126,1133,164,222,1290,1355,2645
TACACHI,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,5,1,0,0,5,1,6
TACACOMA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,17,24,16,16,33,40,73
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,26,6,0,0,26,6,32
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,16,9,2,3,18,12,30
TAPACARI,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,48,48,9,10,57,58,115
TARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,34,34,1,3,35,37,72
TARACO,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,8,5,4,3,12,8,20
TARATA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,45,42,2,5,47,47,94
TARIJA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,647,584,224,163,871,747,1618
TARVITA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,47,60,6,0,53,60,113
TEOPONTE,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,52,40,5,4,57,44,101
TIAHUANACU,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,9,11,1,6,10,17,27
TINGUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,39,31,3,3,42,34,76
TIPUANI,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,31,20,4,4,35,24,59
TIQUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,280,212,30,20,310,232,542
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,52,35,6,9,58,44,102
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,2,1,0,0,2,1,3
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,15,16,11,3,26,19,45
TODOS SANTOS,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,2,0,0,0,2,0,2
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,19,17,7,1,26,18,44
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,8,4,0,0,8,4,12
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,32,42,0,0,32,42,74
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,35,21,2,0,37,21,58
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,25,23,0,0,25,23,48
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,55,41,2,0,57,41,98
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,17,3,2,1,19,4,23
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,9,3,1,0,10,3,13
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,555,429,89,78,644,507,1151
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,126,111,6,13,132,124,256
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,5,7,0,0,5,7,12
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,14,13,1,1,15,14,29
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,43,46,2,2,45,48,93
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,84,42,14,17,98,59,157
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,29,37,0,2,29,39,68
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,65,62,3,3,68,65,133
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,35,14,10,14,45,28,73
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,41,31,31,22,72,53,125
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,223,155,76,59,299,214,513
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,20,5,0,0,20,5,25
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,33,21,1,2,34,23,57
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,217,185,13,3,230,188,418
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,11,7,2,0,13,7,20
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,37,26,6,6,43,32,75
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,59,53,0,0,59,53,112
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,519,438,55,48,574,486,1060
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,44,20,1,2,45,22,67
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,90,93,5,6,95,99,194
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,172,170,36,43,208,213,421
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,7,8,0,0,7,8,15
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,9,4,0,0,9,4,13
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,447,340,68,63,515,403,918
YACO,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,18,21,7,7,25,28,53
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,432,433,80,90,512,523,1035
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,9,9,0,0,9,9,18
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,8,8,0,1,8,9,17
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,237,209,46,21,283,230,513
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,16,11,0,0,16,11,27
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,7,21,15,20,22,41,63
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,25,19,0,0,25,19,44
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2019-01-01,18,10,2,1,20,11,31
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,9,4,0,0,9,4,13
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,44,52,4,8,48,60,108
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,23,19,0,1,23,20,43
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,33,45,12,11,45,56,101
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,3,3,0,0,3,3,6
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,4,2,0,0,4,2,6
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,64,27,3,1,67,28,95
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,6,11,1,0,7,11,18
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,8,5,0,0,8,5,13
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,7,2,1,0,8,2,10
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,16,8,0,2,16,10,26
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,31,55,32,18,63,73,136
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,5,2,0,0,5,2,7
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,14,11,8,1,22,12,34
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,83,64,12,10,95,74,169
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,19,20,2,0,21,20,41
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,92,88,16,7,108,95,203
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,31,42,0,4,31,46,77
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,8,12,0,0,8,12,20
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,9,9,0,0,9,9,18
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,6,6,6,3,12,9,21
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,56,59,0,0,56,59,115
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,28,37,0,3,28,40,68
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,10,5,10,7,20,12,32
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,6,7,0,0,6,7,13
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,2,5,0,0,2,5,7
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,3,1,0,0,3,1,4
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,8,11,1,1,9,12,21
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,218,193,16,10,234,203,437
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,44,30,1,0,45,30,75
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,7,17,0,0,7,17,24
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,4,4,0,0,4,4,8
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,10,10,1,0,11,10,21
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,59,41,2,3,61,44,105
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,91,84,12,9,103,93,196
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,19,30,4,4,23,34,57
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,13,12,0,1,13,13,26
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,36,43,0,1,36,44,80
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,9,6,1,2,10,8,18
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,13,12,1,0,14,12,26
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,33,26,0,0,33,26,59
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,5,5,2,0,7,5,12
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,128,111,13,5,141,116,257
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,61,50,8,4,69,54,123
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,15,7,0,0,15,7,22
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,59,72,0,0,59,72,131
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,128,104,81,80,209,184,393
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,38,41,2,8,40,49,89
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,8,9,1,0,9,9,18
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,4,14,2,2,6,16,22
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,4,3,1,0,5,3,8
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,3,1,1,1,4,2,6
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,107,87,10,4,117,91,208
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,13,12,0,0,13,12,25
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,110,97,13,12,123,109,232
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,0,2,0,0,0,2,2
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,15,22,0,0,15,22,37
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,166,118,27,34,193,152,345
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,2,3,0,1,2,4,6
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,1,1,0,0,1,1,2
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,6,3,1,0,7,3,10
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,60,42,10,5,70,47,117
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,14,9,1,0,15,9,24
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,7,10,0,0,7,10,17
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,24,20,1,0,25,20,45
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,89,75,22,13,111,88,199
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,186,155,17,25,203,180,383
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,69,81,1,3,70,84,154
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,2177,2059,809,842,2986,2901,5887
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,0,0,1,0,1,0,1
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,104,81,90,80,194,161,355
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,35,21,2,1,37,22,59
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,7,2,0,0,7,2,9
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,47,44,9,5,56,49,105
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,11,17,3,5,14,22,36
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,63,45,0,1,63,46,109
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,14,14,0,1,14,15,29
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,32,16,1,0,33,16,49
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,3,6,0,0,3,6,9
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,44,31,6,4,50,35,85
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,1,4,0,0,1,4,5
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,60,50,7,5,67,55,122
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,6,16,1,2,7,18,25
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,43,58,10,15,53,73,126
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,25,11,2,0,27,11,38
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,24,37,23,21,47,58,105
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,3,1,0,0,3,1,4
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,41,48,9,9,50,57,107
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,212,196,22,31,234,227,461
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,83,100,16,20,99,120,219
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,5,0,0,0,5,0,5
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,12,13,7,6,19,19,38
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,33,25,0,2,33,27,60
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,4,10,1,0,5,10,15
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,5,5,0,1,5,6,11
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,3,6,0,0,3,6,9
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,2152,2181,969,970,3121,3151,6272
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,6,9,0,0,6,9,15
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,60,43,3,3,63,46,109
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,26,32,3,0,29,32,61
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,223,281,149,142,372,423,795
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,12,3,0,0,12,3,15
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,54,47,0,2,54,49,103
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,212,182,19,9,231,191,422
ESCARA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,1,4,0,0,1,4,5
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,18,10,0,0,18,10,28
ESMERALDA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,1,0,0,0,1,0,1
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,6,5,0,0,6,5,11
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,3,1,0,0,3,1,4
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,10,4,0,3,10,7,17
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,44,29,4,2,48,31,79
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,22,16,0,2,22,18,40
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,75,83,15,16,90,99,189
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,24,7,2,1,26,8,34
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,35,50,14,19,49,69,118
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,1,5,0,0,1,5,6
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,155,129,7,7,162,136,298
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,75,69,21,18,96,87,183
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,22,24,1,0,23,24,47
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,4,5,0,1,4,6,10
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,1,0,0,0,1,0,1
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,43,35,6,6,49,41,90
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,7,7,1,0,8,7,15
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,9,8,3,2,12,10,22
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,2,0,6,2,8,2,10
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,4,2,0,0,4,2,6
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,3,5,0,1,3,6,9
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,8,11,0,1,8,12,20
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,13,15,4,1,17,16,33
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,40,29,1,0,41,29,70
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,17,6,0,0,17,6,23
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,27,29,0,0,27,29,56
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,40,43,7,8,47,51,98
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,49,54,2,1,51,55,106
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,17,17,10,7,27,24,51
LA ASUNTA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,123,110,6,3,129,113,242
LA GUARDIA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,374,331,88,74,462,405,867
LA PAZ,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,2428,2286,799,821,3227,3107,6334
LAGUNILLAS,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,17,28,0,2,17,30,47
LAJA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,25,18,3,1,28,19,47
LAS CARRERAS,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,6,5,0,0,6,5,11
LICOMA PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,7,7,0,0,7,7,14
LLALLAGUA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,142,149,1,4,143,153,296
LLICA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,3,0,0,0,3,0,3
LORETO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,11,5,2,0,13,5,18
LURIBAY,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,22,9,6,0,28,9,37
MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,1,8,0,0,1,8,9
MACHARETI,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,17,18,1,0,18,18,36
MAGDALENA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,37,24,0,0,37,24,61
MAIRANA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,34,27,3,2,37,29,66
MALLA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,4,5,0,0,4,5,9
MAPIRI,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,44,49,3,2,47,51,98
MECAPACA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,18,13,0,0,18,13,31
MINEROS,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,80,64,16,13,96,77,173
MIZQUE,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,65,87,12,6,77,93,170
MOCOMOCO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,6,10,1,1,7,11,18
MOJINETE,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,1,1,0,1,1,2,3
MOJOCOYA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,12,12,4,0,16,12,28
MONTEAGUDO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,79,77,5,6,84,83,167
MONTERO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,631,517,129,75,760,592,1352
MORO MORO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,4,4,1,0,5,4,9
MOROCHATA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,15,18,0,0,15,18,33
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,20,13,0,1,20,14,34
NAZACARA DE PACAJES,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,1,6,0,4,1,10,11
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,7,7,0,0,7,7,14
OCURI,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,27,27,0,0,27,27,54
OKINAWA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,43,57,8,4,51,61,112
OMEREQUE,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,22,21,1,1,23,22,45
ORURO,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,752,799,244,235,996,1034,2030
PADCAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,70,46,3,8,73,54,127
PADILLA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,37,31,1,1,38,32,70
PAILON,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,75,64,8,10,83,74,157
PALCA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,35,30,2,0,37,30,67
PALOS BLANCOS,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,105,136,8,11,113,147,260
PAMPA AULLAGAS,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,3,2,2,4,5,6,11
PAMPA GRANDE,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,29,22,2,1,31,23,54
PAPEL PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,12,4,0,0,12,4,16
PASORAPA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,6,7,1,0,7,7,14
PATACAMAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,58,61,1,1,59,62,121
PAZÑA,consulta externa,ninos de 6 meses a < 1 ano,2019-02-01,9,11,0,1,9,12,21
