municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-01-01,208,208
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-01-01,40,40
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-01-01,46,46
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-01-01,60,60
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-01-01,7,7
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-01-01,4,4
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-01-01,226,226
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-01-01,15,15
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-01-01,107,107
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-01-01,45,45
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-01-01,9,9
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-01-01,384,384
YOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-01-01,2,2
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-01-01,25,25
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-01-01,32,32
YUNGUYO DE LITORAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-01-01,2,2
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-01-01,38,38
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,9,9
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,62,62
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,131,131
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,97,97
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,1,1
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,17,17
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,87,87
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,38,38
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,16,16
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,6,6
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,29,29
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,19,19
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,15,15
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,13,13
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,18,18
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,21,21
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,6,6
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,93,93
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,5,5
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,35,35
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,21,21
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,43,43
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,15,15
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,4,4
BELLA FLOR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,3,3
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,35,35
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,101,101
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,20,20
BOLPEBRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,18,18
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,7,7
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,4,4
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,29,29
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,58,58
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,39,39
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,5,5
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,56,56
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,57,57
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,18,18
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,9,9
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,15,15
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,48,48
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,30,30
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,45,45
CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,3,3
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,10,10
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,44,44
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,5,5
CATACORA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,29,29
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,24,24
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,130,130
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,68,68
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,21,21
CHARAÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,45,45
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,24,24
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,72,72
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,13,13
CHUA COCANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,6,6
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,14,14
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,9,9
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,40,40
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,23,23
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,57,57
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,88,88
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,61,61
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,32,32
COLLANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,7,7
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,21,21
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,2,2
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,78,78
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,24,24
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,55,55
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,5,5
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,35,35
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,54,54
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,15,15
COPACABANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,22,22
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,3,3
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,71,71
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,38,38
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,73,73
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-02-01,63,63
