municipality,group,variable,month,Mujeres de 15 a 49 años 1ra dosis de dT,TOTAL
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,534,534
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,123,123
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,2,2
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,3,3
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,41,41
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,15,15
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,6,6
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,68,68
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,32,32
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,30,30
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,156,156
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,119,119
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,18,18
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,19,19
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,187,187
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,10,10
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,156,156
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,403,403
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,6,6
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,6,6
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,143,143
YACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,19,19
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,64,64
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,9,9
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,51,51
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,7,7
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,5,5
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,6,6
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-01-01,18,18
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,22,22
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,115,115
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,38,38
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,87,87
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,52,52
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,1,1
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,25,25
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,2,2
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,5,5
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,15,15
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,31,31
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,315,315
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,52,52
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,23,23
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,99,99
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,4,4
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,3,3
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,58,58
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,74,74
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,36,36
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,10,10
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,1,1
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,7,7
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,31,31
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,126,126
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,28,28
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,21,21
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,6,6
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,6,6
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,44,44
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,41,41
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,7,7
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,8,8
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,44,44
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,13,13
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,23,23
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,26,26
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,6,6
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,59,59
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,135,135
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,6,6
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,23,23
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,145,145
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,19,19
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,6,6
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,10,10
CHACARILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,5,5
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,51,51
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,14,14
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,55,55
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,17,17
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,55,55
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,17,17
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,14,14
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,235,235
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,241,241
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,1525,1525
COIPASA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,1,1
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,124,124
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,4,4
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,3,3
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,100,100
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,29,29
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,107,107
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,6,6
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,90,90
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,6,6
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,160,160
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,36,36
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,121,121
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,104,104
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,6,6
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,30,30
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,3,3
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,29,29
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,123,123
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,26,26
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,13,13
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,49,49
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,6,6
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,6,6
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,3190,3190
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,17,17
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,8,8
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,29,29
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,74,74
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,12,12
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,30,30
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,165,165
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,23,23
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,20,20
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,23,23
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,20,20
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,31,31
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,15,15
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,28,28
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,12,12
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,92,92
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,24,24
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,26,26
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,2,2
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,18,18
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,51,51
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,3,3
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,7,7
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,14,14
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,54,54
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,222,222
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,45,45
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,22,22
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,15,15
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,2,2
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,94,94
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,84,84
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,2729,2729
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,8,8
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,48,48
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,17,17
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,2,2
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,144,144
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,6,6
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,20,20
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,13,13
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,8,8
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,28,28
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,16,16
MALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,1,1
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,19,19
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,15,15
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,34,34
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,66,66
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,32,32
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,7,7
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,76,76
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,337,337
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,26,26
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,160,160
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,7,7
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,6,6
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,27,27
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,56,56
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,92,92
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,425,425
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,30,30
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,43,43
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,45,45
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,21,21
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,22,22
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,1,1
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,11,11
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,1,1
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,63,63
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,38,38
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,9,9
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,28,28
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,42,42
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,30,30
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,92,92
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,39,39
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,19,19
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,24,24
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,30,30
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,29,29
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,13,13
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,3,3
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,598,598
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,5,5
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,1,1
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,42,42
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,79,79
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,17,17
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,1,1
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,16,16
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,57,57
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,10,10
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,1,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,27,27
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,129,129
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,112,112
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,235,235
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,20,20
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,738,738
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,43,43
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,2,2
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,14,14
REYES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,61,61
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,347,347
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,12,12
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,43,43
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,9,9
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,528,528
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,6,6
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,24,24
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,18,18
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,24,24
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,11,11
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,39,39
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,2,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,6,6
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,20,20
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,129,129
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,36,36
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,60,60
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,36,36
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,106,106
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,12,12
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,7,7
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,19,19
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,16,16
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,129,129
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,1,1
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,56,56
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,86,86
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,22,22
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,4,4
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,1,1
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,65,65
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,23,23
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,2,2
SAN PEDRO DE QUEMES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,2,2
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,12,12
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,12,12
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,1,1
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,3,3
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,9,9
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,4550,4550
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-02-01,20,20
