municipality,group,variable,month,Antirrábica canina,TOTAL
COMANCHE,otras vacunaciones,antirrabica canina,2007-11-01,5,5
COPACABANA,otras vacunaciones,antirrabica canina,2007-11-01,23,23
CORIPATA,otras vacunaciones,antirrabica canina,2007-11-01,547,547
COROICO,otras vacunaciones,antirrabica canina,2007-11-01,5,5
CORQUE,otras vacunaciones,antirrabica canina,2007-11-01,70,70
COTAGAITA,otras vacunaciones,antirrabica canina,2007-11-01,223,223
COTOCA,otras vacunaciones,antirrabica canina,2007-11-01,249,249
CUATRO CAÑADAS,otras vacunaciones,antirrabica canina,2007-11-01,4035,4035
CUEVO,otras vacunaciones,antirrabica canina,2007-11-01,431,431
CULPINA,otras vacunaciones,antirrabica canina,2007-11-01,468,468
CURVA,otras vacunaciones,antirrabica canina,2007-11-01,14,14
DESAGUADERO,otras vacunaciones,antirrabica canina,2007-11-01,3,3
EL ALTO,otras vacunaciones,antirrabica canina,2007-11-01,2174,2174
EL CHORO,otras vacunaciones,antirrabica canina,2007-11-01,43,43
EL PUENTE(STC),otras vacunaciones,antirrabica canina,2007-11-01,17,17
EL PUENTE(TJA),otras vacunaciones,antirrabica canina,2007-11-01,282,282
EL TORNO,otras vacunaciones,antirrabica canina,2007-11-01,22,22
ENTRE RIOS,otras vacunaciones,antirrabica canina,2007-11-01,74,74
ENTRE RIOS,otras vacunaciones,antirrabica canina,2007-11-01,197,197
EUCALIPTUS,otras vacunaciones,antirrabica canina,2007-11-01,153,153
FERNANDEZ ALONSO,otras vacunaciones,antirrabica canina,2007-11-01,180,180
GENERAL SAAVEDRA,otras vacunaciones,antirrabica canina,2007-11-01,43,43
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,antirrabica canina,2007-11-01,22,22
GUANAY,otras vacunaciones,antirrabica canina,2007-11-01,6,6
GUAQUI,otras vacunaciones,antirrabica canina,2007-11-01,56,56
GUAYARAMERIN,otras vacunaciones,antirrabica canina,2007-11-01,104,104
GUTIERREZ,otras vacunaciones,antirrabica canina,2007-11-01,84,84
HUACARETA,otras vacunaciones,antirrabica canina,2007-11-01,91,91
HUACHACALLA,otras vacunaciones,antirrabica canina,2007-11-01,4,4
HUANUNI,otras vacunaciones,antirrabica canina,2007-11-01,33,33
HUAYLLAMARCA,otras vacunaciones,antirrabica canina,2007-11-01,20,20
ICHOCA,otras vacunaciones,antirrabica canina,2007-11-01,77,77
ICLA,otras vacunaciones,antirrabica canina,2007-11-01,4,4
INQUISIVI,otras vacunaciones,antirrabica canina,2007-11-01,76,76
IRUPANA (VILLA DE LANZA),otras vacunaciones,antirrabica canina,2007-11-01,10,10
JESUS DE MACHACA,otras vacunaciones,antirrabica canina,2007-11-01,8,8
LA PAZ,otras vacunaciones,antirrabica canina,2007-11-01,1148,1148
LAGUNILLAS,otras vacunaciones,antirrabica canina,2007-11-01,54,54
LAJA,otras vacunaciones,antirrabica canina,2007-11-01,72,72
LICOMA PAMPA,otras vacunaciones,antirrabica canina,2007-11-01,18,18
LLICA,otras vacunaciones,antirrabica canina,2007-11-01,1,1
MACHACAMARCA,otras vacunaciones,antirrabica canina,2007-11-01,8,8
MACHARETI,otras vacunaciones,antirrabica canina,2007-11-01,255,255
MAIRANA,otras vacunaciones,antirrabica canina,2007-11-01,53,53
MECAPACA,otras vacunaciones,antirrabica canina,2007-11-01,25,25
MINEROS,otras vacunaciones,antirrabica canina,2007-11-01,245,245
MIZQUE,otras vacunaciones,antirrabica canina,2007-11-01,64,64
MOCOMOCO,otras vacunaciones,antirrabica canina,2007-11-01,88,88
MOJOCOYA,otras vacunaciones,antirrabica canina,2007-11-01,12,12
MONTEAGUDO,otras vacunaciones,antirrabica canina,2007-11-01,13,13
MONTERO,otras vacunaciones,antirrabica canina,2007-11-01,11,11
MORO MORO,otras vacunaciones,antirrabica canina,2007-11-01,8,8
MOROCHATA,otras vacunaciones,antirrabica canina,2007-11-01,199,199
OCURI,otras vacunaciones,antirrabica canina,2007-11-01,30,30
OMEREQUE,otras vacunaciones,antirrabica canina,2007-11-01,63,63
ORURO,otras vacunaciones,antirrabica canina,2007-11-01,4,4
PADCAYA,otras vacunaciones,antirrabica canina,2007-11-01,10,10
PADILLA,otras vacunaciones,antirrabica canina,2007-11-01,481,481
PALCA,otras vacunaciones,antirrabica canina,2007-11-01,41,41
PAMPA AULLAGAS,otras vacunaciones,antirrabica canina,2007-11-01,16,16
PAPEL PAMPA,otras vacunaciones,antirrabica canina,2007-11-01,48,48
PASORAPA,otras vacunaciones,antirrabica canina,2007-11-01,6,6
PATACAMAYA,otras vacunaciones,antirrabica canina,2007-11-01,57,57
PAZÑA,otras vacunaciones,antirrabica canina,2007-11-01,4,4
PELECHUCO,otras vacunaciones,antirrabica canina,2007-11-01,17,17
POCONA,otras vacunaciones,antirrabica canina,2007-11-01,75,75
POJO (CBBA),otras vacunaciones,antirrabica canina,2007-11-01,77,77
POROMA,otras vacunaciones,antirrabica canina,2007-11-01,24,24
PORONGO,otras vacunaciones,antirrabica canina,2007-11-01,10,10
PUCARANI,otras vacunaciones,antirrabica canina,2007-11-01,15,15
PUERTO ACOSTA,otras vacunaciones,antirrabica canina,2007-11-01,103,103
PUERTO CARABUCO,otras vacunaciones,antirrabica canina,2007-11-01,206,206
PUERTO PEREZ,otras vacunaciones,antirrabica canina,2007-11-01,1,1
PUERTO QUIJARRO,otras vacunaciones,antirrabica canina,2007-11-01,10,10
PUERTO VILLARROEL,otras vacunaciones,antirrabica canina,2007-11-01,197,197
PUNA,otras vacunaciones,antirrabica canina,2007-11-01,22,22
PUNATA,otras vacunaciones,antirrabica canina,2007-11-01,30,30
QUILLACOLLO,otras vacunaciones,antirrabica canina,2007-11-01,5546,5546
QUIRUSILLAS,otras vacunaciones,antirrabica canina,2007-11-01,31,31
RAVELO,otras vacunaciones,antirrabica canina,2007-11-01,161,161
ROBORE,otras vacunaciones,antirrabica canina,2007-11-01,135,135
SABAYA,otras vacunaciones,antirrabica canina,2007-11-01,152,152
SACABA,otras vacunaciones,antirrabica canina,2007-11-01,1405,1405
SACABAMBA,otras vacunaciones,antirrabica canina,2007-11-01,10,10
SALINAS DE GARCI MENDOZA,otras vacunaciones,antirrabica canina,2007-11-01,20,20
SAMAIPATA,otras vacunaciones,antirrabica canina,2007-11-01,398,398
SAN ANDRES,otras vacunaciones,antirrabica canina,2007-11-01,1,1
SAN ANDRES DE MACHACA,otras vacunaciones,antirrabica canina,2007-11-01,37,37
SAN BENITO,otras vacunaciones,antirrabica canina,2007-11-01,20,20
SAN BORJA,otras vacunaciones,antirrabica canina,2007-11-01,2887,2887
SAN CARLOS,otras vacunaciones,antirrabica canina,2007-11-01,59,59
SAN IGNACIO,otras vacunaciones,antirrabica canina,2007-11-01,50,50
SAN IGNACIO DE VELASCO,otras vacunaciones,antirrabica canina,2007-11-01,93,93
SAN JOAQUIN,otras vacunaciones,antirrabica canina,2007-11-01,322,322
SAN JOSE DE CHIQUITOS,otras vacunaciones,antirrabica canina,2007-11-01,570,570
SAN JULIAN,otras vacunaciones,antirrabica canina,2007-11-01,42,42
SAN LORENZO(TJA),otras vacunaciones,antirrabica canina,2007-11-01,187,187
SAN LUCAS,otras vacunaciones,antirrabica canina,2007-11-01,514,514
SAN PABLO DE LIPEZ,otras vacunaciones,antirrabica canina,2007-11-01,9,9
SAN PEDRO DE BUENA VISTA,otras vacunaciones,antirrabica canina,2007-11-01,38,38
SAN PEDRO DE CURAHUARA,otras vacunaciones,antirrabica canina,2007-11-01,5,5
SAN PEDRO(PND),otras vacunaciones,antirrabica canina,2007-11-01,1,1
SAN RAFAEL,otras vacunaciones,antirrabica canina,2007-11-01,40,40
SAN RAMON,otras vacunaciones,antirrabica canina,2007-11-01,520,520
SAN RAMON,otras vacunaciones,antirrabica canina,2007-11-01,1128,1128
SANTA ANA,otras vacunaciones,antirrabica canina,2007-11-01,76,76
SANTA CRUZ DE LA SIERRA,otras vacunaciones,antirrabica canina,2007-11-01,8037,8037
SANTIAGO DE HUARI,otras vacunaciones,antirrabica canina,2007-11-01,20,20
SANTIVAÑES,otras vacunaciones,antirrabica canina,2007-11-01,24,24
SAPAHAQUI,otras vacunaciones,antirrabica canina,2007-11-01,29,29
SICA SICA (VILLA AROMA),otras vacunaciones,antirrabica canina,2007-11-01,244,244
SICAYA,otras vacunaciones,antirrabica canina,2007-11-01,25,25
SIPE SIPE,otras vacunaciones,antirrabica canina,2007-11-01,170,170
SOPACHUY,otras vacunaciones,antirrabica canina,2007-11-01,31,31
SORACACHI,otras vacunaciones,antirrabica canina,2007-11-01,1,1
SORATA,otras vacunaciones,antirrabica canina,2007-11-01,539,539
SUCRE,otras vacunaciones,antirrabica canina,2007-11-01,1374,1374
TACOPAYA,otras vacunaciones,antirrabica canina,2007-11-01,97,97
TAPACARI,otras vacunaciones,antirrabica canina,2007-11-01,123,123
TARABUCO,otras vacunaciones,antirrabica canina,2007-11-01,93,93
TARACO,otras vacunaciones,antirrabica canina,2007-11-01,10,10
TARATA,otras vacunaciones,antirrabica canina,2007-11-01,296,296
TARIJA,otras vacunaciones,antirrabica canina,2007-11-01,522,522
TARVITA,otras vacunaciones,antirrabica canina,2007-11-01,31,31
TEOPONTE,otras vacunaciones,antirrabica canina,2007-11-01,4,4
TIAWANACU,otras vacunaciones,antirrabica canina,2007-11-01,40,40
TINGUIPAYA,otras vacunaciones,antirrabica canina,2007-11-01,245,245
TIPUANI,otras vacunaciones,antirrabica canina,2007-11-01,10,10
TIQUIPAYA,otras vacunaciones,antirrabica canina,2007-11-01,2394,2394
TIRAQUE (CBBA),otras vacunaciones,antirrabica canina,2007-11-01,26,26
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,antirrabica canina,2007-11-01,3,3
TOCO,otras vacunaciones,antirrabica canina,2007-11-01,23,23
TOLATA,otras vacunaciones,antirrabica canina,2007-11-01,643,643
TOLEDO,otras vacunaciones,antirrabica canina,2007-11-01,27,27
TOMAVE,otras vacunaciones,antirrabica canina,2007-11-01,243,243
TOMINA,otras vacunaciones,antirrabica canina,2007-11-01,23,23
TOTORA(CBBA),otras vacunaciones,antirrabica canina,2007-11-01,549,549
TRINIDAD,otras vacunaciones,antirrabica canina,2007-11-01,3,3
TUPIZA,otras vacunaciones,antirrabica canina,2007-11-01,41,41
TURCO,otras vacunaciones,antirrabica canina,2007-11-01,9,9
UMALA,otras vacunaciones,antirrabica canina,2007-11-01,25,25
URIONDO (A. CONCEPCION),otras vacunaciones,antirrabica canina,2007-11-01,45,45
URUBICHA,otras vacunaciones,antirrabica canina,2007-11-01,7,7
UYUNI,otras vacunaciones,antirrabica canina,2007-11-01,18,18
VACAS,otras vacunaciones,antirrabica canina,2007-11-01,10,10
VALLEGRANDE,otras vacunaciones,antirrabica canina,2007-11-01,21,21
VIACHA,otras vacunaciones,antirrabica canina,2007-11-01,1,1
VILA VILA,otras vacunaciones,antirrabica canina,2007-11-01,18,18
VILLA SERRANO,otras vacunaciones,antirrabica canina,2007-11-01,135,135
VILLA TUNARI,otras vacunaciones,antirrabica canina,2007-11-01,223,223
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,antirrabica canina,2007-11-01,90,90
VILLAZON,otras vacunaciones,antirrabica canina,2007-11-01,9,9
VINTO,otras vacunaciones,antirrabica canina,2007-11-01,158,158
VITICHI,otras vacunaciones,antirrabica canina,2007-11-01,10,10
WARNES,otras vacunaciones,antirrabica canina,2007-11-01,18,18
YACUIBA,otras vacunaciones,antirrabica canina,2007-11-01,1,1
YAMPARAEZ,otras vacunaciones,antirrabica canina,2007-11-01,32,32
YANACACHI,otras vacunaciones,antirrabica canina,2007-11-01,29,29
YOTALA,otras vacunaciones,antirrabica canina,2007-11-01,11,11
ACHACACHI,otras vacunaciones,antirrabica canina,2007-12-01,18,18
AIQUILE,otras vacunaciones,antirrabica canina,2007-12-01,22,22
ALALAY,otras vacunaciones,antirrabica canina,2007-12-01,17,17
ALCALA,otras vacunaciones,antirrabica canina,2007-12-01,4,4
ANDAMARCA,otras vacunaciones,antirrabica canina,2007-12-01,38,38
ANZALDO,otras vacunaciones,antirrabica canina,2007-12-01,62,62
ARANI,otras vacunaciones,antirrabica canina,2007-12-01,15,15
ARBIETO,otras vacunaciones,antirrabica canina,2007-12-01,167,167
ARQUE,otras vacunaciones,antirrabica canina,2007-12-01,70,70
AYO AYO,otras vacunaciones,antirrabica canina,2007-12-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,antirrabica canina,2007-12-01,17,17
BELEN DE ANDAMARCA,otras vacunaciones,antirrabica canina,2007-12-01,1,1
BETANZOS,otras vacunaciones,antirrabica canina,2007-12-01,58,58
BOLIVAR,otras vacunaciones,antirrabica canina,2007-12-01,2,2
CABEZAS,otras vacunaciones,antirrabica canina,2007-12-01,56,56
CAIROMA,otras vacunaciones,antirrabica canina,2007-12-01,45,45
CAJUATA,otras vacunaciones,antirrabica canina,2007-12-01,50,50
CALAMARCA,otras vacunaciones,antirrabica canina,2007-12-01,8,8
CAMARGO,otras vacunaciones,antirrabica canina,2007-12-01,64,64
CAMIRI,otras vacunaciones,antirrabica canina,2007-12-01,1251,1251
CAPINOTA,otras vacunaciones,antirrabica canina,2007-12-01,10,10
CARACOLLO,otras vacunaciones,antirrabica canina,2007-12-01,82,82
CARANAVI,otras vacunaciones,antirrabica canina,2007-12-01,46,46
CARAPARI,otras vacunaciones,antirrabica canina,2007-12-01,28,28
CARMEN RIVERO TORREZ,otras vacunaciones,antirrabica canina,2007-12-01,74,74
CHALLAPATA,otras vacunaciones,antirrabica canina,2007-12-01,125,125
CHIMORE,otras vacunaciones,antirrabica canina,2007-12-01,3,3
CHOQUE COTA,otras vacunaciones,antirrabica canina,2007-12-01,8,8
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,antirrabica canina,2007-12-01,24,24
CLIZA,otras vacunaciones,antirrabica canina,2007-12-01,627,627
COCHABAMBA,otras vacunaciones,antirrabica canina,2007-12-01,7714,7714
COIPASA,otras vacunaciones,antirrabica canina,2007-12-01,10,10
COLCAPIRHUA,otras vacunaciones,antirrabica canina,2007-12-01,585,585
"COLCHA ""K""",otras vacunaciones,antirrabica canina,2007-12-01,7,7
COLOMI,otras vacunaciones,antirrabica canina,2007-12-01,11,11
COLQUENCHA,otras vacunaciones,antirrabica canina,2007-12-01,55,55
COLQUIRI,otras vacunaciones,antirrabica canina,2007-12-01,665,665
COMARAPA,otras vacunaciones,antirrabica canina,2007-12-01,10,10
COPACABANA,otras vacunaciones,antirrabica canina,2007-12-01,22,22
CORIPATA,otras vacunaciones,antirrabica canina,2007-12-01,29,29
COROICO,otras vacunaciones,antirrabica canina,2007-12-01,2,2
CORQUE,otras vacunaciones,antirrabica canina,2007-12-01,29,29
COTAGAITA,otras vacunaciones,antirrabica canina,2007-12-01,253,253
CULPINA,otras vacunaciones,antirrabica canina,2007-12-01,22,22
DESAGUADERO,otras vacunaciones,antirrabica canina,2007-12-01,3,3
EL ALTO,otras vacunaciones,antirrabica canina,2007-12-01,1830,1830
EL CHORO,otras vacunaciones,antirrabica canina,2007-12-01,16,16
ENTRE RIOS,otras vacunaciones,antirrabica canina,2007-12-01,40,40
ENTRE RIOS,otras vacunaciones,antirrabica canina,2007-12-01,269,269
EUCALIPTUS,otras vacunaciones,antirrabica canina,2007-12-01,363,363
FERNANDEZ ALONSO,otras vacunaciones,antirrabica canina,2007-12-01,129,129
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,antirrabica canina,2007-12-01,16,16
GUAQUI,otras vacunaciones,antirrabica canina,2007-12-01,9,9
HUACHACALLA,otras vacunaciones,antirrabica canina,2007-12-01,3,3
HUANUNI,otras vacunaciones,antirrabica canina,2007-12-01,8,8
ICHOCA,otras vacunaciones,antirrabica canina,2007-12-01,164,164
ICLA,otras vacunaciones,antirrabica canina,2007-12-01,5,5
INQUISIVI,otras vacunaciones,antirrabica canina,2007-12-01,328,328
LA GUARDIA,otras vacunaciones,antirrabica canina,2007-12-01,490,490
LA PAZ,otras vacunaciones,antirrabica canina,2007-12-01,871,871
LA RIVERA,otras vacunaciones,antirrabica canina,2007-12-01,6,6
LAGUNILLAS,otras vacunaciones,antirrabica canina,2007-12-01,116,116
LAS CARRERAS,otras vacunaciones,antirrabica canina,2007-12-01,7,7
LICOMA PAMPA,otras vacunaciones,antirrabica canina,2007-12-01,14,14
MAIRANA,otras vacunaciones,antirrabica canina,2007-12-01,57,57
MAPIRI,otras vacunaciones,antirrabica canina,2007-12-01,3,3
MECAPACA,otras vacunaciones,antirrabica canina,2007-12-01,55,55
MINEROS,otras vacunaciones,antirrabica canina,2007-12-01,5,5
MIZQUE,otras vacunaciones,antirrabica canina,2007-12-01,7,7
MOCOMOCO,otras vacunaciones,antirrabica canina,2007-12-01,144,144
MONTERO,otras vacunaciones,antirrabica canina,2007-12-01,2337,2337
MOROCHATA,otras vacunaciones,antirrabica canina,2007-12-01,142,142
OCURI,otras vacunaciones,antirrabica canina,2007-12-01,130,130
OMEREQUE,otras vacunaciones,antirrabica canina,2007-12-01,6,6
ORURO,otras vacunaciones,antirrabica canina,2007-12-01,11,11
PADCAYA,otras vacunaciones,antirrabica canina,2007-12-01,284,284
PAILON,otras vacunaciones,antirrabica canina,2007-12-01,663,663
PALCA,otras vacunaciones,antirrabica canina,2007-12-01,8,8
PAPEL PAMPA,otras vacunaciones,antirrabica canina,2007-12-01,3,3
PAZÑA,otras vacunaciones,antirrabica canina,2007-12-01,2,2
PELECHUCO,otras vacunaciones,antirrabica canina,2007-12-01,44,44
POCONA,otras vacunaciones,antirrabica canina,2007-12-01,6,6
POJO (CBBA),otras vacunaciones,antirrabica canina,2007-12-01,26,26
PORVENIR,otras vacunaciones,antirrabica canina,2007-12-01,111,111
POSTRER VALLE,otras vacunaciones,antirrabica canina,2007-12-01,50,50
POTOSI,otras vacunaciones,antirrabica canina,2007-12-01,106,106
PRESTO,otras vacunaciones,antirrabica canina,2007-12-01,2,2
PUERTO ACOSTA,otras vacunaciones,antirrabica canina,2007-12-01,27,27
PUERTO CARABUCO,otras vacunaciones,antirrabica canina,2007-12-01,518,518
PUERTO PEREZ,otras vacunaciones,antirrabica canina,2007-12-01,5,5
PUERTO VILLARROEL,otras vacunaciones,antirrabica canina,2007-12-01,32,32
PUNA,otras vacunaciones,antirrabica canina,2007-12-01,28,28
PUNATA,otras vacunaciones,antirrabica canina,2007-12-01,6,6
QUILLACOLLO,otras vacunaciones,antirrabica canina,2007-12-01,3080,3080
QUIME,otras vacunaciones,antirrabica canina,2007-12-01,448,448
QUIRUSILLAS,otras vacunaciones,antirrabica canina,2007-12-01,5,5
ROBORE,otras vacunaciones,antirrabica canina,2007-12-01,195,195
SABAYA,otras vacunaciones,antirrabica canina,2007-12-01,2,2
SACABA,otras vacunaciones,antirrabica canina,2007-12-01,2318,2318
SACABAMBA,otras vacunaciones,antirrabica canina,2007-12-01,345,345
SACACA,otras vacunaciones,antirrabica canina,2007-12-01,2,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,antirrabica canina,2007-12-01,5,5
SAMAIPATA,otras vacunaciones,antirrabica canina,2007-12-01,33,33
SAN AGUSTIN,otras vacunaciones,antirrabica canina,2007-12-01,12,12
SAN ANTONIO DE LOMERIO,otras vacunaciones,antirrabica canina,2007-12-01,50,50
SAN BENITO,otras vacunaciones,antirrabica canina,2007-12-01,9,9
SAN BORJA,otras vacunaciones,antirrabica canina,2007-12-01,37,37
SAN IGNACIO,otras vacunaciones,antirrabica canina,2007-12-01,60,60
SAN IGNACIO DE VELASCO,otras vacunaciones,antirrabica canina,2007-12-01,110,110
SAN JUAN DE YAPACANI,otras vacunaciones,antirrabica canina,2007-12-01,1536,1536
SAN LUCAS,otras vacunaciones,antirrabica canina,2007-12-01,108,108
SAN PEDRO DE TIQUINA,otras vacunaciones,antirrabica canina,2007-12-01,10,10
SAN RAFAEL,otras vacunaciones,antirrabica canina,2007-12-01,80,80
SAN RAMON,otras vacunaciones,antirrabica canina,2007-12-01,64,64
SANTA CRUZ DE LA SIERRA,otras vacunaciones,antirrabica canina,2007-12-01,6138,6138
SANTA ROSA DEL SARA,otras vacunaciones,antirrabica canina,2007-12-01,5171,5171
SANTIAGO DE CALLAPA,otras vacunaciones,antirrabica canina,2007-12-01,2,2
SANTIVAÑES,otras vacunaciones,antirrabica canina,2007-12-01,2,2
SICA SICA (VILLA AROMA),otras vacunaciones,antirrabica canina,2007-12-01,186,186
SIPE SIPE,otras vacunaciones,antirrabica canina,2007-12-01,220,220
SORACACHI,otras vacunaciones,antirrabica canina,2007-12-01,20,20
SORATA,otras vacunaciones,antirrabica canina,2007-12-01,4,4
SUCRE,otras vacunaciones,antirrabica canina,2007-12-01,903,903
TAPACARI,otras vacunaciones,antirrabica canina,2007-12-01,38,38
TARABUCO,otras vacunaciones,antirrabica canina,2007-12-01,112,112
TARACO,otras vacunaciones,antirrabica canina,2007-12-01,10,10
TARATA,otras vacunaciones,antirrabica canina,2007-12-01,28,28
TARIJA,otras vacunaciones,antirrabica canina,2007-12-01,5605,5605
TARVITA,otras vacunaciones,antirrabica canina,2007-12-01,16,16
TIAWANACU,otras vacunaciones,antirrabica canina,2007-12-01,59,59
TINGUIPAYA,otras vacunaciones,antirrabica canina,2007-12-01,2,2
TIQUIPAYA,otras vacunaciones,antirrabica canina,2007-12-01,1565,1565
TIRAQUE (CBBA),otras vacunaciones,antirrabica canina,2007-12-01,212,212
TOCO,otras vacunaciones,antirrabica canina,2007-12-01,387,387
TOLATA,otras vacunaciones,antirrabica canina,2007-12-01,584,584
TOLEDO,otras vacunaciones,antirrabica canina,2007-12-01,45,45
TOMAVE,otras vacunaciones,antirrabica canina,2007-12-01,132,132
TOTORA(CBBA),otras vacunaciones,antirrabica canina,2007-12-01,23,23
TUPIZA,otras vacunaciones,antirrabica canina,2007-12-01,48,48
TURCO,otras vacunaciones,antirrabica canina,2007-12-01,4,4
UMALA,otras vacunaciones,antirrabica canina,2007-12-01,7,7
UNCIA,otras vacunaciones,antirrabica canina,2007-12-01,87,87
URIONDO (A. CONCEPCION),otras vacunaciones,antirrabica canina,2007-12-01,365,365
UYUNI,otras vacunaciones,antirrabica canina,2007-12-01,120,120
VACAS,otras vacunaciones,antirrabica canina,2007-12-01,5,5
VILLA MONTES,otras vacunaciones,antirrabica canina,2007-12-01,12,12
VILLA TUNARI,otras vacunaciones,antirrabica canina,2007-12-01,139,139
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,antirrabica canina,2007-12-01,5,5
VILLAZON,otras vacunaciones,antirrabica canina,2007-12-01,213,213
VINTO,otras vacunaciones,antirrabica canina,2007-12-01,587,587
WARNES,otras vacunaciones,antirrabica canina,2007-12-01,3303,3303
YACO,otras vacunaciones,antirrabica canina,2007-12-01,5,5
YANACACHI,otras vacunaciones,antirrabica canina,2007-12-01,2,2
YOTALA,otras vacunaciones,antirrabica canina,2007-12-01,2,2
YUNCHARA,otras vacunaciones,antirrabica canina,2007-12-01,33,33
