,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,0,1,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,8,4,12
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
PADILLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,2,0,2
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,0,1,1
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,1,2
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,4,1,5
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
PUERTO PEREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,3,4
PUERTO RICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,2,2,4
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,3,5,8
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,2,2,4
REYES,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,3,4
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,2,2,4
SACACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,0,1,1
SAIPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,1,2
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,3,1,4
SAN JAVIER(BNI),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,0,1,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,1,2
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,66,51,117
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,2,3
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,2,2,4
TACOPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,0,1,1
TAPACARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
TARACO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,7,2,9
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,5,1,6
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,2,0,2
TOLATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,0,1,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,2,3,5
VALLEGRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,2,1,3
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,4,2,6
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,2,1,3
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,2,0,2
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,3,3,6
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,4,7,11
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,5,3,8
ZUDAÑEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
