municipality,group,variable,month,Endodoncias,TOTAL
SORATA,consultas odontologicas,endodoncias,2006-09-01,4,4
SUCRE,consultas odontologicas,endodoncias,2006-09-01,629,629
TACACOMA,consultas odontologicas,endodoncias,2006-09-01,16,16
TARABUCO,consultas odontologicas,endodoncias,2006-09-01,4,4
TARACO,consultas odontologicas,endodoncias,2006-09-01,1,1
TARATA,consultas odontologicas,endodoncias,2006-09-01,1,1
TARIJA,consultas odontologicas,endodoncias,2006-09-01,264,264
TEOPONTE,consultas odontologicas,endodoncias,2006-09-01,1,1
TIAWANACU,consultas odontologicas,endodoncias,2006-09-01,6,6
TINGUIPAYA,consultas odontologicas,endodoncias,2006-09-01,10,10
TIQUIPAYA,consultas odontologicas,endodoncias,2006-09-01,67,67
TIRAQUE (CBBA),consultas odontologicas,endodoncias,2006-09-01,64,64
TOLATA,consultas odontologicas,endodoncias,2006-09-01,2,2
TOLEDO,consultas odontologicas,endodoncias,2006-09-01,7,7
TOMINA,consultas odontologicas,endodoncias,2006-09-01,5,5
TRINIDAD,consultas odontologicas,endodoncias,2006-09-01,169,169
TUPIZA,consultas odontologicas,endodoncias,2006-09-01,13,13
UNCIA,consultas odontologicas,endodoncias,2006-09-01,84,84
URIONDO (A. CONCEPCION),consultas odontologicas,endodoncias,2006-09-01,15,15
URUBICHA,consultas odontologicas,endodoncias,2006-09-01,4,4
UYUNI,consultas odontologicas,endodoncias,2006-09-01,20,20
VACAS,consultas odontologicas,endodoncias,2006-09-01,7,7
VALLEGRANDE,consultas odontologicas,endodoncias,2006-09-01,62,62
VIACHA,consultas odontologicas,endodoncias,2006-09-01,43,43
VILLA MONTES,consultas odontologicas,endodoncias,2006-09-01,7,7
VILLA SERRANO,consultas odontologicas,endodoncias,2006-09-01,3,3
VILLA TUNARI,consultas odontologicas,endodoncias,2006-09-01,47,47
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,endodoncias,2006-09-01,5,5
VILLAZON,consultas odontologicas,endodoncias,2006-09-01,98,98
VINTO,consultas odontologicas,endodoncias,2006-09-01,39,39
WARNES,consultas odontologicas,endodoncias,2006-09-01,25,25
YACUIBA,consultas odontologicas,endodoncias,2006-09-01,50,50
YAMPARAEZ,consultas odontologicas,endodoncias,2006-09-01,25,25
YANACACHI,consultas odontologicas,endodoncias,2006-09-01,4,4
YAPACANI,consultas odontologicas,endodoncias,2006-09-01,2,2
ZUDAÑEZ,consultas odontologicas,endodoncias,2006-09-01,1,1
ACACIO,consultas odontologicas,endodoncias,2006-10-01,1,1
ACHACACHI,consultas odontologicas,endodoncias,2006-10-01,18,18
AIQUILE,consultas odontologicas,endodoncias,2006-10-01,47,47
ANDAMARCA,consultas odontologicas,endodoncias,2006-10-01,2,2
ANTEQUERA,consultas odontologicas,endodoncias,2006-10-01,1,1
ANZALDO,consultas odontologicas,endodoncias,2006-10-01,113,113
ARANI,consultas odontologicas,endodoncias,2006-10-01,1,1
ARQUE,consultas odontologicas,endodoncias,2006-10-01,5,5
ASCENCION DE GUARAYOS,consultas odontologicas,endodoncias,2006-10-01,19,19
ATOCHA,consultas odontologicas,endodoncias,2006-10-01,59,59
AYO AYO,consultas odontologicas,endodoncias,2006-10-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,endodoncias,2006-10-01,10,10
AZURDUY,consultas odontologicas,endodoncias,2006-10-01,4,4
BATALLAS,consultas odontologicas,endodoncias,2006-10-01,4,4
BAURES,consultas odontologicas,endodoncias,2006-10-01,4,4
BERMEJO,consultas odontologicas,endodoncias,2006-10-01,13,13
BETANZOS,consultas odontologicas,endodoncias,2006-10-01,29,29
BOLIVAR,consultas odontologicas,endodoncias,2006-10-01,7,7
BOYUIBE,consultas odontologicas,endodoncias,2006-10-01,25,25
BUENA VISTA,consultas odontologicas,endodoncias,2006-10-01,5,5
CABEZAS,consultas odontologicas,endodoncias,2006-10-01,4,4
CAIROMA,consultas odontologicas,endodoncias,2006-10-01,1,1
CAMARGO,consultas odontologicas,endodoncias,2006-10-01,19,19
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,endodoncias,2006-10-01,4,4
CAMIRI,consultas odontologicas,endodoncias,2006-10-01,58,58
CAPINOTA,consultas odontologicas,endodoncias,2006-10-01,45,45
CAQUIAVIRI,consultas odontologicas,endodoncias,2006-10-01,2,2
CARACOLLO,consultas odontologicas,endodoncias,2006-10-01,9,9
CARANAVI,consultas odontologicas,endodoncias,2006-10-01,8,8
CARMEN RIVERO TORREZ,consultas odontologicas,endodoncias,2006-10-01,2,2
CHALLAPATA,consultas odontologicas,endodoncias,2006-10-01,59,59
CHAYANTA,consultas odontologicas,endodoncias,2006-10-01,5,5
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,endodoncias,2006-10-01,6,6
CHUMA,consultas odontologicas,endodoncias,2006-10-01,1,1
CLIZA,consultas odontologicas,endodoncias,2006-10-01,14,14
COBIJA,consultas odontologicas,endodoncias,2006-10-01,74,74
COCHABAMBA,consultas odontologicas,endodoncias,2006-10-01,1182,1182
COLCAPIRHUA,consultas odontologicas,endodoncias,2006-10-01,18,18
COLLANA,consultas odontologicas,endodoncias,2006-10-01,3,3
COLOMI,consultas odontologicas,endodoncias,2006-10-01,7,7
COLPA BELGICA,consultas odontologicas,endodoncias,2006-10-01,36,36
COLQUECHACA,consultas odontologicas,endodoncias,2006-10-01,2,2
COMARAPA,consultas odontologicas,endodoncias,2006-10-01,61,61
COPACABANA,consultas odontologicas,endodoncias,2006-10-01,14,14
CORIPATA,consultas odontologicas,endodoncias,2006-10-01,8,8
COROICO,consultas odontologicas,endodoncias,2006-10-01,22,22
COTAGAITA,consultas odontologicas,endodoncias,2006-10-01,59,59
COTOCA,consultas odontologicas,endodoncias,2006-10-01,22,22
CUATRO CAÑADAS,consultas odontologicas,endodoncias,2006-10-01,94,94
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,endodoncias,2006-10-01,1,1
CUEVO,consultas odontologicas,endodoncias,2006-10-01,4,4
CULPINA,consultas odontologicas,endodoncias,2006-10-01,12,12
CURAHUARA DE CARANGAS,consultas odontologicas,endodoncias,2006-10-01,4,4
DESAGUADERO,consultas odontologicas,endodoncias,2006-10-01,1,1
EL ALTO,consultas odontologicas,endodoncias,2006-10-01,1174,1174
EL PUENTE(STC),consultas odontologicas,endodoncias,2006-10-01,3,3
EL PUENTE(TJA),consultas odontologicas,endodoncias,2006-10-01,2,2
EL TORNO,consultas odontologicas,endodoncias,2006-10-01,21,21
ENTRE RIOS,consultas odontologicas,endodoncias,2006-10-01,1,1
ENTRE RIOS,consultas odontologicas,endodoncias,2006-10-01,10,10
EUCALIPTUS,consultas odontologicas,endodoncias,2006-10-01,2,2
FERNANDEZ ALONSO,consultas odontologicas,endodoncias,2006-10-01,25,25
GENERAL SAAVEDRA,consultas odontologicas,endodoncias,2006-10-01,22,22
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,endodoncias,2006-10-01,5,5
GUANAY,consultas odontologicas,endodoncias,2006-10-01,18,18
GUAYARAMERIN,consultas odontologicas,endodoncias,2006-10-01,16,16
GUTIERREZ,consultas odontologicas,endodoncias,2006-10-01,25,25
HUACARETA,consultas odontologicas,endodoncias,2006-10-01,44,44
HUACHACALLA,consultas odontologicas,endodoncias,2006-10-01,23,23
HUANUNI,consultas odontologicas,endodoncias,2006-10-01,38,38
HUARACAJE,consultas odontologicas,endodoncias,2006-10-01,1,1
INCAHUASI,consultas odontologicas,endodoncias,2006-10-01,5,5
INQUISIVI,consultas odontologicas,endodoncias,2006-10-01,1,1
IRUPANA (VILLA DE LANZA),consultas odontologicas,endodoncias,2006-10-01,2,2
IXIAMAS,consultas odontologicas,endodoncias,2006-10-01,9,9
LA ASUNTA,consultas odontologicas,endodoncias,2006-10-01,2,2
LA GUARDIA,consultas odontologicas,endodoncias,2006-10-01,9,9
LA PAZ,consultas odontologicas,endodoncias,2006-10-01,1977,1977
LAGUNILLAS,consultas odontologicas,endodoncias,2006-10-01,13,13
LLALLAGUA,consultas odontologicas,endodoncias,2006-10-01,70,70
LLICA,consultas odontologicas,endodoncias,2006-10-01,2,2
MACHACAMARCA,consultas odontologicas,endodoncias,2006-10-01,3,3
MAGDALENA,consultas odontologicas,endodoncias,2006-10-01,8,8
MAIRANA,consultas odontologicas,endodoncias,2006-10-01,2,2
MAPIRI,consultas odontologicas,endodoncias,2006-10-01,6,6
MINEROS,consultas odontologicas,endodoncias,2006-10-01,2,2
MIZQUE,consultas odontologicas,endodoncias,2006-10-01,7,7
MOJOCOYA,consultas odontologicas,endodoncias,2006-10-01,2,2
MONTEAGUDO,consultas odontologicas,endodoncias,2006-10-01,11,11
MONTERO,consultas odontologicas,endodoncias,2006-10-01,52,52
MORO MORO,consultas odontologicas,endodoncias,2006-10-01,9,9
MOROCHATA,consultas odontologicas,endodoncias,2006-10-01,1,1
OCURI,consultas odontologicas,endodoncias,2006-10-01,5,5
OKINAWA,consultas odontologicas,endodoncias,2006-10-01,2,2
OMEREQUE,consultas odontologicas,endodoncias,2006-10-01,3,3
ORURO,consultas odontologicas,endodoncias,2006-10-01,755,755
PADCAYA,consultas odontologicas,endodoncias,2006-10-01,4,4
PADILLA,consultas odontologicas,endodoncias,2006-10-01,2,2
PALCA,consultas odontologicas,endodoncias,2006-10-01,2,2
PALOS BLANCOS,consultas odontologicas,endodoncias,2006-10-01,7,7
PAMPA GRANDE,consultas odontologicas,endodoncias,2006-10-01,4,4
PASORAPA,consultas odontologicas,endodoncias,2006-10-01,2,2
PATACAMAYA,consultas odontologicas,endodoncias,2006-10-01,19,19
PAZÑA,consultas odontologicas,endodoncias,2006-10-01,23,23
POOPO,consultas odontologicas,endodoncias,2006-10-01,15,15
PORCO,consultas odontologicas,endodoncias,2006-10-01,14,14
POROMA,consultas odontologicas,endodoncias,2006-10-01,7,7
PORONGO,consultas odontologicas,endodoncias,2006-10-01,2,2
PORTACHUELO,consultas odontologicas,endodoncias,2006-10-01,13,13
POTOSI,consultas odontologicas,endodoncias,2006-10-01,155,155
PRESTO,consultas odontologicas,endodoncias,2006-10-01,3,3
PUCARA,consultas odontologicas,endodoncias,2006-10-01,7,7
PUCARANI,consultas odontologicas,endodoncias,2006-10-01,3,3
PUERTO ACOSTA,consultas odontologicas,endodoncias,2006-10-01,154,154
PUERTO CARABUCO,consultas odontologicas,endodoncias,2006-10-01,2,2
PUERTO QUIJARRO,consultas odontologicas,endodoncias,2006-10-01,3,3
PUERTO SUAREZ,consultas odontologicas,endodoncias,2006-10-01,11,11
PUERTO VILLARROEL,consultas odontologicas,endodoncias,2006-10-01,94,94
PUNA,consultas odontologicas,endodoncias,2006-10-01,4,4
PUNATA,consultas odontologicas,endodoncias,2006-10-01,79,79
QUILLACOLLO,consultas odontologicas,endodoncias,2006-10-01,87,87
QUIME,consultas odontologicas,endodoncias,2006-10-01,8,8
QUIRUSILLAS,consultas odontologicas,endodoncias,2006-10-01,5,5
REYES,consultas odontologicas,endodoncias,2006-10-01,17,17
RIBERALTA,consultas odontologicas,endodoncias,2006-10-01,2,2
ROBORE,consultas odontologicas,endodoncias,2006-10-01,3,3
RURRENABAQUE,consultas odontologicas,endodoncias,2006-10-01,19,19
SABAYA,consultas odontologicas,endodoncias,2006-10-01,2,2
SACABA,consultas odontologicas,endodoncias,2006-10-01,274,274
SAIPINA,consultas odontologicas,endodoncias,2006-10-01,62,62
SAMAIPATA,consultas odontologicas,endodoncias,2006-10-01,18,18
SAN BENITO,consultas odontologicas,endodoncias,2006-10-01,16,16
SAN BORJA,consultas odontologicas,endodoncias,2006-10-01,51,51
SAN BUENA VENTURA,consultas odontologicas,endodoncias,2006-10-01,4,4
SAN CARLOS,consultas odontologicas,endodoncias,2006-10-01,25,25
SAN IGNACIO,consultas odontologicas,endodoncias,2006-10-01,12,12
SAN IGNACIO DE VELASCO,consultas odontologicas,endodoncias,2006-10-01,18,18
SAN JOSE DE CHIQUITOS,consultas odontologicas,endodoncias,2006-10-01,3,3
SAN JULIAN,consultas odontologicas,endodoncias,2006-10-01,84,84
SAN LORENZO(TJA),consultas odontologicas,endodoncias,2006-10-01,131,131
SAN LUCAS,consultas odontologicas,endodoncias,2006-10-01,32,32
SAN MATIAS,consultas odontologicas,endodoncias,2006-10-01,1,1
SAN MIGUEL DE VELASCO,consultas odontologicas,endodoncias,2006-10-01,20,20
SAN PEDRO,consultas odontologicas,endodoncias,2006-10-01,6,6
SAN PEDRO DE BUENA VISTA,consultas odontologicas,endodoncias,2006-10-01,2,2
SAN PEDRO DE TIQUINA,consultas odontologicas,endodoncias,2006-10-01,1,1
SAN RAFAEL,consultas odontologicas,endodoncias,2006-10-01,4,4
SAN RAMON,consultas odontologicas,endodoncias,2006-10-01,16,16
SAN RAMON,consultas odontologicas,endodoncias,2006-10-01,13,13
SANTA CRUZ DE LA SIERRA,consultas odontologicas,endodoncias,2006-10-01,679,679
SANTA ROSA,consultas odontologicas,endodoncias,2006-10-01,5,5
SANTA ROSA DEL SARA,consultas odontologicas,endodoncias,2006-10-01,11,11
SANTIAGO DE HUARI,consultas odontologicas,endodoncias,2006-10-01,9,9
SANTIAGO DE MACHACA,consultas odontologicas,endodoncias,2006-10-01,1,1
SANTUARIO DE QUILLACAS,consultas odontologicas,endodoncias,2006-10-01,1,1
SAPAHAQUI,consultas odontologicas,endodoncias,2006-10-01,6,6
SICA SICA (VILLA AROMA),consultas odontologicas,endodoncias,2006-10-01,8,8
SICAYA,consultas odontologicas,endodoncias,2006-10-01,1,1
SIPE SIPE,consultas odontologicas,endodoncias,2006-10-01,28,28
SOPACHUY,consultas odontologicas,endodoncias,2006-10-01,10,10
SORACACHI,consultas odontologicas,endodoncias,2006-10-01,3,3
SORATA,consultas odontologicas,endodoncias,2006-10-01,1,1
SUCRE,consultas odontologicas,endodoncias,2006-10-01,731,731
TACACOMA,consultas odontologicas,endodoncias,2006-10-01,21,21
TACOPAYA,consultas odontologicas,endodoncias,2006-10-01,7,7
TARABUCO,consultas odontologicas,endodoncias,2006-10-01,6,6
TARACO,consultas odontologicas,endodoncias,2006-10-01,1,1
TARATA,consultas odontologicas,endodoncias,2006-10-01,3,3
TARIJA,consultas odontologicas,endodoncias,2006-10-01,252,252
TIAWANACU,consultas odontologicas,endodoncias,2006-10-01,9,9
TINGUIPAYA,consultas odontologicas,endodoncias,2006-10-01,9,9
TIQUIPAYA,consultas odontologicas,endodoncias,2006-10-01,31,31
TIRAQUE (CBBA),consultas odontologicas,endodoncias,2006-10-01,65,65
TOLATA,consultas odontologicas,endodoncias,2006-10-01,2,2
TOLEDO,consultas odontologicas,endodoncias,2006-10-01,4,4
TOMINA,consultas odontologicas,endodoncias,2006-10-01,7,7
TOTORA(CBBA),consultas odontologicas,endodoncias,2006-10-01,8,8
TRINIDAD,consultas odontologicas,endodoncias,2006-10-01,146,146
TUPIZA,consultas odontologicas,endodoncias,2006-10-01,144,144
TURCO,consultas odontologicas,endodoncias,2006-10-01,3,3
UNCIA,consultas odontologicas,endodoncias,2006-10-01,100,100
URIONDO (A. CONCEPCION),consultas odontologicas,endodoncias,2006-10-01,11,11
URUBICHA,consultas odontologicas,endodoncias,2006-10-01,2,2
UYUNI,consultas odontologicas,endodoncias,2006-10-01,50,50
VALLEGRANDE,consultas odontologicas,endodoncias,2006-10-01,50,50
VIACHA,consultas odontologicas,endodoncias,2006-10-01,45,45
VILA VILA,consultas odontologicas,endodoncias,2006-10-01,1,1
VILLA MONTES,consultas odontologicas,endodoncias,2006-10-01,29,29
VILLA RIVERO,consultas odontologicas,endodoncias,2006-10-01,1,1
VILLA SERRANO,consultas odontologicas,endodoncias,2006-10-01,11,11
VILLA TUNARI,consultas odontologicas,endodoncias,2006-10-01,29,29
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,endodoncias,2006-10-01,9,9
VILLAZON,consultas odontologicas,endodoncias,2006-10-01,145,145
VINTO,consultas odontologicas,endodoncias,2006-10-01,41,41
VITICHI,consultas odontologicas,endodoncias,2006-10-01,1,1
WARNES,consultas odontologicas,endodoncias,2006-10-01,15,15
YACUIBA,consultas odontologicas,endodoncias,2006-10-01,26,26
YAMPARAEZ,consultas odontologicas,endodoncias,2006-10-01,11,11
YANACACHI,consultas odontologicas,endodoncias,2006-10-01,5,5
YAPACANI,consultas odontologicas,endodoncias,2006-10-01,6,6
YUNCHARA,consultas odontologicas,endodoncias,2006-10-01,2,2
ACHACACHI,consultas odontologicas,endodoncias,2006-11-01,5,5
AIQUILE,consultas odontologicas,endodoncias,2006-11-01,32,32
ANDAMARCA,consultas odontologicas,endodoncias,2006-11-01,1,1
ANTEQUERA,consultas odontologicas,endodoncias,2006-11-01,1,1
ARQUE,consultas odontologicas,endodoncias,2006-11-01,1,1
ASCENCION DE GUARAYOS,consultas odontologicas,endodoncias,2006-11-01,29,29
ATOCHA,consultas odontologicas,endodoncias,2006-11-01,68,68
AYO AYO,consultas odontologicas,endodoncias,2006-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,endodoncias,2006-11-01,1,1
AZURDUY,consultas odontologicas,endodoncias,2006-11-01,10,10
BATALLAS,consultas odontologicas,endodoncias,2006-11-01,11,11
BAURES,consultas odontologicas,endodoncias,2006-11-01,7,7
BELLA FLOR,consultas odontologicas,endodoncias,2006-11-01,4,4
BERMEJO,consultas odontologicas,endodoncias,2006-11-01,16,16
BETANZOS,consultas odontologicas,endodoncias,2006-11-01,9,9
BOLIVAR,consultas odontologicas,endodoncias,2006-11-01,3,3
BOYUIBE,consultas odontologicas,endodoncias,2006-11-01,8,8
CABEZAS,consultas odontologicas,endodoncias,2006-11-01,1,1
CAMARGO,consultas odontologicas,endodoncias,2006-11-01,22,22
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,endodoncias,2006-11-01,1,1
CAMIRI,consultas odontologicas,endodoncias,2006-11-01,88,88
CAPINOTA,consultas odontologicas,endodoncias,2006-11-01,40,40
CAQUIAVIRI,consultas odontologicas,endodoncias,2006-11-01,4,4
CARACOLLO,consultas odontologicas,endodoncias,2006-11-01,4,4
CARANAVI,consultas odontologicas,endodoncias,2006-11-01,10,10
CARMEN RIVERO TORREZ,consultas odontologicas,endodoncias,2006-11-01,3,3
CHALLAPATA,consultas odontologicas,endodoncias,2006-11-01,44,44
CHARAGUA,consultas odontologicas,endodoncias,2006-11-01,2,2
CHAYANTA,consultas odontologicas,endodoncias,2006-11-01,83,83
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,endodoncias,2006-11-01,18,18
CHUMA,consultas odontologicas,endodoncias,2006-11-01,3,3
CLIZA,consultas odontologicas,endodoncias,2006-11-01,8,8
COBIJA,consultas odontologicas,endodoncias,2006-11-01,50,50
COCHABAMBA,consultas odontologicas,endodoncias,2006-11-01,1003,1003
COLCAPIRHUA,consultas odontologicas,endodoncias,2006-11-01,8,8
COLLANA,consultas odontologicas,endodoncias,2006-11-01,1,1
COLOMI,consultas odontologicas,endodoncias,2006-11-01,2,2
COLPA BELGICA,consultas odontologicas,endodoncias,2006-11-01,16,16
COLQUIRI,consultas odontologicas,endodoncias,2006-11-01,5,5
COMARAPA,consultas odontologicas,endodoncias,2006-11-01,60,60
CONCEPCION,consultas odontologicas,endodoncias,2006-11-01,4,4
CORIPATA,consultas odontologicas,endodoncias,2006-11-01,10,10
COROICO,consultas odontologicas,endodoncias,2006-11-01,30,30
COTAGAITA,consultas odontologicas,endodoncias,2006-11-01,44,44
COTOCA,consultas odontologicas,endodoncias,2006-11-01,21,21
CULPINA,consultas odontologicas,endodoncias,2006-11-01,8,8
CURAHUARA DE CARANGAS,consultas odontologicas,endodoncias,2006-11-01,3,3
EL ALTO,consultas odontologicas,endodoncias,2006-11-01,1248,1248
EL PUENTE(STC),consultas odontologicas,endodoncias,2006-11-01,4,4
EL PUENTE(TJA),consultas odontologicas,endodoncias,2006-11-01,1,1
EL TORNO,consultas odontologicas,endodoncias,2006-11-01,14,14
ENTRE RIOS,consultas odontologicas,endodoncias,2006-11-01,4,4
ENTRE RIOS,consultas odontologicas,endodoncias,2006-11-01,41,41
EUCALIPTUS,consultas odontologicas,endodoncias,2006-11-01,6,6
EXALTACION,consultas odontologicas,endodoncias,2006-11-01,8,8
FERNANDEZ ALONSO,consultas odontologicas,endodoncias,2006-11-01,20,20
GENERAL SAAVEDRA,consultas odontologicas,endodoncias,2006-11-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,endodoncias,2006-11-01,15,15
GUANAY,consultas odontologicas,endodoncias,2006-11-01,13,13
GUAYARAMERIN,consultas odontologicas,endodoncias,2006-11-01,36,36
GUTIERREZ,consultas odontologicas,endodoncias,2006-11-01,9,9
HUACARETA,consultas odontologicas,endodoncias,2006-11-01,46,46
HUACHACALLA,consultas odontologicas,endodoncias,2006-11-01,1,1
HUANUNI,consultas odontologicas,endodoncias,2006-11-01,34,34
HUARACAJE,consultas odontologicas,endodoncias,2006-11-01,5,5
HUAYLLAMARCA,consultas odontologicas,endodoncias,2006-11-01,2,2
ICHOCA,consultas odontologicas,endodoncias,2006-11-01,2,2
ICLA,consultas odontologicas,endodoncias,2006-11-01,4,4
INCAHUASI,consultas odontologicas,endodoncias,2006-11-01,1,1
INQUISIVI,consultas odontologicas,endodoncias,2006-11-01,3,3
IRUPANA (VILLA DE LANZA),consultas odontologicas,endodoncias,2006-11-01,2,2
IXIAMAS,consultas odontologicas,endodoncias,2006-11-01,6,6
LA ASUNTA,consultas odontologicas,endodoncias,2006-11-01,9,9
LA GUARDIA,consultas odontologicas,endodoncias,2006-11-01,20,20
LA PAZ,consultas odontologicas,endodoncias,2006-11-01,2029,2029
LAGUNILLAS,consultas odontologicas,endodoncias,2006-11-01,6,6
LLALLAGUA,consultas odontologicas,endodoncias,2006-11-01,66,66
LURIBAY,consultas odontologicas,endodoncias,2006-11-01,2,2
MACHACAMARCA,consultas odontologicas,endodoncias,2006-11-01,14,14
MACHARETI,consultas odontologicas,endodoncias,2006-11-01,1,1
MAGDALENA,consultas odontologicas,endodoncias,2006-11-01,5,5
MAIRANA,consultas odontologicas,endodoncias,2006-11-01,5,5
MAPIRI,consultas odontologicas,endodoncias,2006-11-01,15,15
MECAPACA,consultas odontologicas,endodoncias,2006-11-01,25,25
MINEROS,consultas odontologicas,endodoncias,2006-11-01,4,4
MIZQUE,consultas odontologicas,endodoncias,2006-11-01,10,10
MOCOMOCO,consultas odontologicas,endodoncias,2006-11-01,2,2
MOJOCOYA,consultas odontologicas,endodoncias,2006-11-01,3,3
MONTEAGUDO,consultas odontologicas,endodoncias,2006-11-01,15,15
MONTERO,consultas odontologicas,endodoncias,2006-11-01,49,49
MORO MORO,consultas odontologicas,endodoncias,2006-11-01,4,4
MOROCHATA,consultas odontologicas,endodoncias,2006-11-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,endodoncias,2006-11-01,5,5
OCURI,consultas odontologicas,endodoncias,2006-11-01,4,4
OKINAWA,consultas odontologicas,endodoncias,2006-11-01,2,2
OMEREQUE,consultas odontologicas,endodoncias,2006-11-01,2,2
ORURO,consultas odontologicas,endodoncias,2006-11-01,699,699
PADCAYA,consultas odontologicas,endodoncias,2006-11-01,11,11
PADILLA,consultas odontologicas,endodoncias,2006-11-01,3,3
PALCA,consultas odontologicas,endodoncias,2006-11-01,2,2
PALOS BLANCOS,consultas odontologicas,endodoncias,2006-11-01,15,15
PAMPA AULLAGAS,consultas odontologicas,endodoncias,2006-11-01,1,1
PASORAPA,consultas odontologicas,endodoncias,2006-11-01,2,2
PATACAMAYA,consultas odontologicas,endodoncias,2006-11-01,4,4
PAZÑA,consultas odontologicas,endodoncias,2006-11-01,14,14
POOPO,consultas odontologicas,endodoncias,2006-11-01,15,15
PORCO,consultas odontologicas,endodoncias,2006-11-01,9,9
POROMA,consultas odontologicas,endodoncias,2006-11-01,60,60
PORTACHUELO,consultas odontologicas,endodoncias,2006-11-01,13,13
PORVENIR,consultas odontologicas,endodoncias,2006-11-01,2,2
POTOSI,consultas odontologicas,endodoncias,2006-11-01,161,161
PUCARA,consultas odontologicas,endodoncias,2006-11-01,2,2
PUCARANI,consultas odontologicas,endodoncias,2006-11-01,90,90
PUERTO ACOSTA,consultas odontologicas,endodoncias,2006-11-01,142,142
PUERTO CARABUCO,consultas odontologicas,endodoncias,2006-11-01,1,1
PUERTO QUIJARRO,consultas odontologicas,endodoncias,2006-11-01,12,12
PUERTO RICO,consultas odontologicas,endodoncias,2006-11-01,5,5
PUERTO SILES,consultas odontologicas,endodoncias,2006-11-01,5,5
PUERTO SUAREZ,consultas odontologicas,endodoncias,2006-11-01,11,11
PUERTO VILLARROEL,consultas odontologicas,endodoncias,2006-11-01,133,133
PUNA,consultas odontologicas,endodoncias,2006-11-01,2,2
PUNATA,consultas odontologicas,endodoncias,2006-11-01,64,64
QUILLACOLLO,consultas odontologicas,endodoncias,2006-11-01,73,73
QUIME,consultas odontologicas,endodoncias,2006-11-01,6,6
QUIRUSILLAS,consultas odontologicas,endodoncias,2006-11-01,5,5
REYES,consultas odontologicas,endodoncias,2006-11-01,5,5
RIBERALTA,consultas odontologicas,endodoncias,2006-11-01,32,32
RURRENABAQUE,consultas odontologicas,endodoncias,2006-11-01,54,54
SABAYA,consultas odontologicas,endodoncias,2006-11-01,4,4
SACABA,consultas odontologicas,endodoncias,2006-11-01,128,128
SACACA,consultas odontologicas,endodoncias,2006-11-01,1,1
SAIPINA,consultas odontologicas,endodoncias,2006-11-01,2,2
SALINAS DE GARCI MENDOZA,consultas odontologicas,endodoncias,2006-11-01,1,1
SAMAIPATA,consultas odontologicas,endodoncias,2006-11-01,5,5
SAN BENITO,consultas odontologicas,endodoncias,2006-11-01,12,12
SAN BUENA VENTURA,consultas odontologicas,endodoncias,2006-11-01,1,1
SAN CARLOS,consultas odontologicas,endodoncias,2006-11-01,26,26
SAN IGNACIO,consultas odontologicas,endodoncias,2006-11-01,5,5
SAN IGNACIO DE VELASCO,consultas odontologicas,endodoncias,2006-11-01,27,27
SAN JOAQUIN,consultas odontologicas,endodoncias,2006-11-01,1,1
SAN JOSE DE CHIQUITOS,consultas odontologicas,endodoncias,2006-11-01,9,9
SAN LORENZO(TJA),consultas odontologicas,endodoncias,2006-11-01,80,80
SAN LUCAS,consultas odontologicas,endodoncias,2006-11-01,48,48
SAN MATIAS,consultas odontologicas,endodoncias,2006-11-01,8,8
SAN PEDRO,consultas odontologicas,endodoncias,2006-11-01,6,6
SAN PEDRO DE BUENA VISTA,consultas odontologicas,endodoncias,2006-11-01,1,1
SAN PEDRO DE TIQUINA,consultas odontologicas,endodoncias,2006-11-01,1,1
SAN RAFAEL,consultas odontologicas,endodoncias,2006-11-01,13,13
SAN RAMON,consultas odontologicas,endodoncias,2006-11-01,21,21
SAN RAMON,consultas odontologicas,endodoncias,2006-11-01,17,17
SANTA ANA,consultas odontologicas,endodoncias,2006-11-01,2,2
SANTA CRUZ DE LA SIERRA,consultas odontologicas,endodoncias,2006-11-01,810,810
SANTA ROSA,consultas odontologicas,endodoncias,2006-11-01,2,2
SANTA ROSA DEL SARA,consultas odontologicas,endodoncias,2006-11-01,3,3
SANTIAGO DE HUARI,consultas odontologicas,endodoncias,2006-11-01,8,8
SANTIAGO DE MACHACA,consultas odontologicas,endodoncias,2006-11-01,1,1
SANTUARIO DE QUILLACAS,consultas odontologicas,endodoncias,2006-11-01,1,1
SAPAHAQUI,consultas odontologicas,endodoncias,2006-11-01,4,4
SICA SICA (VILLA AROMA),consultas odontologicas,endodoncias,2006-11-01,11,11
SICAYA,consultas odontologicas,endodoncias,2006-11-01,1,1
SIPE SIPE,consultas odontologicas,endodoncias,2006-11-01,17,17
