municipality,group,variable,month,Primeras consultas,TOTAL
CHIMORE,consultas odontologicas,primeras consultas,2006-09-01,217,217
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,primeras consultas,2006-09-01,111,111
CHUMA,consultas odontologicas,primeras consultas,2006-09-01,364,364
CLIZA,consultas odontologicas,primeras consultas,2006-09-01,28,28
COCHABAMBA,consultas odontologicas,primeras consultas,2006-09-01,3336,3336
"COLCHA ""K""",consultas odontologicas,primeras consultas,2006-09-01,6,6
COLLANA,consultas odontologicas,primeras consultas,2006-09-01,52,52
COLOMI,consultas odontologicas,primeras consultas,2006-09-01,20,20
COLPA BELGICA,consultas odontologicas,primeras consultas,2006-09-01,323,323
COLQUIRI,consultas odontologicas,primeras consultas,2006-09-01,30,30
COMARAPA,consultas odontologicas,primeras consultas,2006-09-01,612,612
COPACABANA,consultas odontologicas,primeras consultas,2006-09-01,56,56
CORIPATA,consultas odontologicas,primeras consultas,2006-09-01,82,82
CORO CORO,consultas odontologicas,primeras consultas,2006-09-01,47,47
COROICO,consultas odontologicas,primeras consultas,2006-09-01,3,3
CORQUE,consultas odontologicas,primeras consultas,2006-09-01,220,220
COTAGAITA,consultas odontologicas,primeras consultas,2006-09-01,16,16
COTOCA,consultas odontologicas,primeras consultas,2006-09-01,148,148
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,primeras consultas,2006-09-01,10,10
CUEVO,consultas odontologicas,primeras consultas,2006-09-01,44,44
CULPINA,consultas odontologicas,primeras consultas,2006-09-01,542,542
CURAHUARA DE CARANGAS,consultas odontologicas,primeras consultas,2006-09-01,44,44
CURVA,consultas odontologicas,primeras consultas,2006-09-01,9,9
DESAGUADERO,consultas odontologicas,primeras consultas,2006-09-01,8,8
EL ALTO,consultas odontologicas,primeras consultas,2006-09-01,6063,6063
EL PUENTE(TJA),consultas odontologicas,primeras consultas,2006-09-01,26,26
EL TORNO,consultas odontologicas,primeras consultas,2006-09-01,81,81
EL VILLAR,consultas odontologicas,primeras consultas,2006-09-01,46,46
ENTRE RIOS,consultas odontologicas,primeras consultas,2006-09-01,251,251
ENTRE RIOS,consultas odontologicas,primeras consultas,2006-09-01,173,173
EUCALIPTUS,consultas odontologicas,primeras consultas,2006-09-01,74,74
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,primeras consultas,2006-09-01,371,371
GUANAY,consultas odontologicas,primeras consultas,2006-09-01,114,114
GUAQUI,consultas odontologicas,primeras consultas,2006-09-01,85,85
GUAYARAMERIN,consultas odontologicas,primeras consultas,2006-09-01,255,255
GUTIERREZ,consultas odontologicas,primeras consultas,2006-09-01,157,157
HUACARETA,consultas odontologicas,primeras consultas,2006-09-01,3,3
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,primeras consultas,2006-09-01,96,96
HUACHACALLA,consultas odontologicas,primeras consultas,2006-09-01,55,55
HUANUNI,consultas odontologicas,primeras consultas,2006-09-01,168,168
HUAYLLAMARCA,consultas odontologicas,primeras consultas,2006-09-01,47,47
ICHOCA,consultas odontologicas,primeras consultas,2006-09-01,53,53
INCAHUASI,consultas odontologicas,primeras consultas,2006-09-01,166,166
INQUISIVI,consultas odontologicas,primeras consultas,2006-09-01,56,56
IRUPANA (VILLA DE LANZA),consultas odontologicas,primeras consultas,2006-09-01,144,144
IXIAMAS,consultas odontologicas,primeras consultas,2006-09-01,41,41
JESUS DE MACHACA,consultas odontologicas,primeras consultas,2006-09-01,98,98
LA ASUNTA,consultas odontologicas,primeras consultas,2006-09-01,37,37
LA GUARDIA,consultas odontologicas,primeras consultas,2006-09-01,167,167
LA PAZ,consultas odontologicas,primeras consultas,2006-09-01,6795,6795
LAGUNILLAS,consultas odontologicas,primeras consultas,2006-09-01,194,194
LAJA,consultas odontologicas,primeras consultas,2006-09-01,122,122
LLALLAGUA,consultas odontologicas,primeras consultas,2006-09-01,504,504
LLICA,consultas odontologicas,primeras consultas,2006-09-01,75,75
LURIBAY,consultas odontologicas,primeras consultas,2006-09-01,39,39
MACHARETI,consultas odontologicas,primeras consultas,2006-09-01,42,42
MAIRANA,consultas odontologicas,primeras consultas,2006-09-01,38,38
MAPIRI,consultas odontologicas,primeras consultas,2006-09-01,127,127
MECAPACA,consultas odontologicas,primeras consultas,2006-09-01,16,16
MIZQUE,consultas odontologicas,primeras consultas,2006-09-01,75,75
MOCOMOCO,consultas odontologicas,primeras consultas,2006-09-01,261,261
MOJOCOYA,consultas odontologicas,primeras consultas,2006-09-01,81,81
MONTEAGUDO,consultas odontologicas,primeras consultas,2006-09-01,26,26
MONTERO,consultas odontologicas,primeras consultas,2006-09-01,446,446
MOROCHATA,consultas odontologicas,primeras consultas,2006-09-01,365,365
OCURI,consultas odontologicas,primeras consultas,2006-09-01,83,83
OKINAWA,consultas odontologicas,primeras consultas,2006-09-01,11,11
OMEREQUE,consultas odontologicas,primeras consultas,2006-09-01,10,10
ORURO,consultas odontologicas,primeras consultas,2006-09-01,1919,1919
PADCAYA,consultas odontologicas,primeras consultas,2006-09-01,41,41
PALCA,consultas odontologicas,primeras consultas,2006-09-01,198,198
PALOS BLANCOS,consultas odontologicas,primeras consultas,2006-09-01,681,681
PAMPA GRANDE,consultas odontologicas,primeras consultas,2006-09-01,126,126
PASORAPA,consultas odontologicas,primeras consultas,2006-09-01,87,87
PELECHUCO,consultas odontologicas,primeras consultas,2006-09-01,439,439
POCONA,consultas odontologicas,primeras consultas,2006-09-01,8,8
POJO (CBBA),consultas odontologicas,primeras consultas,2006-09-01,84,84
POOPO,consultas odontologicas,primeras consultas,2006-09-01,12,12
POROMA,consultas odontologicas,primeras consultas,2006-09-01,241,241
PORTACHUELO,consultas odontologicas,primeras consultas,2006-09-01,169,169
POTOSI,consultas odontologicas,primeras consultas,2006-09-01,1271,1271
PRESTO,consultas odontologicas,primeras consultas,2006-09-01,27,27
PUCARANI,consultas odontologicas,primeras consultas,2006-09-01,144,144
PUERTO ACOSTA,consultas odontologicas,primeras consultas,2006-09-01,451,451
PUERTO CARABUCO,consultas odontologicas,primeras consultas,2006-09-01,254,254
PUERTO PEREZ,consultas odontologicas,primeras consultas,2006-09-01,92,92
PUERTO QUIJARRO,consultas odontologicas,primeras consultas,2006-09-01,1469,1469
PUERTO SUAREZ,consultas odontologicas,primeras consultas,2006-09-01,378,378
PUERTO VILLARROEL,consultas odontologicas,primeras consultas,2006-09-01,290,290
PUNA,consultas odontologicas,primeras consultas,2006-09-01,275,275
PUNATA,consultas odontologicas,primeras consultas,2006-09-01,117,117
QUIABAYA,consultas odontologicas,primeras consultas,2006-09-01,252,252
QUILLACOLLO,consultas odontologicas,primeras consultas,2006-09-01,574,574
QUIME,consultas odontologicas,primeras consultas,2006-09-01,334,334
QUIRUSILLAS,consultas odontologicas,primeras consultas,2006-09-01,30,30
RAVELO,consultas odontologicas,primeras consultas,2006-09-01,39,39
SABAYA,consultas odontologicas,primeras consultas,2006-09-01,13,13
SACABA,consultas odontologicas,primeras consultas,2006-09-01,382,382
SACABAMBA,consultas odontologicas,primeras consultas,2006-09-01,71,71
SACACA,consultas odontologicas,primeras consultas,2006-09-01,133,133
SAIPINA,consultas odontologicas,primeras consultas,2006-09-01,183,183
SALINAS DE GARCI MENDOZA,consultas odontologicas,primeras consultas,2006-09-01,13,13
SAMAIPATA,consultas odontologicas,primeras consultas,2006-09-01,64,64
SAN AGUSTIN,consultas odontologicas,primeras consultas,2006-09-01,18,18
SAN ANDRES,consultas odontologicas,primeras consultas,2006-09-01,94,94
SAN ANDRES DE MACHACA,consultas odontologicas,primeras consultas,2006-09-01,69,69
SAN BENITO,consultas odontologicas,primeras consultas,2006-09-01,25,25
SAN BORJA,consultas odontologicas,primeras consultas,2006-09-01,7,7
SAN BUENA VENTURA,consultas odontologicas,primeras consultas,2006-09-01,56,56
SAN CARLOS,consultas odontologicas,primeras consultas,2006-09-01,189,189
SAN IGNACIO,consultas odontologicas,primeras consultas,2006-09-01,260,260
SAN IGNACIO DE VELASCO,consultas odontologicas,primeras consultas,2006-09-01,827,827
SAN JAVIER(STC),consultas odontologicas,primeras consultas,2006-09-01,192,192
SAN JOSE DE CHIQUITOS,consultas odontologicas,primeras consultas,2006-09-01,151,151
SAN JUAN DE YAPACANI,consultas odontologicas,primeras consultas,2006-09-01,132,132
SAN JULIAN,consultas odontologicas,primeras consultas,2006-09-01,32,32
SAN LORENZO(TJA),consultas odontologicas,primeras consultas,2006-09-01,117,117
SAN LUCAS,consultas odontologicas,primeras consultas,2006-09-01,88,88
SAN MIGUEL DE VELASCO,consultas odontologicas,primeras consultas,2006-09-01,115,115
SAN PEDRO,consultas odontologicas,primeras consultas,2006-09-01,2,2
SAN PEDRO DE BUENA VISTA,consultas odontologicas,primeras consultas,2006-09-01,90,90
SAN RAFAEL,consultas odontologicas,primeras consultas,2006-09-01,42,42
SANTA CRUZ DE LA SIERRA,consultas odontologicas,primeras consultas,2006-09-01,5003,5003
SANTA ROSA DEL SARA,consultas odontologicas,primeras consultas,2006-09-01,805,805
SANTIAGO DE HUARI,consultas odontologicas,primeras consultas,2006-09-01,243,243
SANTIAGO DE MACHACA,consultas odontologicas,primeras consultas,2006-09-01,46,46
SANTIVAÑES,consultas odontologicas,primeras consultas,2006-09-01,72,72
SENA,consultas odontologicas,primeras consultas,2006-09-01,106,106
SICA SICA (VILLA AROMA),consultas odontologicas,primeras consultas,2006-09-01,85,85
SICAYA,consultas odontologicas,primeras consultas,2006-09-01,49,49
SIPE SIPE,consultas odontologicas,primeras consultas,2006-09-01,90,90
SOPACHUY,consultas odontologicas,primeras consultas,2006-09-01,79,79
SORACACHI,consultas odontologicas,primeras consultas,2006-09-01,26,26
SORATA,consultas odontologicas,primeras consultas,2006-09-01,27,27
SUCRE,consultas odontologicas,primeras consultas,2006-09-01,2091,2091
TACACOMA,consultas odontologicas,primeras consultas,2006-09-01,190,190
TAPACARI,consultas odontologicas,primeras consultas,2006-09-01,269,269
TARABUCO,consultas odontologicas,primeras consultas,2006-09-01,454,454
TARACO,consultas odontologicas,primeras consultas,2006-09-01,30,30
TARATA,consultas odontologicas,primeras consultas,2006-09-01,171,171
TARIJA,consultas odontologicas,primeras consultas,2006-09-01,668,668
TARVITA,consultas odontologicas,primeras consultas,2006-09-01,283,283
TEOPONTE,consultas odontologicas,primeras consultas,2006-09-01,268,268
TIAWANACU,consultas odontologicas,primeras consultas,2006-09-01,293,293
TIQUIPAYA,consultas odontologicas,primeras consultas,2006-09-01,314,314
TIRAQUE (CBBA),consultas odontologicas,primeras consultas,2006-09-01,166,166
TOCO,consultas odontologicas,primeras consultas,2006-09-01,86,86
TOLATA,consultas odontologicas,primeras consultas,2006-09-01,28,28
TOLEDO,consultas odontologicas,primeras consultas,2006-09-01,66,66
TOMINA,consultas odontologicas,primeras consultas,2006-09-01,6,6
TORO TORO,consultas odontologicas,primeras consultas,2006-09-01,88,88
TOTORA(ORR),consultas odontologicas,primeras consultas,2006-09-01,38,38
TRINIDAD,consultas odontologicas,primeras consultas,2006-09-01,151,151
TUPIZA,consultas odontologicas,primeras consultas,2006-09-01,392,392
UMALA,consultas odontologicas,primeras consultas,2006-09-01,12,12
UNCIA,consultas odontologicas,primeras consultas,2006-09-01,246,246
URIONDO (A. CONCEPCION),consultas odontologicas,primeras consultas,2006-09-01,67,67
URUBICHA,consultas odontologicas,primeras consultas,2006-09-01,7,7
UYUNI,consultas odontologicas,primeras consultas,2006-09-01,248,248
VACAS,consultas odontologicas,primeras consultas,2006-09-01,394,394
VALLEGRANDE,consultas odontologicas,primeras consultas,2006-09-01,178,178
VILLA MONTES,consultas odontologicas,primeras consultas,2006-09-01,71,71
VILLA SERRANO,consultas odontologicas,primeras consultas,2006-09-01,53,53
VILLA TUNARI,consultas odontologicas,primeras consultas,2006-09-01,638,638
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,primeras consultas,2006-09-01,297,297
VILLAZON,consultas odontologicas,primeras consultas,2006-09-01,133,133
VINTO,consultas odontologicas,primeras consultas,2006-09-01,87,87
WARNES,consultas odontologicas,primeras consultas,2006-09-01,4,4
YACUIBA,consultas odontologicas,primeras consultas,2006-09-01,134,134
YAMPARAEZ,consultas odontologicas,primeras consultas,2006-09-01,159,159
YANACACHI,consultas odontologicas,primeras consultas,2006-09-01,41,41
YAPACANI,consultas odontologicas,primeras consultas,2006-09-01,117,117
YOCALLA,consultas odontologicas,primeras consultas,2006-09-01,89,89
YUNCHARA,consultas odontologicas,primeras consultas,2006-09-01,320,320
ZUDAÑEZ,consultas odontologicas,primeras consultas,2006-09-01,272,272
ACACIO,consultas odontologicas,primeras consultas,2006-10-01,532,532
ACHACACHI,consultas odontologicas,primeras consultas,2006-10-01,69,69
AIQUILE,consultas odontologicas,primeras consultas,2006-10-01,302,302
ANDAMARCA,consultas odontologicas,primeras consultas,2006-10-01,318,318
ANTEQUERA,consultas odontologicas,primeras consultas,2006-10-01,91,91
ARANI,consultas odontologicas,primeras consultas,2006-10-01,110,110
ARBIETO,consultas odontologicas,primeras consultas,2006-10-01,22,22
ARQUE,consultas odontologicas,primeras consultas,2006-10-01,138,138
ASCENCION DE GUARAYOS,consultas odontologicas,primeras consultas,2006-10-01,932,932
ATOCHA,consultas odontologicas,primeras consultas,2006-10-01,606,606
AUCAPATA,consultas odontologicas,primeras consultas,2006-10-01,147,147
AYATA,consultas odontologicas,primeras consultas,2006-10-01,75,75
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,primeras consultas,2006-10-01,356,356
AZURDUY,consultas odontologicas,primeras consultas,2006-10-01,262,262
BELLA FLOR,consultas odontologicas,primeras consultas,2006-10-01,163,163
BERMEJO,consultas odontologicas,primeras consultas,2006-10-01,399,399
BETANZOS,consultas odontologicas,primeras consultas,2006-10-01,44,44
BOLIVAR,consultas odontologicas,primeras consultas,2006-10-01,17,17
BOLPEBRA,consultas odontologicas,primeras consultas,2006-10-01,94,94
BOYUIBE,consultas odontologicas,primeras consultas,2006-10-01,543,543
CABEZAS,consultas odontologicas,primeras consultas,2006-10-01,245,245
CAIROMA,consultas odontologicas,primeras consultas,2006-10-01,215,215
"CAIZA ""D""",consultas odontologicas,primeras consultas,2006-10-01,78,78
CALACOTO,consultas odontologicas,primeras consultas,2006-10-01,47,47
CALAMARCA,consultas odontologicas,primeras consultas,2006-10-01,29,29
CAMARGO,consultas odontologicas,primeras consultas,2006-10-01,513,513
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,primeras consultas,2006-10-01,291,291
CAMIRI,consultas odontologicas,primeras consultas,2006-10-01,1594,1594
CAPINOTA,consultas odontologicas,primeras consultas,2006-10-01,35,35
CAQUIAVIRI,consultas odontologicas,primeras consultas,2006-10-01,49,49
CARACOLLO,consultas odontologicas,primeras consultas,2006-10-01,392,392
CARANAVI,consultas odontologicas,primeras consultas,2006-10-01,47,47
CARAPARI,consultas odontologicas,primeras consultas,2006-10-01,92,92
CARIPUYO,consultas odontologicas,primeras consultas,2006-10-01,216,216
CARMEN RIVERO TORREZ,consultas odontologicas,primeras consultas,2006-10-01,10,10
CHARAGUA,consultas odontologicas,primeras consultas,2006-10-01,377,377
CHAYANTA,consultas odontologicas,primeras consultas,2006-10-01,206,206
CHIMORE,consultas odontologicas,primeras consultas,2006-10-01,98,98
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,primeras consultas,2006-10-01,79,79
CHUMA,consultas odontologicas,primeras consultas,2006-10-01,204,204
CLIZA,consultas odontologicas,primeras consultas,2006-10-01,28,28
COCHABAMBA,consultas odontologicas,primeras consultas,2006-10-01,2209,2209
COLCAPIRHUA,consultas odontologicas,primeras consultas,2006-10-01,3,3
COLLANA,consultas odontologicas,primeras consultas,2006-10-01,59,59
COLOMI,consultas odontologicas,primeras consultas,2006-10-01,298,298
COLPA BELGICA,consultas odontologicas,primeras consultas,2006-10-01,581,581
COLQUECHACA,consultas odontologicas,primeras consultas,2006-10-01,116,116
COLQUENCHA,consultas odontologicas,primeras consultas,2006-10-01,22,22
COLQUIRI,consultas odontologicas,primeras consultas,2006-10-01,50,50
COMARAPA,consultas odontologicas,primeras consultas,2006-10-01,444,444
COPACABANA,consultas odontologicas,primeras consultas,2006-10-01,86,86
CORIPATA,consultas odontologicas,primeras consultas,2006-10-01,168,168
CORO CORO,consultas odontologicas,primeras consultas,2006-10-01,40,40
COROICO,consultas odontologicas,primeras consultas,2006-10-01,10,10
CORQUE,consultas odontologicas,primeras consultas,2006-10-01,40,40
COTAGAITA,consultas odontologicas,primeras consultas,2006-10-01,139,139
COTOCA,consultas odontologicas,primeras consultas,2006-10-01,210,210
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,primeras consultas,2006-10-01,67,67
CUEVO,consultas odontologicas,primeras consultas,2006-10-01,791,791
CULPINA,consultas odontologicas,primeras consultas,2006-10-01,80,80
CURAHUARA DE CARANGAS,consultas odontologicas,primeras consultas,2006-10-01,20,20
CURVA,consultas odontologicas,primeras consultas,2006-10-01,13,13
DESAGUADERO,consultas odontologicas,primeras consultas,2006-10-01,6,6
EL ALTO,consultas odontologicas,primeras consultas,2006-10-01,6597,6597
EL PUENTE(STC),consultas odontologicas,primeras consultas,2006-10-01,9,9
EL TORNO,consultas odontologicas,primeras consultas,2006-10-01,272,272
EL VILLAR,consultas odontologicas,primeras consultas,2006-10-01,144,144
ENTRE RIOS,consultas odontologicas,primeras consultas,2006-10-01,201,201
ENTRE RIOS,consultas odontologicas,primeras consultas,2006-10-01,401,401
FILADELFIA,consultas odontologicas,primeras consultas,2006-10-01,167,167
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,primeras consultas,2006-10-01,32,32
GUANAY,consultas odontologicas,primeras consultas,2006-10-01,135,135
GUAQUI,consultas odontologicas,primeras consultas,2006-10-01,108,108
GUAYARAMERIN,consultas odontologicas,primeras consultas,2006-10-01,176,176
GUTIERREZ,consultas odontologicas,primeras consultas,2006-10-01,220,220
HUACARETA,consultas odontologicas,primeras consultas,2006-10-01,3,3
HUACHACALLA,consultas odontologicas,primeras consultas,2006-10-01,70,70
HUANUNI,consultas odontologicas,primeras consultas,2006-10-01,658,658
HUAYLLAMARCA,consultas odontologicas,primeras consultas,2006-10-01,43,43
ICHOCA,consultas odontologicas,primeras consultas,2006-10-01,192,192
INCAHUASI,consultas odontologicas,primeras consultas,2006-10-01,418,418
INQUISIVI,consultas odontologicas,primeras consultas,2006-10-01,196,196
IRUPANA (VILLA DE LANZA),consultas odontologicas,primeras consultas,2006-10-01,38,38
IXIAMAS,consultas odontologicas,primeras consultas,2006-10-01,36,36
JESUS DE MACHACA,consultas odontologicas,primeras consultas,2006-10-01,81,81
LA ASUNTA,consultas odontologicas,primeras consultas,2006-10-01,63,63
LA GUARDIA,consultas odontologicas,primeras consultas,2006-10-01,132,132
LA PAZ,consultas odontologicas,primeras consultas,2006-10-01,4357,4357
LAGUNILLAS,consultas odontologicas,primeras consultas,2006-10-01,739,739
LAJA,consultas odontologicas,primeras consultas,2006-10-01,139,139
LLALLAGUA,consultas odontologicas,primeras consultas,2006-10-01,418,418
LLICA,consultas odontologicas,primeras consultas,2006-10-01,95,95
LURIBAY,consultas odontologicas,primeras consultas,2006-10-01,238,238
MACHACAMARCA,consultas odontologicas,primeras consultas,2006-10-01,8,8
MACHARETI,consultas odontologicas,primeras consultas,2006-10-01,281,281
MAIRANA,consultas odontologicas,primeras consultas,2006-10-01,66,66
MAPIRI,consultas odontologicas,primeras consultas,2006-10-01,113,113
MINEROS,consultas odontologicas,primeras consultas,2006-10-01,135,135
MIZQUE,consultas odontologicas,primeras consultas,2006-10-01,97,97
MOCOMOCO,consultas odontologicas,primeras consultas,2006-10-01,305,305
MOJOCOYA,consultas odontologicas,primeras consultas,2006-10-01,75,75
MONTEAGUDO,consultas odontologicas,primeras consultas,2006-10-01,30,30
MONTERO,consultas odontologicas,primeras consultas,2006-10-01,193,193
MOROCHATA,consultas odontologicas,primeras consultas,2006-10-01,165,165
OCURI,consultas odontologicas,primeras consultas,2006-10-01,124,124
OKINAWA,consultas odontologicas,primeras consultas,2006-10-01,11,11
OMEREQUE,consultas odontologicas,primeras consultas,2006-10-01,47,47
ORURO,consultas odontologicas,primeras consultas,2006-10-01,1622,1622
PADCAYA,consultas odontologicas,primeras consultas,2006-10-01,37,37
PALCA,consultas odontologicas,primeras consultas,2006-10-01,15,15
PALOS BLANCOS,consultas odontologicas,primeras consultas,2006-10-01,373,373
PAMPA GRANDE,consultas odontologicas,primeras consultas,2006-10-01,200,200
PASORAPA,consultas odontologicas,primeras consultas,2006-10-01,11,11
PATACAMAYA,consultas odontologicas,primeras consultas,2006-10-01,15,15
POCONA,consultas odontologicas,primeras consultas,2006-10-01,22,22
POJO (CBBA),consultas odontologicas,primeras consultas,2006-10-01,34,34
POOPO,consultas odontologicas,primeras consultas,2006-10-01,11,11
POROMA,consultas odontologicas,primeras consultas,2006-10-01,243,243
PORONGO,consultas odontologicas,primeras consultas,2006-10-01,1,1
PORTACHUELO,consultas odontologicas,primeras consultas,2006-10-01,930,930
POTOSI,consultas odontologicas,primeras consultas,2006-10-01,1506,1506
PRESTO,consultas odontologicas,primeras consultas,2006-10-01,50,50
PUERTO ACOSTA,consultas odontologicas,primeras consultas,2006-10-01,221,221
PUERTO CARABUCO,consultas odontologicas,primeras consultas,2006-10-01,187,187
PUERTO QUIJARRO,consultas odontologicas,primeras consultas,2006-10-01,1380,1380
PUERTO RICO,consultas odontologicas,primeras consultas,2006-10-01,25,25
PUERTO SUAREZ,consultas odontologicas,primeras consultas,2006-10-01,566,566
PUERTO VILLARROEL,consultas odontologicas,primeras consultas,2006-10-01,520,520
PUNA,consultas odontologicas,primeras consultas,2006-10-01,333,333
PUNATA,consultas odontologicas,primeras consultas,2006-10-01,145,145
QUILLACOLLO,consultas odontologicas,primeras consultas,2006-10-01,937,937
QUIME,consultas odontologicas,primeras consultas,2006-10-01,261,261
QUIRUSILLAS,consultas odontologicas,primeras consultas,2006-10-01,142,142
ROBORE,consultas odontologicas,primeras consultas,2006-10-01,21,21
SABAYA,consultas odontologicas,primeras consultas,2006-10-01,15,15
SACABA,consultas odontologicas,primeras consultas,2006-10-01,243,243
SACABAMBA,consultas odontologicas,primeras consultas,2006-10-01,6,6
SACACA,consultas odontologicas,primeras consultas,2006-10-01,119,119
SAIPINA,consultas odontologicas,primeras consultas,2006-10-01,271,271
SAMAIPATA,consultas odontologicas,primeras consultas,2006-10-01,34,34
SAN ANDRES,consultas odontologicas,primeras consultas,2006-10-01,16,16
SAN ANDRES DE MACHACA,consultas odontologicas,primeras consultas,2006-10-01,61,61
SAN BENITO,consultas odontologicas,primeras consultas,2006-10-01,35,35
SAN BORJA,consultas odontologicas,primeras consultas,2006-10-01,21,21
SAN BUENA VENTURA,consultas odontologicas,primeras consultas,2006-10-01,82,82
SAN CARLOS,consultas odontologicas,primeras consultas,2006-10-01,212,212
SAN IGNACIO,consultas odontologicas,primeras consultas,2006-10-01,11,11
SAN IGNACIO DE VELASCO,consultas odontologicas,primeras consultas,2006-10-01,1991,1991
SAN JAVIER(STC),consultas odontologicas,primeras consultas,2006-10-01,401,401
SAN JOSE DE CHIQUITOS,consultas odontologicas,primeras consultas,2006-10-01,150,150
SAN JUAN DE YAPACANI,consultas odontologicas,primeras consultas,2006-10-01,175,175
SAN JULIAN,consultas odontologicas,primeras consultas,2006-10-01,285,285
SAN LORENZO(TJA),consultas odontologicas,primeras consultas,2006-10-01,460,460
SAN LUCAS,consultas odontologicas,primeras consultas,2006-10-01,98,98
SAN MIGUEL DE VELASCO,consultas odontologicas,primeras consultas,2006-10-01,115,115
SAN PEDRO,consultas odontologicas,primeras consultas,2006-10-01,5,5
SAN PEDRO DE BUENA VISTA,consultas odontologicas,primeras consultas,2006-10-01,335,335
SAN PEDRO DE TIQUINA,consultas odontologicas,primeras consultas,2006-10-01,21,21
SAN RAFAEL,consultas odontologicas,primeras consultas,2006-10-01,63,63
SANTA ANA,consultas odontologicas,primeras consultas,2006-10-01,64,64
SANTA CRUZ DE LA SIERRA,consultas odontologicas,primeras consultas,2006-10-01,8130,8130
SANTA ROSA DEL SARA,consultas odontologicas,primeras consultas,2006-10-01,1765,1765
SANTIAGO DE HUARI,consultas odontologicas,primeras consultas,2006-10-01,81,81
SANTIAGO DE MACHACA,consultas odontologicas,primeras consultas,2006-10-01,34,34
SENA,consultas odontologicas,primeras consultas,2006-10-01,166,166
SICA SICA (VILLA AROMA),consultas odontologicas,primeras consultas,2006-10-01,228,228
SICAYA,consultas odontologicas,primeras consultas,2006-10-01,58,58
SIPE SIPE,consultas odontologicas,primeras consultas,2006-10-01,100,100
SOPACHUY,consultas odontologicas,primeras consultas,2006-10-01,73,73
SORACACHI,consultas odontologicas,primeras consultas,2006-10-01,322,322
SORATA,consultas odontologicas,primeras consultas,2006-10-01,45,45
SUCRE,consultas odontologicas,primeras consultas,2006-10-01,2983,2983
TACACOMA,consultas odontologicas,primeras consultas,2006-10-01,50,50
TACOBAMBA,consultas odontologicas,primeras consultas,2006-10-01,5,5
TACOPAYA,consultas odontologicas,primeras consultas,2006-10-01,7,7
TAPACARI,consultas odontologicas,primeras consultas,2006-10-01,32,32
TARABUCO,consultas odontologicas,primeras consultas,2006-10-01,1295,1295
TARACO,consultas odontologicas,primeras consultas,2006-10-01,20,20
TARATA,consultas odontologicas,primeras consultas,2006-10-01,128,128
TARIJA,consultas odontologicas,primeras consultas,2006-10-01,489,489
TARVITA,consultas odontologicas,primeras consultas,2006-10-01,151,151
TEOPONTE,consultas odontologicas,primeras consultas,2006-10-01,122,122
TIAWANACU,consultas odontologicas,primeras consultas,2006-10-01,182,182
TINGUIPAYA,consultas odontologicas,primeras consultas,2006-10-01,2,2
TIQUIPAYA,consultas odontologicas,primeras consultas,2006-10-01,34,34
TIRAQUE (CBBA),consultas odontologicas,primeras consultas,2006-10-01,115,115
TOLATA,consultas odontologicas,primeras consultas,2006-10-01,221,221
TOLEDO,consultas odontologicas,primeras consultas,2006-10-01,65,65
TOMINA,consultas odontologicas,primeras consultas,2006-10-01,6,6
TORO TORO,consultas odontologicas,primeras consultas,2006-10-01,64,64
TOTORA(CBBA),consultas odontologicas,primeras consultas,2006-10-01,64,64
TOTORA(ORR),consultas odontologicas,primeras consultas,2006-10-01,53,53
TRINIDAD,consultas odontologicas,primeras consultas,2006-10-01,65,65
TUPIZA,consultas odontologicas,primeras consultas,2006-10-01,620,620
TURCO,consultas odontologicas,primeras consultas,2006-10-01,61,61
UNCIA,consultas odontologicas,primeras consultas,2006-10-01,213,213
URIONDO (A. CONCEPCION),consultas odontologicas,primeras consultas,2006-10-01,19,19
URUBICHA,consultas odontologicas,primeras consultas,2006-10-01,6,6
UYUNI,consultas odontologicas,primeras consultas,2006-10-01,407,407
VIACHA,consultas odontologicas,primeras consultas,2006-10-01,77,77
VILA VILA,consultas odontologicas,primeras consultas,2006-10-01,18,18
VILLA MONTES,consultas odontologicas,primeras consultas,2006-10-01,140,140
VILLA SERRANO,consultas odontologicas,primeras consultas,2006-10-01,200,200
VILLA TUNARI,consultas odontologicas,primeras consultas,2006-10-01,1118,1118
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,primeras consultas,2006-10-01,63,63
VILLAZON,consultas odontologicas,primeras consultas,2006-10-01,58,58
VINTO,consultas odontologicas,primeras consultas,2006-10-01,99,99
VITICHI,consultas odontologicas,primeras consultas,2006-10-01,48,48
WALDO BALLIVIAN,consultas odontologicas,primeras consultas,2006-10-01,14,14
WARNES,consultas odontologicas,primeras consultas,2006-10-01,33,33
YACUIBA,consultas odontologicas,primeras consultas,2006-10-01,77,77
YAMPARAEZ,consultas odontologicas,primeras consultas,2006-10-01,106,106
