municipality,group,variable,month,Periodoncias,TOTAL
TOLATA,consultas odontologicas,periodoncias,2006-09-01,40,40
TOMAVE,consultas odontologicas,periodoncias,2006-09-01,1,1
TOMINA,consultas odontologicas,periodoncias,2006-09-01,16,16
TRIGAL,consultas odontologicas,periodoncias,2006-09-01,1,1
TRINIDAD,consultas odontologicas,periodoncias,2006-09-01,56,56
TUPIZA,consultas odontologicas,periodoncias,2006-09-01,34,34
UNCIA,consultas odontologicas,periodoncias,2006-09-01,18,18
URIONDO (A. CONCEPCION),consultas odontologicas,periodoncias,2006-09-01,8,8
UYUNI,consultas odontologicas,periodoncias,2006-09-01,7,7
VACAS,consultas odontologicas,periodoncias,2006-09-01,7,7
VALLEGRANDE,consultas odontologicas,periodoncias,2006-09-01,85,85
VIACHA,consultas odontologicas,periodoncias,2006-09-01,11,11
VILLA MONTES,consultas odontologicas,periodoncias,2006-09-01,6,6
VILLA RIVERO,consultas odontologicas,periodoncias,2006-09-01,24,24
VILLA SERRANO,consultas odontologicas,periodoncias,2006-09-01,27,27
VILLA TUNARI,consultas odontologicas,periodoncias,2006-09-01,120,120
VILLAZON,consultas odontologicas,periodoncias,2006-09-01,22,22
VINTO,consultas odontologicas,periodoncias,2006-09-01,18,18
WARNES,consultas odontologicas,periodoncias,2006-09-01,32,32
YACUIBA,consultas odontologicas,periodoncias,2006-09-01,15,15
YAMPARAEZ,consultas odontologicas,periodoncias,2006-09-01,12,12
YAPACANI,consultas odontologicas,periodoncias,2006-09-01,2,2
YOCALLA,consultas odontologicas,periodoncias,2006-09-01,6,6
YUNCHARA,consultas odontologicas,periodoncias,2006-09-01,7,7
ACACIO,consultas odontologicas,periodoncias,2006-10-01,14,14
ACHACACHI,consultas odontologicas,periodoncias,2006-10-01,24,24
AIQUILE,consultas odontologicas,periodoncias,2006-10-01,231,231
ALCALA,consultas odontologicas,periodoncias,2006-10-01,136,136
ANCORAIMES,consultas odontologicas,periodoncias,2006-10-01,11,11
ANDAMARCA,consultas odontologicas,periodoncias,2006-10-01,5,5
ANZALDO,consultas odontologicas,periodoncias,2006-10-01,2,2
ARANI,consultas odontologicas,periodoncias,2006-10-01,11,11
ARBIETO,consultas odontologicas,periodoncias,2006-10-01,7,7
ARQUE,consultas odontologicas,periodoncias,2006-10-01,5,5
ASCENCION DE GUARAYOS,consultas odontologicas,periodoncias,2006-10-01,2,2
ATOCHA,consultas odontologicas,periodoncias,2006-10-01,22,22
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,periodoncias,2006-10-01,483,483
BAURES,consultas odontologicas,periodoncias,2006-10-01,24,24
BELLA FLOR,consultas odontologicas,periodoncias,2006-10-01,5,5
BERMEJO,consultas odontologicas,periodoncias,2006-10-01,73,73
BOLIVAR,consultas odontologicas,periodoncias,2006-10-01,4,4
BOLPEBRA,consultas odontologicas,periodoncias,2006-10-01,19,19
BOYUIBE,consultas odontologicas,periodoncias,2006-10-01,1,1
BUENA VISTA,consultas odontologicas,periodoncias,2006-10-01,4,4
CABEZAS,consultas odontologicas,periodoncias,2006-10-01,10,10
"CAIZA ""D""",consultas odontologicas,periodoncias,2006-10-01,3,3
CAMARGO,consultas odontologicas,periodoncias,2006-10-01,1,1
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,periodoncias,2006-10-01,2,2
CAMIRI,consultas odontologicas,periodoncias,2006-10-01,61,61
CAPINOTA,consultas odontologicas,periodoncias,2006-10-01,26,26
CARACOLLO,consultas odontologicas,periodoncias,2006-10-01,22,22
CARANAVI,consultas odontologicas,periodoncias,2006-10-01,11,11
CARAPARI,consultas odontologicas,periodoncias,2006-10-01,1,1
CHALLAPATA,consultas odontologicas,periodoncias,2006-10-01,8,8
CHARAGUA,consultas odontologicas,periodoncias,2006-10-01,2,2
CHIMORE,consultas odontologicas,periodoncias,2006-10-01,12,12
CHUMA,consultas odontologicas,periodoncias,2006-10-01,2,2
CLIZA,consultas odontologicas,periodoncias,2006-10-01,8,8
COBIJA,consultas odontologicas,periodoncias,2006-10-01,3,3
COCHABAMBA,consultas odontologicas,periodoncias,2006-10-01,725,725
COLCAPIRHUA,consultas odontologicas,periodoncias,2006-10-01,5,5
COLOMI,consultas odontologicas,periodoncias,2006-10-01,3,3
COLPA BELGICA,consultas odontologicas,periodoncias,2006-10-01,8,8
COLQUECHACA,consultas odontologicas,periodoncias,2006-10-01,3,3
COLQUIRI,consultas odontologicas,periodoncias,2006-10-01,1,1
COMARAPA,consultas odontologicas,periodoncias,2006-10-01,46,46
COPACABANA,consultas odontologicas,periodoncias,2006-10-01,8,8
CORIPATA,consultas odontologicas,periodoncias,2006-10-01,12,12
COROICO,consultas odontologicas,periodoncias,2006-10-01,7,7
CORQUE,consultas odontologicas,periodoncias,2006-10-01,8,8
COTAGAITA,consultas odontologicas,periodoncias,2006-10-01,20,20
COTOCA,consultas odontologicas,periodoncias,2006-10-01,17,17
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,periodoncias,2006-10-01,21,21
CUEVO,consultas odontologicas,periodoncias,2006-10-01,2,2
EL ALTO,consultas odontologicas,periodoncias,2006-10-01,576,576
EL PUENTE(STC),consultas odontologicas,periodoncias,2006-10-01,15,15
EL PUENTE(TJA),consultas odontologicas,periodoncias,2006-10-01,1,1
EL TORNO,consultas odontologicas,periodoncias,2006-10-01,18,18
EL VILLAR,consultas odontologicas,periodoncias,2006-10-01,5,5
ENTRE RIOS,consultas odontologicas,periodoncias,2006-10-01,1,1
ENTRE RIOS,consultas odontologicas,periodoncias,2006-10-01,53,53
EUCALIPTUS,consultas odontologicas,periodoncias,2006-10-01,5,5
FERNANDEZ ALONSO,consultas odontologicas,periodoncias,2006-10-01,20,20
GENERAL SAAVEDRA,consultas odontologicas,periodoncias,2006-10-01,3,3
GUANAY,consultas odontologicas,periodoncias,2006-10-01,5,5
GUAQUI,consultas odontologicas,periodoncias,2006-10-01,2,2
GUAYARAMERIN,consultas odontologicas,periodoncias,2006-10-01,20,20
GUTIERREZ,consultas odontologicas,periodoncias,2006-10-01,56,56
HUANUNI,consultas odontologicas,periodoncias,2006-10-01,9,9
HUARACAJE,consultas odontologicas,periodoncias,2006-10-01,4,4
HUAYLLAMARCA,consultas odontologicas,periodoncias,2006-10-01,1,1
ICHOCA,consultas odontologicas,periodoncias,2006-10-01,5,5
INCAHUASI,consultas odontologicas,periodoncias,2006-10-01,12,12
INGAVI (HUMAITA),consultas odontologicas,periodoncias,2006-10-01,1,1
IXIAMAS,consultas odontologicas,periodoncias,2006-10-01,13,13
JESUS DE MACHACA,consultas odontologicas,periodoncias,2006-10-01,20,20
LA ASUNTA,consultas odontologicas,periodoncias,2006-10-01,4,4
LA GUARDIA,consultas odontologicas,periodoncias,2006-10-01,35,35
LA PAZ,consultas odontologicas,periodoncias,2006-10-01,1102,1102
LAGUNILLAS,consultas odontologicas,periodoncias,2006-10-01,5,5
LLALLAGUA,consultas odontologicas,periodoncias,2006-10-01,26,26
LORETO,consultas odontologicas,periodoncias,2006-10-01,20,20
LURIBAY,consultas odontologicas,periodoncias,2006-10-01,8,8
MACHACAMARCA,consultas odontologicas,periodoncias,2006-10-01,2,2
MAGDALENA,consultas odontologicas,periodoncias,2006-10-01,8,8
MAIRANA,consultas odontologicas,periodoncias,2006-10-01,19,19
MAPIRI,consultas odontologicas,periodoncias,2006-10-01,17,17
MECAPACA,consultas odontologicas,periodoncias,2006-10-01,5,5
MINEROS,consultas odontologicas,periodoncias,2006-10-01,7,7
MIZQUE,consultas odontologicas,periodoncias,2006-10-01,45,45
MOCOMOCO,consultas odontologicas,periodoncias,2006-10-01,5,5
MONTERO,consultas odontologicas,periodoncias,2006-10-01,64,64
MORO MORO,consultas odontologicas,periodoncias,2006-10-01,3,3
MOROCHATA,consultas odontologicas,periodoncias,2006-10-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,periodoncias,2006-10-01,8,8
OCURI,consultas odontologicas,periodoncias,2006-10-01,7,7
OKINAWA,consultas odontologicas,periodoncias,2006-10-01,20,20
OMEREQUE,consultas odontologicas,periodoncias,2006-10-01,13,13
ORURO,consultas odontologicas,periodoncias,2006-10-01,187,187
PADCAYA,consultas odontologicas,periodoncias,2006-10-01,27,27
PADILLA,consultas odontologicas,periodoncias,2006-10-01,34,34
PAMPA AULLAGAS,consultas odontologicas,periodoncias,2006-10-01,1,1
PAMPA GRANDE,consultas odontologicas,periodoncias,2006-10-01,9,9
PAPEL PAMPA,consultas odontologicas,periodoncias,2006-10-01,2,2
PASORAPA,consultas odontologicas,periodoncias,2006-10-01,92,92
PATACAMAYA,consultas odontologicas,periodoncias,2006-10-01,13,13
PAZÑA,consultas odontologicas,periodoncias,2006-10-01,6,6
POCOATA,consultas odontologicas,periodoncias,2006-10-01,1,1
POJO (CBBA),consultas odontologicas,periodoncias,2006-10-01,10,10
POOPO,consultas odontologicas,periodoncias,2006-10-01,8,8
PORCO,consultas odontologicas,periodoncias,2006-10-01,2,2
PORONGO,consultas odontologicas,periodoncias,2006-10-01,6,6
PORTACHUELO,consultas odontologicas,periodoncias,2006-10-01,6,6
PORVENIR,consultas odontologicas,periodoncias,2006-10-01,1,1
POTOSI,consultas odontologicas,periodoncias,2006-10-01,37,37
PUCARA,consultas odontologicas,periodoncias,2006-10-01,8,8
PUCARANI,consultas odontologicas,periodoncias,2006-10-01,4,4
PUERTO ACOSTA,consultas odontologicas,periodoncias,2006-10-01,49,49
PUERTO PEREZ,consultas odontologicas,periodoncias,2006-10-01,224,224
PUERTO SUAREZ,consultas odontologicas,periodoncias,2006-10-01,87,87
PUERTO VILLARROEL,consultas odontologicas,periodoncias,2006-10-01,11,11
PUNATA,consultas odontologicas,periodoncias,2006-10-01,292,292
QUILLACOLLO,consultas odontologicas,periodoncias,2006-10-01,133,133
QUIME,consultas odontologicas,periodoncias,2006-10-01,19,19
REYES,consultas odontologicas,periodoncias,2006-10-01,5,5
RIBERALTA,consultas odontologicas,periodoncias,2006-10-01,21,21
ROBORE,consultas odontologicas,periodoncias,2006-10-01,22,22
RURRENABAQUE,consultas odontologicas,periodoncias,2006-10-01,94,94
SABAYA,consultas odontologicas,periodoncias,2006-10-01,12,12
SACABA,consultas odontologicas,periodoncias,2006-10-01,166,166
SAIPINA,consultas odontologicas,periodoncias,2006-10-01,364,364
SALINAS DE GARCI MENDOZA,consultas odontologicas,periodoncias,2006-10-01,2,2
SAMAIPATA,consultas odontologicas,periodoncias,2006-10-01,6,6
SAN AGUSTIN,consultas odontologicas,periodoncias,2006-10-01,2,2
SAN ANDRES DE MACHACA,consultas odontologicas,periodoncias,2006-10-01,3,3
SAN BENITO,consultas odontologicas,periodoncias,2006-10-01,11,11
SAN BORJA,consultas odontologicas,periodoncias,2006-10-01,20,20
SAN CARLOS,consultas odontologicas,periodoncias,2006-10-01,13,13
SAN IGNACIO,consultas odontologicas,periodoncias,2006-10-01,135,135
SAN IGNACIO DE VELASCO,consultas odontologicas,periodoncias,2006-10-01,5,5
SAN JAVIER(STC),consultas odontologicas,periodoncias,2006-10-01,1,1
SAN JOSE DE CHIQUITOS,consultas odontologicas,periodoncias,2006-10-01,11,11
SAN JUAN DE YAPACANI,consultas odontologicas,periodoncias,2006-10-01,14,14
SAN JULIAN,consultas odontologicas,periodoncias,2006-10-01,64,64
SAN LORENZO(TJA),consultas odontologicas,periodoncias,2006-10-01,118,118
SAN MATIAS,consultas odontologicas,periodoncias,2006-10-01,4,4
SAN MIGUEL DE VELASCO,consultas odontologicas,periodoncias,2006-10-01,17,17
SAN PEDRO,consultas odontologicas,periodoncias,2006-10-01,13,13
SAN PEDRO DE BUENA VISTA,consultas odontologicas,periodoncias,2006-10-01,229,229
SAN PEDRO(PND),consultas odontologicas,periodoncias,2006-10-01,1,1
SAN RAFAEL,consultas odontologicas,periodoncias,2006-10-01,16,16
SAN RAMON,consultas odontologicas,periodoncias,2006-10-01,16,16
SANTA CRUZ DE LA SIERRA,consultas odontologicas,periodoncias,2006-10-01,1489,1489
SANTA ROSA,consultas odontologicas,periodoncias,2006-10-01,66,66
SANTA ROSA DEL SARA,consultas odontologicas,periodoncias,2006-10-01,35,35
SANTIAGO DE HUARI,consultas odontologicas,periodoncias,2006-10-01,7,7
SANTUARIO DE QUILLACAS,consultas odontologicas,periodoncias,2006-10-01,1,1
SAPAHAQUI,consultas odontologicas,periodoncias,2006-10-01,1,1
SENA,consultas odontologicas,periodoncias,2006-10-01,4,4
SICA SICA (VILLA AROMA),consultas odontologicas,periodoncias,2006-10-01,32,32
SICAYA,consultas odontologicas,periodoncias,2006-10-01,5,5
SIPE SIPE,consultas odontologicas,periodoncias,2006-10-01,20,20
SORACACHI,consultas odontologicas,periodoncias,2006-10-01,5,5
SORATA,consultas odontologicas,periodoncias,2006-10-01,12,12
SUCRE,consultas odontologicas,periodoncias,2006-10-01,301,301
TACOPAYA,consultas odontologicas,periodoncias,2006-10-01,48,48
TAHUA,consultas odontologicas,periodoncias,2006-10-01,5,5
TAPACARI,consultas odontologicas,periodoncias,2006-10-01,3,3
TARABUCO,consultas odontologicas,periodoncias,2006-10-01,2,2
TARATA,consultas odontologicas,periodoncias,2006-10-01,15,15
TARIJA,consultas odontologicas,periodoncias,2006-10-01,71,71
TARVITA,consultas odontologicas,periodoncias,2006-10-01,8,8
TIAWANACU,consultas odontologicas,periodoncias,2006-10-01,6,6
TINGUIPAYA,consultas odontologicas,periodoncias,2006-10-01,33,33
TIPUANI,consultas odontologicas,periodoncias,2006-10-01,4,4
TIQUIPAYA,consultas odontologicas,periodoncias,2006-10-01,68,68
TIRAQUE (CBBA),consultas odontologicas,periodoncias,2006-10-01,145,145
TOLATA,consultas odontologicas,periodoncias,2006-10-01,33,33
TOMINA,consultas odontologicas,periodoncias,2006-10-01,19,19
TOTORA(CBBA),consultas odontologicas,periodoncias,2006-10-01,20,20
TRINIDAD,consultas odontologicas,periodoncias,2006-10-01,18,18
TUPIZA,consultas odontologicas,periodoncias,2006-10-01,40,40
UNCIA,consultas odontologicas,periodoncias,2006-10-01,15,15
UYUNI,consultas odontologicas,periodoncias,2006-10-01,2,2
VALLEGRANDE,consultas odontologicas,periodoncias,2006-10-01,7,7
VIACHA,consultas odontologicas,periodoncias,2006-10-01,29,29
VILLA MONTES,consultas odontologicas,periodoncias,2006-10-01,5,5
VILLA RIVERO,consultas odontologicas,periodoncias,2006-10-01,247,247
VILLA SERRANO,consultas odontologicas,periodoncias,2006-10-01,15,15
VILLA TUNARI,consultas odontologicas,periodoncias,2006-10-01,150,150
VILLAZON,consultas odontologicas,periodoncias,2006-10-01,40,40
VINTO,consultas odontologicas,periodoncias,2006-10-01,8,8
VITICHI,consultas odontologicas,periodoncias,2006-10-01,2,2
WARNES,consultas odontologicas,periodoncias,2006-10-01,44,44
YACUIBA,consultas odontologicas,periodoncias,2006-10-01,8,8
YAMPARAEZ,consultas odontologicas,periodoncias,2006-10-01,3,3
YAPACANI,consultas odontologicas,periodoncias,2006-10-01,2,2
YOCALLA,consultas odontologicas,periodoncias,2006-10-01,6,6
YUNCHARA,consultas odontologicas,periodoncias,2006-10-01,10,10
ACACIO,consultas odontologicas,periodoncias,2006-11-01,3,3
ACHACACHI,consultas odontologicas,periodoncias,2006-11-01,61,61
AIQUILE,consultas odontologicas,periodoncias,2006-11-01,611,611
ALCALA,consultas odontologicas,periodoncias,2006-11-01,148,148
ANCORAIMES,consultas odontologicas,periodoncias,2006-11-01,9,9
ANDAMARCA,consultas odontologicas,periodoncias,2006-11-01,3,3
ANZALDO,consultas odontologicas,periodoncias,2006-11-01,5,5
ARANI,consultas odontologicas,periodoncias,2006-11-01,10,10
ARQUE,consultas odontologicas,periodoncias,2006-11-01,22,22
ASCENCION DE GUARAYOS,consultas odontologicas,periodoncias,2006-11-01,1,1
ATOCHA,consultas odontologicas,periodoncias,2006-11-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,periodoncias,2006-11-01,193,193
BATALLAS,consultas odontologicas,periodoncias,2006-11-01,1,1
BAURES,consultas odontologicas,periodoncias,2006-11-01,22,22
BELLA FLOR,consultas odontologicas,periodoncias,2006-11-01,10,10
BERMEJO,consultas odontologicas,periodoncias,2006-11-01,41,41
BETANZOS,consultas odontologicas,periodoncias,2006-11-01,3,3
BOLIVAR,consultas odontologicas,periodoncias,2006-11-01,1,1
BOLPEBRA,consultas odontologicas,periodoncias,2006-11-01,8,8
BOYUIBE,consultas odontologicas,periodoncias,2006-11-01,3,3
BUENA VISTA,consultas odontologicas,periodoncias,2006-11-01,2,2
CABEZAS,consultas odontologicas,periodoncias,2006-11-01,9,9
CALAMARCA,consultas odontologicas,periodoncias,2006-11-01,1,1
CAMARGO,consultas odontologicas,periodoncias,2006-11-01,1,1
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,periodoncias,2006-11-01,5,5
CAMIRI,consultas odontologicas,periodoncias,2006-11-01,111,111
CAPINOTA,consultas odontologicas,periodoncias,2006-11-01,19,19
CARACOLLO,consultas odontologicas,periodoncias,2006-11-01,12,12
CARANAVI,consultas odontologicas,periodoncias,2006-11-01,2,2
CARAPARI,consultas odontologicas,periodoncias,2006-11-01,1,1
CHALLAPATA,consultas odontologicas,periodoncias,2006-11-01,11,11
CHAYANTA,consultas odontologicas,periodoncias,2006-11-01,1,1
CHUMA,consultas odontologicas,periodoncias,2006-11-01,8,8
CLIZA,consultas odontologicas,periodoncias,2006-11-01,1,1
COBIJA,consultas odontologicas,periodoncias,2006-11-01,120,120
COCHABAMBA,consultas odontologicas,periodoncias,2006-11-01,615,615
COLCAPIRHUA,consultas odontologicas,periodoncias,2006-11-01,7,7
COLOMI,consultas odontologicas,periodoncias,2006-11-01,7,7
COLPA BELGICA,consultas odontologicas,periodoncias,2006-11-01,29,29
COLQUIRI,consultas odontologicas,periodoncias,2006-11-01,9,9
COMARAPA,consultas odontologicas,periodoncias,2006-11-01,60,60
CONCEPCION,consultas odontologicas,periodoncias,2006-11-01,6,6
CORIPATA,consultas odontologicas,periodoncias,2006-11-01,9,9
COROICO,consultas odontologicas,periodoncias,2006-11-01,10,10
CORQUE,consultas odontologicas,periodoncias,2006-11-01,2,2
COTAGAITA,consultas odontologicas,periodoncias,2006-11-01,16,16
COTOCA,consultas odontologicas,periodoncias,2006-11-01,19,19
CUEVO,consultas odontologicas,periodoncias,2006-11-01,1,1
CULPINA,consultas odontologicas,periodoncias,2006-11-01,157,157
CURAHUARA DE CARANGAS,consultas odontologicas,periodoncias,2006-11-01,3,3
EL ALTO,consultas odontologicas,periodoncias,2006-11-01,351,351
EL PUENTE(STC),consultas odontologicas,periodoncias,2006-11-01,2,2
EL PUENTE(TJA),consultas odontologicas,periodoncias,2006-11-01,4,4
EL TORNO,consultas odontologicas,periodoncias,2006-11-01,12,12
EL VILLAR,consultas odontologicas,periodoncias,2006-11-01,8,8
ENTRE RIOS,consultas odontologicas,periodoncias,2006-11-01,55,55
EUCALIPTUS,consultas odontologicas,periodoncias,2006-11-01,6,6
EXALTACION,consultas odontologicas,periodoncias,2006-11-01,2,2
FERNANDEZ ALONSO,consultas odontologicas,periodoncias,2006-11-01,17,17
FILADELFIA,consultas odontologicas,periodoncias,2006-11-01,21,21
GUANAY,consultas odontologicas,periodoncias,2006-11-01,3,3
GUAYARAMERIN,consultas odontologicas,periodoncias,2006-11-01,2,2
GUTIERREZ,consultas odontologicas,periodoncias,2006-11-01,11,11
HUACHACALLA,consultas odontologicas,periodoncias,2006-11-01,1,1
HUANUNI,consultas odontologicas,periodoncias,2006-11-01,23,23
HUARACAJE,consultas odontologicas,periodoncias,2006-11-01,27,27
HUAYLLAMARCA,consultas odontologicas,periodoncias,2006-11-01,2,2
ICHOCA,consultas odontologicas,periodoncias,2006-11-01,1,1
IRUPANA (VILLA DE LANZA),consultas odontologicas,periodoncias,2006-11-01,3,3
IXIAMAS,consultas odontologicas,periodoncias,2006-11-01,1,1
JESUS DE MACHACA,consultas odontologicas,periodoncias,2006-11-01,12,12
LA ASUNTA,consultas odontologicas,periodoncias,2006-11-01,5,5
LA GUARDIA,consultas odontologicas,periodoncias,2006-11-01,62,62
LA PAZ,consultas odontologicas,periodoncias,2006-11-01,1691,1691
LAGUNILLAS,consultas odontologicas,periodoncias,2006-11-01,26,26
LLALLAGUA,consultas odontologicas,periodoncias,2006-11-01,22,22
LURIBAY,consultas odontologicas,periodoncias,2006-11-01,19,19
MACHACAMARCA,consultas odontologicas,periodoncias,2006-11-01,4,4
MAIRANA,consultas odontologicas,periodoncias,2006-11-01,16,16
MAPIRI,consultas odontologicas,periodoncias,2006-11-01,3,3
MECAPACA,consultas odontologicas,periodoncias,2006-11-01,1,1
MINEROS,consultas odontologicas,periodoncias,2006-11-01,6,6
MIZQUE,consultas odontologicas,periodoncias,2006-11-01,51,51
MOCOMOCO,consultas odontologicas,periodoncias,2006-11-01,1,1
MONTEAGUDO,consultas odontologicas,periodoncias,2006-11-01,1,1
MONTERO,consultas odontologicas,periodoncias,2006-11-01,28,28
OCURI,consultas odontologicas,periodoncias,2006-11-01,2,2
OKINAWA,consultas odontologicas,periodoncias,2006-11-01,16,16
OMEREQUE,consultas odontologicas,periodoncias,2006-11-01,6,6
ORURO,consultas odontologicas,periodoncias,2006-11-01,217,217
PADCAYA,consultas odontologicas,periodoncias,2006-11-01,20,20
PADILLA,consultas odontologicas,periodoncias,2006-11-01,2,2
PALCA,consultas odontologicas,periodoncias,2006-11-01,2,2
PALOS BLANCOS,consultas odontologicas,periodoncias,2006-11-01,4,4
PAPEL PAMPA,consultas odontologicas,periodoncias,2006-11-01,2,2
PASORAPA,consultas odontologicas,periodoncias,2006-11-01,3,3
PATACAMAYA,consultas odontologicas,periodoncias,2006-11-01,8,8
PAZÑA,consultas odontologicas,periodoncias,2006-11-01,5,5
POCOATA,consultas odontologicas,periodoncias,2006-11-01,30,30
POJO (CBBA),consultas odontologicas,periodoncias,2006-11-01,10,10
POOPO,consultas odontologicas,periodoncias,2006-11-01,6,6
PORCO,consultas odontologicas,periodoncias,2006-11-01,1,1
PORONGO,consultas odontologicas,periodoncias,2006-11-01,14,14
PORTACHUELO,consultas odontologicas,periodoncias,2006-11-01,23,23
POTOSI,consultas odontologicas,periodoncias,2006-11-01,25,25
PUCARA,consultas odontologicas,periodoncias,2006-11-01,3,3
PUCARANI,consultas odontologicas,periodoncias,2006-11-01,7,7
PUERTO ACOSTA,consultas odontologicas,periodoncias,2006-11-01,82,82
PUERTO CARABUCO,consultas odontologicas,periodoncias,2006-11-01,62,62
PUERTO QUIJARRO,consultas odontologicas,periodoncias,2006-11-01,6,6
PUERTO SILES,consultas odontologicas,periodoncias,2006-11-01,3,3
PUERTO SUAREZ,consultas odontologicas,periodoncias,2006-11-01,31,31
PUERTO VILLARROEL,consultas odontologicas,periodoncias,2006-11-01,90,90
PUNATA,consultas odontologicas,periodoncias,2006-11-01,344,344
QUILLACOLLO,consultas odontologicas,periodoncias,2006-11-01,57,57
QUIME,consultas odontologicas,periodoncias,2006-11-01,14,14
REYES,consultas odontologicas,periodoncias,2006-11-01,18,18
RIBERALTA,consultas odontologicas,periodoncias,2006-11-01,33,33
ROBORE,consultas odontologicas,periodoncias,2006-11-01,13,13
RURRENABAQUE,consultas odontologicas,periodoncias,2006-11-01,22,22
SABAYA,consultas odontologicas,periodoncias,2006-11-01,8,8
SACABA,consultas odontologicas,periodoncias,2006-11-01,120,120
SACABAMBA,consultas odontologicas,periodoncias,2006-11-01,1,1
SAIPINA,consultas odontologicas,periodoncias,2006-11-01,9,9
SAMAIPATA,consultas odontologicas,periodoncias,2006-11-01,16,16
SAN ANDRES,consultas odontologicas,periodoncias,2006-11-01,13,13
SAN ANDRES DE MACHACA,consultas odontologicas,periodoncias,2006-11-01,2,2
SAN BENITO,consultas odontologicas,periodoncias,2006-11-01,2,2
SAN BORJA,consultas odontologicas,periodoncias,2006-11-01,14,14
SAN CARLOS,consultas odontologicas,periodoncias,2006-11-01,17,17
SAN IGNACIO,consultas odontologicas,periodoncias,2006-11-01,11,11
SAN IGNACIO DE VELASCO,consultas odontologicas,periodoncias,2006-11-01,8,8
SAN JOSE DE CHIQUITOS,consultas odontologicas,periodoncias,2006-11-01,6,6
SAN JUAN DE YAPACANI,consultas odontologicas,periodoncias,2006-11-01,14,14
SAN LORENZO(PND),consultas odontologicas,periodoncias,2006-11-01,2,2
SAN LORENZO(TJA),consultas odontologicas,periodoncias,2006-11-01,63,63
SAN LUCAS,consultas odontologicas,periodoncias,2006-11-01,1,1
SAN PEDRO,consultas odontologicas,periodoncias,2006-11-01,7,7
SAN PEDRO DE BUENA VISTA,consultas odontologicas,periodoncias,2006-11-01,28,28
SAN RAFAEL,consultas odontologicas,periodoncias,2006-11-01,111,111
SAN RAMON,consultas odontologicas,periodoncias,2006-11-01,8,8
SANTA CRUZ DE LA SIERRA,consultas odontologicas,periodoncias,2006-11-01,1283,1283
SANTA ROSA,consultas odontologicas,periodoncias,2006-11-01,7,7
SANTA ROSA DEL SARA,consultas odontologicas,periodoncias,2006-11-01,26,26
SANTIAGO DE HUARI,consultas odontologicas,periodoncias,2006-11-01,9,9
SAPAHAQUI,consultas odontologicas,periodoncias,2006-11-01,4,4
SENA,consultas odontologicas,periodoncias,2006-11-01,6,6
SICA SICA (VILLA AROMA),consultas odontologicas,periodoncias,2006-11-01,52,52
SICAYA,consultas odontologicas,periodoncias,2006-11-01,4,4
SIPE SIPE,consultas odontologicas,periodoncias,2006-11-01,20,20
SORACACHI,consultas odontologicas,periodoncias,2006-11-01,17,17
SUCRE,consultas odontologicas,periodoncias,2006-11-01,235,235
TACACOMA,consultas odontologicas,periodoncias,2006-11-01,93,93
TAPACARI,consultas odontologicas,periodoncias,2006-11-01,3,3
TARATA,consultas odontologicas,periodoncias,2006-11-01,20,20
TARIJA,consultas odontologicas,periodoncias,2006-11-01,117,117
TARVITA,consultas odontologicas,periodoncias,2006-11-01,467,467
TEOPONTE,consultas odontologicas,periodoncias,2006-11-01,3,3
TIAWANACU,consultas odontologicas,periodoncias,2006-11-01,4,4
TIPUANI,consultas odontologicas,periodoncias,2006-11-01,3,3
TIQUIPAYA,consultas odontologicas,periodoncias,2006-11-01,108,108
TIRAQUE (CBBA),consultas odontologicas,periodoncias,2006-11-01,353,353
TOCO,consultas odontologicas,periodoncias,2006-11-01,10,10
TOLATA,consultas odontologicas,periodoncias,2006-11-01,50,50
TOLEDO,consultas odontologicas,periodoncias,2006-11-01,17,17
TOMINA,consultas odontologicas,periodoncias,2006-11-01,15,15
TRIGAL,consultas odontologicas,periodoncias,2006-11-01,15,15
TRINIDAD,consultas odontologicas,periodoncias,2006-11-01,22,22
TUPIZA,consultas odontologicas,periodoncias,2006-11-01,17,17
UNCIA,consultas odontologicas,periodoncias,2006-11-01,6,6
URIONDO (A. CONCEPCION),consultas odontologicas,periodoncias,2006-11-01,6,6
UYUNI,consultas odontologicas,periodoncias,2006-11-01,4,4
VACAS,consultas odontologicas,periodoncias,2006-11-01,1,1
VALLEGRANDE,consultas odontologicas,periodoncias,2006-11-01,8,8
VIACHA,consultas odontologicas,periodoncias,2006-11-01,5,5
VILA VILA,consultas odontologicas,periodoncias,2006-11-01,1,1
VILLA MONTES,consultas odontologicas,periodoncias,2006-11-01,5,5
VILLA RIVERO,consultas odontologicas,periodoncias,2006-11-01,240,240
VILLA SERRANO,consultas odontologicas,periodoncias,2006-11-01,39,39
VILLA TUNARI,consultas odontologicas,periodoncias,2006-11-01,156,156
VILLAZON,consultas odontologicas,periodoncias,2006-11-01,64,64
VINTO,consultas odontologicas,periodoncias,2006-11-01,8,8
VITICHI,consultas odontologicas,periodoncias,2006-11-01,6,6
