municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
SAN MATIAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,7,7
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,7,7
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,1,1
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,2,2
SAN RAFAEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,14,14
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,11,11
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,6,6
SANTA ANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,133,133
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,1689,1689
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,3,3
SANTIVAÑES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,1,1
SAPAHAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,39,39
SENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,3,3
SICA SICA (VILLA AROMA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,4,4
SICAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,9,9
SIPE SIPE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,169,169
SOPACHUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,9,9
SORATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,13,13
SUCRE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,558,558
TACOPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,115,115
TARACO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,1,1
TARATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,10,10
TARIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,164,164
TIQUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,28,28
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,4,4
TOLATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,20,20
TOLEDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,3,3
TOMINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,436,436
TORO TORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,6,6
TOTORA(CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,8,8
TRINIDAD,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,93,93
TUPIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,34,34
TURCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,1,1
UNCIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,50,50
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,37,37
URUBICHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,4,4
UYUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,7,7
VACAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,20,20
VALLEGRANDE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,16,16
VIACHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,47,47
VILA VILA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,18,18
VILLA MONTES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,5,5
VILLA RIVERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,1,1
VILLA SERRANO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,6,6
VILLA TUNARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,27,27
VILLAZON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,89,89
VINTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,73,73
VITICHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,1,1
WARNES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,20,20
YACUIBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,196,196
YAMPARAEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,2,2
YANACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,1,1
YAPACANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,14,14
YOTALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,5,5
YUNCHARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,1,1
ZUDAÑEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-02-01,1,1
ACACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1,1
ACHOCALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1,1
AIQUILE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,54,54
ALCALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1,1
ANDAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,2,2
ANTEQUERA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,3,3
ARANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,12,12
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,31,31
ATOCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,25,25
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,17,17
AZURDUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,3,3
BATALLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1,1
BERMEJO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,80,80
BETANZOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,9,9
BOLIVAR,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,49,49
BUENA VISTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,3,3
CABEZAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,2,2
CALACOTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1,1
CAMARGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,62,62
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,30,30
CAMIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,27,27
CAPINOTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,117,117
CARACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,15,15
CARANAVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,19,19
CARAPARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,9,9
CHALLAPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,14,14
CHARAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,3,3
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1,1
CLIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,6,6
COBIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,41,41
COCHABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1858,1858
COLCAPIRHUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,20,20
COLOMI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,18,18
COLPA BELGICA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,16,16
COLQUECHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,4,4
COLQUENCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,29,29
COLQUIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,3,3
COMARAPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,5,5
CONCEPCION,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,3,3
COROICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,9,9
CORQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1,1
COTAGAITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,10,10
COTOCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,31,31
CUATRO CAÑADAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,3,3
CUEVO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,9,9
CULPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,18,18
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,6,6
EL ALTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1043,1043
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,8,8
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,161,161
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,34,34
EUCALIPTUS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,3,3
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,6,6
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,5,5
GUANAY,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,5,5
GUAYARAMERIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,14,14
HUACARETA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1,1
HUACHACALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,6,6
HUANUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,12,12
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,8,8
ICLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1,1
INCAHUASI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,83,83
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,15,15
IXIAMAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,3,3
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,7,7
LA ASUNTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,4,4
LA GUARDIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,51,51
LA PAZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1653,1653
LAGUNILLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,8,8
LAJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,9,9
LICOMA PAMPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,33,33
LLALLAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,9,9
LORETO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,19,19
LURIBAY,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1,1
MACHACAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,4,4
MACHARETI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,136,136
MAGDALENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,27,27
MAIRANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,8,8
MAPIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,11,11
MINEROS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,78,78
MIZQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,8,8
MONTEAGUDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,7,7
MONTERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,108,108
MORO MORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1,1
MOROCHATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,10,10
OKINAWA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,6,6
OMEREQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1,1
ORURO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,533,533
PADCAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,6,6
PADILLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,7,7
PAILON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,7,7
PALOS BLANCOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,106,106
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1,1
PAZÑA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,9,9
POCOATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,132,132
POJO (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,2,2
POOPO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,27,27
PORCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,15,15
PORONGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,3,3
PORTACHUELO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1,1
POSTRER VALLE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,14,14
POTOSI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,431,431
PRESTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,17,17
PUCARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,3,3
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1,1
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,22,22
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,63,63
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,35,35
PUNATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,51,51
QUILLACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,85,85
REYES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,19,19
RIBERALTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,2,2
ROBORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,120,120
RURRENABAQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,15,15
SABAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1,1
SACABA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,243,243
SACABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,9,9
SACACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,2,2
SAIPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,41,41
SAMAIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,18,18
SAN ANDRES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,16,16
SAN BENITO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,11,11
SAN BORJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,4,4
SAN BUENA VENTURA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,1,1
SAN CARLOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,7,7
SAN IGNACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,34,34
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,20,20
SAN JOAQUIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,23,23
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-03-01,7,7
