municipality,group,variable,month,Acciones preventivas,TOTAL
SAN BENITO,consultas odontologicas,acciones preventivas,2006-02-01,65,65
SAN BORJA,consultas odontologicas,acciones preventivas,2006-02-01,60,60
SAN BUENA VENTURA,consultas odontologicas,acciones preventivas,2006-02-01,283,283
SAN CARLOS,consultas odontologicas,acciones preventivas,2006-02-01,5,5
SAN IGNACIO,consultas odontologicas,acciones preventivas,2006-02-01,32,32
SAN IGNACIO DE VELASCO,consultas odontologicas,acciones preventivas,2006-02-01,329,329
SAN JOAQUIN,consultas odontologicas,acciones preventivas,2006-02-01,355,355
SAN JUAN DE YAPACANI,consultas odontologicas,acciones preventivas,2006-02-01,2,2
SAN LORENZO(PND),consultas odontologicas,acciones preventivas,2006-02-01,4,4
SAN LORENZO(TJA),consultas odontologicas,acciones preventivas,2006-02-01,353,353
SAN LUCAS,consultas odontologicas,acciones preventivas,2006-02-01,11,11
SAN MATIAS,consultas odontologicas,acciones preventivas,2006-02-01,106,106
SAN PEDRO,consultas odontologicas,acciones preventivas,2006-02-01,18,18
SAN PEDRO DE BUENA VISTA,consultas odontologicas,acciones preventivas,2006-02-01,2,2
SAN PEDRO DE TIQUINA,consultas odontologicas,acciones preventivas,2006-02-01,12,12
SAN PEDRO(PND),consultas odontologicas,acciones preventivas,2006-02-01,15,15
SAN RAFAEL,consultas odontologicas,acciones preventivas,2006-02-01,38,38
SAN RAMON,consultas odontologicas,acciones preventivas,2006-02-01,5,5
SAN RAMON,consultas odontologicas,acciones preventivas,2006-02-01,51,51
SANTA ANA,consultas odontologicas,acciones preventivas,2006-02-01,60,60
SANTA CRUZ DE LA SIERRA,consultas odontologicas,acciones preventivas,2006-02-01,4785,4785
SANTA ROSA DEL SARA,consultas odontologicas,acciones preventivas,2006-02-01,421,421
SANTIAGO DE HUARI,consultas odontologicas,acciones preventivas,2006-02-01,19,19
SANTIVAÑES,consultas odontologicas,acciones preventivas,2006-02-01,1,1
SANTUARIO DE QUILLACAS,consultas odontologicas,acciones preventivas,2006-02-01,13,13
SAPAHAQUI,consultas odontologicas,acciones preventivas,2006-02-01,45,45
SENA,consultas odontologicas,acciones preventivas,2006-02-01,57,57
SICA SICA (VILLA AROMA),consultas odontologicas,acciones preventivas,2006-02-01,330,330
SIPE SIPE,consultas odontologicas,acciones preventivas,2006-02-01,75,75
SOPACHUY,consultas odontologicas,acciones preventivas,2006-02-01,119,119
SORACACHI,consultas odontologicas,acciones preventivas,2006-02-01,21,21
SORATA,consultas odontologicas,acciones preventivas,2006-02-01,61,61
SUCRE,consultas odontologicas,acciones preventivas,2006-02-01,622,622
TACACOMA,consultas odontologicas,acciones preventivas,2006-02-01,29,29
TACOPAYA,consultas odontologicas,acciones preventivas,2006-02-01,20,20
TARABUCO,consultas odontologicas,acciones preventivas,2006-02-01,633,633
TARACO,consultas odontologicas,acciones preventivas,2006-02-01,8,8
TARATA,consultas odontologicas,acciones preventivas,2006-02-01,14,14
TARIJA,consultas odontologicas,acciones preventivas,2006-02-01,393,393
TARVITA,consultas odontologicas,acciones preventivas,2006-02-01,21,21
TEOPONTE,consultas odontologicas,acciones preventivas,2006-02-01,2,2
TIAWANACU,consultas odontologicas,acciones preventivas,2006-02-01,7,7
TIPUANI,consultas odontologicas,acciones preventivas,2006-02-01,25,25
TIQUIPAYA,consultas odontologicas,acciones preventivas,2006-02-01,150,150
TIRAQUE (CBBA),consultas odontologicas,acciones preventivas,2006-02-01,173,173
TOCO,consultas odontologicas,acciones preventivas,2006-02-01,5,5
TOLATA,consultas odontologicas,acciones preventivas,2006-02-01,24,24
TOLEDO,consultas odontologicas,acciones preventivas,2006-02-01,3,3
TOMINA,consultas odontologicas,acciones preventivas,2006-02-01,673,673
TORO TORO,consultas odontologicas,acciones preventivas,2006-02-01,5,5
TOTORA(CBBA),consultas odontologicas,acciones preventivas,2006-02-01,29,29
TRIGAL,consultas odontologicas,acciones preventivas,2006-02-01,24,24
TRINIDAD,consultas odontologicas,acciones preventivas,2006-02-01,300,300
TUPIZA,consultas odontologicas,acciones preventivas,2006-02-01,21,21
TURCO,consultas odontologicas,acciones preventivas,2006-02-01,71,71
UMALA,consultas odontologicas,acciones preventivas,2006-02-01,48,48
UNCIA,consultas odontologicas,acciones preventivas,2006-02-01,145,145
URIONDO (A. CONCEPCION),consultas odontologicas,acciones preventivas,2006-02-01,80,80
UYUNI,consultas odontologicas,acciones preventivas,2006-02-01,8,8
VALLEGRANDE,consultas odontologicas,acciones preventivas,2006-02-01,708,708
VIACHA,consultas odontologicas,acciones preventivas,2006-02-01,334,334
VILA VILA,consultas odontologicas,acciones preventivas,2006-02-01,76,76
VILLA MONTES,consultas odontologicas,acciones preventivas,2006-02-01,18,18
VILLA RIVERO,consultas odontologicas,acciones preventivas,2006-02-01,146,146
VILLA SERRANO,consultas odontologicas,acciones preventivas,2006-02-01,32,32
VILLA TUNARI,consultas odontologicas,acciones preventivas,2006-02-01,369,369
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,acciones preventivas,2006-02-01,57,57
VILLAZON,consultas odontologicas,acciones preventivas,2006-02-01,11,11
VINTO,consultas odontologicas,acciones preventivas,2006-02-01,91,91
VITICHI,consultas odontologicas,acciones preventivas,2006-02-01,80,80
WARNES,consultas odontologicas,acciones preventivas,2006-02-01,562,562
YACUIBA,consultas odontologicas,acciones preventivas,2006-02-01,266,266
YAMPARAEZ,consultas odontologicas,acciones preventivas,2006-02-01,135,135
YANACACHI,consultas odontologicas,acciones preventivas,2006-02-01,25,25
YAPACANI,consultas odontologicas,acciones preventivas,2006-02-01,5,5
YOCALLA,consultas odontologicas,acciones preventivas,2006-02-01,2,2
YOTALA,consultas odontologicas,acciones preventivas,2006-02-01,76,76
YUNCHARA,consultas odontologicas,acciones preventivas,2006-02-01,107,107
ZUDAÑEZ,consultas odontologicas,acciones preventivas,2006-02-01,36,36
ACACIO,consultas odontologicas,acciones preventivas,2006-03-01,12,12
ACHACACHI,consultas odontologicas,acciones preventivas,2006-03-01,923,923
AIQUILE,consultas odontologicas,acciones preventivas,2006-03-01,190,190
ALALAY,consultas odontologicas,acciones preventivas,2006-03-01,143,143
ALCALA,consultas odontologicas,acciones preventivas,2006-03-01,398,398
ANCORAIMES,consultas odontologicas,acciones preventivas,2006-03-01,557,557
APOLO,consultas odontologicas,acciones preventivas,2006-03-01,106,106
ARAMPAMPA,consultas odontologicas,acciones preventivas,2006-03-01,10,10
ARANI,consultas odontologicas,acciones preventivas,2006-03-01,745,745
ARBIETO,consultas odontologicas,acciones preventivas,2006-03-01,101,101
ARQUE,consultas odontologicas,acciones preventivas,2006-03-01,14,14
AUCAPATA,consultas odontologicas,acciones preventivas,2006-03-01,3,3
AYO AYO,consultas odontologicas,acciones preventivas,2006-03-01,64,64
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,acciones preventivas,2006-03-01,430,430
AZURDUY,consultas odontologicas,acciones preventivas,2006-03-01,257,257
BATALLAS,consultas odontologicas,acciones preventivas,2006-03-01,14,14
BELLA FLOR,consultas odontologicas,acciones preventivas,2006-03-01,93,93
BERMEJO,consultas odontologicas,acciones preventivas,2006-03-01,303,303
BETANZOS,consultas odontologicas,acciones preventivas,2006-03-01,27,27
BOLIVAR,consultas odontologicas,acciones preventivas,2006-03-01,34,34
BUENA VISTA,consultas odontologicas,acciones preventivas,2006-03-01,42,42
CABEZAS,consultas odontologicas,acciones preventivas,2006-03-01,964,964
CAIROMA,consultas odontologicas,acciones preventivas,2006-03-01,4,4
"CAIZA ""D""",consultas odontologicas,acciones preventivas,2006-03-01,107,107
CAJUATA,consultas odontologicas,acciones preventivas,2006-03-01,1,1
CALACOTO,consultas odontologicas,acciones preventivas,2006-03-01,6,6
CALAMARCA,consultas odontologicas,acciones preventivas,2006-03-01,255,255
CAMARGO,consultas odontologicas,acciones preventivas,2006-03-01,344,344
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,acciones preventivas,2006-03-01,54,54
CAMIRI,consultas odontologicas,acciones preventivas,2006-03-01,257,257
CAPINOTA,consultas odontologicas,acciones preventivas,2006-03-01,4,4
CAQUIAVIRI,consultas odontologicas,acciones preventivas,2006-03-01,3,3
CARACOLLO,consultas odontologicas,acciones preventivas,2006-03-01,14,14
CARANAVI,consultas odontologicas,acciones preventivas,2006-03-01,318,318
CARAPARI,consultas odontologicas,acciones preventivas,2006-03-01,85,85
CARIPUYO,consultas odontologicas,acciones preventivas,2006-03-01,175,175
CARMEN RIVERO TORREZ,consultas odontologicas,acciones preventivas,2006-03-01,58,58
CATACORA,consultas odontologicas,acciones preventivas,2006-03-01,24,24
CHALLAPATA,consultas odontologicas,acciones preventivas,2006-03-01,127,127
CHIMORE,consultas odontologicas,acciones preventivas,2006-03-01,275,275
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,acciones preventivas,2006-03-01,122,122
CHUMA,consultas odontologicas,acciones preventivas,2006-03-01,58,58
CLIZA,consultas odontologicas,acciones preventivas,2006-03-01,104,104
COBIJA,consultas odontologicas,acciones preventivas,2006-03-01,304,304
COCHABAMBA,consultas odontologicas,acciones preventivas,2006-03-01,13027,13027
COLCAPIRHUA,consultas odontologicas,acciones preventivas,2006-03-01,7,7
"COLCHA ""K""",consultas odontologicas,acciones preventivas,2006-03-01,17,17
COLLANA,consultas odontologicas,acciones preventivas,2006-03-01,430,430
COLOMI,consultas odontologicas,acciones preventivas,2006-03-01,57,57
COLPA BELGICA,consultas odontologicas,acciones preventivas,2006-03-01,753,753
COLQUENCHA,consultas odontologicas,acciones preventivas,2006-03-01,4,4
COLQUIRI,consultas odontologicas,acciones preventivas,2006-03-01,75,75
COMANCHE,consultas odontologicas,acciones preventivas,2006-03-01,27,27
COMARAPA,consultas odontologicas,acciones preventivas,2006-03-01,329,329
COPACABANA,consultas odontologicas,acciones preventivas,2006-03-01,130,130
CORIPATA,consultas odontologicas,acciones preventivas,2006-03-01,357,357
CORO CORO,consultas odontologicas,acciones preventivas,2006-03-01,15,15
COROICO,consultas odontologicas,acciones preventivas,2006-03-01,40,40
CORQUE,consultas odontologicas,acciones preventivas,2006-03-01,38,38
COTAGAITA,consultas odontologicas,acciones preventivas,2006-03-01,1043,1043
COTOCA,consultas odontologicas,acciones preventivas,2006-03-01,278,278
CUEVO,consultas odontologicas,acciones preventivas,2006-03-01,541,541
CULPINA,consultas odontologicas,acciones preventivas,2006-03-01,143,143
CURAHUARA DE CARANGAS,consultas odontologicas,acciones preventivas,2006-03-01,23,23
CURVA,consultas odontologicas,acciones preventivas,2006-03-01,129,129
DESAGUADERO,consultas odontologicas,acciones preventivas,2006-03-01,71,71
EL ALTO,consultas odontologicas,acciones preventivas,2006-03-01,3212,3212
EL PUENTE(TJA),consultas odontologicas,acciones preventivas,2006-03-01,46,46
EL TORNO,consultas odontologicas,acciones preventivas,2006-03-01,117,117
EL VILLAR,consultas odontologicas,acciones preventivas,2006-03-01,347,347
ENTRE RIOS,consultas odontologicas,acciones preventivas,2006-03-01,217,217
ENTRE RIOS,consultas odontologicas,acciones preventivas,2006-03-01,307,307
EUCALIPTUS,consultas odontologicas,acciones preventivas,2006-03-01,589,589
FILADELFIA,consultas odontologicas,acciones preventivas,2006-03-01,57,57
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,acciones preventivas,2006-03-01,364,364
GUANAY,consultas odontologicas,acciones preventivas,2006-03-01,4,4
GUAYARAMERIN,consultas odontologicas,acciones preventivas,2006-03-01,365,365
GUTIERREZ,consultas odontologicas,acciones preventivas,2006-03-01,15,15
HUACARETA,consultas odontologicas,acciones preventivas,2006-03-01,117,117
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,acciones preventivas,2006-03-01,46,46
HUACHACALLA,consultas odontologicas,acciones preventivas,2006-03-01,3,3
HUANUNI,consultas odontologicas,acciones preventivas,2006-03-01,500,500
HUARACAJE,consultas odontologicas,acciones preventivas,2006-03-01,28,28
ICHOCA,consultas odontologicas,acciones preventivas,2006-03-01,34,34
ICLA,consultas odontologicas,acciones preventivas,2006-03-01,710,710
INCAHUASI,consultas odontologicas,acciones preventivas,2006-03-01,616,616
INQUISIVI,consultas odontologicas,acciones preventivas,2006-03-01,258,258
IRUPANA (VILLA DE LANZA),consultas odontologicas,acciones preventivas,2006-03-01,46,46
IXIAMAS,consultas odontologicas,acciones preventivas,2006-03-01,4,4
JESUS DE MACHACA,consultas odontologicas,acciones preventivas,2006-03-01,26,26
LA GUARDIA,consultas odontologicas,acciones preventivas,2006-03-01,993,993
LA PAZ,consultas odontologicas,acciones preventivas,2006-03-01,5841,5841
LAGUNILLAS,consultas odontologicas,acciones preventivas,2006-03-01,115,115
LAJA,consultas odontologicas,acciones preventivas,2006-03-01,3,3
LICOMA PAMPA,consultas odontologicas,acciones preventivas,2006-03-01,10,10
LLALLAGUA,consultas odontologicas,acciones preventivas,2006-03-01,528,528
LLICA,consultas odontologicas,acciones preventivas,2006-03-01,6,6
LORETO,consultas odontologicas,acciones preventivas,2006-03-01,23,23
LURIBAY,consultas odontologicas,acciones preventivas,2006-03-01,238,238
MACHACAMARCA,consultas odontologicas,acciones preventivas,2006-03-01,33,33
MACHARETI,consultas odontologicas,acciones preventivas,2006-03-01,191,191
MAGDALENA,consultas odontologicas,acciones preventivas,2006-03-01,35,35
MAIRANA,consultas odontologicas,acciones preventivas,2006-03-01,313,313
MAPIRI,consultas odontologicas,acciones preventivas,2006-03-01,5,5
MECAPACA,consultas odontologicas,acciones preventivas,2006-03-01,86,86
MINEROS,consultas odontologicas,acciones preventivas,2006-03-01,18,18
MIZQUE,consultas odontologicas,acciones preventivas,2006-03-01,4,4
MOCOMOCO,consultas odontologicas,acciones preventivas,2006-03-01,177,177
MOJOCOYA,consultas odontologicas,acciones preventivas,2006-03-01,14,14
MONTEAGUDO,consultas odontologicas,acciones preventivas,2006-03-01,239,239
MONTERO,consultas odontologicas,acciones preventivas,2006-03-01,459,459
MORO MORO,consultas odontologicas,acciones preventivas,2006-03-01,1,1
MOROCHATA,consultas odontologicas,acciones preventivas,2006-03-01,47,47
OCURI,consultas odontologicas,acciones preventivas,2006-03-01,31,31
OKINAWA,consultas odontologicas,acciones preventivas,2006-03-01,775,775
OMEREQUE,consultas odontologicas,acciones preventivas,2006-03-01,214,214
ORURO,consultas odontologicas,acciones preventivas,2006-03-01,1542,1542
PADCAYA,consultas odontologicas,acciones preventivas,2006-03-01,539,539
PADILLA,consultas odontologicas,acciones preventivas,2006-03-01,549,549
PALCA,consultas odontologicas,acciones preventivas,2006-03-01,40,40
PALOS BLANCOS,consultas odontologicas,acciones preventivas,2006-03-01,92,92
PAMPA AULLAGAS,consultas odontologicas,acciones preventivas,2006-03-01,21,21
PAMPA GRANDE,consultas odontologicas,acciones preventivas,2006-03-01,6,6
PAPEL PAMPA,consultas odontologicas,acciones preventivas,2006-03-01,46,46
PATACAMAYA,consultas odontologicas,acciones preventivas,2006-03-01,6,6
PAZÑA,consultas odontologicas,acciones preventivas,2006-03-01,28,28
POCOATA,consultas odontologicas,acciones preventivas,2006-03-01,81,81
POJO (CBBA),consultas odontologicas,acciones preventivas,2006-03-01,178,178
POOPO,consultas odontologicas,acciones preventivas,2006-03-01,19,19
PORCO,consultas odontologicas,acciones preventivas,2006-03-01,23,23
POROMA,consultas odontologicas,acciones preventivas,2006-03-01,528,528
PORONGO,consultas odontologicas,acciones preventivas,2006-03-01,452,452
PORTACHUELO,consultas odontologicas,acciones preventivas,2006-03-01,71,71
PORVENIR,consultas odontologicas,acciones preventivas,2006-03-01,54,54
POSTRER VALLE,consultas odontologicas,acciones preventivas,2006-03-01,5,5
POTOSI,consultas odontologicas,acciones preventivas,2006-03-01,567,567
PRESTO,consultas odontologicas,acciones preventivas,2006-03-01,127,127
PUCARA,consultas odontologicas,acciones preventivas,2006-03-01,57,57
PUCARANI,consultas odontologicas,acciones preventivas,2006-03-01,388,388
PUERTO ACOSTA,consultas odontologicas,acciones preventivas,2006-03-01,53,53
PUERTO CARABUCO,consultas odontologicas,acciones preventivas,2006-03-01,339,339
PUERTO GONZALO MORENO,consultas odontologicas,acciones preventivas,2006-03-01,9,9
PUERTO PEREZ,consultas odontologicas,acciones preventivas,2006-03-01,14,14
PUERTO QUIJARRO,consultas odontologicas,acciones preventivas,2006-03-01,353,353
PUERTO RICO,consultas odontologicas,acciones preventivas,2006-03-01,80,80
PUERTO SUAREZ,consultas odontologicas,acciones preventivas,2006-03-01,63,63
PUERTO VILLARROEL,consultas odontologicas,acciones preventivas,2006-03-01,88,88
PUNA,consultas odontologicas,acciones preventivas,2006-03-01,1107,1107
PUNATA,consultas odontologicas,acciones preventivas,2006-03-01,1814,1814
QUIABAYA,consultas odontologicas,acciones preventivas,2006-03-01,190,190
QUILLACOLLO,consultas odontologicas,acciones preventivas,2006-03-01,390,390
QUIME,consultas odontologicas,acciones preventivas,2006-03-01,93,93
QUIRUSILLAS,consultas odontologicas,acciones preventivas,2006-03-01,10,10
REYES,consultas odontologicas,acciones preventivas,2006-03-01,17,17
RIBERALTA,consultas odontologicas,acciones preventivas,2006-03-01,1602,1602
RURRENABAQUE,consultas odontologicas,acciones preventivas,2006-03-01,12,12
SABAYA,consultas odontologicas,acciones preventivas,2006-03-01,1,1
SACABA,consultas odontologicas,acciones preventivas,2006-03-01,546,546
