municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
AYO AYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,140,140
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,200,200
AZURDUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,508,508
BATALLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,85,85
BAURES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,65,65
BELEN DE ANDAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,22,22
BELLA FLOR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,82,82
BERMEJO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,483,483
BETANZOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,79,79
BOLIVAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,152,152
BOYUIBE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,94,94
BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,134,134
CABEZAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,71,71
CAIROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,81,81
"CAIZA ""D""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,151,151
CAJUATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,50,50
CALACOTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,25,25
CALAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,56,56
CAMARGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,259,259
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,3,3
CAMIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,662,662
CAPINOTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,67,67
CAQUIAVIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,48,48
CARACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,224,224
CARANAVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,136,136
CARAPARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,133,133
CARIPUYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,22,22
CARMEN RIVERO TORREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,12,12
CHACARILLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,115,115
CHALLAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,380,380
CHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,17,17
CHARAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,104,104
CHAYANTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,268,268
CHIMORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,118,118
CHIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,3,3
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,180,180
CLIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,36,36
COBIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,451,451
COCHABAMBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,5360,5360
COLCAPIRHUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,180,180
"COLCHA ""K""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,42,42
COLLANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,17,17
COLOMI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,3289,3289
COLPA BELGICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,523,523
COLQUECHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,510,510
COLQUIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,404,404
COMARAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,334,334
CONCEPCION,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,48,48
COPACABANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,146,146
CORIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,109,109
CORO CORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,63,63
COROICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,197,197
CORQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,44,44
COTAGAITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,277,277
COTOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,92,92
CUATRO CAÑADAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,135,135
CUEVO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,66,66
CULPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,73,73
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,60,60
CURVA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,75,75
DESAGUADERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,116,116
EL ALTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,7832,7832
EL PUENTE(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,35,35
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,65,65
EL TORNO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,137,137
EL VILLAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,54,54
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,49,49
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,383,383
EUCALIPTUS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,83,83
EXALTACION,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,161,161
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,157,157
FILADELFIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,13,13
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,78,78
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,75,75
GUANAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,72,72
GUAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,136,136
GUAYARAMERIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,327,327
GUTIERREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,143,143
HUACARETA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,85,85
HUACHACALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,28,28
HUANUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,44,44
HUARACAJE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,30,30
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,29,29
ICHOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,80,80
ICLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,263,263
INCAHUASI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,765,765
INGAVI (HUMAITA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,52,52
INQUISIVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,65,65
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,208,208
IXIAMAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,198,198
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,180,180
LA ASUNTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,90,90
LA GUARDIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,260,260
LA PAZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,11803,11803
LAGUNILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,88,88
LAJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,117,117
LICOMA PAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,3,3
LLALLAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,260,260
LLICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,52,52
LURIBAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,51,51
MACHACAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,78,78
MACHARETI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,119,119
MAGDALENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,52,52
MAIRANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,257,257
MAPIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,95,95
MECAPACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,253,253
MINEROS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,2,2
MIZQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,212,212
MOCOMOCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,248,248
MOJOCOYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,197,197
MONTEAGUDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,229,229
MONTERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,401,401
MORO MORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,74,74
MOROCHATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,32,32
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,144,144
OCURI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,57,57
OKINAWA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,137,137
OMEREQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,207,207
ORURO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,3250,3250
PADCAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,529,529
PADILLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,127,127
PALCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,39,39
PALOS BLANCOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,205,205
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,46,46
PAMPA GRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,41,41
PAPEL PAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,32,32
PASORAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,70,70
PATACAMAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,35,35
PAZÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,81,81
PELECHUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,112,112
POCOATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,69,69
POCONA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,29,29
POJO (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,73,73
POOPO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,103,103
PORCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,14,14
POROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,155,155
PORONGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,233,233
PORTACHUELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,452,452
PORVENIR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,52,52
POSTRER VALLE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,68,68
POTOSI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,1162,1162
PRESTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,310,310
PUCARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,63,63
PUCARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,215,215
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,299,299
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,95,95
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,22,22
PUERTO PEREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,144,144
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,602,602
PUERTO RICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,90,90
PUERTO SILES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,105,105
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,330,330
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,120,120
PUNA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,867,867
PUNATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,528,528
QUIABAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,10,10
QUILLACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,359,359
QUIME,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,188,188
QUIRUSILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,53,53
REYES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,98,98
RIBERALTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,297,297
ROBORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,9,9
RURRENABAQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,51,51
SABAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,64,64
SACABA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,434,434
SACABAMBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,2,2
SACACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,145,145
SAIPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,147,147
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,20,20
SAMAIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,223,223
SAN AGUSTIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,30,30
SAN ANDRES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,7,7
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,44,44
SAN ANTONIO DE LOMERIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,52,52
SAN BENITO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-02-01,108,108
