municipality,group,variable,month,Consultas nuevas en menores de 5 años,TOTAL
CARIPUYO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,1,1
CARMEN RIVERO TORREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,1,1
CHACARILLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,37,37
CHALLAPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,203,203
CHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,12,12
CHARAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,83,83
CHAYANTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,227,227
CHIMORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,39,39
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,25,25
CLIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,36,36
COBIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,193,193
COCHABAMBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,1817,1817
COLCAPIRHUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,111,111
"COLCHA ""K""",consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,31,31
COLLANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,12,12
COLOMI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,31,31
COLPA BELGICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,183,183
COLQUECHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,360,360
COLQUIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,117,117
COMARAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,35,35
CONCEPCION,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,21,21
COPACABANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,43,43
CORIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,36,36
CORO CORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,40,40
COROICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,72,72
CORQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,50,50
COTAGAITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,146,146
COTOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,31,31
CUATRO CAÑADAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,35,35
CUEVO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,28,28
CULPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,25,25
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,7,7
CURVA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,27,27
DESAGUADERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,8,8
EL ALTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,1760,1760
EL PUENTE(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,9,9
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,1,1
EL TORNO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,34,34
EL VILLAR,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,157,157
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,79,79
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,108,108
EUCALIPTUS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,54,54
EXALTACION,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,60,60
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,42,42
FILADELFIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,33,33
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,48,48
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,38,38
GUANAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,27,27
GUAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,45,45
GUAYARAMERIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,208,208
GUTIERREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,38,38
HUACARETA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,15,15
HUACHACALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,2,2
HUANUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,29,29
HUARACAJE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,36,36
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,6,6
ICHOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,22,22
ICLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,749,749
INCAHUASI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,688,688
INGAVI (HUMAITA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,15,15
INQUISIVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,1,1
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,21,21
IXIAMAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,35,35
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,30,30
LA ASUNTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,22,22
LA GUARDIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,134,134
LA PAZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,3853,3853
LAGUNILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,30,30
LAJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,28,28
LICOMA PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,6,6
LLALLAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,111,111
LLICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,9,9
LORETO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,46,46
LURIBAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,31,31
MACHARETI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,10,10
MAGDALENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,10,10
MAIRANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,119,119
MAPIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,69,69
MECAPACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,31,31
MINEROS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,30,30
MIZQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,203,203
MOCOMOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,184,184
MOJOCOYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,115,115
MONTEAGUDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,169,169
MONTERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,153,153
MORO MORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,57,57
MOROCHATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,95,95
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,24,24
OCURI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,9,9
OKINAWA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,96,96
OMEREQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,50,50
ORURO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,728,728
PADCAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,125,125
PADILLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,108,108
PALCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,7,7
PALOS BLANCOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,122,122
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,20,20
PAMPA GRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,20,20
PAPEL PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,2,2
PASORAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,38,38
PATACAMAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,17,17
PAZÑA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,8,8
PELECHUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,18,18
POCONA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,103,103
POJO (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,6,6
POOPO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,25,25
PORCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,5,5
POROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,123,123
PORONGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,112,112
PORTACHUELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,97,97
PORVENIR,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,8,8
POSTRER VALLE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,13,13
POTOSI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,516,516
PRESTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,424,424
PUCARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,25,25
PUCARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,152,152
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,14,14
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,1,1
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,2,2
PUERTO PEREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,11,11
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,15,15
PUERTO RICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,27,27
PUERTO SILES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,46,46
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,147,147
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,123,123
PUNA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,635,635
PUNATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,166,166
QUILLACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,609,609
QUIME,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,94,94
QUIRUSILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,47,47
REYES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,34,34
RIBERALTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,31,31
ROBORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,25,25
RURRENABAQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,15,15
SABAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,23,23
SACABA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,255,255
SACABAMBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,11,11
SACACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,261,261
SAIPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,125,125
SAMAIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,133,133
SAN AGUSTIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,18,18
SAN ANDRES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,9,9
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,4,4
SAN ANTONIO DE LOMERIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,1,1
SAN BENITO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,20,20
SAN BORJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,64,64
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,68,68
SAN CARLOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,11,11
SAN IGNACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,34,34
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,14,14
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,36,36
SAN JOAQUIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,132,132
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,53,53
SAN JUAN DE YAPACANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,11,11
SAN JULIAN,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,60,60
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,55,55
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,265,265
SAN LUCAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,9,9
SAN MATIAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,74,74
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,6,6
SAN PEDRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,12,12
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,5,5
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,5,5
SAN PEDRO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,15,15
SAN RAFAEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,7,7
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,5,5
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,72,72
SANTA ANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,3,3
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,4845,4845
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,61,61
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,58,58
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,4,4
SANTIVAÑES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,2,2
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,12,12
SAPAHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,136,136
SENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,32,32
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,45,45
SIPE SIPE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,134,134
SOPACHUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,20,20
SORATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,18,18
SUCRE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,1125,1125
TACACOMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,35,35
TACOPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,17,17
TAPACARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,6,6
TARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,466,466
TARACO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,6,6
TARATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,75,75
TARIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,270,270
TARVITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,27,27
TEOPONTE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,25,25
TIAWANACU,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,24,24
TIPUANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,12,12
TIQUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,276,276
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,145,145
TOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,25,25
TOLATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-02-01,24,24
