municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
CURVA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,2,2
EL ALTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,3777,3777
EL TORNO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,100,100
EL VILLAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,8,8
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,14,14
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,5,5
EUCALIPTUS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,1,1
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,40,40
FILADELFIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,5,5
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,14,14
GUANAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,4,4
GUAYARAMERIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,28,28
GUTIERREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,46,46
HUACARETA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,13,13
HUACHACALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,15,15
HUANUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,90,90
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,12,12
ICLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,10,10
INCAHUASI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,26,26
INQUISIVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,8,8
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,102,102
IXIAMAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,16,16
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,89,89
LA ASUNTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,37,37
LA GUARDIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,160,160
LA PAZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,8479,8479
LAGUNILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,8,8
LAJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,14,14
LICOMA PAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,9,9
LLALLAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,151,151
LLICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,13,13
MACHACAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,34,34
MACHARETI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,33,33
MAGDALENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,34,34
MAIRANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,59,59
MAPIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,4,4
MINEROS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,12,12
MIZQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,69,69
MOCOMOCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,23,23
MOJOCOYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,13,13
MONTEAGUDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,141,141
MONTERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,229,229
MORO MORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,3,3
MOROCHATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,22,22
OCURI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,13,13
OKINAWA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,44,44
OMEREQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,16,16
ORURO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,2705,2705
PADCAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,16,16
PADILLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,65,65
PALOS BLANCOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,5,5
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,8,8
PAPEL PAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,1,1
PATACAMAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,3,3
PAZÑA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,36,36
POCOATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,9,9
POJO (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,51,51
POOPO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,95,95
PORCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,6,6
PORONGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,42,42
PORTACHUELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,47,47
PORVENIR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,4,4
POSTRER VALLE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,6,6
POTOSI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,1216,1216
PRESTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,1,1
PUCARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,112,112
PUCARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,40,40
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,48,48
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,18,18
PUERTO PEREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,11,11
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,24,24
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,142,142
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,121,121
PUNA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,7,7
PUNATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,153,153
QUILLACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,76,76
QUIME,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,161,161
REYES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,40,40
RIBERALTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,56,56
ROBORE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,89,89
RURRENABAQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,71,71
SABAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,2,2
SACABA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,643,643
SACACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,10,10
SAIPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,224,224
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,22,22
SAMAIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,57,57
SAN AGUSTIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,4,4
SAN ANDRES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,2,2
SAN BENITO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,60,60
SAN BORJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,97,97
SAN BUENA VENTURA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,20,20
SAN CARLOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,130,130
SAN IGNACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,34,34
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,635,635
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,5,5
SAN JUAN DE YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,19,19
SAN JULIAN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,107,107
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,85,85
SAN LUCAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,32,32
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,248,248
SAN PEDRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,73,73
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,4,4
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,10,10
SAN RAFAEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,52,52
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,48,48
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,26,26
SANTA ANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,27,27
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,2763,2763
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,43,43
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,45,45
SANTIVAÑES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,13,13
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,4,4
SAPAHAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,7,7
SENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,3,3
SICAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,1,1
SIPE SIPE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,221,221
SOPACHUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,77,77
SORACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,3,3
SORATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,19,19
SUCRE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,3276,3276
TACACOMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,3,3
TACOPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,12,12
TARACO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,1,1
TARATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,67,67
TARIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,1410,1410
TEOPONTE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,25,25
TIAWANACU,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,7,7
TIQUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,35,35
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,164,164
TOLATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,22,22
TOLEDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,8,8
TOMAVE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,2,2
TOMINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,213,213
TORO TORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,20,20
TOTORA(CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,21,21
TRIGAL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,7,7
TRINIDAD,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,494,494
TUPIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,191,191
UMALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,1,1
UNCIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,171,171
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,74,74
URUBICHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,5,5
UYUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,41,41
VACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,37,37
VALLEGRANDE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,134,134
VIACHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,346,346
VILA VILA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,7,7
VILLA MONTES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,66,66
VILLA RIVERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,36,36
VILLA SERRANO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,48,48
VILLA TUNARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,157,157
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,6,6
VILLAZON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,177,177
VINTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,136,136
WARNES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,139,139
YACUIBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,440,440
YAMPARAEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,4,4
YANACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,14,14
YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,46,46
YOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,23,23
YOTALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,44,44
YUNCHARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,13,13
ZUDAÑEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-02-01,81,81
ACACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-03-01,11,11
