,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
SAN RAMON SCZ,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,39,36,3,1,42,37,79
SANTA ANA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,75,76,27,21,102,97,199
SANTA CRUZ DE LA SIERRA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,5433,4726,1031,1093,6464,5819,12283
SANTA ROSA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,30,36,2,1,32,37,69
SANTA ROSA DEL SARA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,71,62,2,6,73,68,141
SANTIAGO DE CALLAPA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,5,3,0,0,5,3,8
SANTIAGO DE HUARI,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,21,26,0,1,21,27,48
SANTIAGO DE HUATA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,9,1,8,3,17,4,21
SANTIAGO DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,4,5,0,0,4,5,9
SANTIVAÑES,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,13,15,10,9,23,24,47
SANTUARIO DE QUILLACAS,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,6,4,0,0,6,4,10
SAPAHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,18,22,2,1,20,23,43
SENA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,24,16,7,5,31,21,52
SHINAOTA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,149,123,23,18,172,141,313
SICA SICA (VILLA AROMA),consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,42,37,1,1,43,38,81
SICAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,9,16,1,3,10,19,29
SIPE SIPE,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,99,87,47,39,146,126,272
SOPACHUY,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,43,30,4,1,47,31,78
SORACACHI,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,23,17,0,3,23,20,43
SORATA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,43,24,2,2,45,26,71
SUCRE,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,1029,988,228,229,1257,1217,2474
TACACHI,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,1,3,0,1,1,4,5
TACACOMA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,17,14,1,3,18,17,35
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,22,15,0,0,22,15,37
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,27,30,2,2,29,32,61
TAHUA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,6,3,0,1,6,4,10
TAPACARI,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,60,71,5,4,65,75,140
TARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,24,23,0,0,24,23,47
TARACO,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,6,7,4,3,10,10,20
TARATA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,23,14,4,1,27,15,42
TARIJA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,941,870,167,146,1108,1016,2124
TARVITA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,57,60,3,3,60,63,123
TEOPONTE,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,116,89,0,0,116,89,205
TIAWANACU,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,22,9,0,1,22,10,32
TINGUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,40,26,11,7,51,33,84
TIPUANI,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,33,32,10,13,43,45,88
TIQUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,144,151,102,94,246,245,491
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,43,34,5,1,48,35,83
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,1,3,1,0,2,3,5
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,13,11,5,4,18,15,33
TODOS SANTOS,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,0,1,0,0,0,1,1
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,14,15,5,2,19,17,36
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,11,4,0,0,11,4,15
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,42,27,0,0,42,27,69
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,40,38,1,1,41,39,80
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,37,27,1,0,38,27,65
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,40,29,0,1,40,30,70
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,5,11,0,1,5,12,17
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,2,3,0,0,2,3,5
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,547,443,129,87,676,530,1206
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,188,161,14,17,202,178,380
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,10,4,3,1,13,5,18
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,19,13,5,2,24,15,39
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,63,59,3,4,66,63,129
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,67,60,16,9,83,69,152
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,31,28,5,5,36,33,69
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,87,96,2,6,89,102,191
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,24,30,3,2,27,32,59
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,50,42,13,11,63,53,116
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,177,254,65,91,242,345,587
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,19,14,0,1,19,15,34
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,29,27,0,2,29,29,58
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,235,244,17,15,252,259,511
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,25,11,0,1,25,12,37
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,24,13,2,6,26,19,45
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,29,28,17,7,46,35,81
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,543,459,22,21,565,480,1045
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,33,29,11,9,44,38,82
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,94,96,7,5,101,101,202
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,115,88,78,65,193,153,346
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,21,11,0,0,21,11,32
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,1,6,2,0,3,6,9
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,432,376,42,44,474,420,894
YACO,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,17,29,1,2,18,31,49
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,471,438,69,60,540,498,1038
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,14,9,3,0,17,9,26
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,19,21,0,1,19,22,41
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,245,182,18,21,263,203,466
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,17,19,8,2,25,21,46
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,22,18,3,2,25,20,45
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,21,12,0,1,21,13,34
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2016-01-01,21,40,3,1,24,41,65
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,6,7,0,0,6,7,13
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,66,52,44,45,110,97,207
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,30,24,2,1,32,25,57
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,88,45,7,3,95,48,143
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,6,1,1,0,7,1,8
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,4,7,2,0,6,7,13
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,49,59,0,1,49,60,109
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,18,19,1,0,19,19,38
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,11,7,0,0,11,7,18
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,1,2,0,0,1,2,3
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,6,15,7,3,13,18,31
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,58,41,26,31,84,72,156
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,11,10,0,0,11,10,21
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,34,18,3,0,37,18,55
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,73,62,2,4,75,66,141
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,23,27,0,1,23,28,51
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,95,95,1,0,96,95,191
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,25,26,2,3,27,29,56
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,3,4,0,0,3,4,7
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,19,20,0,1,19,21,40
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,12,6,7,10,19,16,35
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,80,54,2,0,82,54,136
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,40,48,2,2,42,50,92
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,23,16,1,0,24,16,40
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,14,9,3,3,17,12,29
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,4,3,0,0,4,3,7
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,8,2,0,0,8,2,10
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,16,10,0,1,16,11,27
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,246,215,13,17,259,232,491
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,50,69,5,4,55,73,128
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,13,14,0,2,13,16,29
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,7,3,1,1,8,4,12
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,5,19,2,6,7,25,32
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,50,40,7,13,57,53,110
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,265,137,14,6,279,143,422
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,16,29,10,9,26,38,64
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,26,27,1,1,27,28,55
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,46,62,1,4,47,66,113
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,2,3,0,0,2,3,5
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,25,32,0,2,25,34,59
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,31,30,0,2,31,32,63
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,6,6,1,0,7,6,13
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,161,153,31,35,192,188,380
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,56,67,7,8,63,75,138
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,17,8,0,0,17,8,25
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,28,26,3,5,31,31,62
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,228,188,16,12,244,200,444
CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,1,0,0,0,1,0,1
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,64,58,2,2,66,60,126
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,12,11,0,0,12,11,23
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,12,13,0,1,12,14,26
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,0,4,1,3,1,7,8
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,2,2,0,0,2,2,4
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,158,98,9,7,167,105,272
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,30,9,1,0,31,9,40
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,112,86,3,1,115,87,202
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,1,1,0,0,1,1,2
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,30,21,1,2,31,23,54
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,119,131,2,4,121,135,256
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,5,5,0,0,5,5,10
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,3,2,0,0,3,2,5
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,57,56,2,1,59,57,116
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,13,11,0,2,13,13,26
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,6,17,0,0,6,17,23
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,39,24,0,0,39,24,63
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,44,40,12,21,56,61,117
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,146,138,5,7,151,145,296
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,45,59,6,7,51,66,117
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,2202,2085,917,940,3119,3025,6144
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,3,3,3,0,6,3,9
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,48,44,44,61,92,105,197
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,17,29,0,2,17,31,48
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,11,5,1,1,12,6,18
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,48,39,1,0,49,39,88
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,22,34,3,6,25,40,65
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,71,81,0,0,71,81,152
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,12,10,5,6,17,16,33
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,25,28,7,7,32,35,67
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,6,4,0,0,6,4,10
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,55,45,4,6,59,51,110
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,5,4,0,0,5,4,9
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,48,55,9,10,57,65,122
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,11,12,4,0,15,12,27
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,59,56,10,7,69,63,132
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,12,8,1,2,13,10,23
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,27,23,25,28,52,51,103
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,6,8,0,0,6,8,14
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,59,51,5,1,64,52,116
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,164,173,47,25,211,198,409
CRUZ DE MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,93,72,17,11,110,83,193
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,3,3,0,0,3,3,6
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,8,11,0,1,8,12,20
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,48,36,4,1,52,37,89
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,7,13,1,0,8,13,21
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,9,5,0,0,9,5,14
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,4,7,1,1,5,8,13
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,2361,2558,830,818,3191,3376,6567
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,7,5,0,1,7,6,13
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,39,43,1,0,40,43,83
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,25,29,4,9,29,38,67
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,245,285,53,63,298,348,646
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,12,11,0,0,12,11,23
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,70,62,3,4,73,66,139
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,200,157,20,19,220,176,396
ESCARA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,1,0,0,0,1,0,1
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,3,1,6,6,9,7,16
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,16,8,0,1,16,9,25
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,8,8,0,1,8,9,17
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,10,12,9,5,19,17,36
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,38,39,21,16,59,55,114
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,22,20,0,1,22,21,43
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,60,47,10,17,70,64,134
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,26,14,2,4,28,18,46
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,66,64,9,8,75,72,147
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,6,5,1,4,7,9,16
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,178,142,5,5,183,147,330
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,69,81,6,8,75,89,164
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,43,47,3,3,46,50,96
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,11,9,2,2,13,11,24
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,7,5,0,0,7,5,12
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,70,46,7,4,77,50,127
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,8,5,0,0,8,5,13
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,10,8,9,12,19,20,39
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,2,1,3,3,5,4,9
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,8,10,1,0,9,10,19
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,5,3,0,0,5,3,8
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,5,1,0,0,5,1,6
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,31,34,1,0,32,34,66
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,47,44,0,0,47,44,91
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,14,9,0,0,14,9,23
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,23,31,0,0,23,31,54
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,56,51,0,0,56,51,107
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,30,44,0,0,30,44,74
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,20,23,25,20,45,43,88
LA ASUNTA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,159,137,3,2,162,139,301
LA GUARDIA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,348,364,28,29,376,393,769
LA PAZ,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,2432,2445,789,795,3221,3240,6461
LA RIVERA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,1,3,1,0,2,3,5
LAGUNILLAS,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,33,32,0,0,33,32,65
LAJA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,36,32,2,2,38,34,72
LAS CARRERAS,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,11,14,1,0,12,14,26
LICOMA PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,3,4,7,9,10,13,23
LLALLAGUA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,148,139,9,14,157,153,310
LLICA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,4,5,0,0,4,5,9
LORETO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,8,12,1,0,9,12,21
LURIBAY,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,15,6,6,3,21,9,30
MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,5,7,0,0,5,7,12
MACHARETI,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,36,41,0,0,36,41,77
MAGDALENA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,28,29,3,0,31,29,60
MAIRANA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,30,13,0,8,30,21,51
MALLA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,3,4,0,0,3,4,7
MAPIRI,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,45,36,0,1,45,37,82
MECAPACA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,13,20,0,3,13,23,36
MINEROS,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,57,63,8,3,65,66,131
MIZQUE,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,81,51,3,4,84,55,139
MOCOMOCO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,5,7,0,1,5,8,13
MOJINETE,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,2,0,0,0,2,0,2
MOJOCOYA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,9,8,1,2,10,10,20
MONTEAGUDO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,101,69,14,9,115,78,193
MONTERO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,530,484,39,34,569,518,1087
MORO MORO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,4,2,1,0,5,2,7
MOROCHATA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,37,24,2,4,39,28,67
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,16,8,1,0,17,8,25
NAZACARA DE PACAJES,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,1,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,10,3,0,0,10,3,13
OCURI,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,30,30,0,0,30,30,60
OKINAWA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,46,27,0,1,46,28,74
OMEREQUE,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,25,24,2,1,27,25,52
ORURO,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,781,788,187,195,968,983,1951
PADCAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,56,61,7,3,63,64,127
PADILLA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,19,36,1,2,20,38,58
PAILON,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,72,75,14,19,86,94,180
PALCA,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,34,33,10,12,44,45,89
PALOS BLANCOS,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,120,104,18,5,138,109,247
PAMPA AULLAGAS,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,8,11,0,1,8,12,20
PAMPA GRANDE,consulta externa,ninos de 6 meses a < 1 ano,2016-02-01,37,38,2,1,39,39,78
