,group,variable,month,ANTIROTAVIRUS 1RA. DOSIS,ANTIROTAVIRUS 1RA. DOSIS,ANTIROTAVIRUS 1RA. DOSIS,ANTIROTAVIRUS 1RA. DOSIS,TOTALES,TOTALES,TOTALES
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,8.0,4.0,0.0,0.0,8.0,4.0,12.0
EL ALTO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,1059.0,4.0,0.0,0.0,1059.0,4.0,1063.0
EL CHORO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,3.0,7.0,0.0,0.0,3.0,7.0,10.0
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,20.0,10.0,0.0,0.0,20.0,10.0,30.0
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,8.0,1.0,0.0,0.0,8.0,1.0,9.0
EL TORNO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,101.0,6.0,0.0,0.0,101.0,6.0,107.0
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,3.0,2.0,0.0,0.0,3.0,2.0,5.0
ENTRE RIOS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,54.0,7.0,0.0,0.0,54.0,7.0,61.0
ENTRE RIOS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,31.0,16.0,0.0,0.0,31.0,16.0,47.0
ESCARA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
ESMERALDA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,16.0,4.0,0.0,0.0,16.0,4.0,20.0
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
EXALTACION,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,5.0,0.0,0.0,0.0,5.0,0.0,5.0
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,24.0,11.0,0.0,0.0,24.0,11.0,35.0
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,3.0,2.0,0.0,0.0,3.0,2.0,5.0
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,33.0,0.0,0.0,0.0,33.0,0.0,33.0
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,9.0,23.0,0.0,0.0,9.0,23.0,32.0
GUANAY,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,7.0,7.0,0.0,0.0,7.0,7.0,14.0
GUAQUI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,3.0,8.0,0.0,0.0,3.0,8.0,11.0
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,46.0,24.0,0.0,0.0,46.0,24.0,70.0
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,24.0,18.0,0.0,0.0,24.0,18.0,42.0
HUACARETA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,13.0,6.0,0.0,0.0,13.0,6.0,19.0
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,0.0,8.0,0.0,0.0,0.0,8.0,8.0
HUANUNI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,47.0,19.0,0.0,0.0,47.0,19.0,66.0
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,8.0,1.0,0.0,0.0,8.0,1.0,9.0
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,2.0,12.0,0.0,0.0,2.0,12.0,14.0
ICHOCA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,1.0,5.0,0.0,0.0,1.0,5.0,6.0
ICLA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,12.0,14.0,0.0,0.0,12.0,14.0,26.0
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,23.0,37.0,0.0,0.0,23.0,37.0,60.0
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,4.0,14.0,0.0,0.0,4.0,14.0,18.0
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,12.0,15.0,0.0,0.0,12.0,15.0,27.0
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,21.0,8.0,0.0,0.0,21.0,8.0,29.0
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,14.0,3.0,0.0,0.0,14.0,3.0,17.0
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,41.0,12.0,0.0,0.0,41.0,12.0,53.0
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,106.0,1.0,0.0,0.0,106.0,1.0,107.0
LA PAZ,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,1188.0,25.0,0.0,0.0,1188.0,25.0,1213.0
LA RIVERA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,8.0,6.0,0.0,0.0,8.0,6.0,14.0
LAJA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,14.0,14.0,0.0,0.0,14.0,14.0,28.0
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,4.0,1.0,0.0,0.0,4.0,1.0,5.0
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,4.0,0.0,0.0,0.0,4.0,0.0,4.0
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,44.0,10.0,0.0,0.0,44.0,10.0,54.0
LORETO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,0.0,7.0,0.0,0.0,0.0,7.0,7.0
LURIBAY,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,12.0,4.0,0.0,0.0,12.0,4.0,16.0
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,3.0,0.0,0.0,0.0,3.0,0.0,3.0
MACHARETI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,11.0,6.0,0.0,0.0,11.0,6.0,17.0
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,11.0,4.0,0.0,0.0,11.0,4.0,15.0
MAIRANA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,35.0,1.0,0.0,0.0,35.0,1.0,36.0
MALLA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,6.0,6.0,0.0,0.0,6.0,6.0,12.0
MAPIRI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,14.0,3.0,0.0,0.0,14.0,3.0,17.0
MECAPACA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,16.0,12.0,0.0,0.0,16.0,12.0,28.0
MINEROS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,49.0,1.0,0.0,0.0,49.0,1.0,50.0
MIZQUE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,27.0,43.0,0.0,0.0,27.0,43.0,70.0
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,1.0,13.0,0.0,0.0,1.0,13.0,14.0
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,2.0,4.0,0.0,0.0,2.0,4.0,6.0
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,39.0,8.0,0.0,0.0,39.0,8.0,47.0
MONTERO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,206.0,2.0,0.0,0.0,206.0,2.0,208.0
MORO MORO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,18.0,51.0,0.0,0.0,18.0,51.0,69.0
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
OCURI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,14.0,33.0,0.0,0.0,14.0,33.0,47.0
OKINAWA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,14.0,5.0,0.0,0.0,14.0,5.0,19.0
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,4.0,4.0,0.0,0.0,4.0,4.0,8.0
ORURO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,553.0,68.0,0.0,0.0,553.0,68.0,621.0
PADCAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,14.0,14.0,0.0,0.0,14.0,14.0,28.0
PADILLA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,11.0,6.0,0.0,0.0,11.0,6.0,17.0
PAILON,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,43.0,25.0,0.0,0.0,43.0,25.0,68.0
PALCA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,6.0,12.0,0.0,0.0,6.0,12.0,18.0
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,27.0,6.0,0.0,0.0,27.0,6.0,33.0
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,5.0,2.0,0.0,0.0,5.0,2.0,7.0
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,17.0,2.0,0.0,0.0,17.0,2.0,19.0
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,2.0,3.0,0.0,0.0,2.0,3.0,5.0
PASORAPA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,4.0,1.0,0.0,0.0,4.0,1.0,5.0
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,47.0,3.0,0.0,0.0,47.0,3.0,50.0
PAZÑA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,5.0,5.0,0.0,0.0,5.0,5.0,10.0
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,4.0,10.0,0.0,0.0,4.0,10.0,14.0
POCOATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,19.0,42.0,0.0,0.0,19.0,42.0,61.0
POCONA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,19.0,5.0,0.0,0.0,19.0,5.0,24.0
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,17.0,12.0,0.0,0.0,17.0,12.0,29.0
POOPO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,8.0,5.0,0.0,0.0,8.0,5.0,13.0
PORCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,12.0,0.0,0.0,0.0,12.0,0.0,12.0
POROMA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,3.0,8.0,0.0,0.0,3.0,8.0,11.0
PORONGO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,8.0,11.0,0.0,0.0,8.0,11.0,19.0
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,44.0,0.0,0.0,0.0,44.0,0.0,44.0
PORVENIR,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,8.0,0.0,0.0,0.0,8.0,0.0,8.0
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,4.0,1.0,0.0,0.0,4.0,1.0,5.0
POTOSI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,260.0,9.0,0.0,0.0,260.0,9.0,269.0
PRESTO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,1.0,21.0,0.0,0.0,1.0,21.0,22.0
PUCARA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
PUCARANI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,41.0,9.0,0.0,0.0,41.0,9.0,50.0
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,5.0,22.0,0.0,0.0,5.0,22.0,27.0
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,13.0,3.0,0.0,0.0,13.0,3.0,16.0
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,8.0,6.0,0.0,0.0,8.0,6.0,14.0
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,0.0,9.0,0.0,0.0,0.0,9.0,9.0
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,34.0,9.0,0.0,0.0,34.0,9.0,43.0
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,4.0,3.0,0.0,0.0,4.0,3.0,7.0
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,28.0,3.0,0.0,0.0,28.0,3.0,31.0
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,103.0,11.0,0.0,0.0,103.0,11.0,114.0
PUNA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,25.0,28.0,0.0,0.0,25.0,28.0,53.0
PUNATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,58.0,1.0,0.0,0.0,58.0,1.0,59.0
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,245.0,5.0,0.0,0.0,245.0,5.0,250.0
QUIME,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,3.0,0.0,0.0,0.0,3.0,0.0,3.0
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
RAVELO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,8.0,60.0,0.0,0.0,8.0,60.0,68.0
REYES,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,23.0,0.0,0.0,0.0,23.0,0.0,23.0
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
ROBORE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,40.0,0.0,0.0,0.0,40.0,0.0,40.0
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,19.0,6.0,0.0,0.0,19.0,6.0,25.0
SABAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,10.0,3.0,0.0,0.0,10.0,3.0,13.0
SACABA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,247.0,27.0,0.0,0.0,247.0,27.0,274.0
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,5.0,3.0,0.0,0.0,5.0,3.0,8.0
SACACA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,17.0,32.0,0.0,0.0,17.0,32.0,49.0
SAIPINA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,4.0,5.0,0.0,0.0,4.0,5.0,9.0
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,7.0,5.0,0.0,0.0,7.0,5.0,12.0
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,10.0,8.0,0.0,0.0,10.0,8.0,18.0
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,15.0,16.0,0.0,0.0,15.0,16.0,31.0
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,3.0,4.0,0.0,0.0,3.0,4.0,7.0
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,11.0,3.0,0.0,0.0,11.0,3.0,14.0
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,13.0,0.0,0.0,0.0,13.0,0.0,13.0
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,62.0,9.0,0.0,0.0,62.0,9.0,71.0
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,13.0,15.0,0.0,0.0,13.0,15.0,28.0
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,40.0,0.0,0.0,0.0,40.0,0.0,40.0
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,32.0,15.0,0.0,0.0,32.0,15.0,47.0
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,123.0,26.0,0.0,0.0,123.0,26.0,149.0
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,5.0,3.0,0.0,0.0,5.0,3.0,8.0
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,29.0,6.0,0.0,0.0,29.0,6.0,35.0
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,6.0,8.0,0.0,0.0,6.0,8.0,14.0
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,44.0,1.0,0.0,0.0,44.0,1.0,45.0
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,12.0,0.0,0.0,0.0,12.0,0.0,12.0
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,87.0,55.0,0.0,0.0,87.0,55.0,142.0
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,3.0,5.0,0.0,0.0,3.0,5.0,8.0
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,15.0,6.0,0.0,0.0,15.0,6.0,21.0
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,30.0,37.0,0.0,0.0,30.0,37.0,67.0
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,30.0,2.0,0.0,0.0,30.0,2.0,32.0
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,24.0,2.0,0.0,0.0,24.0,2.0,26.0
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,31.0,4.0,0.0,0.0,31.0,4.0,35.0
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,11.0,48.0,0.0,0.0,11.0,48.0,59.0
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,0.0,9.0,0.0,0.0,0.0,9.0,9.0
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,4.0,3.0,0.0,0.0,4.0,3.0,7.0
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,12.0,1.0,0.0,0.0,12.0,1.0,13.0
SAN RAMON,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,28.0,0.0,0.0,0.0,28.0,0.0,28.0
SAN RAMON,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,3.0,2.0,0.0,0.0,3.0,2.0,5.0
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,28.0,25.0,0.0,0.0,28.0,25.0,53.0
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,2170.0,115.0,0.0,0.0,2170.0,115.0,2285.0
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,25.0,4.0,0.0,0.0,25.0,4.0,29.0
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,4.0,14.0,0.0,0.0,4.0,14.0,18.0
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,0.0,7.0,0.0,0.0,0.0,7.0,7.0
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,8.0,2.0,0.0,0.0,8.0,2.0,10.0
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,2.0,5.0,0.0,0.0,2.0,5.0,7.0
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,3.0,1.0,0.0,0.0,3.0,1.0,4.0
SENA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,11.0,7.0,0.0,0.0,11.0,7.0,18.0
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,10.0,21.0,0.0,0.0,10.0,21.0,31.0
SICAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,6.0,11.0,0.0,0.0,6.0,11.0,17.0
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,78.0,1.0,0.0,0.0,78.0,1.0,79.0
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,2.0,8.0,0.0,0.0,2.0,8.0,10.0
SORACACHI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,11.0,14.0,0.0,0.0,11.0,14.0,25.0
SORATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,11.0,25.0,0.0,0.0,11.0,25.0,36.0
SUCRE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,529.0,29.0,0.0,0.0,529.0,29.0,558.0
TACACHI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,6.0,0.0,0.0,0.0,6.0,0.0,6.0
TACACOMA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,8.0,5.0,0.0,0.0,8.0,5.0,13.0
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,7.0,12.0,0.0,0.0,7.0,12.0,19.0
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,7.0,13.0,0.0,0.0,7.0,13.0,20.0
TAHUA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
TAPACARI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,42.0,27.0,0.0,0.0,42.0,27.0,69.0
TARABUCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,22.0,28.0,0.0,0.0,22.0,28.0,50.0
TARACO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
TARATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,14.0,9.0,0.0,0.0,14.0,9.0,23.0
TARIJA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,316.0,5.0,0.0,0.0,316.0,5.0,321.0
TARVITA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,12.0,12.0,0.0,0.0,12.0,12.0,24.0
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,3.0,9.0,0.0,0.0,3.0,9.0,12.0
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,7.0,16.0,0.0,0.0,7.0,16.0,23.0
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,20.0,20.0,0.0,0.0,20.0,20.0,40.0
TIPUANI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,27.0,0.0,0.0,0.0,27.0,0.0,27.0
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,100.0,2.0,0.0,0.0,100.0,2.0,102.0
