,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,2,9,0,0,2,9,11
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,0,0,7,0,7,7
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,3,0,0,1,3,4
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,1,0,0,1,1,2
SAN PEDRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,3,0,0,1,3,4
SAN RAMON SCZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,47,116,4,9,51,125,176
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,0,0,0,1,0,1
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,5,0,0,1,5,6
SAPAHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,0,0,0,1,0,1
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,3,0,0,1,3,4
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,0,0,0,1,0,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,5,20,0,0,5,20,25
TACACOMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,0,5,5,5,5,10
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,0,0,0,1,0,1
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,14,15,1,0,15,15,30
TIQUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,1,0,0,1,1,2
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,0,0,0,1,0,1
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,1,0,0,0,1,1
TOTORA(ORR),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,0,0,0,1,0,1
TRIGAL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,2,0,0,1,2,3
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,3,1,4,0,7,1,8
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,3,0,0,1,3,4
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,0,2,0,2,0,2
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,2,0,0,1,2,3
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,1,0,0,0,1,1
VILA VILA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,0,0,0,1,0,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,2,0,0,1,2,3
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,3,0,0,1,3,4
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,12,22,0,0,12,22,34
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,9,0,0,1,9,10
