,group,variable,month,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
TOLATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,1,0,0,1,1,1,2
TOLEDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,0,7,1,2,1,9,10
TORO TORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,0,4,0,4,0,8,8
TOTORA(CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,0,5,0,0,0,5,5
TOTORA(ORR),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,0,4,0,0,0,4,4
TRINIDAD,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,7,112,0,0,7,112,119
TUPIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,1,22,0,1,1,23,24
TURCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
UMALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,0,4,0,0,0,4,4
UNCIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,1,10,0,3,1,13,14
URIONDO (A. CONCEPCION),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,3,7,3,3,6,10,16
URUBICHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,4,18,0,0,4,18,22
VACAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,0,1,1,2,1,3,4
VALLEGRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,1,1,0,0,1,1,2
VIACHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,0,40,0,2,0,42,42
VILA VILA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,2,0,0,0,2,0,2
VILLA CHARCAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,1,11,20,0,21,11,32
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,0,2,0,0,0,2,2
VILLA RIVERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,0,3,0,0,0,3,3
VILLA SERRANO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,0,1,0,1,0,2,2
VILLA TUNARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,11,43,4,13,15,56,71
VILLAZON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,3,7,3,6,6,13,19
VINTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,6,29,3,11,9,40,49
VITICHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,0,10,0,0,0,10,10
WARNES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,21,33,3,1,24,34,58
YACO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,0,4,0,0,0,4,4
YACUIBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,12,46,17,22,29,68,97
YANACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,0,2,1,1,1,3,4
YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,1,1,39,49,40,50,90
YOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,1,2,0,1,1,3,4
YOTALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-01-01,0,1,1,1,1,2,3
ACACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,3,0,3,0,6,6
ACHACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,2,14,1,1,3,15,18
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,5,14,0,2,5,16,21
AIQUILE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,2,0,0,1,2,3
ALALAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,0,2,1,2,1,3
ALTO BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,9,1,2,2,11,13
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
ANZALDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,2,4,0,3,2,7,9
APOLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,8,1,1,2,9,11
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,0,2,0,2,0,2
ARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,3,6,0,1,3,7,10
ARBIETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,10,2,1,3,11,14
ARQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,2,4,5,5,7,12
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,42,0,0,1,42,43
ATOCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,8,0,0,0,8,8
AUCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,3,0,0,0,3,3
AYATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,2,0,0,0,2,2
AYO AYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,2,0,0,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,3,15,4,6,7,21,28
BATALLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,6,0,0,0,6,6
BAURES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,6,0,0,0,6,6
BELEN DE ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,13,0,0,0,13,13
BETANZOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,2,6,1,5,3,11,14
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,15,0,0,0,15,15
CABEZAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,1,4,1,5,6
CAIROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,0,0,2,0,2,2
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,14,0,0,0,14,14
CAJUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,5,0,0,0,5,5
CALACOTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,0,0,8,0,8,8
CALAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,12,1,5,2,17,19
CAMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,3,0,0,1,3,4
CAPINOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,2,3,19,21,21,24,45
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,2,0,0,0,2,2
CARACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,4,4,24,37,28,41,69
CARANAVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,11,37,1,3,12,40,52
CARAPARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,3,0,0,1,3,4
CARIPUYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,2,3,0,0,2,3,5
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,3,13,12,22,15,35,50
CHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,2,0,3,0,5,5
CHARAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,2,0,0,1,2,3
CHAYANTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,3,0,1,0,4,4
CHIMORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,3,10,9,11,12,21,33
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,8,2,3,3,11,14
CHUMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
CKOCHAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,4,0,0,0,4,4
CLIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,2,2,1,1,3,3,6
COBIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,13,36,30,30,43,66,109
COCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,2,3,1,5,3,8,11
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,76,294,119,147,195,441,636
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,22,10,19,22,41,32,73
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,7,2,0,0,7,2,9
COLLANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,4,28,2,10,6,38,44
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,4,0,0,1,4,5
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,12,0,2,0,14,14
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,2,0,0,0,2,2
COLQUIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,4,11,5,10,9,21,30
COMARAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,3,4,0,4,3,8,11
CONCEPCION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,4,18,1,7,5,25,30
COPACABANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
CORIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,6,18,0,0,6,18,24
CORO CORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,0,39,1,39,1,40
COROICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
CORQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,5,0,0,1,5,6
COTAGAITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,5,1,3,1,8,9
COTOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,5,0,5,0,10,10
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,0,0,2,0,2,2
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,1,0,0,1,1,2
CURVA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,3,0,0,0,3,3
EL ALTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,31,533,31,106,62,639,701
EL CHORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,1,0,1,1,2
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,6,1,0,2,6,8
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,3,0,0,1,3,4
EL TORNO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
EL VILLAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,4,4,0,0,4,4,8
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,6,3,0,0,6,3,9
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,3,40,0,0,3,40,43
ESCOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,4,0,0,1,4,5
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,0,0,0,1,0,1
EXALTACION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,1,0,1,1,2
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,8,0,0,0,8,8
FILADELFIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,2,0,0,0,2,0,2
GAIOC JATUN AYLLU YURA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,0,1,0,2,2
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,7,0,2,0,9,9
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,3,0,0,0,3,3
GUANAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,12,6,12,7,24,31
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,5,41,7,6,12,47,59
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,11,0,1,1,12,13
HUACARETA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,1,0,0,1,1,2
HUANUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,2,3,22,23,24,26,50
HUARACAJE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,2,0,0,1,2,3
HUATAJATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,3,0,0,1,3,4
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,0,0,3,0,3,3
ICLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,0,0,1,0,1,1
INCAHUASI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,2,0,3,0,5,5
INGAVI (HUMAITA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,1,0,0,1,1,2
INQUISIVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,2,0,0,0,2,0,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,3,1,3,2,5
IXIAMAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,4,0,3,8,7,8,15
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,7,1,1,1,8,9
LA PAZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,75,273,171,190,246,463,709
LAGUNILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,3,1,0,0,3,1,4
LAJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,3,0,0,0,3,3
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,13,53,8,21,21,74,95
LLICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,3,0,0,0,3,3
LORETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,5,0,0,0,5,5
LURIBAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,4,0,0,0,4,4
MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,0,1,0,1,0,1
MACHARETI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,1,0,1,1,2,3
MAGDALENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,6,3,6,4,12,16
MAIRANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,0,0,1,1,1,2
MALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,0,0,2,0,2,2
MAPIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,14,0,3,0,17,17
MECAPACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,4,0,2,0,6,6
MINEROS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,7,0,0,0,7,7
MIZQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,3,2,0,0,3,2,5
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,2,0,1,0,3,3
MOJINETE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,3,0,0,0,3,3
MONTERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,33,198,56,45,89,243,332
MOROCHATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,4,3,0,0,4,3,7
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,4,0,1,2,5,2,7
OCURI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,8,0,2,0,10,10
OMEREQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,2,0,1,1,3,4
ORURO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,43,174,49,75,92,249,341
PADCAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,0,0,0,1,0,1
PADILLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
PAILON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,0,12,11,13,11,24
PALCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,4,13,0,1,4,14,18
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,7,18,15,10,22,28,50
PAMPA AULLAGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,2,3,0,0,2,3,5
PAPEL PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,3,0,1,0,4,4
PATACAMAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,14,0,0,0,14,14
PAZÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
PELECHUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,2,25,9,26,11,37
POCOATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,2,0,1,0,3,3
POCONA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,1,1,1,2,2,4
POJO (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,5,2,0,3,5,8
POOPO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,2,0,0,0,2,2
PORCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,9,0,8,0,17,17
PORTACHUELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,10,0,2,1,12,13
PORVENIR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,3,2,2,0,5,2,7
POSTRER VALLE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,21,161,0,5,21,166,187
PRESTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,0,0,1,0,1,1
PUCARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,12,4,4,4,16,20
PUERTO GONZALO MORENO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,1,0,2,1,3,4
PUERTO PEREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,5,0,1,1,6,7
PUERTO QUIJARRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,2,1,0,2,2,4
PUERTO RICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,5,0,1,0,6,6
PUERTO SILES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,7,8,1,1,8,9,17
PUERTO VILLARROEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,10,33,46,58,56,91,147
PUNA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,8,15,17,33,25,48,73
PUNATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,12,21,3,8,15,29,44
QUILLACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,14,42,15,32,29,74,103
QUIME,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,0,0,2,0,2,2
RAQAYPAMPA(ETA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,2,0,0,1,2,3
RAVELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,4,0,4,0,8,8
REYES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,10,11,10,7,20,18,38
RIBERALTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,9,75,0,2,9,77,86
ROBORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,3,2,0,0,3,2,5
RURRENABAQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,29,4,0,4,29,33
SABAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,2,4,5,4,7,11
SACABA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,37,73,12,23,49,96,145
SACABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
SACACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,12,0,5,0,17,17
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,2,0,0,0,2,2
SAN ANDRES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,8,7,0,0,8,7,15
SAN ANTONIO DE ESMORUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,3,0,0,1,3,4
SAN BENITO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,3,2,4,1,7,3,10
SAN BORJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,7,68,51,39,58,107,165
SAN BUENA VENTURA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,2,0,0,0,2,2
SAN CARLOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,3,0,0,1,3,4
SAN IGNACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,18,11,6,12,24,36
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,12,20,0,21,12,33
SAN JAVIER(BNI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
SAN JAVIER(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,4,13,0,2,4,15,19
SAN JOAQUIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,7,0,0,0,7,7
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,3,7,15,10,18,17,35
SAN JUAN DE YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,1,1,2,2,3,5
SAN JULIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,8,52,1,6,9,58,67
SAN LORENZO(PND),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,4,4,0,0,4,4,8
SAN LORENZO(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,4,11,0,2,4,13,17
SAN MATIAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,2,0,0,0,2,2
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,7,0,1,1,8,9
SAN PEDRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,2,0,0,1,2,3
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,25,1,6,1,31,32
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,3,0,0,0,3,3
SAN PEDRO DE MACHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,20,1,3,1,23,24
SAN RAFAEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,3,0,0,0,3,3
SAN RAMON BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,11,1,2,2,13,15
SAN RAMON SCZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,0,10,0,0,0,10,10
SANTA ANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-02-01,1,2,0,0,1,2,3
