,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
CAMARGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,13,73,182,73,195,268
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,31,23,5,13,36,36,72
CAPINOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,3,2,2,2,5,4,9
CAQUIAVIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,0,1,1,2,1,3
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,91,18,91,18,109
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,6,7,20,9,26,16,42
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,12,16,67,89,79,105,184
CARIPUYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,1,5,1,5,6
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,6,8,37,64,43,72,115
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,24,42,0,0,24,42,66
CHAYANTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,0,0,0,1,0,1
CHOQUE COTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,4,6,4,6,10
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,2,4,9,13,11,17,28
CHUMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,2,0,1,0,3,3
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,1,1,1,1,2,3
CLIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,2,0,3,9,5,9,14
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,5,10,61,51,66,61,127
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,307,603,1051,1338,1358,1941,3299
COLCAPIRHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,51,42,51,42,93
COLLANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,2,1,3,2,5,7
COLPA BELGICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,31,16,0,0,31,16,47
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,2,0,0,0,2,0,2
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,4,6,0,0,4,6,10
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,5,8,10,15,15,23,38
COMANCHE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,3,1,0,2,3,5
COMARAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,21,15,18,51,39,66,105
COMBAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,0,2,0,2,2
CONCEPCION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,20,19,15,35,35,54,89
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,4,0,13,17,17,17,34
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,15,16,2,7,17,23,40
CORO CORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,6,0,6,0,6
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,9,6,9,5,18,11,29
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,3,7,8,8,11,19
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,26,44,0,0,26,44,70
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,19,25,152,289,171,314,485
CUEVO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,1,2,5,3,6,9
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,1,4,1,4,5
DESAGUADERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,1,2,2,3,3,6
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,237,311,110,136,347,447,794
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,2,12,25,12,27,39
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,1,3,7,3,8,11
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,39,73,42,45,81,118,199
EL VILLAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,3,21,3,6,6,27,33
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,4,8,3,2,7,10,17
EUCALIPTUS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,2,2,2,2,4
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,4,3,0,0,4,3,7
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,4,21,0,0,4,21,25
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,6,12,0,0,6,12,18
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,3,0,11,8,14,8,22
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,4,9,2,6,6,15,21
GUAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,2,1,0,0,2,1,3
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,50,99,77,126,127,225,352
GUTIERREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,6,2,5,3,11,14
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,2,23,48,24,50,74
HUARACAJE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,0,1,0,1,1
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,4,9,5,1,9,10,19
HUATAJATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,3,0,0,1,3,4
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,2,5,4,6,6,12
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,1,0,1,1,2,3
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,0,1,0,1,1
INCAHUASI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,6,3,6,3,9
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,2,0,0,0,2,0,2
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,1,2,0,3,1,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,1,8,9,8,10,18
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,14,23,7,13,21,36,57
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,35,28,11,13,46,41,87
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,28,19,0,0,28,19,47
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,716,982,595,809,1311,1791,3102
LAGUNILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,34,44,4,9,38,53,91
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,2,3,1,0,3,3,6
LAS CARRERAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,1,0,0,0,1,1
LORETO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,3,10,0,0,3,10,13
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,2,2,30,44,32,46,78
MAIRANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,9,25,65,142,74,167,241
MALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,2,3,2,3,5
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,2,2,0,0,2,2,4
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,3,0,2,1,5,6
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,12,25,0,0,12,25,37
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,43,36,31,45,74,81,155
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,3,8,9,9,12,21
MOJOCOYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,2,0,0,1,2,3
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,63,180,0,0,63,180,243
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,67,155,191,308,258,463,721
MORO MORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,0,0,0,1,0,1
OKINAWA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,6,11,5,22,11,33,44
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,109,136,270,500,379,636,1015
PADCAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,3,0,4,0,7,7
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,17,20,14,17,31,37,68
PALCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,9,5,2,6,11,11,22
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,6,9,20,14,26,23,49
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,2,2,2,2,4
PAMPA GRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,4,6,0,0,4,6,10
PATACAMAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,3,5,1,2,4,7,11
PELECHUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,0,0,0,1,0,1
POJO (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,5,6,7,7,12,13,25
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,2,3,2,3,5
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,39,31,6,16,45,47,92
PORONGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,46,69,3,7,49,76,125
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,15,41,1,6,16,47,63
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,0,0,0,1,0,1
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,19,17,56,85,75,102,177
PRESTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,4,4,8,5,12,17
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,4,0,3,0,7,7
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,6,12,0,0,6,12,18
PUERTO PEREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,1,0,0,1,1,2
PUERTO RICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,1,0,5,1,6,7
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,0,1,0,1,1
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,1,0,1,0,1
PUNATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,5,18,6,10,11,28,39
QUIABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,1,0,1,0,1
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,17,20,48,41,65,61,126
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,2,5,15,9,17,14,31
RAVELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,1,0,0,0,1,1
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,17,20,17,11,34,31,65
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,44,65,10,22,54,87,141
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,2,10,0,0,2,10,12
RURRENABAQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,4,3,5,4,9,13
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,25,24,28,17,53,41,94
SACACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,2,2,4,7,6,9,15
SAIPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,11,18,9,22,20,40,60
SAMAIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,5,17,10,6,15,23,38
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,4,10,4,10,14
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,1,10,15,10,16,26
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,3,13,6,14,9,27,36
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,17,16,26,50,43,66,109
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,0,5,0,5,5
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,8,6,0,0,8,6,14
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,2,3,5,3,7,6,13
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,22,48,1,0,23,48,71
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,7,12,75,101,82,113,195
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,5,10,6,15,11,25,36
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,7,11,0,0,7,11,18
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,3,6,16,13,19,19,38
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,2,0,0,1,2,3
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,7,32,13,36,20,68,88
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,38,65,0,0,38,65,103
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,5,8,24,36,29,44,73
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,4,3,1,0,5,3,8
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,2,5,0,0,2,5,7
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,2,4,4,7,6,11,17
SAN RAFAEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,5,4,0,0,5,4,9
SAN RAMON BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,2,1,2,1,3
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,0,45,35,46,35,81
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,9,0,0,1,9,10
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1775,2207,3278,3005,5053,5212,10265
SANTA ROSA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,1,0,0,0,1,1
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,15,19,11,39,26,58,84
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,3,0,1,0,4,4
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,1,1,1,1,2
SANTIVAÑES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,2,9,2,9,11
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,1,13,10,14,11,25
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,3,2,6,2,9,11
SICAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,0,49,56,49,56,105
SOPACHUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,0,1,0,0,0,1,1
SORACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-02-01,1,0,0,0,1,0,1
