,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
ARAMPAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,8,0,8,8
ARQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,11,0,11,11
ASCENCION DE GUARAYOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,1,0,1,1
AUCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,3,0,3,3
AYATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,4,0,7,0,11,11
AYO AYO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,9,0,9,9
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,21,0,95,0,116,116
BATALLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,45,0,45,45
BAURES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,38,0,9,0,47,47
BELLA FLOR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,7,0,7,7
BETANZOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,6,0,59,0,65,65
BOLIVAR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,0,0,1,1
BOLPEBRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,3,0,3,3
BOYUIBE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,21,0,21,21
BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,2,0,2,2
CABEZAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,13,0,13,13
CAIROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,7,0,2,0,9,9
CAJUATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,1,0,1,1
CALACOTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,3,0,3,3
CALAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,7,0,7,7
CAMARGO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,4,0,4,4
CAMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,2,0,0,0,2,2
CAPINOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,15,0,56,0,71,71
CAQUIAVIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,13,0,13,13
CARANAVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,31,0,32,32
CARIPUYO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,12,0,21,0,33,33
CARMEN RIVERO TORREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,0,0,1,1
CHACARILLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,4,0,1,0,5,5
CHALLAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,6,0,6,6
CHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,5,0,5,0,10,10
CHARAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,2,0,0,0,2,2
CHAYANTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,70,0,71,71
CHIMORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,11,0,11,11
CHUA COCANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,8,0,8,8
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,2,0,10,0,12,12
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,0,0,1,1
CKOCHAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,17,0,10,0,27,27
CLIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,18,0,33,0,51,51
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,25,0,97,0,122,122
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,3,0,9,0,12,12
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,143,0,402,0,545,545
COLCAPIRHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,6,0,29,0,35,35
"COLCHA ""K""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,32,0,21,0,53,53
COLOMI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,15,0,15,15
COLPA BELGICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,3,0,0,0,3,3
COLQUECHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,14,0,14,14
COLQUIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,4,0,109,0,113,113
COMANCHE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,3,0,3,3
COMARAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,24,0,24,24
CONCEPCION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,3,0,0,0,3,3
COPACABANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,53,0,53,53
CORO CORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,12,0,12,12
COROICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,11,0,11,11
CORQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,2,0,1,0,3,3
COTAGAITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,15,0,42,0,57,57
COTOCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,27,0,27,27
CUATRO CAÑADAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,31,0,109,0,140,140
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,1,0,1,1
CUEVO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,3,0,3,3
CULPINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,7,0,24,0,31,31
CURVA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,4,0,5,5
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,734,0,1418,0,2152,2152
EL CHORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,2,0,1,0,3,3
EL PUENTE(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,3,0,77,0,80,80
EL VILLAR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,2,0,2,2
ENTRE RIOS TRJ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,55,0,55,55
EUREKA (SANTOS MERCADO),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,1,0,1,1
FILADELFIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,44,0,45,45
GAIOC JATUN AYLLU YURA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,2,0,7,0,9,9
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,2,0,4,0,6,6
GUANAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,7,0,11,0,18,18
GUAYARAMERIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,8,0,76,0,84,84
GUTIERREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,22,0,0,0,22,22
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,12,0,6,0,18,18
HUANUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,3,0,0,0,3,3
HUARACAJE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,42,0,1,0,43,43
HUATAJATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,3,0,4,4
INCAHUASI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,23,0,57,0,80,80
INGAVI (HUMAITA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,9,0,1,0,10,10
INQUISIVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,1,0,2,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,17,0,18,18
JESUS DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,5,0,5,5
LA ASUNTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,5,0,0,0,5,5
LA GUARDIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,43,0,117,0,160,160
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,166,0,166,0,332,332
LAGUNILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,4,0,4,4
LAS CARRERAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,13,0,0,0,13,13
LLALLAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,8,0,223,0,231,231
LLICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,2,0,2,0,4,4
LURIBAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,2,0,2,2
MACHARETI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,2,0,2,2
MAGDALENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,73,0,73,73
MAIRANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,24,0,24,24
MAPIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,3,0,3,3
MECAPACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,15,0,24,0,39,39
MINEROS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,70,0,70,70
MIZQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,38,0,91,0,129,129
MOCOMOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,17,0,17,17
MONTEAGUDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,2,0,2,2
MONTERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,6,0,44,0,50,50
MORO MORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,2,0,2,2
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,11,0,12,12
NAZACARA DE PACAJES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,2,0,0,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,4,0,4,4
OCURI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,0,0,1,1
OKINAWA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,14,0,15,15
OMEREQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,29,0,29,29
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,53,0,14,0,67,67
PADCAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,3,0,3,3
PAILON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,9,0,7,0,16,16
PALCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,6,0,6,6
PALOS BLANCOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,4,0,5,5
PAMPA GRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,20,0,20,20
PAPEL PAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,2,0,2,2
PASORAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,4,0,4,4
PATACAMAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,22,0,23,23
PAZÑA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,1,0,1,1
PELECHUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,2,0,10,0,12,12
POCOATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,30,0,30,30
POCONA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,2,0,56,0,58,58
POJO (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,10,0,10,10
POROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,1,0,1,1
PORTACHUELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,7,0,39,0,46,46
PORVENIR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,37,0,37,37
POSTRER VALLE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,3,0,3,3
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,25,0,30,0,55,55
PRESTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,17,0,17,17
PUCARANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,120,0,121,121
PUERTO ACOSTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,4,0,4,4
PUERTO CARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,8,0,8,8
PUERTO GONZALO MORENO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,2,0,14,0,16,16
PUERTO PEREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,37,0,37,37
PUERTO QUIJARRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,10,0,75,0,85,85
PUERTO RICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,4,0,4,4
PUERTO SILES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,6,0,6,6
PUERTO SUAREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,2,0,36,0,38,38
PUNA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,4,0,4,4
PUNATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,16,0,17,17
QUILLACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,15,0,6,0,21,21
QUIME,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,44,0,45,45
QUIRUSILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,1,0,1,1
RAVELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,4,0,16,0,20,20
REYES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,7,0,4,0,11,11
RIBERALTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,24,0,531,0,555,555
ROBORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,3,0,0,0,3,3
RURRENABAQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,2,0,56,0,58,58
SACABA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,10,0,85,0,95,95
SACABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,6,0,6,6
SACACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,3,0,2,0,5,5
SAIPINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,47,0,47,47
SAMAIPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,28,0,28,28
SAN AGUSTIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,14,0,5,0,19,19
SAN ANDRES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,66,0,66,66
SAN ANDRES DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,5,0,5,5
SAN ANTONIO DE LOMERIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,27,0,18,0,45,45
SAN BENITO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,29,0,61,0,90,90
SAN BORJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,50,0,50,50
SAN BUENA VENTURA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,9,0,9,9
SAN IGNACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,7,0,1,0,8,8
SAN IGNACIO DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,328,0,65,0,393,393
SAN JAVIER(STC),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,26,0,0,0,26,26
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,5,0,9,0,14,14
SAN JULIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,19,0,309,0,328,328
SAN LORENZO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,4,0,19,0,23,23
SAN LORENZO(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,3,0,5,0,8,8
SAN MATIAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,6,0,3,0,9,9
SAN MIGUEL DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,12,0,0,0,12,12
SAN PABLO DE LIPEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,3,0,2,0,5,5
SAN PEDRO DE MACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,19,0,19,19
SAN PEDRO DE TIQUINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,5,0,6,6
SAN PEDRO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,2,0,2,2
SAN RAFAEL,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,8,0,43,0,51,51
SAN RAMON BENI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,40,0,40,40
SAN RAMON SCZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,75,0,0,0,75,75
SANTA ANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,127,0,127,127
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,373,0,747,0,1120,1120
SANTA ROSA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,26,0,26,26
SANTA ROSA DEL SARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,10,0,10,10
SANTIAGO DE HUARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,3,0,4,4
SANTIAGO DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,2,0,1,0,3,3
SANTIVAÑES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,41,0,41,41
SAPAHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,17,0,17,17
SENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,94,0,94,94
SHINAOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,3,0,194,0,197,197
SICA SICA (VILLA AROMA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,2,0,5,0,7,7
SICAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,31,0,32,32
SIPE SIPE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,2,0,64,0,66,66
SORATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,6,0,6,6
SUCRE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,58,0,281,0,339,339
TACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,2,0,3,3
TACACOMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,3,0,31,0,34,34
TACOPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,3,0,3,3
TAPACARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,42,0,42,42
TARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,5,0,6,0,11,11
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,20,0,74,0,94,94
TINGUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,3,0,13,0,16,16
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,7,0,21,0,28,28
TIRAQUE (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,39,0,39,39
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,2,0,2,2
TOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,1,0,11,0,12,12
TOLATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,1,0,1,1
TOMAVE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,2,0,2,2
TORO TORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,10,0,25,0,35,35
TRINIDAD,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,78,0,145,0,223,223
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,23,0,72,0,95,95
UMALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-03-01,0,0,0,1,0,1,1
