,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,TOTALES,TOTALES,TOTALES
CARANAVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,73,49,0,2,73,51,124
CARAPARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,13,7,28,33,41,40,81
CARIPUYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,0,2,2,3,2,5
CHALLAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,7,5,9,9,16,14,30
CHARAGUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,27,37,1,1,28,38,66
CHOQUE COTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,5,5,3,3,8,8,16
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,11,17,25,10,36,27,63
CHUMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,4,4,21,24,25,28,53
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,1,0,0,0,1,1
CLIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,0,14,22,15,22,37
COBIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,3,25,42,25,45,70
COCHABAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,928,1082,260,320,1188,1402,2590
COLCAPIRHUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,2,4,2,4,6
COLLANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,4,9,2,2,6,11,17
COLQUECHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,3,1,6,2,9,11
COLQUENCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,3,5,0,0,3,5,8
COLQUIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,10,8,19,16,29,24,53
COMANCHE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,1,3,0,3,1,4
COMARAPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,3,1,4,7,7,8,15
COMBAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,2,2,15,14,17,16,33
CONCEPCION,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,18,14,11,8,29,22,51
COPACABANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,6,3,9,10,15,13,28
CORIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,26,31,12,9,38,40,78
COROICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,3,1,9,1,12,2,14
CORQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,17,20,0,1,17,21,38
COTAGAITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,2,1,4,8,6,9,15
COTOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,7,8,0,0,7,8,15
CUATRO CAÑADAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,6,6,24,28,30,34,64
CUEVO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,1,5,1,5,6
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,2,0,8,15,10,15,25
DESAGUADERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,3,4,1,5,4,9,13
EL ALTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,255,235,104,121,359,356,715
EL PUENTE(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,2,14,13,14,15,29
EL PUENTE(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,2,6,9,7,11,18
EL TORNO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,13,8,3,5,16,13,29
EL VILLAR,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,3,1,0,3,3,4,7
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,2,5,2,2,4,7,11
EUCALIPTUS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,6,9,6,9,15
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,5,3,0,0,5,3,8
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,2,1,1,1,3,2,5
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,11,16,16,19,27,35,62
GUANAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,3,4,5,1,8,5,13
GUAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,1,1,0,1,1,2
GUAYARAMERIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,22,20,49,55,71,75,146
GUTIERREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,11,15,9,15,20,30,50
HUANUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,3,13,15,14,18,32
HUARACAJE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,3,4,3,4,7
HUARINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,8,5,0,0,8,5,13
HUATAJATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,20,33,20,33,53
HUAYLLAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,3,2,5,6,8,8,16
HUMANATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,4,2,8,11,12,13,25
ICHOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,4,3,23,17,27,20,47
INCAHUASI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,3,4,8,5,11,9,20
INGAVI (HUMAITA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,2,1,0,0,2,1,3
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,2,2,7,7,9,9,18
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,4,4,2,3,6,7,13
IXIAMAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,13,7,13,7,20
JESUS DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,9,12,14,21,23,33,56
LA ASUNTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,34,18,6,5,40,23,63
LA GUARDIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,21,14,0,0,21,14,35
LA PAZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,699,838,671,680,1370,1518,2888
LAGUNILLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,2,4,1,5,3,9,12
LAJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,16,17,1,2,17,19,36
LAS CARRERAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,6,17,0,0,6,17,23
LORETO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,3,2,0,0,3,2,5
LURIBAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,14,10,1,0,15,10,25
MAGDALENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,1,12,12,13,13,26
MAIRANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,2,14,15,14,17,31
MALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,3,2,3,2,5
MAPIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,2,0,1,1,3,1,4
MECAPACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,4,5,0,2,4,7,11
MINEROS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,6,0,1,1,7,8
MIZQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,25,18,37,31,62,49,111
MOCOMOCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,26,19,22,27,48,46,94
MOJOCOYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,3,0,0,1,3,4
MONTEAGUDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,8,8,0,0,8,8,16
MONTERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,36,54,94,107,130,161,291
MORO MORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,1,0,0,1,1,2
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,2,2,0,0,2,2,4
OCURI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,14,16,14,16,30
OKINAWA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,3,4,33,27,36,31,67
ORURO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,110,162,246,365,356,527,883
PADCAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,0,0,4,1,4,5
PADILLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,2,5,33,48,35,53,88
PAILON,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,5,2,4,6,9,8,17
PALCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,5,7,12,8,17,15,32
PALOS BLANCOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,2,6,20,16,22,22,44
PAMPA AULLAGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,15,13,15,13,28
PAMPA GRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,5,3,0,0,5,3,8
PATACAMAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,9,4,1,0,10,4,14
PELECHUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,2,0,0,0,2,2
POJO (CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,8,3,11,21,19,24,43
POOPO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,1,6,7,7,8,15
POROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,17,16,21,23,38,39,77
PORONGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,22,28,4,2,26,30,56
PORTACHUELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,14,14,4,4,18,18,36
PORVENIR,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,21,17,6,7,27,24,51
PRESTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,6,12,7,9,13,21,34
PUCARANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,4,4,1,4,5,8,13
PUERTO ACOSTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,2,3,5,4,7,11
PUERTO CARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,0,0,0,1,0,1
PUERTO PEREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,19,17,19,17,36
PUERTO RICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,6,6,6,6,12
PUNA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,3,9,3,9,12
PUNATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,3,6,2,0,5,6,11
QUIABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,4,5,12,18,16,23,39
QUILLACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,33,31,19,22,52,53,105
QUIME,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,6,2,9,6,15,8,23
RAVELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,0,0,3,1,3,4
REYES,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,6,15,15,22,21,37,58
RIBERALTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,12,12,1,4,13,16,29
ROBORE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,3,1,0,0,3,1,4
RURRENABAQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,1,4,0,4,1,5
SACABA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,11,8,38,11,49,19,68
SACACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,5,12,5,12,17
SAIPINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,8,5,12,20,20,25,45
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,2,2,0,3,2,5,7
SAMAIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,11,7,14,17,25,24,49
SAN ANDRES,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,4,7,0,0,4,7,11
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,18,14,12,13,30,27,57
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,14,11,17,20,31,31,62
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,23,25,12,26,35,51,86
SAN BUENA VENTURA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,2,3,2,3,5
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,4,6,1,1,5,7,12
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,4,4,0,0,4,4,8
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,27,38,9,4,36,42,78
SAN JAVIER(BNI),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,1,3,3,4,4,8
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,14,15,12,17,26,32,58
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,4,0,1,0,5,5
SAN JULIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,2,1,0,0,2,1,3
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,9,11,9,11,20
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,2,1,7,10,9,11,20
SAN LUCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,25,24,42,86,67,110,177
SAN MATIAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,77,45,0,0,77,45,122
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,1,1,1,1,2
SAN PEDRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,1,5,2,6,3,9
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,8,10,5,3,13,13,26
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,0,0,3,1,3,4
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,4,7,8,11,12,18,30
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,3,3,8,15,11,18,29
SAN RAFAEL,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,3,1,0,0,3,1,4
SAN RAMON BENI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,1,0,1,0,1
SAN RAMON SCZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,3,2,8,12,11,14,25
SANTA ANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,3,2,0,0,3,2,5
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,459,530,434,473,893,1003,1896
SANTA ROSA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,1,0,0,0,1,1
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,3,2,14,13,17,15,32
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,0,3,1,4,1,5
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,0,3,2,4,2,6
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,10,4,9,10,19,14,33
SANTIVAÑES,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,5,10,5,10,15
SAPAHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,12,8,1,1,13,9,22
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,4,0,6,3,10,3,13
SICAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,2,1,4,1,6,7
SORACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,4,4,9,12,13,16,29
SORATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,10,10,43,47,53,57,110
SUCRE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,61,103,30,41,91,144,235
TACACOMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,9,5,19,19,28,24,52
TACOBAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,64,70,40,49,104,119,223
TAHUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,0,3,3,4,3,7
TARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,13,17,9,11,22,28,50
TARACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,3,23,25,24,28,52
TARIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,53,33,7,15,60,48,108
TARVITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,7,9,7,9,16
TEOPONTE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,3,1,1,0,4,1,5
TIAHUANACU,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,5,4,23,25,28,29,57
TINGUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,0,1,0,1,1
TIQUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,4,3,4,3,7
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,1,1,1,1,2,3
TOCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,0,0,3,1,3,4
TOLATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,1,6,7,7,8,15
TOLEDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,8,5,13,22,21,27,48
TOMAVE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,3,7,0,0,3,7,10
TOMINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,9,13,49,58,58,71,129
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,2,3,2,3,5
TRIGAL,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,1,0,1,0,1
TRINIDAD,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,27,45,6,7,33,52,85
TUPIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,12,12,15,26,27,38,65
TURCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,7,5,7,5,12
UNCIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,5,10,5,10,15
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,2,25,57,25,59,84
URUBICHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,3,4,9,30,12,34,46
UYUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,24,30,12,13,36,43,79
VACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,14,17,8,14,22,31,53
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,15,21,42,33,57,54,111
VIACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,38,33,103,124,141,157,298
VILA VILA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,0,17,20,17,20,37
VILLA CHARCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,0,10,11,11,11,22
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,2,2,0,0,2,2,4
VILLAZON,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,4,1,4,7,8,8,16
VINTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,14,20,0,0,14,20,34
WALDO BALLIVIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,4,3,0,0,4,3,7
WARNES,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,20,21,19,20,39,41,80
YACUIBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,9,7,7,6,16,13,29
YAMPARAEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,2,4,7,4,9,13
YANACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,1,2,0,0,1,2,3
YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,11,16,1,2,12,18,30
YOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,0,1,3,3,3,4,7
YOTALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-02-01,24,42,44,55,68,97,165
