,group,variable,month,MUJERES DE 10 A 49 AÑOS 2DA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 2DA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,0,1,0,1,1
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,39,90,39,90,129
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,3,20,3,20,23
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,12,4,12,4,16
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,174,41,174,41,215
TACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,3,0,3,0,3
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,7,7,7,7,14
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,2,5,2,5,7
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,8,6,8,6,14
TAHUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,4,9,4,9,13
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,18,37,18,37,55
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,2,0,2,0,2
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,12,4,12,4,16
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,347,74,347,74,421
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,7,0,7,0,7
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,2,6,2,6,8
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,12,17,12,17,29
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,8,10,8,10,18
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,4,3,4,3,7
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,51,49,51,49,100
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,18,3,18,3,21
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,1,1,1,1,2
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,2,5,2,5,7
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,9,11,9,11,20
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,1,1,1,1,2
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,4,3,4,3,7
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,2,2,2,2,4
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,15,6,15,6,21
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,2,2,2,2,4
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,203,11,203,11,214
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,38,26,38,26,64
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,0,9,0,9,9
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,5,7,5,7,12
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,17,0,17,0,17
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,5,0,5,0,5
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,4,7,4,7,11
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,10,4,10,4,14
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,30,8,30,8,38
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,3,2,3,2,5
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,5,2,5,2,7
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,58,6,58,6,64
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,9,3,9,3,12
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,6,2,6,2,8
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,42,23,42,23,65
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,1,1,1,1,2
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,66,16,66,16,82
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,74,14,74,14,88
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,0,2,0,2,2
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,77,20,77,20,97
YACO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,1,0,1,0,1
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,57,4,57,4,61
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,1,0,1,0,1
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,7,8,7,8,15
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,14,13,14,13,27
YOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,1,1,1,1,2
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,1,2,1,2,3
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,2,10,2,10,12
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-01-01,1,2,1,2,3
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,0,1,0,1,1
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,25,8,25,8,33
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,2,21,2,21,23
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,5,22,5,22,27
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,0,3,0,3,3
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,0,1,0,1
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,8,20,8,20,28
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,5,1,5,1,6
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,2,2,2,2,4
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,2,0,2,0,2
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,7,43,7,43,50
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,0,13,0,13,13
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,0,1,0,1
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,8,24,8,24,32
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,2,26,2,26,28
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,8,5,8,5,13
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,41,3,41,3,44
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,14,39,14,39,53
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,2,0,2,0,2
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,24,13,24,13,37
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,3,0,3,0,3
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,8,0,8,0,8
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,6,0,6,0,6
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,0,1,0,1
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,4,1,4,5
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,66,9,66,9,75
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,3,5,3,5,8
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,0,15,0,15,15
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,2,0,2,0,2
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,3,0,3,0,3
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,28,31,28,31,59
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,10,31,10,31,41
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,3,0,3,0,3
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,13,4,13,4,17
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,14,8,14,8,22
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,4,4,4,4,8
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,0,6,0,6,6
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,6,5,6,5,11
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,12,5,12,5,17
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,21,7,21,7,28
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,25,0,25,0,25
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,45,1,45,46
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,23,41,23,41,64
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,16,1,16,1,17
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,12,3,12,3,15
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,13,4,13,4,17
CATACORA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,0,3,0,3,3
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,21,12,21,12,33
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,6,0,6,0,6
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,25,48,25,48,73
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,3,0,3,0,3
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,16,8,16,8,24
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,12,14,12,14,26
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,5,23,5,23,28
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,9,2,9,2,11
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,0,5,0,5,5
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,0,2,0,2,2
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,19,19,19,19,38
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,99,10,99,10,109
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,3,1,3,4
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,520,109,520,109,629
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,44,0,44,0,44
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,10,5,10,5,15
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,23,4,23,4,27
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,10,1,10,1,11
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,9,31,9,31,40
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,11,0,11,0,11
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,9,27,9,27,36
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,0,1,0,1
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,36,4,36,4,40
COMBAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,0,17,0,17,17
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,19,15,19,15,34
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,4,1,4,1,5
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,8,3,8,3,11
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,3,1,3,4
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,2,2,2,2,4
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,2,4,2,4,6
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,10,23,10,23,33
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,81,43,81,43,124
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,20,74,20,74,94
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,3,0,3,0,3
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,2,0,2,0,2
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,15,9,15,9,24
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,5,0,5,0,5
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,4,0,4,0,4
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1167,920,1167,920,2087
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,0,1,0,1
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,17,4,17,4,21
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,3,3,3,3,6
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,118,14,118,14,132
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,19,15,19,15,34
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,62,17,62,17,79
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,6,0,6,0,6
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,0,1,0,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,3,1,3,1,4
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,13,2,13,2,15
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,6,5,6,5,11
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,16,21,16,21,37
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,5,1,5,1,6
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,17,10,17,10,27
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,2,0,2,0,2
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,90,9,90,9,99
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,14,4,14,4,18
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,5,7,5,7,12
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,2,3,2,3,5
HUACHACALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,0,1,0,1
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,22,0,22,0,22
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,1,1,1,2
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,3,0,3,0,3
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,6,0,6,0,6
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,6,0,6,0,6
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,0,1,0,1,1
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,43,59,43,59,102
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,3,102,3,102,105
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,7,0,7,0,7
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,6,6,6,6,12
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,11,0,11,0,11
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,38,31,38,31,69
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,90,30,90,30,120
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1073,562,1073,562,1635
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,11,30,11,30,41
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,14,10,14,10,24
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,0,1,0,1
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,24,10,24,10,34
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,5,0,5,0,5
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,6,1,6,1,7
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,4,0,4,0,4
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,1,1,1,2
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,6,1,6,1,7
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,11,0,11,0,11
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,11,4,11,4,15
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,9,1,9,1,10
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,35,3,35,3,38
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,31,15,31,15,46
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,15,0,15,0,15
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,4,0,4,0,4
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,11,4,11,4,15
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,172,138,172,138,310
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,2,1,2,3
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,4,5,4,5,9
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,3,0,3,0,3
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,2,0,2,0,2
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,5,5,5,5,10
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,16,12,16,12,28
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,5,13,5,13,18
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,207,15,207,15,222
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,11,0,11,0,11
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,3,1,3,4
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,30,20,30,20,50
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,2,1,2,1,3
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,5,6,5,6,11
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,15,0,15,0,15
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,0,4,0,4,4
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,3,7,3,7,10
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,45,2,45,2,47
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,6,17,6,17,23
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,3,1,3,4
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,13,18,13,18,31
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,6,42,6,42,48
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,9,13,9,13,22
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,5,0,5,0,5
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,4,0,4,0,4
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,3,9,3,9,12
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,11,44,11,44,55
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,32,0,32,0,32
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,0,1,0,1
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,0,1,0,1
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,249,13,249,13,262
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,13,2,13,2,15
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,0,2,0,2,2
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,4,1,4,1,5
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,0,1,0,1
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,1,5,1,5,6
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,0,4,0,4,4
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,20,25,20,25,45
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,19,5,19,5,24
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-02-01,17,4,17,4,21
