,group,variable,month,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,0,1,0,1,1
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,1,0,1,0,1
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,8,12,8,12,20
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,1,0,1,0,1
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,0,1,0,1,1
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,1,0,1,0,1
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,3,0,3,0,3
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,0,2,0,2,2
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,2,2,2,2,4
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,6,0,6,0,6
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,2,0,2,0,2
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,1,0,1,0,1
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,8,8,8,8,16
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,3,0,3,0,3
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,4,7,4,7,11
QUIRUSILLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,0,4,0,4,4
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,7,8,7,8,15
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,12,6,12,6,18
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,12,43,12,43,55
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,2,0,2,0,2
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,0,2,0,2,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,1,0,1,0,1
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,1,0,1,0,1
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,0,8,0,8,8
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,3,8,3,8,11
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,1,1,1,1,2
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,31,13,31,13,44
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,2,0,2,0,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,2,0,2,0,2
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,5,2,5,2,7
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,4,4,4,4,8
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,0,2,0,2,2
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,0,1,0,1,1
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,14,0,14,0,14
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,1,1,1,1,2
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,1,5,1,5,6
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,0,3,0,3,3
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,0,3,0,3,3
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,0,1,0,1,1
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,1,1,1,1,2
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,3,0,3,0,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,133,80,133,80,213
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,1,1,1,1,2
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,1,0,1,0,1
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,1,0,1,0,1
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,0,9,0,9,9
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,1,0,1,0,1
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,2,1,2,1,3
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,1,0,1,0,1
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,2,1,2,1,3
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,25,2,25,2,27
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,1,1,1,1,2
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,4,4,4,4,8
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,2,4,2,4,6
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,37,44,37,44,81
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,5,10,5,10,15
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,3,8,3,8,11
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,1,0,1,0,1
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,2,2,2,2,4
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,2,2,2,2,4
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,9,5,9,5,14
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,6,0,6,0,6
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,2,0,2,0,2
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,2,0,2,0,2
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,4,3,4,3,7
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,0,1,0,1,1
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,1,0,1,0,1
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,6,3,6,3,9
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,3,1,3,1,4
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,11,0,11,0,11
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,7,34,7,34,41
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,0,6,0,6,6
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,0,10,0,10,10
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,6,5,6,5,11
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,1,0,1,0,1
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-02-01,0,1,0,1,1
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,1,1,1,2
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,4,0,4,4
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,1,0,1,1
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,27,0,27,27
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,4,1,4,5
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,4,0,4,0,4
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,3,1,3,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,1,2,1,3
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,10,0,10,10
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,13,1,13,14
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,2,0,2,2
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,4,6,4,6,10
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,3,1,3,1,4
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,4,3,4,3,7
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,3,0,3,3
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,7,9,7,9,16
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,2,2,2,4
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,1,2,1,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,8,0,8,8
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,3,0,3,0,3
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,35,0,35,35
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,6,0,6,0,6
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,10,4,10,4,14
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,92,106,92,106,198
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,6,1,6,1,7
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,2,0,2,2
COLLANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,6,0,6,0,6
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,1,0,1,1
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,9,2,9,2,11
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,5,8,5,8,13
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,0,2,0,2
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,3,3,3,3,6
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,1,1,1,2
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,4,7,4,7,11
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,0,2,0,2
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,10,2,10,12
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,190,97,190,97,287
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,0,2,0,2
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,10,1,10,1,11
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,6,1,6,1,7
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,6,0,6,6
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,11,2,11,13
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,1,1,1,2
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,0,2,0,2
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,4,0,4,4
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,1,0,1,1
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,1,1,1,2
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,5,0,5,5
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,6,2,6,2,8
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,1,0,1,1
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,19,2,19,2,21
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,145,38,145,38,183
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,0,2,0,2
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,0,2,0,2
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,0,2,0,2
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,4,0,4,4
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,4,1,4,5
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,5,3,5,3,8
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,4,1,4,1,5
MOJINETE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,4,0,4,4
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,5,1,5,1,6
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,22,15,22,15,37
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,5,0,5,5
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,0,2,0,2
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,3,1,3,4
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,30,2,30,2,32
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,7,0,7,7
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,43,2,43,45
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,1,0,1,1
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,2,0,2,2
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,2,1,2,3
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,2,0,2,2
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,15,58,15,58,73
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,1,1,1,2
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,5,0,5,0,5
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,1,0,1,1
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,77,2,77,79
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,2,0,2,2
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,4,0,4,4
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,1,1,1,2
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,8,7,8,7,15
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,3,1,3,4
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,3,9,3,9,12
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,7,4,7,4,11
QUIRUSILLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,20,1,20,1,21
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,3,2,3,5
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,3,0,3,0,3
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,13,166,13,166,179
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,2,0,2,2
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,2,2,2,4
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,0,2,0,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,2,2,2,4
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,8,2,8,10
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,1,2,1,3
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,8,2,8,10
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,51,11,51,11,62
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,3,2,3,2,5
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,9,11,9,11,20
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,5,10,5,10,15
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,2,0,2,2
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,1,0,1,1
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,22,2,22,24
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,7,1,7,8
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,4,0,4,0,4
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,16,1,16,17
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,2,2,2,4
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,122,112,122,112,234
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,4,0,4,0,4
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,3,0,3,0,3
SENA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,1,0,1,1
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,6,0,6,6
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,1,1,1,2
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,3,0,3,3
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,31,48,31,48,79
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,3,1,3,4
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,3,1,3,4
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,0,2,0,2
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,35,2,35,2,37
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,1,0,1,1
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,5,1,5,1,6
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,2,0,2,0,2
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,1,0,1,1
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,0,1,0,1,1
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,1,1,1,2
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,1,0,1,0,1
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-03-01,13,4,13,4,17
